Model Name:	MNL_wtpspace	
Number of individuals:	5000	
Number of observations:	20000	
Number of preliminary iterations:	10000	
Number of draws used per individual:	10000	
Random Seed:	881542	
Total iterations:	20000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	2	
Random Parameters estimated (Distribution): 
wtp1 ( N ) 
price ( LN- ) 
Estimated:	Sun Feb 17 12:17:08 PM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-12325.52	0.5476007	0.26013	0.06766764
250	-11551.44	0.5739717	0.6252574	0.6970558
500	-10796.58	0.6027522	1.155341	2.412414
750	-10634.67	0.6063988	1.449764	3.367363
1000	-10852.77	0.5977155	1.579245	3.654255
1250	-10923.08	0.5945893	1.631048	3.804435
1500	-10842.52	0.5975215	1.734798	4.249782
1750	-10912.47	0.595231	1.763768	4.327428
2000	-10886.94	0.5958473	1.761575	4.319992
2250	-10843.4	0.5972115	1.706033	4.120142
2500	-10876.31	0.596179	1.679838	4.004792
2750	-10882.19	0.5955821	1.671711	3.937477
3000	-10851.62	0.5969162	1.718786	4.15884
3250	-10917.62	0.5948642	1.729661	4.17115
3500	-10909.96	0.5952548	1.766848	4.310625
3750	-10888.11	0.5953831	1.747324	4.211696
4000	-10852.86	0.5965721	1.8158	4.510558
4250	-10846.27	0.5968401	1.814179	4.501364
4500	-10886.97	0.5959999	1.798084	4.459948
4750	-10936.14	0.5937262	1.808353	4.440371
5000	-10897.95	0.5962029	1.8489	4.696028
5250	-10844.19	0.5966865	1.784418	4.400438
5500	-10853.9	0.5965271	1.810278	4.496563
5750	-10909.3	0.5961269	1.890916	4.847282
6000	-10808.42	0.597984	1.901139	4.839727
6250	-10854.57	0.5968133	1.897948	4.801644
6500	-10844.69	0.5977003	1.856736	4.679955
6750	-10898.94	0.5953198	1.847246	4.557346
7000	-10895.06	0.5946916	1.877805	4.669763
7250	-10897.65	0.5953358	1.994766	5.2127
7500	-10886.81	0.5960812	1.905326	4.806177
7750	-10832.74	0.5982903	1.907778	4.865995
8000	-10778.36	0.5993418	1.959156	5.069496
8250	-10822.97	0.597599	1.967446	5.081997
8500	-10840.62	0.5972427	1.926097	4.910732
8750	-10842.26	0.5977319	1.947104	5.008196
9000	-10777.91	0.599909	2.069236	5.480703
9250	-10777.96	0.5995052	2.101513	5.611402
9500	-10800.06	0.5995318	1.982565	5.190969
9750	-10783.28	0.5986264	1.99954	5.221391
10000	-10799.13	0.59876	2.035936	5.382648
10250	-10732.6	0.6011667	1.951896	5.006936
10500	-10788.63	0.5986859	2.037396	5.340266
10750	-10799.51	0.5986603	2.106123	5.623427
11000	-10824.97	0.598093	2.035989	5.371695
11250	-10722.01	0.6009497	2.038174	5.373185
11500	-10711.54	0.6022086	1.928091	4.989238
11750	-10786.79	0.5993601	1.93047	4.962193
12000	-10851.9	0.596609	1.936081	4.926391
12250	-10800.71	0.5988844	1.903251	4.808865
12500	-10798.78	0.5993262	1.929169	4.978425
12750	-10765.46	0.5997971	1.960754	5.068426
13000	-10795.38	0.5996515	1.954197	5.090418
13250	-10761.7	0.6005217	2.054117	5.469577
13500	-10788.96	0.5991359	1.968225	5.104722
13750	-10845.48	0.5969104	1.910481	4.866613
14000	-10820.37	0.5981573	1.93398	4.962363
14250	-10776.47	0.6006307	1.973807	5.175737
14500	-10859.46	0.5972547	1.924039	4.924265
14750	-10833.36	0.5976363	1.909839	4.829212
15000	-10814.46	0.5981853	2.034038	5.321293
15250	-10745.44	0.6001066	2.027274	5.303166
15500	-10899	0.5953635	1.96817	5.036207
15750	-10872.84	0.5962767	1.893165	4.704443
16000	-10805.36	0.5986367	2.006812	5.221878
16250	-10850.98	0.5969035	2.022477	5.275163
16500	-10863.34	0.5965777	2.020245	5.243676
16750	-10856.39	0.5975282	1.987338	5.153891
17000	-10906.04	0.595689	2.010069	5.275166
17250	-10865.07	0.5960132	1.962604	5.000383
17500	-10744.17	0.6003767	2.034958	5.322764
17750	-10779.92	0.5996406	1.978382	5.098789
18000	-10870.64	0.5958911	1.96882	5.036729
18250	-10770.23	0.5996036	2.069462	5.491765
18500	-10761.91	0.6002492	2.05039	5.446957
18750	-10833.05	0.5978548	2.06931	5.544797
19000	-10799.03	0.5989907	2.00226	5.263464
19250	-10795.27	0.5990854	1.945295	5.037468
19500	-10802.65	0.5977633	1.949344	5.005873
19750	-10784.86	0.5987503	1.930649	4.920906
20000	-10834.97	0.5978106	2.002822	5.264301
