"Iteration","wtp1 x wtp1","price x wtp1","price x price"
82,0.8427208143,-0.125513484,0.09883490114
83,0.8661542481,-0.1289153836,0.100253079
84,0.7789695661,-0.1119237095,0.09498930524
85,0.8299358037,-0.1273061818,0.09813591594
86,0.8361308765,-0.1361971085,0.1033570369
87,0.8225726893,-0.1301994959,0.1010006017
88,0.8303214726,-0.1314112407,0.100960395
89,0.8047261623,-0.133519555,0.1043448146
90,0.8618897278,-0.1333871647,0.1014003643
91,0.8451214666,-0.1314269142,0.1032749585
92,0.8378269283,-0.1385499294,0.1057163797
93,0.8454827089,-0.1360240863,0.1089197421
94,0.8075697489,-0.1273579674,0.1019371526
95,0.7980395359,-0.1357717542,0.1101310282
96,0.8307610498,-0.1445199281,0.1109143409
97,0.7979911076,-0.1340054733,0.1092676659
98,0.805763798,-0.1394237916,0.1119475342
99,0.786757194,-0.1315853085,0.1091139048
100,0.7966676264,-0.1384371601,0.1149805546
101,0.7960329435,-0.139737906,0.1148631985
102,0.7962971165,-0.1322792912,0.1124853329
103,0.7822506339,-0.1388408937,0.1144487085
104,0.7922783758,-0.1306353151,0.1106310262
105,0.8010718126,-0.1320690848,0.1123044245
106,0.8167444816,-0.1394374914,0.1138400488
107,0.83544888,-0.1436553847,0.1165411041
108,0.8087135649,-0.1414162644,0.1149417925
109,0.801996585,-0.1399325747,0.1173234118
110,0.7871127796,-0.1349443831,0.115653595
111,0.7766534145,-0.1321969762,0.1128144095
112,0.7620965095,-0.1382144073,0.1145026139
113,0.7820645385,-0.1405842307,0.1153961032
114,0.8407381334,-0.1536182047,0.1184949103
115,0.83169555,-0.1575576677,0.1159064889
116,0.7634424799,-0.1362095091,0.1100453061
117,0.8300319146,-0.1507682968,0.1163610081
118,0.827522713,-0.1571474609,0.119166749
119,0.842700823,-0.1521729514,0.1177704709
120,0.859394508,-0.1603035222,0.1197092623
121,0.8374113691,-0.1548784652,0.1189908167
122,0.8624710092,-0.1534245986,0.1159033769
123,0.8605928989,-0.1668040035,0.1268615526
124,0.8495861768,-0.1678704237,0.1286220052
125,0.8476007514,-0.1700225169,0.1314440948
126,0.8343871413,-0.167525559,0.1251000971
127,0.8681184063,-0.1670546722,0.1331239028
128,0.8528373664,-0.1699580368,0.1293657952
129,0.8671594193,-0.1721741951,0.1274376739
130,0.8877390066,-0.164035161,0.1175336265
131,0.8753679519,-0.1654969551,0.1208935674
132,0.9001384286,-0.1673489778,0.1218119372
133,0.9155115129,-0.1657230659,0.1187429383
134,0.9216737833,-0.1650888227,0.1207341293
135,0.8948930474,-0.1590832825,0.118897606
136,0.8910585268,-0.1592336184,0.1194829063
137,0.9010940309,-0.1582923151,0.1192856773
138,0.9096031955,-0.1587462849,0.1179452451
139,0.8901231446,-0.1541222814,0.1199773755
140,0.8808470288,-0.1559080783,0.1201152771
141,0.9032711716,-0.1516378431,0.1154362834
142,0.8806236894,-0.1516849897,0.1176356374
143,0.9025791708,-0.1571721588,0.1166520963
144,0.8577542707,-0.1389550316,0.1146943658
145,0.8541941614,-0.1463143384,0.1156874248
146,0.8820753183,-0.1492496933,0.1166809467
147,0.8578424898,-0.1439216547,0.1176636169
148,0.890830656,-0.149802555,0.1169418323
149,0.8836579298,-0.1488052528,0.1174203152
150,0.8641913968,-0.1474934398,0.1172122171
151,0.847563153,-0.1324154631,0.1169322341
152,0.8520012817,-0.1385327257,0.1227818148
153,0.914839422,-0.1480081993,0.1202511166
154,0.8319899545,-0.1397961384,0.1213616551
155,0.8432904131,-0.144919241,0.1248890094
156,0.8278186526,-0.1407691974,0.1227226728
157,0.8798779091,-0.1515543517,0.1243601633
158,0.8589035037,-0.1460279779,0.1225875648
159,0.8481671749,-0.1373305552,0.1171388823
160,0.8669876486,-0.1493064795,0.124629976
161,0.8439591901,-0.1469287598,0.1231097937
162,0.8656094861,-0.1506491443,0.1266610648
163,0.8776247052,-0.1543576095,0.1290586884
164,0.8493402057,-0.1563698001,0.1298754025
165,0.8345941092,-0.1513385953,0.1271528319
166,0.8047906084,-0.1417014793,0.1284531115
167,0.8196458526,-0.1498107349,0.1242168756
168,0.8082031009,-0.1511357021,0.1280051033
169,0.8338872555,-0.1530117119,0.1282629697
170,0.8249571013,-0.1528277663,0.1276428639
171,0.8017805536,-0.1502893623,0.1283459767
172,0.7948468072,-0.1517710915,0.1311005962
173,0.7931800833,-0.1365480958,0.1227989909
174,0.8221556875,-0.1481953238,0.124316564
175,0.805714012,-0.1475073716,0.1210104864
176,0.8513308433,-0.1618871658,0.1272420706
177,0.8404220449,-0.1586202603,0.1331353923
178,0.7848387814,-0.1527347281,0.1312667993
179,0.826438209,-0.1504109168,0.1274160212
180,0.8304003753,-0.158057718,0.1291594629
181,0.8300066687,-0.1650182891,0.1289382832
182,0.8158043361,-0.1613990661,0.1262403149
183,0.820896844,-0.1610671904,0.1259714002
184,0.85875902,-0.1678183974,0.1274632471
185,0.8613614186,-0.1647315939,0.1277134482
186,0.8080969339,-0.1492533554,0.1187584636
187,0.7909456842,-0.1599958637,0.1299268494
188,0.8342069984,-0.1687543495,0.1293037795
189,0.8545979949,-0.1766958588,0.1315750739
190,0.852049429,-0.1722143063,0.130439084
191,0.8132996684,-0.1582783074,0.1240650379
192,0.8377305742,-0.1620860241,0.1287019272
193,0.7847457368,-0.1513589696,0.1270778324
194,0.7961432391,-0.1601264567,0.1267540397
195,0.8188469311,-0.1655139098,0.1312008849
196,0.8158161028,-0.1653900117,0.1293066489
197,0.8243547571,-0.1673339087,0.1280950805
198,0.8022769503,-0.1538980664,0.1280990157
199,0.8011269417,-0.1556792816,0.1258691836
200,0.8156742276,-0.1586206235,0.1307736224
201,0.8199179524,-0.1723906139,0.1385470881
202,0.8289787921,-0.1614512898,0.1342251772
203,0.8455960977,-0.1709786066,0.136462369
204,0.8025380681,-0.1549399081,0.1258812166
205,0.8216970521,-0.1634847416,0.1308024932
206,0.818269417,-0.1749628869,0.1352314105
207,0.8207278206,-0.1688724407,0.1359653518
208,0.8278440913,-0.1600168013,0.1306593205
209,0.8239832316,-0.1616799698,0.1354876561
210,0.8624965752,-0.1794503969,0.1411196881
211,0.8528634623,-0.1738993322,0.1446115157
212,0.8729656617,-0.1747383093,0.1415362258
213,0.8461689472,-0.1757416743,0.1436718987
214,0.8397482358,-0.1683060079,0.1410343765
215,0.8566967118,-0.1700084856,0.1426346819
216,0.8233132091,-0.1661334035,0.1383827316
217,0.8389765665,-0.1740919306,0.1459951273
218,0.8518124873,-0.1765575028,0.1404692758
219,0.8582985412,-0.176924331,0.1397117022
220,0.8052739886,-0.1712728914,0.1378578292
221,0.8359657692,-0.1730337361,0.1412652298
222,0.8602995772,-0.1812917856,0.1388139387
223,0.8643730273,-0.1798067486,0.1377197559
224,0.8324088464,-0.1731376727,0.1382396947
225,0.8365420278,-0.1778910812,0.1410833805
226,0.811520687,-0.1713259687,0.1371518204
227,0.8308839531,-0.1732289101,0.1356668333
228,0.8430900681,-0.1744511502,0.1371565287
229,0.8392736678,-0.1752623152,0.1368967392
230,0.8662874547,-0.172794145,0.1333834926
231,0.8297748285,-0.1768850589,0.1353143728
232,0.8349688849,-0.1723759819,0.1331711433
233,0.851791135,-0.1680283231,0.1300127933
234,0.8435582375,-0.1623124353,0.1316191616
235,0.8394647292,-0.1603906291,0.1304672319
236,0.8127239988,-0.158665776,0.1334685504
237,0.7960352141,-0.1546510505,0.1298109994
238,0.8286022119,-0.150857043,0.128293856
239,0.7895987502,-0.1412183536,0.127394092
240,0.7846440312,-0.1422470284,0.1269946782
241,0.8325016183,-0.14775887,0.1229254828
242,0.8656370969,-0.1587582313,0.1250107647
243,0.8389439422,-0.1494742719,0.1266762288
244,0.8099637041,-0.1391020349,0.1220311786
245,0.8310008817,-0.1432657118,0.1264319264
246,0.8304039516,-0.13637361,0.121622529
247,0.8113214984,-0.1368458135,0.1232959224
248,0.8602549181,-0.1425787028,0.1260766709
249,0.8369693655,-0.1469894549,0.1266505291
250,0.8506902858,-0.1450593799,0.1261373828
251,0.8229819738,-0.1374109084,0.1225082775
252,0.8283211714,-0.1412415597,0.1203944729
253,0.8484035074,-0.1470890107,0.1219495333
254,0.8366777174,-0.1454057934,0.1229883934
255,0.8302731501,-0.1509352945,0.1252085667
256,0.8222569131,-0.152004175,0.1247578283
257,0.8386236552,-0.1523155673,0.1263208141
258,0.8481008019,-0.1518207326,0.1287703195
259,0.8636813833,-0.1530583264,0.127940959
260,0.8315827207,-0.144673591,0.1227433827
261,0.824762688,-0.1366430332,0.121053726
262,0.819540086,-0.1449910281,0.121358031
263,0.8596240533,-0.1512568128,0.1252395374
264,0.8247024055,-0.1422998199,0.1241060418
265,0.8507317869,-0.1483917629,0.1236012517
266,0.8466743033,-0.1544869552,0.1290018369
267,0.8118909438,-0.1455899539,0.1230475792
268,0.8306915468,-0.1379040853,0.1199459928
269,0.8223051336,-0.1407797242,0.1275141928
270,0.8534028143,-0.1465850416,0.1218000172
271,0.8023945903,-0.1399862753,0.1237494695
272,0.811180151,-0.1340519069,0.1229304358
273,0.8569709787,-0.1457962002,0.1253151098
274,0.8498011286,-0.1329639473,0.1213513284
275,0.8795994649,-0.1355514343,0.1254457661
276,0.8760128887,-0.147160994,0.1230693229
277,0.9004450558,-0.1461633251,0.1242059636
278,0.8666149411,-0.1333482593,0.1244917615
279,0.8335750562,-0.1257079017,0.1180756295
280,0.8584408169,-0.1184360038,0.1154561962
281,0.8962180677,-0.1325578887,0.1162679328
282,0.9017670406,-0.1396364036,0.1185084918
283,0.8534565755,-0.1286988762,0.1192785362
284,0.8682205802,-0.1363276222,0.122532776
285,0.8717890084,-0.135462333,0.1205345226
286,0.9133786672,-0.1444686212,0.1243981907
287,0.8841631241,-0.1426709243,0.1239384066
288,0.8395306581,-0.1330360014,0.1208729363
289,0.8601750628,-0.1332608198,0.1187432439
290,0.9027570306,-0.1492693356,0.1268924045
291,0.9066299456,-0.1472213009,0.1218510593
292,0.9181650512,-0.1546815341,0.1279094524
293,0.9059954566,-0.1447046428,0.1232303583
294,0.9453598608,-0.1574728406,0.1273523265
295,0.9244302383,-0.1539379633,0.1269153597
296,0.9191120063,-0.1499075459,0.1264799288
297,0.9276230344,-0.1617797066,0.1277989734
298,0.9157711138,-0.1528400794,0.1301424588
299,0.90436373,-0.1480266876,0.1264698572
300,0.9245346578,-0.1520402182,0.1286288418
301,0.9238377423,-0.1394856857,0.1278833232
302,0.9130323142,-0.1476187595,0.1311559167
303,0.8830015164,-0.1447574822,0.1286688059
304,0.9199986231,-0.1465805934,0.1340014723
305,0.8870223893,-0.147015464,0.1332824657
306,0.8599012176,-0.1365978009,0.1284862299
307,0.8388304701,-0.1375375115,0.1355050592
308,0.8634558134,-0.1346655849,0.1324481186
309,0.9030773765,-0.132569014,0.1290870369
310,0.8753710181,-0.1364609788,0.1322187549
311,0.8824665298,-0.1353718876,0.1298262471
312,0.888477059,-0.1287717346,0.1246349013
313,0.9364180981,-0.1339038945,0.1248422662
314,0.9229342081,-0.1432864164,0.1308392601
315,0.9200746693,-0.1354579103,0.1296969346
316,0.9276031677,-0.1346661675,0.1309846309
317,0.9093742307,-0.1413046063,0.1333007655
318,0.8911148375,-0.1333858235,0.1321244655
319,0.8743477232,-0.1328846216,0.1280790955
320,0.8908256384,-0.1422115331,0.1323499336
321,0.9113282065,-0.1402605921,0.1314458002
322,0.9569797878,-0.1447740529,0.1305686028
323,0.877291865,-0.1345810098,0.1316550669
324,0.9174509678,-0.1432505851,0.1320380079
325,0.9159222597,-0.1424020714,0.1295011791
326,0.9104301975,-0.1349229374,0.1241676235
327,0.919541219,-0.133446048,0.1216580324
328,0.9023689755,-0.1317499471,0.1214072209
329,0.8714414851,-0.125055284,0.1238591755
330,0.8506978197,-0.1236546844,0.123125718
331,0.8965143635,-0.1466969088,0.1302011545
332,0.9069698728,-0.1484697785,0.1313682282
333,0.8561386574,-0.1368827729,0.1256764483
334,0.8752542813,-0.1409826108,0.1292203111
335,0.8678118976,-0.1328679255,0.1258338223
336,0.8660101486,-0.1385731391,0.1259044366
337,0.8626884917,-0.1390404838,0.1273776088
338,0.8405231919,-0.1397712417,0.1283786705
339,0.886669174,-0.1475252442,0.1300622961
340,0.8800781103,-0.1379583617,0.1306716176
341,0.8693041812,-0.1401727667,0.1299464208
342,0.867627194,-0.1306625616,0.1226319348
343,0.8872029156,-0.1415499526,0.124150195
344,0.8822512477,-0.141728533,0.1266196945
345,0.8937365882,-0.1430475482,0.1239208123
346,0.9224243928,-0.1410978673,0.127883483
347,0.8911042298,-0.1386057659,0.1295587305
348,0.8930090296,-0.1398034978,0.1285374995
349,0.889952486,-0.1424253559,0.1302493228
350,0.919893324,-0.1508098929,0.1337814057
351,0.8827315719,-0.139148436,0.1309421973
352,0.8901705101,-0.1413659491,0.1286101909
353,0.8909872656,-0.1386523279,0.1293937444
354,0.9023023167,-0.1421056035,0.1296841229
355,0.8816308482,-0.1445219727,0.1352725017
356,0.8947315562,-0.1546937365,0.1390914779
357,0.9048679655,-0.1498874439,0.1393471128
358,0.9182280457,-0.1554822621,0.1393238408
359,0.9416921735,-0.1590912087,0.1430452917
360,0.9591940042,-0.159317778,0.1374769289
361,0.9398856676,-0.1597776131,0.1387988366
362,0.9645430712,-0.1649891989,0.140698173
363,0.925105028,-0.1538059961,0.1409044524
364,0.8976264567,-0.155181788,0.1443928614
365,0.9303172889,-0.1509075167,0.143168867
366,0.9333539428,-0.1519315794,0.1476943663
367,0.9659285383,-0.1657653062,0.1492758732
368,0.9483317145,-0.1457011919,0.1480420777
369,0.9660708088,-0.146426031,0.1421571157
370,0.9667465215,-0.1456471121,0.1456679841
371,0.9484525687,-0.1489554267,0.1404132452
372,0.9533795073,-0.152833656,0.1439488259
373,0.946163992,-0.1553008915,0.1420956793
374,0.9322199156,-0.1504184775,0.1449480258
375,0.9580120165,-0.153871258,0.1399129528
376,0.9689920269,-0.1576319226,0.1408930193
377,0.9974435029,-0.1668427063,0.1434303078
378,1.008826389,-0.1711766219,0.1448123025
379,0.9855191493,-0.1733318457,0.1499330768
380,1.018620505,-0.175654043,0.1490151045
381,0.9945637069,-0.1663097737,0.1416235439
382,1.010051332,-0.1726321776,0.1464451982
383,1.030169974,-0.17301478,0.1426229921
384,1.020645954,-0.1739731369,0.1396534477
385,1.005465841,-0.162928646,0.1373427743
386,1.038330077,-0.1722054196,0.1376378309
387,1.033262782,-0.1673452735,0.1373352841
388,1.031264658,-0.1700564499,0.1434962473
389,0.9730904069,-0.1562914452,0.140232815
390,1.004402202,-0.1647288793,0.1421018392
391,0.9593584433,-0.1509328403,0.1379605047
392,0.9834449473,-0.1562317687,0.1392799406
393,1.034241412,-0.158431232,0.1379434497
394,0.9822064614,-0.1512421955,0.1364791803
395,0.9852219567,-0.1573195006,0.143106397
396,0.9826832716,-0.1610083366,0.1466112329
397,0.9625465076,-0.1604209785,0.144857506
398,1.008062171,-0.1508996821,0.1450473668
399,0.978808441,-0.1463742989,0.1455457843
400,0.9967457696,-0.1587465733,0.147101214
401,0.9675763905,-0.1393791416,0.148732376
402,1.002641251,-0.1464780327,0.1446136728
403,1.032602243,-0.1530855385,0.1427638305
404,1.002056398,-0.1558429517,0.1460581799
405,1.0133866,-0.1499484398,0.1401064555
406,0.9811858131,-0.1492690614,0.1448392915
407,0.959598961,-0.1460839196,0.1419053852
408,0.9872583231,-0.1451926554,0.1428954615
409,1.045356721,-0.1564205987,0.1441675406
410,0.9779968563,-0.1622812278,0.1511154025
411,0.9884752427,-0.1652749698,0.1470859733
412,1.032735273,-0.1759229089,0.1522596784
413,0.9919678001,-0.1700104621,0.1502806294
414,0.95379618,-0.1586466601,0.1415468044
415,1.016125439,-0.1674149009,0.1407319665
416,1.010141026,-0.1639731251,0.1326252149
417,1.01316352,-0.15849081,0.1326953068
418,0.9705243524,-0.1575593229,0.1351974445
419,0.9888240707,-0.1616238543,0.1331641209
420,0.9653013275,-0.1529936031,0.1371488893
421,1.003920502,-0.1622895092,0.1307712672
422,0.9677476989,-0.1533812099,0.1366405629
423,0.9676631932,-0.1621874898,0.1328311661
424,1.004606251,-0.1623487404,0.1353185224
425,0.9951920191,-0.1561981214,0.1339711004
426,0.9903564974,-0.1535504383,0.1389001144
427,0.9816482147,-0.1534821464,0.1339417067
428,1.009285525,-0.1481601521,0.1354900518
429,1.032893352,-0.1566475651,0.1399000555
430,1.011875691,-0.1604299106,0.1415899944
431,1.029437788,-0.1649528701,0.1418421706
432,1.002493775,-0.1522424301,0.1421038232
433,0.9904484847,-0.1500262475,0.1403910297
434,0.951810814,-0.1502790341,0.142064933
435,0.9487211217,-0.1417658863,0.1387835128
436,0.9571459947,-0.1412790853,0.1410032026
437,0.9753878257,-0.1524494212,0.1465678817
438,0.9457791708,-0.1388732367,0.1428986376
439,0.9542408885,-0.1363960255,0.1389019752
440,0.9215889154,-0.1410330979,0.1393451807
441,0.9117414504,-0.1387730231,0.1436647435
442,0.9425633,-0.1429053516,0.1434435665
443,0.9114965038,-0.1320439271,0.1342239104
444,0.9086874013,-0.1371639764,0.1438355854
445,0.8783180458,-0.1324968182,0.1415011888
446,0.8884642038,-0.1351073773,0.1439452434
447,0.8537578867,-0.1316889488,0.1425493796
448,0.8677567615,-0.1312863593,0.1455989131
449,0.8775485548,-0.140059598,0.1435910251
450,0.8360607848,-0.1329033254,0.1411780226
451,0.8363269853,-0.1383196958,0.1420487183
452,0.8521095065,-0.1313167863,0.1410076294
453,0.8649590229,-0.1390368643,0.1452773477
454,0.8379196942,-0.1367848468,0.1417153039
455,0.8430008086,-0.141884769,0.1406773256
456,0.8182220577,-0.1321331458,0.1458941385
457,0.8120658815,-0.1324560397,0.1398215748
458,0.8057391039,-0.1203561374,0.1354273588
459,0.8385751449,-0.1323108015,0.1409735936
460,0.8330834112,-0.1339194309,0.1413951511
461,0.8370685723,-0.1359319895,0.1453694976
462,0.8047273905,-0.1268470856,0.1421499066
463,0.823579226,-0.1227423162,0.1382220131
464,0.8085643175,-0.1285784649,0.1373448551
465,0.7994666388,-0.1231871758,0.1396832831
466,0.8187281445,-0.1165538655,0.1408209906
467,0.7717541894,-0.1137320585,0.1382227392
468,0.7897217361,-0.1198583132,0.1501319991
469,0.8193277006,-0.1310569617,0.1490004285
470,0.7741665008,-0.1244381358,0.1497971972
471,0.7585558108,-0.1285078441,0.1495225109
472,0.7682331118,-0.131728651,0.1484400451
473,0.7926451579,-0.1409727327,0.1504242006
474,0.8053970984,-0.1455122213,0.1471458311
475,0.8008244823,-0.138952424,0.1461597742
476,0.7746593758,-0.1338345775,0.1519638231
477,0.7634728118,-0.13385734,0.1526452978
478,0.7618592963,-0.1367552271,0.1483424867
479,0.778320886,-0.1410823132,0.1470644216
480,0.80142397,-0.1416418359,0.1444467409
481,0.7936540209,-0.1554083674,0.1525807036
482,0.7981860758,-0.1572100801,0.1513001009
483,0.8006973839,-0.1539430759,0.1536795359
484,0.7972255513,-0.1490413297,0.1468674197
485,0.8255902758,-0.1579161182,0.1543146509
486,0.7944714328,-0.1512466939,0.1492584086
487,0.8300615019,-0.163135408,0.1535079156
488,0.8047681906,-0.1628507523,0.1554295607
489,0.8301975792,-0.1694367584,0.1563523142
490,0.8199385708,-0.1749653349,0.159130364
491,0.8042553669,-0.1715724563,0.1554975687
492,0.8608381167,-0.1830596462,0.1612427725
493,0.815874531,-0.1768618978,0.161161864
494,0.8046041539,-0.1699888691,0.1554226133
495,0.8483026813,-0.1783545231,0.1563547391
496,0.806985624,-0.1728572476,0.1608623165
497,0.8606464945,-0.1905692846,0.1596517961
498,0.8136319515,-0.167936834,0.149154221
499,0.8266978648,-0.1674785972,0.1500073015
500,0.7781933651,-0.1538562637,0.1462972745
501,0.8199016667,-0.1610545245,0.1491301362
502,0.8015737956,-0.1642130739,0.1527061475
503,0.7994973841,-0.1577927604,0.144246931
504,0.7838865679,-0.1612605745,0.1487654106
505,0.7837717201,-0.1568966459,0.143816767
506,0.7836423125,-0.1603963856,0.144252827
507,0.793742926,-0.1577406562,0.1500866086
508,0.7582338403,-0.1514594467,0.1397987425
509,0.768090542,-0.1437442751,0.1368848578
510,0.7592712133,-0.1432156014,0.1336019976
511,0.7693733651,-0.1546451222,0.1418566197
512,0.7707713485,-0.1517998984,0.1356654264
513,0.7380108148,-0.1416276307,0.1368220285
514,0.7337643215,-0.1387184429,0.1317070869
515,0.762676076,-0.1467616134,0.1328508441
516,0.7701216486,-0.1435252951,0.1338344059
517,0.7341150161,-0.1323236993,0.1317728794
518,0.7562609064,-0.1287051958,0.1319238575
519,0.7648031644,-0.1408255036,0.135453578
520,0.765591251,-0.1406822143,0.1350254993
521,0.7738996088,-0.1370089797,0.1341929818
522,0.7790119599,-0.1415260231,0.1328686218
523,0.782483607,-0.1330499222,0.1332015472
524,0.773263262,-0.1490537926,0.1401087159
525,0.8002251698,-0.1503319421,0.1429514859
526,0.7988777475,-0.1598237833,0.149933261
527,0.7993871386,-0.1602306249,0.1504240903
528,0.7919401416,-0.1600947288,0.1520210861
529,0.7855513535,-0.1594842531,0.1521281555
530,0.7958024009,-0.1600978393,0.1492996364
531,0.8089828145,-0.1644089678,0.1591429336
532,0.832730792,-0.1770502328,0.1557929609
533,0.7894568195,-0.1755960199,0.1619698971
534,0.7931268578,-0.1722772758,0.163500988
535,0.8226391642,-0.1649333563,0.1600831193
536,0.7995403786,-0.1664552565,0.156730546
537,0.801841961,-0.1567214182,0.1545562624
538,0.8226788507,-0.1622047194,0.1587375519
539,0.7993958403,-0.1591709785,0.1592433116
540,0.8174085882,-0.1664724265,0.1653097273
541,0.8201938203,-0.1740968096,0.169804582
542,0.7962379214,-0.1620912206,0.1692607522
543,0.7953562924,-0.1591355978,0.166417636
544,0.7738328818,-0.1576845486,0.1660393201
545,0.7962768289,-0.1675319626,0.1752487972
546,0.7733468647,-0.1574328946,0.1721826258
547,0.7731270529,-0.1607758748,0.1778108478
548,0.7977196832,-0.1576299198,0.1759485473
549,0.7796563971,-0.1549060819,0.1722040042
550,0.7638613065,-0.1450201884,0.1713688031
551,0.7939888401,-0.1568613118,0.1757395446
552,0.8069282602,-0.1586425179,0.1753883834
553,0.8302739316,-0.1513215515,0.1670208958
554,0.8342849493,-0.1666418473,0.1676555867
555,0.8204360891,-0.1547487528,0.1648911897
556,0.8069627994,-0.169201094,0.1706363562
557,0.8101722515,-0.1704421838,0.1672429496
558,0.8235112954,-0.1654417051,0.1689601376
559,0.8005613976,-0.1601323854,0.1707211806
560,0.7998672526,-0.1631623049,0.1717146215
561,0.7981794441,-0.1636766133,0.1723620348
562,0.8031423834,-0.170237297,0.1708205965
563,0.8133215779,-0.1769228095,0.1728173795
564,0.8121413112,-0.16951751,0.1692129335
565,0.7909526186,-0.1647582778,0.1732480324
566,0.7791642066,-0.1703882228,0.1776165059
567,0.7809194196,-0.1636712026,0.1729640685
568,0.7906701857,-0.1719451052,0.1770032183
569,0.7898223342,-0.1713233485,0.1860288808
570,0.8104914933,-0.1807542116,0.1802896389
571,0.8061034402,-0.184172529,0.1852421205
572,0.8007687853,-0.1772370607,0.1795621189
573,0.8009708019,-0.175687866,0.1746183489
574,0.8137109813,-0.1827589124,0.1774103012
575,0.8251450621,-0.1906227337,0.1787952259
576,0.829761536,-0.1947736048,0.180661777
577,0.8317474541,-0.1930176048,0.1778848546
578,0.8598104896,-0.2088950677,0.1804221268
579,0.8848102014,-0.2144283992,0.1807582272
580,0.8283520044,-0.2040049346,0.179593904
581,0.8529032486,-0.2011835851,0.1717295257
582,0.8669522331,-0.203325287,0.1773270196
583,0.8669688256,-0.1994080096,0.1740082026
584,0.871119649,-0.184219503,0.1684655019
585,0.8520685198,-0.1768396077,0.1713794522
586,0.8721304291,-0.179751429,0.1678812798
587,0.8841493039,-0.1932263764,0.1782434362
588,0.8727569475,-0.1733584788,0.1644728717
