"Respondent","price","brand2","brand3","ff2","ff3","feat2","feat3","LV_disturbance"
241,0.288523541,0.5722538554,-0.4698967743,1.310561125,-0.549799936,0.2403405066,1.492460671,0.5977395069
242,-0.4745326468,1.731061581,-1.981575531,-0.3833447597,0.06461407792,0.5735991723,1.489312299,0.4476652432
243,-0.04247453316,1.507389599,-1.281147082,-1.00115381,-0.2594731746,0.9148620357,1.819048536,-0.6702814421
244,-0.05975543623,1.386770495,-0.5323746236,0.2390609512,0.7625906392,2.291406418,0.9364533819,0.3260342015
245,0.2051533173,1.082986107,-0.4527026244,0.3143497804,1.364628223,0.4141228708,1.318744029,-0.8828234362
246,0.7203806438,1.586490418,-0.97677798,0.7364256337,0.4400306659,0.1927944038,1.114446706,-0.219311813
247,-0.6741343419,0.2247788003,-0.3995694004,1.147716205,0.8755723899,0.4290983532,1.029823952,0.9043106384
248,0.04188867868,0.3154655826,0.2320952864,-0.6187075978,0.167687209,1.135989333,0.8513224292,-0.1574046741
249,0.2204694135,0.02512959149,-1.165309917,0.2810726593,-0.002032935766,-0.4361213095,1.471600652,-1.037992132
250,0.2306045703,1.236862729,-0.7598823319,0.6186255729,1.471384351,0.9618552467,1.20894238,-0.5671853924
251,-0.007434816427,1.011274391,-0.4056515078,0.8543252669,0.208966188,0.1181315793,2.493915434,-0.04752292192
252,-0.08027466706,0.2349819418,-0.211912809,-0.8944825357,0.6683473741,0.8312562439,1.312526528,0.242181327
253,0.3063517568,1.07565933,-0.72169421,-0.5123483993,0.6220123802,1.79702655,1.218174423,0.1993525532
254,0.2047962638,0.533913299,-1.324893135,1.483914641,-0.5583084494,1.26119552,0.8297517454,-0.4281590968
255,0.2990697842,0.7155921473,-0.7781547008,-0.6224456642,0.2681900737,1.459868916,0.9368224306,-0.7158588556
256,-0.07548993056,1.510267961,-1.1680863,-0.8417860265,0.2571067511,0.7964077002,2.122343359,0.3644971956
257,-0.3963436444,1.316501395,-2.008394293,-0.226886249,0.8728986859,1.019803808,1.689000571,-0.05650766591
258,-0.2830983761,1.106238128,-1.154397227,-0.5886970803,1.732314776,1.359410687,-0.0485104216,0.05832674929
259,0.2533761847,0.7107633545,-0.2951166017,0.09031809976,0.5096088067,0.8402924173,2.724395894,-0.2453542502
260,-0.183049491,0.8193148949,-0.1614315396,2.06983466,-0.7087328354,1.000650912,1.495444207,-0.3277058237
261,-0.5689478526,1.459289899,0.4480428301,2.029906854,0.1879711348,0.2805946877,1.975763837,-0.1463810967
262,0.0710229869,0.6513780273,0.7704156768,-0.8327704744,1.893246029,0.5046601422,0.4799996364,-0.2495780114
263,0.1881291251,-0.5973135034,-0.9831376343,-0.4574991661,0.2382307684,-0.6269463976,-0.4375644927,1.506615529
264,-0.2668350163,1.175446926,-0.501447778,0.3719621885,0.6431844827,0.1979186806,3.152049142,-0.08327355224
265,0.1141271752,-0.1495663971,-0.8893712651,1.681481388,0.4219399578,0.4191927243,0.5459096403,-0.4173050537
266,0.2085205113,2.065142468,-1.327991207,-0.3548215521,0.1677961415,1.072645944,1.207105931,-0.388652189
267,-0.296471446,0.3894968118,-0.7700808651,-0.03127252801,-0.3699580341,-0.5441503198,1.542586043,0.278858914
268,-0.1121159806,0.2942110498,0.02057322507,-0.4573018942,0.7928743783,2.204233974,1.438910967,-0.3860145557
269,0.0265929864,0.9688513705,-0.5612535672,0.6182966494,0.1281219626,2.056935624,-0.2793720272,0.05380539699
270,-0.05831756855,1.487403706,-0.8477244644,-0.4590896077,0.3188433379,1.613156546,0.9970065649,-0.2208857043
271,-0.3754453679,1.651133285,-0.9302051163,0.2143578663,-0.2502858654,0.967413167,0.9124276026,0.767820701
272,-0.2621846489,2.068505903,-0.5158480375,0.5017944276,0.6162826219,0.9049205804,1.982298411,0.1213529102
273,-0.05721110512,1.405746488,-0.3739975249,-0.0987204534,0.4288104573,1.177024542,3.085636505,0.08385116516
274,-0.2527881759,2.327727699,-1.140487561,0.5334912829,0.6055543843,1.601591467,0.8294128315,0.5624285342
275,-0.4596543988,1.488267812,0.8119139459,-0.4515718902,0.3970454065,0.7060148002,2.372365828,0.3783047003
276,-0.02151597068,0.6784298714,-0.2708626749,-0.3842909365,0.8892713348,1.161486855,2.04346903,0.1077669354
277,-0.1801293488,0.9919968155,-1.464299537,0.06508603578,0.7305978347,1.970694468,-0.1624313383,1.15227652
278,0.2190191004,-0.3684011856,0.281457054,-0.1359519264,1.198500248,0.2715790019,2.46251357,-0.08149606147
279,0.1081430537,1.359913566,-0.9873438225,0.601310047,-0.7496552131,0.7928624634,1.345415438,-0.612156642
280,-0.0240192928,0.8866972179,-1.055043985,0.3506468412,1.718802999,1.065998253,2.578906901,0.9482175262
281,0.5189587154,0.7255001464,-1.639662224,0.8103876506,0.4214733563,0.744238273,0.2717250449,-1.07954037
282,-0.3231600279,1.860087725,-0.4880241041,-1.053131298,1.388177381,1.275423101,1.802771691,-0.1824601816
283,0.07874191599,1.792328124,-0.872657678,-0.05098683532,1.0658292,1.206964742,1.977413192,0.534195807
284,-0.02134893767,1.985212149,-1.401526239,-0.2325277963,1.137617587,0.1730322671,1.487051319,0.03412770813
285,-0.1667800939,0.5084902685,-0.1717016245,-1.108834185,1.936798502,-0.02685809179,1.902978996,0.4911928492
286,0.007832800448,1.276038809,-1.042441191,0.9265399047,-0.09191373027,2.31355881,0.5065272772,-0.02548256498
287,-0.5221038113,0.6801513035,-1.668863749,1.154627092,-0.6716533368,0.237007339,2.161180602,0.643060314
288,-0.1557738043,1.770183152,-0.6489866978,-0.1927861224,0.5019567348,0.8824487417,2.103030239,0.6994345272
289,0.2911230612,-0.07675442448,-0.5700689282,-0.1528805326,0.2956620239,1.777962306,0.383843096,0.5312072458
290,-0.01375031005,2.116460807,-0.7999644909,0.3386622133,1.4128576,1.18230148,0.9046270567,-1.477356676
291,0.3321136673,0.9118029703,-1.162124844,-0.02990773163,0.518040884,0.3453166246,2.33908651,0.04579098281
292,-0.01484390174,1.191526019,-0.4466944933,-0.3949308638,1.228527827,0.3889015319,2.614937329,0.1407924536
293,-0.3368542116,1.090336996,-1.129087008,0.1407713894,1.176072193,0.1919738703,2.127625314,0.9852774805
294,-0.1677974225,0.5010212391,0.3487581,-0.3985149868,2.219181437,1.817096326,0.9076154785,-0.1874171054
295,-0.5578687491,1.344068602,-0.670294567,1.084897556,1.18215363,1.639125975,1.185593866,-0.1473308997
296,0.03720461828,-0.06846844408,-0.174642109,1.528535305,0.6695165898,1.390589783,-0.1596227922,-0.263046419
297,0.08441873922,1.4924038,-1.076937156,-0.752468137,0.4905135827,-0.1418184483,2.059550424,0.2526736012
298,0.668640811,0.7996095202,-0.03406200703,0.07860476,0.6715942779,1.465043761,1.436885921,-0.3165138302
299,0.122911358,0.2635603281,-0.5780344197,-0.03569411548,1.342829025,2.581305247,0.343159538,0.3480475495
300,0.200489414,0.6813375525,-0.1498555476,0.5274994858,0.4450778341,1.292847715,2.00312119,-0.4480217591
301,-0.1394911956,0.160716604,-1.028026039,-0.6843572408,-0.1374757495,1.74938095,1.761527874,0.1635566073
302,0.2957359721,0.8127621303,-1.841915274,0.3559019016,0.6996586654,1.276492001,1.366295661,-0.4467736087
303,-0.1453306638,0.6650271887,-0.02391439379,-1.149271593,-0.6368405486,0.9313321881,1.84273219,0.7780803343
304,0.2158664801,-0.608118824,-0.1367549311,1.287221871,1.490342581,0.5533351296,1.086833394,-0.7072102705
305,0.4439906286,0.841081287,-0.5854775009,1.143102375,-0.2232178714,1.726040305,1.153755098,-0.5830037963
306,0.08513299879,1.604516252,-1.253385709,-0.8670700152,0.9389109511,0.825697821,1.753633184,-0.446571018
307,0.2453933767,1.143712799,-0.5834216241,-0.7951098653,1.476582043,1.730250461,1.233886186,-0.4503277152
308,0.7339923957,0.4556249778,-0.1855268838,0.7565175764,-0.09771679987,0.8891348664,1.860643017,-0.7659015802
309,-0.1362235439,1.902877739,-1.104483247,-0.9965865338,1.084082473,1.808982825,0.7792280826,0.2595577119
310,-0.02604122548,1.461986793,-0.5687174742,0.7584096725,1.166849758,-0.01826841198,1.79641609,1.081308608
311,-0.0966788506,0.2919281694,0.2421174787,-0.7241151178,1.026494807,0.7901232743,2.818324277,0.7130960817
312,-0.317930865,0.0122623247,0.8021761442,1.868908541,0.3754539774,0.07524665395,2.202761581,-0.04808251204
313,0.2828564759,0.03659756562,-0.8048069305,0.339927876,-0.1718393623,1.106457638,1.964660119,-0.1178658659
314,-0.3304118736,2.202133521,-1.034931538,0.717514398,-0.04168435602,1.827413697,0.5133624611,0.3280278622
315,-0.0007479915699,2.033253915,-0.5622995995,-0.01529562586,0.7363712358,1.215606027,-0.04109896294,0.4880979197
316,0.3732396581,0.6827729502,-1.342749763,0.5536991873,0.3689134627,2.138885221,1.199317723,-0.5113649563
317,-0.1730452412,1.73527678,-0.8481418445,-0.6800897609,0.6725420199,1.312062845,2.455166487,0.3451517658
318,-0.1517041802,0.9169489394,-1.224129004,0.03944967034,0.4915779272,1.816635181,-0.01325444363,0.7852299472
319,0.4248599086,1.805888551,-1.009726716,-0.2854195624,0.03217075176,1.416166138,1.664343512,0.5757639371
320,0.296468515,1.297426555,-1.707860958,0.8092477654,-0.02336429847,0.5577734756,0.6917388615,-0.07986245175
321,0.1885379886,0.4139575388,-0.4258158773,0.682293654,1.476933831,1.655301275,1.478842749,-0.7872426191
322,-0.3778212913,-0.01591091896,-0.4781673849,0.4634715526,0.2275200145,1.85916929,-0.5745113303,-0.1357442018
323,0.01396102539,1.848584959,-1.385603349,0.3644895231,-0.2401954669,1.374966574,0.2089144921,-0.01849987708
324,-0.3810555487,0.7299136461,0.2235339873,-0.6326945141,2.423311079,1.350915126,2.106958692,1.573150477
325,-0.0965985832,1.525298038,-1.599016677,-0.07730258288,0.1188780614,0.3952521752,2.106215894,-0.5243780095
326,0.07536574347,0.9838183616,-0.9685129549,0.9245104805,-0.3483072005,2.318288668,0.09590540746,0.7759862169
327,-0.4266630591,2.165050075,-1.336041348,0.5160027041,-0.07927682051,-0.6970032168,1.414955025,-0.5938769051
328,-0.2137326244,0.6540921205,-1.220610991,0.2368306732,1.80312601,1.01506745,1.850891379,0.4913783084
329,-0.0973139777,1.106542329,-1.100997912,-0.8098010762,1.630951544,1.662512846,1.847294928,0.1746738022
330,0.5049599443,0.967712641,-0.6268224112,-0.487445378,0.5424014005,1.136125916,0.1892117273,-0.8456842896
331,-0.3278166738,0.7718427447,-0.5335121368,-0.4149957921,1.547271578,0.7063317874,2.521979657,0.4482792759
332,-0.2747360605,1.723626188,-1.129534171,-0.5825100716,1.361452681,1.660471634,1.891839336,0.5216965489
333,0.5559002462,0.6865625525,-0.6499641764,0.08262335862,0.7615020505,0.989212414,1.27014428,-0.5630682408
334,-0.3611952369,-0.5446697088,-1.68525568,-1.607276446,0.8168472223,0.1130355347,0.007733305989,0.02612908275
335,-0.02820211968,0.670036936,-1.866072464,1.348735877,0.4925866625,1.010173452,0.7647137807,-0.6372475087
336,-0.179625907,1.941963394,-1.007362533,-0.04539495236,0.8158043997,-0.2675311772,1.894735773,0.530093911
337,-0.00675772434,0.1662483511,1.029147391,-0.2068320988,-0.7765142069,1.16116374,1.289388339,-0.03789474406
338,0.3296330151,1.600520623,-0.07069724247,-0.4166086458,0.93006754,1.997833609,1.548740258,0.437362248
339,-0.0861132828,1.023850169,-0.7066679467,1.007653794,0.2987350976,0.5182780128,2.93974369,-0.2828601692
340,-0.4448114009,0.9328168345,0.2463068002,1.895824135,-0.5143718444,2.131540257,1.460600105,0.4905134867
341,-0.4132187578,1.023658986,-0.1743144214,1.265373284,0.2768326539,-0.1466122846,2.377182644,0.1188872502
342,-0.4368292273,-0.2778282361,-0.4761909648,0.2966276966,1.750806464,2.210873185,1.54142507,-0.574431064
343,0.09742464355,1.191333641,-1.127131776,0.2381690213,-0.7080180831,0.8413505266,2.663214807,-0.1432972466
344,-0.2505745407,1.876188191,-0.678365905,0.2527456657,-0.481372311,1.14529163,2.709738062,0.6039304573
345,-0.3625847499,0.8414660665,-0.7916927803,1.745483362,-0.4048154061,-0.1465695304,2.38130587,0.3601088403
346,0.7778904807,0.8876337137,-0.857644635,0.3088804546,1.311563525,1.268485623,1.161343514,-1.370097509
347,-0.2575560014,2.036173064,-1.442223222,1.342121607,-0.7243368776,0.1610905192,1.07176069,0.38722272
348,0.01110829636,1.53954936,-1.357025267,-0.02817227806,0.2310117578,1.714281775,2.095578784,-1.51681965
349,0.3184262603,0.4969833763,-0.2425816945,0.211342396,1.205601392,0.6640859019,2.407166125,0.7302072836
350,-0.2132568865,1.189650096,-1.780523581,0.3975844084,-0.1363079089,1.03862125,2.031471803,0.4391642596
351,0.06680966068,0.5342520384,-1.431914991,-0.5535713267,1.227656725,0.6701870764,2.469173797,-0.6783824173
352,-0.02972396249,0.736465794,-0.6568434258,0.1101903923,0.5104539967,1.322417209,2.348580315,0.5551185307
353,0.1627142612,0.1427298138,-1.249423283,0.1768629453,0.1007752576,2.332351667,1.769485547,-0.4774511653
354,0.4629223989,0.7225763005,-0.8240236892,-0.09916221355,-0.2425306828,1.1885913,1.885330314,0.8291462145
355,0.041352635,0.4217935808,-0.5330370876,0.884247814,0.9361829053,-0.2119510407,1.74287942,-0.8363338107
356,-0.5251018267,1.737592004,-1.29036459,-0.480640172,1.058313197,0.889579486,0.2486151822,0.5065345395
357,-0.6424143852,1.02244534,-0.5868551297,-0.1892032653,0.6215501936,1.345954857,1.79208308,0.1031354927
358,0.3118733799,0.309699391,-1.497926255,0.6108119603,1.797017072,1.104546678,0.0103636075,-0.5501142772
359,0.191904888,0.03326609516,-1.064323126,0.2979145555,-0.1640618354,1.703883998,2.149738758,-0.6550056437
360,0.1047910384,0.1520185597,-1.231060359,1.307319509,-0.836567441,0.5673136957,1.809960694,-0.1833463002
361,0.7238682848,0.06107300535,-0.3352636396,-0.2088028975,0.3039907358,-0.3665566247,0.9522319267,-1.065649917
362,-0.1651471598,0.2645991135,-0.8424460515,0.6257752917,0.6075716343,-0.5897162931,0.6691410636,0.1661676336
363,-0.04830376763,-0.1647362135,-0.525492565,-0.04262318982,1.161080824,0.2013025583,3.129201944,0.03036811449
364,-0.3051394089,0.9537948901,-0.4292199914,-0.3490738617,1.063094057,1.760332397,2.061679958,-0.234595406
365,-0.2786513605,1.187352098,-1.164678939,-0.3866994135,0.5511819822,0.6189508261,2.377109722,0.4747711148
366,0.3912609653,0.2404429252,-1.803518106,0.6849415779,-0.4928677131,0.9120680732,1.251030805,-0.4696822647
367,0.6486931473,-0.4027024841,-0.7999922579,0.3470928958,-0.419109477,0.7214486216,1.49989764,-0.9192498335
368,0.209054242,0.07427509904,-0.9318134816,-1.091684683,-0.07288976124,1.62397311,0.6812803235,-0.4618141033
369,-0.2459400331,2.427524834,-0.9633783768,0.4268785447,1.00606345,1.135222047,1.784970861,0.05723174524
370,-0.3456115892,1.914699374,-1.194545484,0.97173447,0.2048335891,0.1785511512,1.59466116,1.028083288
371,-0.3727694894,1.048933225,-0.6065621584,-0.02232904973,1.790041241,2.552569768,0.7869304956,0.2990124243
372,0.4652749806,1.10989469,0.2138037984,0.6473162725,0.06343944668,0.3844645517,2.276494598,-0.1328453104
373,-0.4426729831,1.83187477,-1.500793606,0.05859735735,1.492511991,0.1702221571,1.588614365,0.5387951371
374,0.02599092259,0.6743887776,-0.402941143,-0.4476182316,0.4274983743,1.857009773,1.28229718,0.04746603081
375,-0.4875672338,0.7641566483,-0.7272248106,-0.7974879659,0.5198631561,0.5754414968,2.199594023,0.562868561
376,-0.119521268,0.4251612141,-0.26500216,1.031237551,0.5886348767,1.321206001,1.664423412,-0.2136530094
377,0.2571339552,0.5048467801,0.6003083092,1.340800613,-0.1147800476,1.775056697,0.8977712681,-0.2852414112
378,-0.01796696409,1.98959545,-1.131256252,0.6703888213,-0.2905665856,1.402875146,1.561077297,0.6910603393
379,-0.1628167468,1.503124506,-0.492065834,-0.5914343749,0.319578873,0.1387728092,1.833972602,0.2803959223
380,-0.3471063109,1.569034464,-1.296412617,0.6671536555,0.8883374557,1.284150794,2.101544016,-0.0156836638
381,-0.06071149192,0.6108717235,-0.8552794885,0.5866811427,-0.1914341027,1.41679001,2.043605169,-0.01189438732
382,-0.1470455045,0.6023729977,0.3105338731,1.062437252,0.2737531141,0.9329033134,1.67698742,-0.03668515015
383,-0.3080295331,0.9374286835,-1.401022748,-0.5383894333,1.430497747,1.614793258,0.8327314709,0.3871106396
384,-0.4540016254,0.08806172771,-0.2146376547,0.04625040809,1.963853341,1.235316886,1.932749215,0.4156119258
385,-0.02131991722,1.260266834,-0.4418685434,-0.4840413404,-0.8211514461,0.2862756733,2.061002586,0.3666089772
386,-0.4306442938,0.09340864857,-0.983299617,-0.120093605,1.333440716,0.8709745999,2.514614942,-0.5233634949
387,0.4014091691,1.419488279,-0.0249329589,1.315157035,0.9278973001,1.415783706,0.9211130651,-0.8322328759
388,0.02304883838,0.6442189802,-1.545898337,-0.6453303001,1.484089041,1.846245315,0.9637040144,0.6249647777
389,-0.4433605125,0.4022243929,-0.4556395879,0.3015718541,0.1633054348,2.798294374,0.1511086636,-0.4585980908
390,0.3465720409,0.9697224165,-0.5018930543,0.2671793343,-0.3179327339,0.2779074744,1.118742103,-0.8038933611
391,-0.09575030021,0.1420602146,0.1990432984,-0.1532183598,1.848340511,2.403606792,1.257128049,0.2437604756
392,-0.1872894241,2.086615887,-1.878256982,0.02516875924,0.331750217,1.796138525,0.6480393074,-0.2122057167
393,-0.0128875471,2.24829273,-0.6386642784,-0.01834301621,0.9993048684,1.020395154,1.414859536,-0.7811551017
394,0.1740576247,0.447827522,-0.0962439972,0.5343455386,-0.4679112257,0.01878782422,2.401112979,-0.8280601387
395,0.009421417469,1.255234368,-1.715434506,-0.09934738074,0.8744391988,0.700450268,2.202383289,0.3728065514
396,0.3473972604,1.083133701,-0.9167690902,-0.1766017523,1.660014653,0.3253718277,1.909048444,-0.2819394402
397,-0.1264932538,1.681698154,-0.2838645464,-0.1927052418,0.2745959309,-0.2260809663,2.608644082,0.1049494245
398,-0.1200070277,1.045855453,-1.473291316,-0.469667612,0.8630268396,0.9861447534,2.148101105,0.2940029084
399,-0.04861709567,0.01792848466,0.8839778977,-0.8599399641,0.3197302107,-0.01887101912,1.337941145,-0.2904558198
400,0.1981141192,-0.4747901345,-0.2389187203,0.181354082,0.2718200484,1.906248609,1.6248052,0.02219471442
401,-0.2786650873,2.05358255,-0.6268504344,-0.07584234998,1.234940506,1.372620534,1.452312966,0.9591356489
402,0.1685755312,1.427600237,-1.566573039,-0.4451310148,1.095656967,1.727469261,0.9186882816,-0.5974673169
403,0.2438625055,1.026300568,-0.7341944509,-0.6993799331,0.6711052896,2.162495725,0.6778284727,0.2561234182
404,-0.05824577967,1.519154676,-1.215445605,-0.7402769436,0.9622329886,0.2119772252,2.266312857,-0.05660073466
405,-0.4591771972,1.113755503,-0.9709951211,0.3518058931,1.291855943,0.7401182521,2.502123379,-0.4807755747
406,0.04341575225,1.209113768,-0.4254395071,1.806942173,-0.4551856399,1.390793416,0.642618426,-0.2199297959
407,0.2009724896,0.2264241061,-1.245214977,-0.3020472987,0.5093188257,1.14087935,1.132844988,-0.7637310719
408,0.05808996489,0.5830533896,-1.121897238,0.9763504988,-0.3764324948,0.5211202792,2.309307102,-0.8649450287
409,-0.132242999,1.919370306,-1.110753062,0.7732950101,1.069563147,1.41389424,0.08149399149,0.08956421692
410,-0.1395036671,1.464685952,-1.597403146,-0.3889036482,0.3611196401,0.09097853204,2.137488192,0.5243611598
411,-0.4082004578,0.715190028,0.6817028821,-0.7142909181,0.9888140436,1.96493111,0.009893399878,0.5783836656
412,0.4782517653,-0.4522908971,-0.6258877726,0.1942496318,0.5818032584,-0.008622920294,1.977391774,-0.4440672065
413,-0.6766755658,1.040465296,-1.658405529,0.1737829006,0.3684884872,1.207857257,0.8227410238,0.5619157064
414,-0.01194248354,2.138077158,-0.6366171367,0.324295457,1.489720102,1.208211432,0.7058918416,-0.08950932819
415,-0.2110755993,1.683732544,-1.248953888,-0.2780619467,0.4833299475,0.4728952043,2.089385491,0.5284026573
416,-0.297251364,-1.450090634,-0.02453988721,-0.63869025,-0.158819735,0.2577862994,1.897050219,1.244114568
417,-0.223894186,1.009745773,-1.350681624,0.000184030426,1.047005558,-0.7678972832,2.416090047,-1.64071177
418,0.2597526195,0.1250282143,0.1829814308,-0.3034244559,1.091385688,0.5608333717,2.526682203,-0.8511431129
419,0.02848542775,1.923930382,-0.7498526697,-0.2435240405,0.2358529004,1.67183246,0.05509008255,-0.3616132945
420,-0.3313972399,0.1380923137,-1.448898624,-0.6701516838,-0.425682836,0.3845640357,2.265390204,0.2943745806
421,-0.0819305013,1.555627389,-0.9084690407,0.25526501,0.3795788148,1.980524285,1.829279508,0.5227502305
422,0.06823642166,-0.1035270432,-0.8459294977,-0.231285762,1.016612621,0.9258404799,2.330996895,-0.6630435955
423,0.08399574263,0.3762642672,-1.663517728,0.4786391106,0.07780678917,0.5569607845,2.351590878,-0.8015308339
424,0.3521889271,0.7005819532,-1.024014829,0.0225226141,-0.007115934913,1.447225692,2.477904716,-0.1122094336
425,0.1814167709,1.179020477,-1.576596198,0.9012457699,0.3642777144,1.766064933,1.830845257,0.3675117051
426,0.4825558823,0.9681580902,-0.2237062122,0.4758308498,0.2093655913,0.6374033815,2.11952753,-0.5907140701
427,0.3159447981,1.222756845,-1.226556648,-0.375430168,1.581972422,1.550500178,1.267961226,-0.3078215727
428,0.1152720247,0.9937196234,-1.688755814,1.070424147,0.2197954773,1.415311079,1.578282177,-1.334844623
429,0.003426208725,0.7407694657,-0.6967348411,0.4737258371,0.5763508359,2.438521369,1.234694786,0.4086291786
430,0.4379227897,1.332879629,-1.14349897,0.8080742581,0.1246683606,0.942103706,1.782662001,-0.02576136348
431,-0.0006137145516,0.2579886676,-0.5917960109,1.168291771,0.1699009872,0.4719477854,3.031005404,-0.00813946821
432,0.1510223103,1.120883412,-0.1998750489,0.01394143194,-0.3522571046,1.707788595,1.796055724,0.03501200103
433,0.04290886495,2.010631787,-0.6850839922,-0.2523244343,1.447804349,0.5181436465,0.7087637902,0.8149428943
434,-0.05522087888,0.8224737783,0.4252435963,0.7299658268,0.5877524899,2.645260818,0.8988621424,0.8106180211
435,-0.05662321724,0.5001405525,0.2058724264,0.9950658063,0.3509867559,2.164706999,2.146946948,0.5287997863
436,-0.0535487411,0.8642598081,-1.971962816,-0.4307043133,0.370971692,1.168638654,1.493863951,0.1667823456
437,0.0537302085,0.4730260072,-0.8010923775,0.5271776102,1.02059027,1.830238617,2.049502385,0.2598742112
438,0.01529403082,1.456033125,-1.207890949,-0.4719907305,1.576020606,1.122918443,1.028391563,-1.203773977
439,-0.03591301191,0.4438240372,-0.3303775133,0.161774133,0.5354458979,1.675839378,1.420963617,0.3782948545
440,-0.3414184458,1.580954859,-1.894852138,0.3876910074,0.5314474639,0.6528297924,1.574047078,0.1395809479
441,-0.2674249445,1.270996116,-0.9931334855,-1.114306671,1.719426833,1.095624293,1.419886613,0.02195724508
442,-0.3458284521,2.08822982,-1.593075976,0.639720245,-0.2103488036,1.479092278,1.491569002,0.5870932786
443,0.03109220486,1.083142453,-0.785986137,-1.038747847,1.550400276,1.293754466,1.424679849,0.9979583258
444,-0.2295126194,1.374685183,0.6523142771,0.3770876352,1.378523311,0.3994279071,1.792337009,-0.308382934
445,-0.1002480771,0.8208596717,-1.357914539,0.1839713819,0.9193367809,1.504305914,1.498465657,0.7740193869
446,0.1009029869,0.596166783,-2.048158557,1.230349483,0.6764226168,1.199484137,0.3614263765,-0.480770641
447,-0.04669418853,1.384569105,-1.064581769,-0.4404684264,1.546870505,1.360826721,2.000661718,0.3574323752
448,-0.3227891713,1.144785117,-1.981924101,0.7697636339,0.2047157362,0.8440489547,2.417294688,0.2555034894
449,0.1801505182,1.119514519,-1.040556811,0.1755886035,1.51428055,0.8488633315,2.190628921,0.1589885585
450,-0.06846728148,0.8836483892,-0.7563545946,-0.2779597882,2.011694129,1.083414199,1.948123883,0.05257799551
451,0.01706804342,1.077003477,-1.21422058,0.7835455041,0.5511057301,2.562542575,0.4512242939,0.2429523707
452,-0.1742024194,1.644042949,-1.465979807,0.6246947037,0.4520531622,0.5203717216,2.555062053,0.1805986419
453,0.8153713117,0.2546392071,-0.9808497245,-0.0703357281,0.4956942184,1.303290816,1.192383738,-0.8753395553
454,-0.3470403521,1.290687742,-0.01332295436,-1.601619788,0.9979856032,1.238740133,1.932349878,-0.1828673828
455,0.2804473192,0.7917368307,-0.6719866438,-0.7710708891,1.100406883,2.303562951,1.246973963,-0.1339678367
456,0.03801174105,1.709770596,-0.9681830083,0.0860833406,0.6222392677,0.7630629431,1.293785438,-0.4206097927
457,-0.1753895897,0.2291832211,-1.444944018,-0.9697417782,1.502958554,-0.6428011012,2.033762415,0.3074280964
458,0.2589981619,1.165405974,-1.580946951,-0.04810278946,1.01467727,1.684769666,1.581326275,0.2426252053
459,-0.1422235346,1.889239433,-0.7960571859,1.023302981,1.32188297,0.4597356975,2.050954642,-0.2673208627
460,0.06424620266,1.535108548,-0.7407336384,1.540666581,-0.3089782337,0.4812279276,-0.01079762569,-0.5758768585
461,-0.190734809,1.469711434,-0.8452363835,0.03844905562,0.8592913554,0.1355539582,2.237142934,0.1519755539
462,-0.02334410814,1.197612492,-1.122748443,0.4037219223,0.1953975618,0.9442019214,2.064521854,0.1360443299
463,0.2875443016,0.09015856863,-0.6006810945,1.197628812,0.6223853094,1.484039623,1.317194324,-0.9846527352
464,0.1010935119,-0.1183098778,-0.9145200356,0.3615489609,0.09459278474,0.2748254754,2.88967769,0.01391475858
465,0.2298287185,0.6642655264,0.2146664043,-0.7738972332,1.243385523,1.600790985,1.409686865,0.1319110102
466,-0.03893063112,1.293691824,-1.05380343,0.9861568194,-0.6566826478,1.194868054,1.570718613,1.163120099
467,0.5674772373,0.874577565,-0.3812153953,-0.241896438,0.1185247661,0.1229356492,2.201889225,-0.5959371635
468,-0.1664248727,1.912826933,-0.5884816718,-0.2581788962,0.3784911134,0.9135916247,2.215579821,0.05070575361
469,0.1208792809,1.099191407,-0.6008156242,-0.981304996,0.5535053696,0.6530081242,1.778618475,-0.3981325235
470,0.1135258715,1.710249066,-0.1968494777,-0.02474426656,1.355545643,-0.01365681166,1.632475148,-0.1784311547
471,0.06358092311,0.9386897626,-1.238475,0.4436329117,0.280898167,1.568736815,1.908879819,-0.4817127194
472,0.3031710456,0.2576754669,-0.2469419744,-0.5806963587,1.856810894,-0.6024205797,1.390643708,0.2858681049
473,-0.03122998762,0.07562265642,-0.4673235576,-0.4720400174,1.455835171,0.7857948549,1.435671527,-0.8348409438
474,-0.001193957135,-0.2438787424,-0.2304999469,-0.08765912316,1.075316715,2.025148873,1.963190583,-0.2844266498
475,0.4156186958,0.9701547001,-0.4522832449,0.7365748046,0.3961428856,0.7377216312,0.9561474492,-0.9500636796
476,-0.1034070157,0.7190876747,-1.266672509,1.134557419,-0.4169845006,0.1975593101,2.223572166,-0.3178978132
477,-0.2919663905,0.2929074632,0.3014933941,1.852640347,-0.02975076978,1.3023788,1.556780996,0.2283668824
478,0.08599995625,-0.2435408709,-0.2968519831,-0.07025293381,1.614696507,2.150686238,1.546070089,1.062052116
479,-0.1800866527,1.543424382,-0.9598987452,1.054919575,-0.2180173802,1.23574615,1.923854157,-0.6304591322
480,-0.1572875591,1.284971996,-1.149289893,0.02808640142,-0.731148877,0.008987789515,1.982686193,0.3392274093
481,-0.3116316956,0.8771974485,0.7523284091,1.124717018,1.198784127,0.2849202932,1.381212732,-0.5455670801
482,0.08894007257,0.7300706711,-0.855808311,-1.374085273,-0.4585235851,1.707241312,1.776430839,0.2111743786
