"iteration","price","brand2","brand3","ff2","ff3","feat2","feat3","LV_disturbance"
31,-0.07674751316,1.013355173,-0.7511297651,0.08299031946,0.5543471868,1.065632316,1.559976614,0
32,-0.03219566522,0.9682237032,-0.7190888008,0.08324167256,0.6346273758,1.144017754,1.497480875,0
33,-0.05268974812,0.9705307073,-0.8129608399,0.09827745807,0.616516519,1.057170925,1.567206743,0
34,-0.02470728228,1.027435749,-0.7187844708,0.1076895913,0.6801512435,1.130405134,1.539494786,0
35,-0.0430540242,0.9791228103,-0.7795511781,0.07711354637,0.6333670226,1.07482616,1.512712547,0
36,-0.01548022773,1.001000086,-0.7998242259,0.1080607911,0.5462322868,1.126753153,1.568253334,0
37,-0.01034316425,1.015063889,-0.7499226149,0.07466621647,0.6629423607,1.125431284,1.542532183,0
38,-0.04552857592,1.004707649,-0.8104977094,0.1131276135,0.6126909718,1.071131868,1.535081757,0
39,-0.05389144046,1.041138422,-0.7463961468,0.09920497654,0.6137537727,1.149609858,1.574468686,0
40,-0.05516517368,1.008560981,-0.7572545407,0.168173822,0.6380365249,1.084017519,1.561105761,0
41,-0.02202868455,1.0048385,-0.811682472,0.0497247012,0.5646516525,1.084034091,1.551168691,0
42,-0.06423683794,0.9734326587,-0.7590372364,0.09892006249,0.636762743,1.092913126,1.558405828,0
43,-0.0575704384,1.002292235,-0.7549823486,0.08931718347,0.6350273816,1.055647229,1.532194198,0
44,-0.01115064859,1.011934142,-0.7758905661,0.1010051695,0.6207993089,1.108201453,1.530721166,0
45,-0.05446257208,1.012551813,-0.7991203156,0.07998826718,0.6427055762,1.09290811,1.578594931,0
46,-0.06699764543,0.9165897704,-0.7767930061,0.1250144958,0.6461904936,1.156310546,1.597218947,0
47,-0.07611303726,0.9751989124,-0.7722429866,0.07684708018,0.6111348878,1.056604014,1.538656523,0
48,-0.02842523971,0.969328606,-0.7859880461,0.08845555368,0.6572778476,1.100125504,1.544857407,0
49,-0.02131513518,0.9378884074,-0.7651039626,0.1217088727,0.6065312221,1.056255738,1.510056666,0
50,-0.03720255621,0.9077949721,-0.7427103866,0.1112603513,0.6092140622,1.056127428,1.462631475,0
51,-0.04055025984,0.9724717739,-0.7577691902,0.1246826888,0.6739582966,1.090270436,1.5466466,0
52,-0.05093899917,0.9218494211,-0.7163862293,0.1209274899,0.6801365205,1.037294903,1.536207717,0
53,-0.05311272388,0.9585965509,-0.7319432692,0.1166510918,0.6468040077,1.096026318,1.554862622,0
54,-0.0265514018,0.9317209572,-0.7815472615,0.1390597377,0.633821516,1.06344191,1.503030414,0
55,-0.03642898616,0.892860208,-0.6934101096,0.1484691264,0.6116290545,1.091851216,1.509635029,0
56,-0.02908103138,1.005380147,-0.7445389986,0.1319342401,0.6648319988,1.08566324,1.555574588,0
57,-0.008251887882,0.9774466335,-0.7134193285,0.1460361579,0.6674021513,1.088685084,1.536306484,0
58,-0.03856279612,0.9706112469,-0.7936874825,0.1125460137,0.6612232853,1.100097442,1.577498137,0
59,-0.05287010105,0.921885217,-0.7831091364,0.1014259342,0.6463631944,1.087198216,1.564680394,0
60,-0.02405127075,0.9622074988,-0.6811870214,0.1216263548,0.609548644,1.038584415,1.537425805,0
61,-0.0175749987,0.9784362936,-0.7685445683,0.1278203508,0.6621136458,1.060135488,1.490391823,0
62,-0.02155180049,0.9247685555,-0.7827836764,0.1031012537,0.6365857952,1.077997451,1.621250954,0
63,-0.04269032364,0.9499136334,-0.6585626637,0.09243601616,0.6051151796,1.076173223,1.507769279,0
64,-0.02909569786,0.9449404476,-0.7203365138,0.1334590138,0.6203564372,1.088977456,1.538834883,0
65,-0.006234294786,0.9618680884,-0.6956089458,0.08190424154,0.5790742236,1.126271162,1.518635252,0
66,-0.02987047478,0.9782011444,-0.7876575685,0.1189457076,0.6221258023,1.146143329,1.516858038,0
67,-0.008552570789,1.011181594,-0.6925667961,0.1096951289,0.5430095327,1.070011657,1.596258543,0
68,-0.02292108195,0.921428782,-0.677412115,0.06905374826,0.7013093722,1.107267528,1.566535759,0
69,-0.04047681024,0.9755136811,-0.7308010552,0.1383598401,0.6162627846,1.088140727,1.53741172,0
70,-0.03964726789,0.9008975228,-0.6827689495,0.1567799026,0.6437954977,1.07083135,1.514152229,0
71,-0.02397687028,0.936113055,-0.7263974369,0.1661826627,0.5713121034,1.032601582,1.525422315,0
72,-0.007837689991,1.011536875,-0.7599655534,0.1728345785,0.6471803262,1.126883649,1.589599295,0
73,-0.01794709165,0.9111867881,-0.7366347189,0.07679287994,0.6522960731,1.08774992,1.554263108,0
74,-0.01269647989,0.9616446661,-0.717024658,0.07286765996,0.5696479354,1.056122083,1.586269586,0
75,0.003435574545,0.9672771751,-0.6818763887,0.1598175944,0.6786320313,0.988334447,1.572675031,0
76,0.005046161589,0.9576621818,-0.7228181329,0.1130231379,0.6566700325,0.9977979512,1.559322383,0
77,-0.002554249914,0.9836601506,-0.7710597694,0.1411068489,0.6910959178,1.031047585,1.512821488,0
78,-0.01284650837,0.9178823103,-0.7071480808,0.1802014016,0.6270839521,1.034702239,1.555944363,0
79,-0.04014111099,0.9730333401,-0.6780988174,0.1528463002,0.6201498568,1.0453112,1.577803184,0
80,-0.01327822681,0.931597291,-0.7302399069,0.1781582644,0.6149455289,1.065871739,1.523693231,0
81,-0.01814016657,0.9808253579,-0.7874879572,0.182592492,0.6820216128,0.985621282,1.519756388,0
82,-0.03337068615,0.9403493188,-0.7166521851,0.1486460285,0.6428396472,0.9951836819,1.573384775,0
83,-0.0008593030589,0.9276218193,-0.7205700246,0.1941626764,0.6326722268,1.091289404,1.570802721,0
84,-0.03268088938,0.9485476607,-0.7292221682,0.1829516627,0.6297669853,0.9755342158,1.577762145,0
85,-0.01931150001,0.9444526725,-0.7143190298,0.1736815621,0.5994400893,0.9930377943,1.581296515,0
86,-0.002565796244,0.933214812,-0.724715129,0.1810650833,0.6526193084,0.984687613,1.578417102,0
87,-0.01710558872,0.938674743,-0.6650943056,0.2097034798,0.5975915872,0.9965669858,1.545139856,0
88,-0.009863905963,0.944377296,-0.7490248956,0.2154394101,0.5701658283,1.01047066,1.515782684,0
89,0.004384759744,0.9209077518,-0.7581305186,0.1495073371,0.5506084414,1.084854656,1.521857454,0
90,0.01922975822,0.9420547903,-0.7439468962,0.1215067482,0.6408261432,0.9916187166,1.558356786,0
91,-0.0208721039,0.9608807316,-0.7487059992,0.1381417567,0.6126875327,0.9789317262,1.594675048,0
92,-0.01558110635,0.911836686,-0.7239941883,0.1705711932,0.5855849477,1.050557887,1.525492209,0
93,-0.03665430593,0.9661190259,-0.7976527086,0.1501481891,0.6138045032,1.000809758,1.617768939,0
94,-0.01659815209,0.9700539518,-0.7155797264,0.1334438306,0.5723182089,1.057725701,1.549207539,0
95,-0.03378634492,0.9669001111,-0.6838883044,0.1145968851,0.6009173818,1.053509633,1.519802723,0
96,-0.02022048651,0.8901948499,-0.7429589263,0.1073580057,0.6521778486,1.028939855,1.502948442,0
97,-0.02343890763,0.9456409912,-0.6772706246,0.1510946775,0.5861946193,1.05077544,1.59112719,0
98,-0.008779961771,0.9345034918,-0.7721747533,0.1304608821,0.5816070147,1.026805402,1.569920635,0
99,-0.02087771476,0.9860375123,-0.7440428479,0.1170876714,0.5648175668,1.009473974,1.553966922,0
100,-0.01078702572,0.932589626,-0.722161376,0.1680100724,0.5522481445,1.065550944,1.644497406,0
101,-0.03957646461,0.9373870056,-0.7644254313,0.1805278037,0.6387286228,1.030348322,1.592821482,0
102,-0.03320391739,1.010413835,-0.7695462539,0.1558067168,0.5827153073,1.074045295,1.637671838,0
103,-0.03040939444,0.9401283269,-0.7247197012,0.2018383262,0.4752702065,1.014413809,1.57182025,0
104,-0.0205722078,0.92660891,-0.7052576831,0.1074282834,0.5340503077,0.9679668298,1.622884069,0
105,-0.0159015914,0.9321965428,-0.7413812961,0.1318848462,0.5994239236,1.03044082,1.629538077,0
106,-0.02356417814,0.9565313039,-0.817621452,0.1834355402,0.5479410968,1.016868516,1.631818131,0
107,-0.02129462104,0.9493120264,-0.7636071784,0.1472369828,0.6444680639,1.062635062,1.627040134,0
108,-0.01803140341,0.9714300263,-0.882882768,0.1296513334,0.5383543648,0.9854191268,1.559905005,0
109,-0.02144360864,0.9743142355,-0.7467590709,0.1864112071,0.5699478721,1.068742227,1.582482057,0
110,-0.02173094037,0.9649927629,-0.7323510021,0.1479472954,0.5232136179,1.033306678,1.568632436,0
111,-0.02506903539,1.037966379,-0.7653350116,0.1309923008,0.5547531559,1.067568323,1.565344777,0
112,-0.01250870474,1.006687451,-0.7320305552,0.1212685884,0.538044766,1.013849874,1.632019455,0
113,-0.05289377536,0.9196069623,-0.7267845075,0.1567986277,0.5651122901,0.9788604334,1.541032099,0
114,0.01298404436,0.9757081716,-0.7310841058,0.08389841033,0.5639599691,1.011740643,1.573540731,0
115,-0.02484903975,0.9193132783,-0.734475355,0.108351361,0.5519820102,0.9715210075,1.51901665,0
116,-0.01938225402,0.8878011176,-0.779531081,0.1021029911,0.5654526089,1.024788436,1.559199128,0
117,-0.05654112416,0.9162513545,-0.7333114138,0.1212743616,0.4960272095,1.01692646,1.584412772,0
118,-0.001999981052,0.8962456946,-0.7614102813,0.1181272801,0.5539133657,1.029584977,1.52170646,0
119,-0.02382079863,0.9309871997,-0.7671541054,0.09328585585,0.5921197805,0.9988370846,1.560270723,0
120,-0.02788029241,0.9630386749,-0.8262226973,0.05529198576,0.5907977739,1.036513273,1.525262786,0
121,0.003794063149,0.9781837229,-0.7752447953,0.1258267206,0.5655795798,0.9598726381,1.625043518,0
122,0.0002760066942,0.928506265,-0.7325042435,0.1058686811,0.6371140681,1.051842229,1.528338374,0
123,-0.01301430324,0.9377944357,-0.756499531,0.1569440115,0.6026305875,1.01831304,1.505516029,0
124,-0.03205485623,0.9873146923,-0.763060314,0.1913018733,0.6012185355,1.029563823,1.583191322,0
125,-0.002334220167,0.8994942329,-0.7673779495,0.09636623569,0.5900177469,1.051708446,1.527161555,0
126,-0.03937530569,0.9476403377,-0.7386036978,0.1454377149,0.6334265367,1.025072616,1.52123582,0
127,-0.02877776323,0.9230097273,-0.8021196172,0.0734995249,0.5386721428,1.001570066,1.550112817,0
128,-0.01604543325,0.901949744,-0.720922733,0.1468176938,0.6293654325,1.038375863,1.544164413,0
129,-0.0397401851,0.9364289984,-0.7733141591,0.1319396515,0.577742221,1.091180837,1.551905338,0
130,-0.015356639,0.972930563,-0.7440120297,0.1710570514,0.5662793753,1.064133634,1.505027179,0
131,-0.01171687133,0.9698510629,-0.7691419965,0.1735719779,0.5663801993,0.9784310175,1.568706419,0
132,-0.01134002634,0.9295434501,-0.7464245142,0.1596972068,0.5790290377,1.079832598,1.591618909,0
133,-0.001318772957,0.9107329634,-0.7407440637,0.132839518,0.5023784121,0.9426777769,1.492323361,0
134,-0.03257893094,0.9524093035,-0.8131041552,0.1363397413,0.5215700873,0.9766218562,1.506194585,0
135,-0.01100708937,0.9062256208,-0.7431476685,0.1525750176,0.4844726518,1.031547082,1.537760023,0
136,-0.02261761063,0.977467737,-0.7377312217,0.09633557606,0.5658809119,1.029071995,1.551412774,0
137,-0.02194391848,0.9187947342,-0.7948325735,0.1644401153,0.5879627362,1.00514892,1.529881939,0
138,-0.01018675673,0.9392866201,-0.77149735,0.1618130162,0.5543566568,1.031860233,1.508189715,0
139,0.006052815354,0.9930742028,-0.6993888363,0.2027317804,0.5560111944,1.007093724,1.507728126,0
140,-0.01472656173,0.9708601464,-0.7397856974,0.1304683921,0.6124963017,0.9764801418,1.51524511,0
141,0.01392588854,0.9724357596,-0.7380334518,0.200084796,0.5782312671,1.028895948,1.590475527,0
142,-0.009404092627,0.9785305489,-0.7564512044,0.1449111225,0.5850550445,1.041467601,1.571246447,0
143,0.003442773257,0.9651300337,-0.7770058635,0.1617412379,0.5650175253,1.078763174,1.566722345,0
144,-0.02451585969,0.9613299837,-0.7789986809,0.1501348832,0.5901613147,1.086834208,1.556843055,0
145,-0.02256826904,0.948679365,-0.7550076575,0.1638971472,0.5637540629,1.171866923,1.570717227,0
146,-0.02791367772,0.9356524048,-0.7435592017,0.1529254048,0.5443002505,1.094045155,1.547620251,0
147,-0.01807378575,1.017179114,-0.7648588189,0.2589677188,0.5834114285,1.03234027,1.559595458,0
148,0.003681603909,0.9351831059,-0.7538141355,0.2279727261,0.6352290935,1.091366688,1.535421712,0
149,-0.0259885046,0.904342413,-0.8290631901,0.2154384798,0.5326049744,1.082563564,1.517505467,0
150,0.007999152584,0.9389558927,-0.7751242834,0.2167635821,0.5705606861,1.012277276,1.493235193,0
151,0.01966381023,0.9824540757,-0.8176410332,0.2145528863,0.5818392833,1.059490068,1.56687575,0
152,0.01711857213,0.9405710074,-0.8338461895,0.1022767552,0.5744677933,1.005897372,1.591849214,0
153,-0.01374837613,0.9089470797,-0.8415014067,0.2352736623,0.5569755988,1.080470646,1.530131828,0
154,0.01367307993,0.9352399654,-0.8278897558,0.1706884023,0.5784591674,1.032724445,1.570830351,0
155,-0.02707343828,0.8890542937,-0.7722006088,0.1986579903,0.6293175043,1.084184354,1.553661086,0
156,0.003839118385,0.8756622816,-0.8476639693,0.1452536947,0.5443575765,1.04845291,1.60040662,0
157,-0.01655836954,0.8543246226,-0.7422323474,0.1810243666,0.6090028014,1.032636949,1.591062615,0
158,-0.003924244485,0.9210667681,-0.7683037464,0.1943499068,0.556900872,0.9959661556,1.596489159,0
159,-0.0005930116889,0.9163308511,-0.801194202,0.2223431087,0.5946120289,1.065946993,1.594154992,0
160,0.02870920635,0.9405659893,-0.780431601,0.2345004149,0.621176665,1.020423071,1.571969325,0
161,-0.03855955044,0.9443445411,-0.8058271739,0.1970003981,0.6224732715,1.008443994,1.574404959,0
162,-0.004103342394,0.9283736113,-0.7693458552,0.1843710644,0.6007975354,1.025390091,1.574647293,0
163,0.02817340609,0.9482803587,-0.7006866954,0.2252026928,0.6430941692,1.07487188,1.569089097,0
164,0.01510921395,0.9574594487,-0.8247983128,0.1420292,0.6243039686,1.0602236,1.58621637,0
165,0.03269427991,0.9301513417,-0.7607122597,0.1556508219,0.6190132683,1.019431374,1.614722654,0
166,0.03056913542,0.9747721362,-0.839552065,0.148478482,0.6141727808,1.012210324,1.574761982,0
167,-0.02282580652,0.964223907,-0.7439067431,0.2008693756,0.6253163394,1.105651786,1.55660787,0
168,0.02676421152,0.9184586976,-0.8371590587,0.1827104925,0.6176076229,1.098426926,1.621029861,0
169,0.0003881956271,0.9864577973,-0.7960558176,0.1710323667,0.6187676623,1.13951416,1.591459167,0
170,0.01052091496,0.9357099492,-0.7894884633,0.2683225337,0.5938583581,1.047396285,1.547846885,0
171,0.01774260549,0.9234054446,-0.7401543288,0.2290639194,0.5634670246,1.079789651,1.537662956,0
172,0.01707811866,1.006852301,-0.7983243058,0.1335804873,0.6783385947,1.035715589,1.504213567,0
173,0.01432671888,0.9373553581,-0.8252577633,0.2276161778,0.6778379876,1.057947568,1.574521471,0
174,0.02419238496,0.9768407218,-0.7333385609,0.2227904714,0.6244421314,1.016192936,1.545534189,0
175,0.02185314488,1.02470736,-0.7319009473,0.1937751095,0.6450028474,1.058560556,1.578741043,0
176,-0.0001714559956,0.9726934494,-0.7350792398,0.2300081884,0.6446978659,1.007765723,1.51870967,0
177,0.003491683836,0.9755704596,-0.7384413557,0.2094280346,0.5913243839,1.018413993,1.501770737,0
178,-0.01236512844,0.9355221218,-0.7936053286,0.1626348363,0.6460815564,0.9925186942,1.60223755,0
179,0.04718098746,0.9360887216,-0.7586291942,0.2073642407,0.5408999275,0.9863586405,1.535838227,0
180,0.005277172717,0.9830536711,-0.7133566399,0.1935694585,0.5923367546,0.9711443316,1.566844144,0
181,0.01698739917,0.9342889554,-0.7572501517,0.2189812056,0.6123323937,0.9016060425,1.537721191,0
182,-0.02278279214,0.9339877621,-0.6838718666,0.2094265406,0.5661821112,1.018982191,1.559242498,0
183,0.02388989881,0.9766199231,-0.6614990385,0.2071632918,0.5689552259,1.03619546,1.526500982,0
184,0.01210622826,0.9844168946,-0.6945050695,0.1672666327,0.5634438068,0.9489305974,1.585442071,0
185,0.02909482583,0.9972330437,-0.6948927746,0.2093889219,0.6226405198,1.004316135,1.530542446,0
186,0.05376304754,1.019111787,-0.769807985,0.1598784908,0.5359361992,1.005848024,1.482659224,0
187,0.02001707375,1.016376708,-0.754886198,0.199544791,0.5840374501,1.04753263,1.494777921,0
188,0.01389808626,0.9932933043,-0.7349424039,0.2120660683,0.5865473496,0.9405371259,1.514645178,0
189,0.02702699901,0.9680930163,-0.8150191001,0.2040476027,0.6430683578,0.9581090008,1.45069298,0
190,0.02630108243,0.9508698659,-0.6749197676,0.209169615,0.5583957937,0.9487103797,1.479014475,0
191,0.008350106804,1.019019101,-0.7671609632,0.1602623055,0.6468560044,0.9244654198,1.507967483,0
192,0.02535705085,0.9689792537,-0.7580254278,0.1648160581,0.6756504949,1.004996439,1.499399846,0
193,0.02193126,0.9824609267,-0.7888756255,0.1661096875,0.5905380233,1.033857951,1.48069729,0
194,0.03305180339,0.9993527851,-0.7310187702,0.1765548538,0.6089971964,1.032525152,1.51208826,0
195,0.04617917603,0.9723398506,-0.7608835692,0.2048622196,0.6299696024,1.048516335,1.461967033,0
196,0.02638143329,1.010977045,-0.7260039081,0.1344915073,0.633657405,1.065408885,1.563334535,0
197,0.02623347941,0.9784554534,-0.7381875707,0.1516645105,0.644254544,1.015101515,1.542157034,0
198,0.02315064082,0.9474891111,-0.7425531712,0.1852576938,0.678432594,1.078596378,1.547223632,0
199,0.01067954128,1.034474381,-0.781651757,0.1964858442,0.6043413923,0.9888566077,1.509410106,0
200,0.007480464061,0.9728452785,-0.7974430831,0.1676103644,0.6988180716,1.023108877,1.548404241,0
201,0.01683310737,0.9868601165,-0.7868889738,0.1256476544,0.6466926253,1.056097082,1.580582058,0
202,0.02375396449,1.005118089,-0.755967877,0.09975355574,0.6295717757,1.104054425,1.513938805,0
203,0.01824401435,0.9218521641,-0.7147090374,0.1420234218,0.6335690321,1.08435612,1.527035104,0
204,0.03227958896,0.9645410674,-0.6956099987,0.1283441616,0.5850271807,1.062114138,1.541458496,0
205,-0.001709719406,0.9744958179,-0.7852799415,0.1755906463,0.6591772164,1.066565352,1.599071413,0
206,0.01592353763,1.005103044,-0.7194180139,0.2005235419,0.6206166845,1.040407891,1.528125428,0
207,0.02159962429,0.9184973571,-0.7670898034,0.1294027743,0.6652970709,1.097743105,1.498838875,0
208,0.03718959255,0.9647935403,-0.7451134286,0.1910669855,0.6397382206,1.06749633,1.578280199,0
209,0.02633458862,0.9480129689,-0.7193785807,0.1425047701,0.6911366409,0.9855860924,1.564839021,0
210,0.04580100809,0.9575242948,-0.7350079399,0.1851836808,0.6992739789,1.082265785,1.569609499,0
211,0.009664918987,0.9698073801,-0.6926512602,0.1787552932,0.7110950443,1.083260982,1.510963043,0
212,0.04697215826,0.9467858975,-0.7152101879,0.2003984116,0.690761964,0.9977298903,1.563183467,0
213,0.009054159417,0.9599129393,-0.6911518843,0.1396884844,0.6388342553,1.076880851,1.616851509,0
214,0.01146426012,1.018149767,-0.7377964039,0.1819633861,0.5965539704,1.118239116,1.590533148,0
215,0.006060741007,1.047456164,-0.7043691001,0.1676520657,0.6680554538,1.150732758,1.551907647,0
216,0.01628654826,0.9908982881,-0.7259254543,0.2253017778,0.5959436807,1.057475981,1.562326251,0
217,0.008698041602,1.016064306,-0.7403074915,0.2461845335,0.6740875597,1.011925404,1.58929068,0
218,0.02740868484,1.003731392,-0.7383189429,0.2418999043,0.6927204047,1.047926334,1.607860396,0
219,0.02014187672,0.9636809984,-0.800144181,0.241211142,0.675039088,1.023259808,1.60213397,0
220,-0.00899560832,0.9972539578,-0.7767666052,0.2548028429,0.717548899,1.01601325,1.530560677,0
221,-0.0003721947699,0.9881831164,-0.7584058673,0.2022743546,0.6512042189,0.9741634098,1.555080819,0
222,-0.008221071985,0.9735593699,-0.7634530831,0.1898060223,0.6505002876,1.007412895,1.57739609,0
223,-0.009802967213,0.9966103029,-0.77430996,0.1659333319,0.6163628921,1.083271835,1.598862461,0
224,0.01384302118,1.003449682,-0.7757861051,0.1922793535,0.637241961,1.028475173,1.611767328,0
225,-0.02030128941,1.000241487,-0.7942144848,0.2074239121,0.6788768604,1.069575376,1.603168901,0
226,-0.02586058686,1.001438652,-0.7345021182,0.1976717165,0.6784842907,1.07625665,1.623361816,0
227,-0.008676004728,1.004737703,-0.7512084874,0.2549443479,0.699470433,1.011537311,1.600740978,0
228,-0.02058504766,1.009872945,-0.7882505781,0.2266930296,0.6633161925,1.050658704,1.660979116,0
229,0.009570657477,0.9893006253,-0.7510991319,0.2098814709,0.6472455036,1.019821965,1.598207735,0
230,0.01070406072,1.022879233,-0.8026240427,0.2171198051,0.6552546457,1.03089689,1.613747276,0
231,-0.0105905101,1.015380391,-0.789858513,0.2380005619,0.6213260757,1.022919955,1.555557541,0
232,-0.02221519562,1.002849207,-0.7945199949,0.1596712764,0.7063348755,1.078960667,1.595871087,0
233,-0.008807732875,1.071152596,-0.7089362203,0.2059611478,0.611812078,1.073297123,1.544950282,0
234,0.004547668939,1.000692038,-0.7561206465,0.2534521891,0.6314993745,1.012003298,1.616223529,0
235,0.0002676734654,1.056381637,-0.778567214,0.2199068893,0.6952027983,1.077504236,1.628507492,0
236,0.005187700985,0.9476443743,-0.7490854141,0.2306436709,0.676984404,0.9764285494,1.59614597,0
237,-0.0006335721145,1.009734409,-0.7465672847,0.2686717586,0.564227052,0.9983247895,1.607468949,0
238,-0.02167448198,0.9868057119,-0.7989489205,0.257024079,0.6393863447,0.9898755018,1.604331274,0
239,0.0162141498,1.047720968,-0.7505972936,0.1426977872,0.5978588881,1.04572836,1.596439956,0
240,-0.00806174584,0.9835092288,-0.7630132396,0.1857967074,0.7108746805,1.03803881,1.592191249,0
241,0.00632364958,0.9837517318,-0.8043999243,0.1982010586,0.6210978613,1.057419296,1.577897146,0
242,-0.01187683799,0.9829725521,-0.7660626811,0.2322517534,0.7108475464,1.025016846,1.626032315,0
243,-0.009262034385,0.9723034329,-0.8174573917,0.2206413341,0.6609209864,1.009964162,1.590066741,0
244,-0.008319334299,0.9877307582,-0.7130916733,0.1941418474,0.6723414139,1.057186558,1.604300873,0
245,0.03334183344,0.9552274825,-0.7210820727,0.2102368873,0.6779599802,1.043800201,1.603491139,0
246,-0.01200780025,0.9640241074,-0.7735032692,0.1584446645,0.685517616,1.00286164,1.624808393,0
247,0.05630629431,0.9833849648,-0.7920828636,0.1341889458,0.6717799643,0.9743009357,1.579058216,0
248,-0.002265558926,0.9707778789,-0.7550006531,0.2300939276,0.7085503002,1.030716719,1.552185921,0
249,0.0132772117,1.003584729,-0.7799492684,0.1631294173,0.6775430423,1.004362528,1.563588017,0
250,0.02157270604,1.067632413,-0.7854900995,0.169982987,0.6583429126,1.005182933,1.558966679,0
251,0.03298121228,1.02987358,-0.7636711075,0.1574305958,0.6811302159,1.085623991,1.568157581,0
252,-0.01492048043,1.050291625,-0.7782414177,0.1270874761,0.6653063296,1.097909561,1.583296204,0
253,0.007189483429,1.040714726,-0.7037354207,0.1880519007,0.6595649616,1.008614621,1.583262415,0
254,-0.02314608198,1.055486011,-0.7200616068,0.1716575963,0.6786739217,1.080145112,1.600588569,0
255,0.007046097214,0.9646889481,-0.7256773216,0.1828785032,0.6262441785,1.015702206,1.60658683,0
256,0.01689872722,1.047466755,-0.7416260597,0.2063130454,0.6847495023,1.092168441,1.644145706,0
257,0.014198945,1.038038211,-0.6824313002,0.2175606672,0.6878991815,0.9799708156,1.573087106,0
258,0.06197675605,0.9737279468,-0.7465151644,0.1517748582,0.6463610145,0.9544248597,1.623692021,0
259,-0.005527409538,1.016874314,-0.6720793249,0.1687200658,0.6686810575,0.9964366495,1.629242308,0
260,-0.004766840696,1.026692845,-0.7630633072,0.2133732942,0.6675209306,0.9801366281,1.595902927,0
261,-0.007980263221,1.055490027,-0.7161435624,0.16569911,0.6598966778,1.00858581,1.562127014,0
262,0.0076197336,1.011843697,-0.7273572848,0.1768951165,0.6705039986,1.009683249,1.540585439,0
263,0.006606975196,1.041259347,-0.754949231,0.1789793614,0.6984103849,0.9930036846,1.516767875,0
264,-0.002917229728,1.034988244,-0.674367851,0.1915320882,0.7019383712,1.059841266,1.551596777,0
265,0.00700744995,1.00110154,-0.704252926,0.149561161,0.6862029382,1.035875041,1.594014413,0
266,-0.006871846531,1.036202032,-0.7862623082,0.1281792879,0.7083602921,1.013910277,1.603620198,0
