13000	-7778.348	0.4784301	1.675901	2.772999	0.28	0.51
13500	-7764.062	0.4789875	1.655615	2.714461	0.365	0.44
14000	-7762.004	0.4790947	1.694086	2.819541	0.276	0.5
14500	-7843.493	0.4753746	1.660503	2.773499	0.326	0.58
15000	-7708.08	0.4820015	1.712566	2.866054	0.306	0.52
15500	-7804.794	0.4784207	1.666725	2.78379	0.285	0.45
16000	-7785.842	0.4797802	1.705818	2.929588	0.285	0.48
16500	-7755.081	0.4799157	1.688314	2.856974	0.323	0.44
17000	-7741.455	0.4806926	1.703578	2.896422	0.307	0.35
17500	-7746.633	0.4806301	1.716277	2.957381	0.282	0.32
18000	-7801.208	0.4778978	1.709944	2.889386	0.281	0.35
18500	-7831.583	0.4776968	1.681582	2.869787	0.32	0.37
19000	-7806.532	0.477783	1.679327	2.839257	0.322	0.32
19500	-7836.45	0.4761234	1.661648	2.765536	0.264	0.26
20000	-7913.141	0.4727126	1.66997	2.807209	0.315	0.36
20500	-7852.49	0.4751886	1.617691	2.605066	0.29	0.31
21000	-7740.737	0.4793541	1.694792	2.88995	0.318	0.34
21500	-7765.326	0.4805303	1.685933	2.870648	0.295	0.29
22000	-7775.117	0.4799043	1.739658	2.974449	0.311	0.26
22500	-7771.184	0.4793249	1.695434	2.826865	0.304	0.26
23000	-7796.101	0.4771918	1.648473	2.748733	0.301	0.21
23500	-7815.259	0.4766953	1.668236	2.790741	0.285	0.38
24000	-7806.039	0.4781535	1.66181	2.807087	0.293	0.31
24500	-7709.304	0.4811712	1.664346	2.752074	0.31	0.32
25000	-7726.242	0.4817489	1.728414	3.020684	0.285	0.33
25500	-7718.611	0.4813749	1.664839	2.802156	0.314	0.2
26000	-7827.602	0.4768194	1.695759	2.876956	0.321	0.4
26500	-7838.436	0.4745642	1.61385	2.611976	0.309	0.31
27000	-7718.855	0.4815528	1.722023	2.941632	0.279	0.33
27500	-7746.575	0.4798298	1.684037	2.825266	0.31	0.33
28000	-7771.675	0.4792905	1.705137	2.888563	0.307	0.28
28500	-7774.158	0.4801471	1.683231	2.846198	0.326	0.25
29000	-7874.211	0.4741362	1.663351	2.767486	0.266	0.34
29500	-7770.183	0.4797938	1.715656	2.914008	0.346	0.3
30000	-7830.364	0.4762452	1.654752	2.790191	0.296	0.28
30500	-7714.445	0.4814139	1.695299	2.906965	0.3	0.34
31000	-7809.063	0.4778715	1.678736	2.816382	0.281	0.33
31500	-7769.619	0.4804511	1.681388	2.846033	0.29	0.34
32000	-7837.838	0.4757508	1.611775	2.604155	0.301	0.3
32500	-7747.764	0.4805935	1.697757	2.865753	0.319	0.23
33000	-7816.66	0.4773427	1.674431	2.824453	0.299	0.29
33500	-7753.736	0.4799798	1.697009	2.893566	0.289	0.35
34000	-7727.837	0.4813778	1.718332	2.957526	0.28	0.34
34500	-7828.937	0.4767851	1.711448	2.916213	0.329	0.25
35000	-7837.219	0.4759236	1.653976	2.747718	0.314	0.32
35500	-7768.472	0.4803727	1.736747	3.03991	0.33	0.36
36000	-7696.71	0.484111	1.720436	2.953535	0.353	0.33
36500	-7906.002	0.4730438	1.613989	2.612661	0.303	0.24
37000	-7824.684	0.4769796	1.645046	2.6932	0.336	0.31
37500	-7739.985	0.4815723	1.701872	2.892012	0.309	0.24
38000	-7930.045	0.4725796	1.668085	2.795037	0.311	0.31
38500	-7831.006	0.4753431	1.63308	2.687436	0.278	0.28
39000	-7791.144	0.4786182	1.647467	2.744042	0.325	0.27
39500	-7764.165	0.4807481	1.698602	2.885503	0.316	0.24
40000	-7742.513	0.4811249	1.675278	2.781319	0.287	0.32
40500	-7744.08	0.4812222	1.743338	3.035997	0.306	0.29
41000	-7822.568	0.4768876	1.694999	2.859336	0.248	0.27
41500	-7845.452	0.4755836	1.663868	2.721166	0.294	0.36
42000	-7866.43	0.4754953	1.666123	2.752137	0.304	0.29
42500	-7733.569	0.4812261	1.670316	2.774935	0.269	0.22
43000	-7714.791	0.4818867	1.723135	2.987206	0.312	0.34
43500	-7798.225	0.4783809	1.677563	2.824273	0.296	0.21
44000	-7817.632	0.4765265	1.692976	2.857371	0.285	0.26
44500	-7828.901	0.4761106	1.678144	2.786099	0.267	0.32
45000	-7789.054	0.4771238	1.632329	2.678226	0.331	0.22
45500	-7768.064	0.4799902	1.73814	3.019963	0.288	0.26
46000	-7758.11	0.4800837	1.717997	2.922033	0.317	0.35
46500	-7819.288	0.4765319	1.643764	2.667022	0.318	0.2
47000	-7778.856	0.4796888	1.703115	2.880644	0.274	0.36
47500	-7743.487	0.4810434	1.699188	2.917273	0.277	0.25
48000	-7879.802	0.474148	1.646931	2.74601	0.318	0.3
48500	-7797.939	0.4779482	1.676634	2.802383	0.27	0.32
49000	-7769.673	0.479339	1.701459	2.904065	0.301	0.35
49500	-7765.73	0.4793385	1.718192	2.936789	0.303	0.29
50000	-7902.56	0.4728	1.657082	2.717742	0.296	0.23
