"iteration","brand2","brand3"
161,1.037028403,-0.856246667
162,1.037028403,-0.856246667
163,1.090976419,-0.856431109
164,1.090976419,-0.856431109
165,1.08923089,-0.7958957275
166,1.138722732,-0.7532168323
167,1.138722732,-0.7532168323
168,1.169308919,-0.8288448
169,1.169308919,-0.8288448
170,1.188492027,-0.7684034518
171,1.188492027,-0.7684034518
172,1.188492027,-0.7684034518
173,1.188492027,-0.7684034518
174,1.188492027,-0.7684034518
175,1.184525104,-0.7157318299
176,1.171038787,-0.7888557009
177,1.171038787,-0.7888557009
178,1.171038787,-0.7888557009
179,1.14398665,-0.7626086489
180,1.14398665,-0.7626086489
181,1.14398665,-0.7626086489
182,1.14398665,-0.7626086489
183,1.14398665,-0.7626086489
184,1.14398665,-0.7626086489
185,1.14398665,-0.7626086489
186,1.14398665,-0.7626086489
187,1.14398665,-0.7626086489
188,1.145301568,-0.8247074692
189,1.145301568,-0.8247074692
190,1.145301568,-0.8247074692
191,1.135409493,-0.7178676337
192,1.146718816,-0.7671385817
193,1.146718816,-0.7671385817
194,1.146718816,-0.7671385817
195,1.146718816,-0.7671385817
196,1.170819145,-0.7921613851
197,1.170819145,-0.7921613851
198,1.170819145,-0.7921613851
199,1.170819145,-0.7921613851
200,1.170819145,-0.7921613851
201,1.170819145,-0.7921613851
202,1.170819145,-0.7921613851
203,1.098113518,-0.7791281926
204,1.098113518,-0.7791281926
205,1.098113518,-0.7791281926
206,1.102386685,-0.8099529408
207,1.102386685,-0.8099529408
208,1.102386685,-0.8099529408
209,1.102386685,-0.8099529408
210,1.102386685,-0.8099529408
211,1.081891259,-0.7935781136
212,1.081891259,-0.7935781136
213,1.081891259,-0.7935781136
214,1.081891259,-0.7935781136
215,1.081891259,-0.7935781136
216,1.163549145,-0.82150628
217,1.163549145,-0.82150628
218,1.163549145,-0.82150628
219,1.163549145,-0.82150628
220,1.163549145,-0.82150628
221,1.163549145,-0.82150628
222,1.163549145,-0.82150628
223,1.167608643,-0.730528559
224,1.167608643,-0.730528559
225,1.173318133,-0.7716442282
226,1.173318133,-0.7716442282
227,1.129833919,-0.7683635317
228,1.129833919,-0.7683635317
229,1.067357861,-0.7491210123
230,1.067357861,-0.7491210123
231,1.067357861,-0.7491210123
232,1.094613674,-0.7599158611
233,1.094613674,-0.7599158611
234,1.094613674,-0.7599158611
235,1.10423947,-0.7658754076
236,1.10423947,-0.7658754076
237,1.10423947,-0.7658754076
238,1.10423947,-0.7658754076
239,1.10423947,-0.7658754076
240,1.172288386,-0.7537479271
241,1.172288386,-0.7537479271
242,1.172288386,-0.7537479271
243,1.172288386,-0.7537479271
244,1.172288386,-0.7537479271
245,1.172288386,-0.7537479271
246,1.198342734,-0.7299896107
247,1.198342734,-0.7299896107
248,1.198342734,-0.7299896107
249,1.198342734,-0.7299896107
250,1.163393561,-0.7699201604
251,1.173126806,-0.7960069593
252,1.160688343,-0.8221088533
253,1.091330696,-0.757834172
254,1.190016792,-0.6950233053
255,1.157826482,-0.7098180219
256,1.157826482,-0.7098180219
257,1.157826482,-0.7098180219
258,1.179482248,-0.7733918033
259,1.179482248,-0.7733918033
260,1.179482248,-0.7733918033
261,1.179482248,-0.7733918033
262,1.179482248,-0.7733918033
263,1.179482248,-0.7733918033
264,1.179482248,-0.7733918033
265,1.179482248,-0.7733918033
266,1.179482248,-0.7733918033
267,1.179482248,-0.7733918033
268,1.179482248,-0.7733918033
269,1.15795211,-0.7795552696
270,1.15795211,-0.7795552696
271,1.15795211,-0.7795552696
272,1.15795211,-0.7795552696
273,1.15795211,-0.7795552696
274,1.15795211,-0.7795552696
275,1.15795211,-0.7795552696
276,1.15795211,-0.7795552696
277,1.15795211,-0.7795552696
278,1.179554196,-0.7744427705
279,1.179554196,-0.7744427705
280,1.179554196,-0.7744427705
281,1.179554196,-0.7744427705
282,1.179554196,-0.7744427705
283,1.179554196,-0.7744427705
284,1.179554196,-0.7744427705
285,1.1679108,-0.8268618506
286,1.1679108,-0.8268618506
287,1.1679108,-0.8268618506
288,1.1679108,-0.8268618506
289,1.177144774,-0.7735040577
290,1.180729134,-0.7759373591
291,1.180729134,-0.7759373591
292,1.180729134,-0.7759373591
293,1.180729134,-0.7759373591
294,1.144095263,-0.788555688
295,1.144095263,-0.788555688
296,1.144095263,-0.788555688
297,1.144095263,-0.788555688
298,1.144095263,-0.788555688
299,1.144095263,-0.788555688
300,1.144095263,-0.788555688
301,1.144095263,-0.788555688
302,1.144095263,-0.788555688
303,1.158100151,-0.7443228111
304,1.158100151,-0.7443228111
305,1.158100151,-0.7443228111
306,1.158100151,-0.7443228111
307,1.158100151,-0.7443228111
308,1.158100151,-0.7443228111
309,1.158100151,-0.7443228111
310,1.158100151,-0.7443228111
311,1.158100151,-0.7443228111
312,1.158100151,-0.7443228111
313,1.158100151,-0.7443228111
314,1.158100151,-0.7443228111
315,1.158100151,-0.7443228111
316,1.158100151,-0.7443228111
317,1.158100151,-0.7443228111
318,1.158100151,-0.7443228111
319,1.158100151,-0.7443228111
320,1.158100151,-0.7443228111
321,1.19582655,-0.7309280839
322,1.173008015,-0.7508522201
323,1.173008015,-0.7508522201
324,1.17799902,-0.8264922537
325,1.17799902,-0.8264922537
326,1.17799902,-0.8264922537
327,1.17799902,-0.8264922537
328,1.17799902,-0.8264922537
329,1.095953051,-0.7623651622
330,1.095953051,-0.7623651622
331,1.095953051,-0.7623651622
332,1.20964026,-0.7824573275
333,1.20964026,-0.7824573275
334,1.20964026,-0.7824573275
335,1.20964026,-0.7824573275
336,1.139777579,-0.7982467416
337,1.139777579,-0.7982467416
338,1.128388378,-0.8233333092
339,1.128388378,-0.8233333092
340,1.128388378,-0.8233333092
341,1.184514862,-0.7998912789
342,1.184514862,-0.7998912789
343,1.15901438,-0.7652511019
344,1.15901438,-0.7652511019
345,1.15901438,-0.7652511019
346,1.17680232,-0.7938508832
347,1.209855341,-0.716542745
348,1.209855341,-0.716542745
349,1.18910725,-0.7241614547
350,1.18910725,-0.7241614547
351,1.221880198,-0.7724192208
352,1.221880198,-0.7724192208
353,1.221880198,-0.7724192208
354,1.221880198,-0.7724192208
355,1.221880198,-0.7724192208
356,1.171172695,-0.7837156832
357,1.171172695,-0.7837156832
358,1.159819939,-0.814648014
359,1.159819939,-0.814648014
360,1.182749505,-0.7570817855
361,1.182749505,-0.7570817855
362,1.182749505,-0.7570817855
363,1.182749505,-0.7570817855
364,1.182749505,-0.7570817855
365,1.182749505,-0.7570817855
366,1.182749505,-0.7570817855
367,1.196874647,-0.7813661752
368,1.148698377,-0.8109128691
369,1.142200582,-0.7986244326
370,1.142200582,-0.7986244326
371,1.090719921,-0.8118328595
372,1.090719921,-0.8118328595
373,1.136414643,-0.799698357
374,1.136414643,-0.799698357
375,1.136414643,-0.799698357
376,1.136414643,-0.799698357
377,1.165015755,-0.7002658266
378,1.095936087,-0.830052499
379,1.095936087,-0.830052499
380,1.095936087,-0.830052499
381,1.088029458,-0.7751306785
382,1.093669184,-0.7699917448
383,1.071541881,-0.7454532527
384,1.071541881,-0.7454532527
385,1.075389791,-0.8083521903
386,1.075389791,-0.8083521903
387,1.075389791,-0.8083521903
388,1.075389791,-0.8083521903
389,1.075389791,-0.8083521903
390,1.075389791,-0.8083521903
391,1.075389791,-0.8083521903
392,1.075389791,-0.8083521903
393,1.075389791,-0.8083521903
394,1.075389791,-0.8083521903
395,1.075389791,-0.8083521903
396,1.075389791,-0.8083521903
397,1.087598493,-0.7890195474
398,1.087598493,-0.7890195474
399,1.087598493,-0.7890195474
400,1.087598493,-0.7890195474
401,1.12197464,-0.7668269953
402,1.12197464,-0.7668269953
403,1.12197464,-0.7668269953
404,1.12197464,-0.7668269953
405,1.12197464,-0.7668269953
406,1.12197464,-0.7668269953
407,1.12197464,-0.7668269953
408,1.12197464,-0.7668269953
409,1.099428578,-0.7379333157
410,1.172324168,-0.7323626296
411,1.172324168,-0.7323626296
412,1.172324168,-0.7323626296
413,1.172324168,-0.7323626296
414,1.170835557,-0.7242165533
415,1.170835557,-0.7242165533
416,1.170835557,-0.7242165533
417,1.170835557,-0.7242165533
418,1.170835557,-0.7242165533
419,1.170835557,-0.7242165533
420,1.170835557,-0.7242165533
421,1.170835557,-0.7242165533
422,1.138677227,-0.8530216429
423,1.138677227,-0.8530216429
424,1.138677227,-0.8530216429
425,1.138677227,-0.8530216429
426,1.138677227,-0.8530216429
427,1.138677227,-0.8530216429
428,1.138677227,-0.8530216429
429,1.138677227,-0.8530216429
430,1.138677227,-0.8530216429
431,1.105681881,-0.7869056536
432,1.105681881,-0.7869056536
433,1.124292902,-0.802314951
434,1.124292902,-0.802314951
435,1.124292902,-0.802314951
436,1.082003364,-0.7855090659
437,1.082003364,-0.7855090659
438,1.082003364,-0.7855090659
439,1.082003364,-0.7855090659
440,1.082003364,-0.7855090659
441,1.082003364,-0.7855090659
442,1.082003364,-0.7855090659
443,1.082003364,-0.7855090659
444,1.082003364,-0.7855090659
445,1.105470857,-0.7891366591
446,1.105470857,-0.7891366591
447,1.105470857,-0.7891366591
448,1.105470857,-0.7891366591
449,1.098212563,-0.86312161
450,1.098212563,-0.86312161
451,1.203793655,-0.8062320041
452,1.185493765,-0.7590519262
453,1.185493765,-0.7590519262
454,1.185493765,-0.7590519262
455,1.185493765,-0.7590519262
456,1.185493765,-0.7590519262
457,1.112031122,-0.7660815007
458,1.112031122,-0.7660815007
459,1.112031122,-0.7660815007
460,1.145321606,-0.7701305569
461,1.145321606,-0.7701305569
462,1.145321606,-0.7701305569
463,1.145321606,-0.7701305569
464,1.145321606,-0.7701305569
465,1.145321606,-0.7701305569
466,1.160058234,-0.7204616711
467,1.160058234,-0.7204616711
468,1.160058234,-0.7204616711
469,1.160058234,-0.7204616711
470,1.160058234,-0.7204616711
471,1.160058234,-0.7204616711
472,1.160058234,-0.7204616711
473,1.160058234,-0.7204616711
474,1.160058234,-0.7204616711
475,1.160058234,-0.7204616711
476,1.160058234,-0.7204616711
477,1.160058234,-0.7204616711
478,1.151110493,-0.7090634956
479,1.151110493,-0.7090634956
480,1.151110493,-0.7090634956
481,1.151110493,-0.7090634956
482,1.151110493,-0.7090634956
483,1.151110493,-0.7090634956
484,1.151110493,-0.7090634956
485,1.127159425,-0.7796815467
486,1.127159425,-0.7796815467
487,1.127159425,-0.7796815467
488,1.127159425,-0.7796815467
489,1.127159425,-0.7796815467
490,1.127159425,-0.7796815467
491,1.127159425,-0.7796815467
492,1.127159425,-0.7796815467
493,1.127159425,-0.7796815467
494,1.127159425,-0.7796815467
495,1.123047623,-0.7986442857
496,1.123047623,-0.7986442857
497,1.105295264,-0.8232894131
498,1.105295264,-0.8232894131
499,1.176442087,-0.7721218826
500,1.176442087,-0.7721218826
501,1.176442087,-0.7721218826
502,1.176442087,-0.7721218826
503,1.176442087,-0.7721218826
504,1.176442087,-0.7721218826
505,1.176442087,-0.7721218826
506,1.176442087,-0.7721218826
507,1.176442087,-0.7721218826
508,1.176442087,-0.7721218826
509,1.097139607,-0.8161663129
510,1.097139607,-0.8161663129
511,1.097139607,-0.8161663129
512,1.13855931,-0.7526505737
513,1.13855931,-0.7526505737
514,1.13855931,-0.7526505737
515,1.13855931,-0.7526505737
516,1.13855931,-0.7526505737
517,1.13855931,-0.7526505737
518,1.13855931,-0.7526505737
519,1.13855931,-0.7526505737
520,1.152271938,-0.694454536
521,1.152271938,-0.694454536
522,1.152271938,-0.694454536
523,1.152271938,-0.694454536
524,1.152271938,-0.694454536
525,1.143735605,-0.6947584232
526,1.184105874,-0.7470187112
527,1.184105874,-0.7470187112
528,1.184105874,-0.7470187112
529,1.184105874,-0.7470187112
530,1.086794411,-0.7883527866
531,1.078689492,-0.8632364871
532,1.078689492,-0.8632364871
533,1.088165155,-0.8640272765
534,1.088165155,-0.8640272765
535,1.088165155,-0.8640272765
536,1.088165155,-0.8640272765
537,1.118237058,-0.8741979472
538,1.118237058,-0.8741979472
539,1.118237058,-0.8741979472
540,1.115521921,-0.8578149906
541,1.115521921,-0.8578149906
542,1.115521921,-0.8578149906
543,1.115521921,-0.8578149906
544,1.115521921,-0.8578149906
545,1.115521921,-0.8578149906
546,1.115521921,-0.8578149906
547,1.115521921,-0.8578149906
548,1.168404042,-0.8259266705
549,1.168404042,-0.8259266705
550,1.168404042,-0.8259266705
551,1.168404042,-0.8259266705
552,1.190637481,-0.8119353737
553,1.190637481,-0.8119353737
554,1.177197721,-0.7387546321
555,1.177197721,-0.7387546321
556,1.130534119,-0.7628123781
557,1.103577643,-0.8350202521
558,1.103577643,-0.8350202521
559,1.103577643,-0.8350202521
560,1.103577643,-0.8350202521
561,1.103577643,-0.8350202521
562,1.189982696,-0.809239301
563,1.14691921,-0.7986914747
564,1.165753444,-0.7665054632
565,1.165753444,-0.7665054632
566,1.165753444,-0.7665054632
567,1.165753444,-0.7665054632
568,1.165753444,-0.7665054632
569,1.165753444,-0.7665054632
570,1.165753444,-0.7665054632
571,1.165753444,-0.7665054632
572,1.135299229,-0.8526930995
573,1.135299229,-0.8526930995
574,1.135299229,-0.8526930995
575,1.135299229,-0.8526930995
576,1.135299229,-0.8526930995
577,1.135299229,-0.8526930995
578,1.121605507,-0.8561207391
579,1.121605507,-0.8561207391
580,1.121605507,-0.8561207391
581,1.121605507,-0.8561207391
582,1.121605507,-0.8561207391
583,1.121605507,-0.8561207391
584,1.04136763,-0.8480941989
585,1.04136763,-0.8480941989
586,1.04136763,-0.8480941989
587,1.04136763,-0.8480941989
588,1.04136763,-0.8480941989
589,1.04136763,-0.8480941989
590,1.141390176,-0.7493207797
591,1.189703006,-0.7906482587
592,1.189703006,-0.7906482587
593,1.189703006,-0.7906482587
594,1.189703006,-0.7906482587
595,1.189703006,-0.7906482587
596,1.189703006,-0.7906482587
597,1.189703006,-0.7906482587
598,1.189703006,-0.7906482587
599,1.189703006,-0.7906482587
600,1.189703006,-0.7906482587
601,1.189703006,-0.7906482587
602,1.189703006,-0.7906482587
603,1.189703006,-0.7906482587
604,1.189703006,-0.7906482587
605,1.221226109,-0.7710080284
606,1.221226109,-0.7710080284
607,1.221226109,-0.7710080284
608,1.221226109,-0.7710080284
609,1.131797758,-0.7776121761
610,1.131797758,-0.7776121761
611,1.131797758,-0.7776121761
612,1.131797758,-0.7776121761
613,1.231879003,-0.7692970108
614,1.231879003,-0.7692970108
615,1.152158657,-0.7743248224
616,1.152158657,-0.7743248224
617,1.152158657,-0.7743248224
618,1.152158657,-0.7743248224
619,1.152158657,-0.7743248224
620,1.152158657,-0.7743248224
621,1.152158657,-0.7743248224
622,1.152158657,-0.7743248224
623,1.152158657,-0.7743248224
624,1.152158657,-0.7743248224
625,1.152158657,-0.7743248224
626,1.152158657,-0.7743248224
627,1.152158657,-0.7743248224
628,1.152158657,-0.7743248224
629,1.156366611,-0.8449811713
630,1.178813347,-0.743302709
631,1.178813347,-0.743302709
632,1.178813347,-0.743302709
633,1.178813347,-0.743302709
634,1.178813347,-0.743302709
635,1.138795311,-0.7069632896
636,1.171495213,-0.7835566887
637,1.171495213,-0.7835566887
638,1.171495213,-0.7835566887
639,1.171495213,-0.7835566887
640,1.136404211,-0.788851229
641,1.136404211,-0.788851229
642,1.136404211,-0.788851229
643,1.1076596,-0.8357782132
644,1.1076596,-0.8357782132
645,1.1076596,-0.8357782132
646,1.1076596,-0.8357782132
647,1.1076596,-0.8357782132
648,1.150403755,-0.8339776407
649,1.150403755,-0.8339776407
650,1.156872061,-0.8253734041
651,1.156872061,-0.8253734041
652,1.156872061,-0.8253734041
653,1.156872061,-0.8253734041
654,1.136806236,-0.8176923823
655,1.136806236,-0.8176923823
656,1.136806236,-0.8176923823
657,1.136806236,-0.8176923823
658,1.090397713,-0.775845643
659,1.090397713,-0.775845643
660,1.139548555,-0.7562402258
661,1.150194987,-0.7534707494
662,1.150194987,-0.7534707494
663,1.150194987,-0.7534707494
664,1.150194987,-0.7534707494
665,1.11471091,-0.772537881
666,1.11471091,-0.772537881
667,1.11471091,-0.772537881
668,1.130146484,-0.7623219574
669,1.130146484,-0.7623219574
670,1.130146484,-0.7623219574
671,1.130146484,-0.7623219574
672,1.130146484,-0.7623219574
673,1.130146484,-0.7623219574
674,1.131499007,-0.7866874731
675,1.131499007,-0.7866874731
676,1.131499007,-0.7866874731
677,1.06889312,-0.7911471757
678,1.06889312,-0.7911471757
679,1.06889312,-0.7911471757
680,1.17939456,-0.8147254432
681,1.17939456,-0.8147254432
682,1.17939456,-0.8147254432
683,1.20536814,-0.7850344891
684,1.136458109,-0.800639925
685,1.136458109,-0.800639925
686,1.121155987,-0.8221527463
687,1.163121698,-0.7935308348
688,1.163121698,-0.7935308348
689,1.163121698,-0.7935308348
690,1.163121698,-0.7935308348
691,1.163121698,-0.7935308348
692,1.163121698,-0.7935308348
693,1.163121698,-0.7935308348
694,1.163121698,-0.7935308348
695,1.163121698,-0.7935308348
696,1.163121698,-0.7935308348
697,1.163121698,-0.7935308348
698,1.173570302,-0.7837483377
699,1.210320148,-0.8126578761
700,1.210320148,-0.8126578761
701,1.210320148,-0.8126578761
702,1.131393185,-0.8445716744
703,1.131393185,-0.8445716744
704,1.16548725,-0.7426217541
705,1.16548725,-0.7426217541
706,1.150162209,-0.7906660189
707,1.210484026,-0.7586022793
708,1.210484026,-0.7586022793
709,1.210484026,-0.7586022793
710,1.210484026,-0.7586022793
711,1.210484026,-0.7586022793
712,1.210484026,-0.7586022793
713,1.210484026,-0.7586022793
714,1.210484026,-0.7586022793
715,1.196707116,-0.7675131616
716,1.196707116,-0.7675131616
717,1.12771,-0.8023595656
718,1.12771,-0.8023595656
719,1.132890392,-0.7662231288
720,1.132890392,-0.7662231288
721,1.132890392,-0.7662231288
722,1.132890392,-0.7662231288
723,1.158958726,-0.7632463564
724,1.158958726,-0.7632463564
725,1.185721582,-0.7593571302
726,1.185721582,-0.7593571302
727,1.185721582,-0.7593571302
728,1.209806447,-0.8433031897
729,1.177099388,-0.8655446755
730,1.177099388,-0.8655446755
731,1.177099388,-0.8655446755
732,1.177099388,-0.8655446755
733,1.091862342,-0.8667205214
734,1.175527406,-0.8331423963
735,1.175527406,-0.8331423963
736,1.152353883,-0.7958723265
737,1.168724344,-0.8219416709
738,1.168724344,-0.8219416709
739,1.204053354,-0.7782560124
740,1.204053354,-0.7782560124
741,1.204053354,-0.7782560124
742,1.204053354,-0.7782560124
743,1.204053354,-0.7782560124
744,1.204053354,-0.7782560124
745,1.204053354,-0.7782560124
746,1.204053354,-0.7782560124
747,1.204053354,-0.7782560124
748,1.211827095,-0.7635465641
749,1.211827095,-0.7635465641
750,1.211827095,-0.7635465641
751,1.211827095,-0.7635465641
752,1.146180977,-0.7278248373
753,1.132561712,-0.7722166222
754,1.124458898,-0.8168113287
755,1.124458898,-0.8168113287
756,1.124458898,-0.8168113287
757,1.129230358,-0.8186480342
758,1.129230358,-0.8186480342
759,1.129230358,-0.8186480342
760,1.129230358,-0.8186480342
761,1.17087088,-0.830042185
762,1.17087088,-0.830042185
763,1.17087088,-0.830042185
764,1.17087088,-0.830042185
765,1.195931208,-0.7748403002
766,1.195931208,-0.7748403002
767,1.197292293,-0.7514317164
768,1.197292293,-0.7514317164
769,1.197292293,-0.7514317164
770,1.197292293,-0.7514317164
771,1.197292293,-0.7514317164
772,1.197292293,-0.7514317164
773,1.197292293,-0.7514317164
774,1.197292293,-0.7514317164
775,1.195903373,-0.7260715703
776,1.195903373,-0.7260715703
777,1.195903373,-0.7260715703
778,1.195903373,-0.7260715703
779,1.195903373,-0.7260715703
780,1.195903373,-0.7260715703
781,1.195903373,-0.7260715703
782,1.195903373,-0.7260715703
783,1.175075339,-0.7088885035
784,1.175075339,-0.7088885035
785,1.175075339,-0.7088885035
786,1.115705566,-0.7891640001
787,1.115705566,-0.7891640001
788,1.115705566,-0.7891640001
789,1.115705566,-0.7891640001
790,1.115705566,-0.7891640001
791,1.115705566,-0.7891640001
792,1.136555198,-0.8275097835
793,1.136555198,-0.8275097835
794,1.140193872,-0.7974242547
795,1.140193872,-0.7974242547
796,1.140193872,-0.7974242547
797,1.140193872,-0.7974242547
798,1.140193872,-0.7974242547
799,1.140193872,-0.7974242547
800,1.140193872,-0.7974242547
801,1.137596189,-0.8242782577
802,1.158947827,-0.8459727326
803,1.158947827,-0.8459727326
804,1.158947827,-0.8459727326
805,1.158947827,-0.8459727326
806,1.158947827,-0.8459727326
807,1.207264302,-0.797974756
808,1.206949541,-0.8028564167
809,1.18700602,-0.7603947197
810,1.18700602,-0.7603947197
811,1.18700602,-0.7603947197
812,1.18700602,-0.7603947197
813,1.18700602,-0.7603947197
814,1.124449181,-0.7572887763
815,1.124449181,-0.7572887763
816,1.124449181,-0.7572887763
817,1.124449181,-0.7572887763
818,1.100992092,-0.7483146772
819,1.100992092,-0.7483146772
820,1.100992092,-0.7483146772
821,1.095827339,-0.8177506294
822,1.065226718,-0.7933234231
823,1.065226718,-0.7933234231
824,1.042685062,-0.8460462545
825,1.042685062,-0.8460462545
826,1.042685062,-0.8460462545
827,1.042685062,-0.8460462545
828,1.092478282,-0.8912687766
829,1.077444758,-0.854858065
830,1.121324301,-0.8171455549
831,1.121324301,-0.8171455549
832,1.121324301,-0.8171455549
833,1.121324301,-0.8171455549
834,1.121324301,-0.8171455549
835,1.121324301,-0.8171455549
836,1.121324301,-0.8171455549
837,1.166706835,-0.7580735444
838,1.185708343,-0.8002808133
839,1.185708343,-0.8002808133
840,1.185708343,-0.8002808133
841,1.185708343,-0.8002808133
842,1.181051076,-0.8342123166
843,1.181051076,-0.8342123166
844,1.181051076,-0.8342123166
845,1.181051076,-0.8342123166
846,1.181051076,-0.8342123166
847,1.193766789,-0.8282071083
848,1.193766789,-0.8282071083
849,1.193766789,-0.8282071083
850,1.193766789,-0.8282071083
851,1.192586731,-0.8076630095
852,1.24190972,-0.822883749
853,1.184351746,-0.8305083709
854,1.184351746,-0.8305083709
855,1.184351746,-0.8305083709
856,1.184351746,-0.8305083709
857,1.184351746,-0.8305083709
858,1.184351746,-0.8305083709
859,1.184351746,-0.8305083709
860,1.184351746,-0.8305083709
861,1.178668843,-0.8649183214
862,1.178668843,-0.8649183214
863,1.146877023,-0.7713852887
864,1.158383189,-0.8030414322
865,1.158383189,-0.8030414322
866,1.158383189,-0.8030414322
867,1.158383189,-0.8030414322
868,1.158383189,-0.8030414322
869,1.215476891,-0.7752964705
870,1.215476891,-0.7752964705
871,1.215476891,-0.7752964705
872,1.172771337,-0.7984844763
873,1.172771337,-0.7984844763
874,1.185426761,-0.7456620518
875,1.146567083,-0.7446141669
876,1.146567083,-0.7446141669
877,1.146567083,-0.7446141669
878,1.143318174,-0.8006588066
879,1.239381109,-0.7346051765
