"Respondent","Bx","By","EC"
173,1.03626728,0.3335026666,3.289952307
174,-1.274813143,-0.02478175598,-0.2732864488
175,0.6876992173,-0.2392137469,-0.07439015295
176,0.9807822489,-0.9578329188,-3.00188302
177,1.261494209,-0.9236576906,-1.07801879
178,0.05686152314,0.1371119746,-4.347005232
179,0.4653408878,0.9539296901,1.443897905
180,1.275358627,-0.9807994657,-0.667693467
181,-0.7628237537,-0.7885555049,-2.772629244
182,1.422583555,-0.8263415979,-0.5310998111
183,1.219165765,-0.3200108636,3.247915283
184,-0.7302916404,-0.1792505341,3.124859506
185,1.373745687,-0.5705894195,2.136759303
186,0.2766815991,-1.381326166,-2.454091876
187,1.411145647,-0.5054894674,0.49358543
188,0.760642527,-0.4106064742,-3.326683135
189,1.148575699,0.6946798806,-0.806415417
190,0.8943555689,-0.5489721501,3.617924177
191,1.480725642,-0.08424870724,-0.4211710892
192,0.8820949567,-1.338124003,1.480401752
193,1.408417634,0.4490961304,0.2057866104
194,0.3046934767,0.4526996201,-3.71236942
195,-0.9044531174,-0.9869950819,0.6908976031
196,0.2787706518,-1.479363591,-2.354341505
197,-0.08486973582,-1.530948601,-1.5590241
198,1.10777938,-0.9622677361,-1.476030325
199,1.55791744,0.1102954345,-0.4619896154
200,-0.284163553,-0.9738855234,1.228392992
201,1.573933254,-0.6452586903,0.05316843589
202,-0.3072961091,0.838400552,1.779906083
203,1.285041975,-0.6286332562,0.8722803896
204,-0.5513517888,1.083916399,1.224307139
205,1.609462786,-0.2927126151,0.9148464994
206,-1.154379451,0.1608692855,0.488978909
207,-0.8114288713,-0.8485837922,1.679870124
208,0.568376197,-0.2099288663,2.604716787
209,1.606401067,-0.5905054934,-1.075494141
210,0.8512104794,-0.5292464002,-3.533062915
211,1.1239549,0.569931107,-1.422756138
212,-1.058995914,-0.4368106667,0.9308398314
213,0.8792527097,0.2775383896,2.079591565
214,0.2888968082,1.046787118,1.929580526
215,-0.7526364617,0.7275892135,-1.759835456
216,-1.160456679,0.0006921683975,1.360790593
217,0.7679887117,-0.4095220529,-3.659424581
218,-1.203017164,0.189118588,0.5063725412
219,-0.7636103256,0.7879331059,-1.366329651
220,0.1065982453,0.7088544618,3.803587782
221,-0.6715035431,-0.5000792972,-1.651384533
222,0.9219233746,-1.187283028,-0.5244120888
223,0.2173880207,0.6358292476,-1.328089802
224,0.8123287387,-0.1990729029,-1.087556735
225,0.9868205636,-0.7980873327,2.580114278
226,1.474610854,-0.6923423552,-0.6455686204
227,-0.7886593236,-0.9959666153,-1.351010628
228,0.5071407438,0.4159763217,0.216728691
229,0.8175703788,-1.545373308,0.6452726067
230,0.3611842678,-1.298445111,-1.016804378
231,1.157916355,-1.309192915,0.7679053078
232,0.4079257175,-1.390497448,-1.70059219
233,-1.054890943,0.2885775204,-0.4474729727
234,1.218843386,-0.1465028604,1.474110838
235,-0.6878490811,0.2040935662,3.511401468
236,-0.8084306382,0.2612916653,1.262765665
237,0.2935699696,-1.602201648,-0.2255133717
238,0.5324027965,0.953878366,1.867946048
239,1.145331752,0.4271630342,-2.474370006
240,1.497206877,0.01891496036,-8.765281431e-05
241,-0.4487282956,-1.440817612,0.5252179516
242,0.4896014883,-0.9142353616,-3.769611147
243,0.8375707477,-1.316171925,-2.332803543
244,-0.4934337351,-1.274709183,-0.7173887248
245,1.39194443,-0.1050244311,2.044869625
246,0.5400432121,-0.398434424,4.026908826
247,-1.332015903,-0.111027515,0.04290308514
248,0.01836466688,0.4338218677,2.662738595
249,1.036499727,0.6728827939,0.4883424324
250,1.114165441,-1.17925319,1.32145433
251,-0.001630250358,-0.6047677252,-3.996701065
252,-0.1920407128,-1.454484174,0.889085523
253,1.247755097,-0.365616106,2.627854349
254,1.186644742,0.7773538919,0.2526367361
255,1.251969112,-0.5857086555,-2.546282376
256,0.5876862735,-1.231970913,-1.76113787
257,-0.03296494462,0.361468635,-4.007274767
258,0.2968290642,0.6533376224,3.47760875
259,0.6253650011,0.9833910373,1.427637427
260,1.41082462,-0.8172545625,1.516804355
261,1.334873953,-0.7607954387,-2.433719454
262,1.333783222,-0.8664390379,-2.174886704
263,1.064025823,-1.381608722,1.119674393
264,-0.8863272731,-0.5745337761,-2.004583933
265,0.7500644299,-1.341375161,1.791989711
266,1.400351572,0.1212960386,-0.7680781193
267,0.1660774688,-1.537221918,-0.3974671096
268,0.9695849762,-0.7946068035,-3.415361283
269,-0.5089751025,0.9138252764,1.650397756
270,-0.1042365676,0.7250226547,-2.953788893
271,1.224034946,0.1376355346,-2.541964689
272,-0.1713741073,0.3356301607,-3.911814095
273,0.9593440341,-0.655719321,-1.849831158
274,1.002075443,-0.4696360541,3.701447561
275,0.8254686807,0.4943577532,1.912094139
276,1.376571496,0.1771504286,2.146066621
277,1.4991348,-0.7854543073,-0.9158179629
278,0.8902967492,1.040493624,-0.3466216365
279,1.120620351,-0.08567288705,3.04643953
280,0.7172795732,-0.5881522481,-2.455780455
281,0.6917957571,-1.473564166,-0.9538215678
282,1.122011623,-0.7470300923,-2.467010905
283,0.4500519089,-0.8647204756,2.192970438
284,-0.21258849,-1.378042003,-2.470559307
285,1.441007357,-0.3341893687,-1.163817047
286,0.7523378957,-1.423676477,1.875175203
287,1.362225422,-0.2313491447,-2.430399895
288,-0.5696530419,-1.350804241,0.8979252202
289,-0.3582829886,0.1498704002,-1.775794326
290,1.166731006,0.6424380609,-1.030377869
291,-0.9057413086,-0.8096557987,-1.323582367
292,0.4235824457,-1.379518738,-2.971946145
293,-0.01892754759,-0.9865206892,3.553418302
294,1.147008468,0.1457502369,2.998436465
295,0.3515995317,0.9490589266,-1.863487637
296,-0.523757158,0.003606334377,1.459500091
297,1.324805561,-1.106353525,-1.176262651
298,1.666145559,-0.2205931545,-0.544715507
299,1.438235487,-0.841320713,-1.456973555
300,0.4602154263,-0.2257658927,-4.462662535
301,0.4046919294,-0.5384292693,-3.210741854
302,-0.7923840243,0.423873781,0.2152512603
303,-0.8942786733,0.5282590445,-0.07525830525
304,1.526428318,-0.8013972438,0.4195612658
305,0.808896743,-0.6960112537,4.188973243
306,-0.3579677289,-1.349409576,1.699075851
307,1.542609249,0.2755117196,0.4818166481
308,0.4777203618,-1.445685756,1.297923101
309,0.3606434661,0.09334106893,-2.931532428
310,1.384064924,0.3375242978,2.033928814
311,1.254579622,0.280635872,-2.368863887
312,-0.9733224072,-0.576242354,0.1779572859
313,-0.6112502938,0.4319327968,-0.1437973194
314,0.2112054344,-1.570578309,-0.4578829904
315,1.149097504,0.6367155274,0.0891721197
316,0.8847013006,0.8089025817,2.576447032
317,0.5735020829,-1.351208553,1.028353799
318,0.0679064537,-1.443631687,1.818119901
319,1.624031907,-0.3668176508,1.152329316
320,-0.9572628464,0.4899240433,-0.5397402992
321,0.2060563344,0.4442621232,-3.79159478
322,0.832789637,0.6736892911,2.651437404
323,-0.4403414689,1.0539342,-0.9122402842
324,0.4102721322,0.08422584022,-4.347620343
325,0.7773054893,-0.5986927481,-2.761594139
326,1.448953069,0.2479168092,0.5241233612
327,1.323829934,-0.2988078418,2.027755005
328,1.352306623,-0.6819275099,1.421319728
329,1.460156625,-0.9016710188,0.07394000072
330,0.8594953402,0.2326499873,4.020009447
331,0.6436755259,-0.6611690339,2.624362382
332,0.5656124177,0.6339687061,-3.817288843
333,0.5876075025,-0.6780369954,-3.776662228
334,1.388721502,0.1491139353,1.595258284
335,-0.3277475255,-1.298854873,1.99525322
336,1.576479916,-0.6586005492,-0.1385593621
337,1.39341516,-0.3694227737,1.915141233
338,0.2779451642,0.9769584635,2.739004084
339,-1.222159927,-0.5338663873,-0.828473827
340,1.312648285,-0.494055144,1.385547619
341,1.321697964,-0.5360334173,-0.3706459269
342,-0.05968039604,0.2472021918,2.95418931
343,1.290464831,-0.6114807786,-1.038843144
344,-0.2993243637,-0.5763015667,-3.715053028
345,-0.887383388,0.4874014411,2.215731784
346,0.9075181173,0.8698887942,0.3643957657
347,0.6753009515,-1.498180522,-0.7412638553
348,0.9681234921,0.5176711175,2.964028907
349,1.102404677,-1.229917189,0.3836868316
350,1.307053758,-0.9632132108,1.135994326
351,-1.094651075,0.1939052382,1.659895293
352,1.502576322,-0.6652375695,1.071077066
353,-0.8630025181,-0.7802169547,-1.286060012
354,1.134598609,-1.072969089,-1.951513666
355,-0.3616676801,0.0934409709,-0.9447230338
356,0.1791709645,-0.9843737393,4.104539538
357,1.401470266,-0.534056066,0.953145992
358,0.8191054809,-0.3674270921,-3.677711459
359,1.140807871,-1.369422813,-0.04630902658
360,0.1921461133,0.3480068666,-3.122014554
361,0.5810403591,0.8819855579,-2.421772472
362,1.296815232,-0.5207876432,-2.287299271
363,0.5473182574,-1.461036731,1.610054303
364,0.3535566591,-0.07994323412,-4.27711645
365,0.2728709412,-1.553543479,-0.1788037331
366,-0.1361751913,0.9907356663,-2.587386829
367,-0.3673093042,-1.436235441,-0.5834596602
368,0.3753090175,-1.227934693,0.905351316
369,0.6183291642,1.070367325,-0.9325009612
370,-0.7129737989,0.7100821711,1.390654093
371,-1.045957925,-0.8362336882,0.9275450495
372,-0.9155688357,-0.5515669206,-2.163250193
373,0.85120255,-1.161270658,2.311606373
374,0.6763522939,-0.6936285104,2.866671684
375,1.134266188,-1.128717855,0.8863497105
376,-0.2964552249,0.5256223067,-2.842612057
377,1.288777356,0.01543590358,2.31614959
378,1.133393146,-0.7617284102,2.025636664
379,1.072447602,-1.099515161,-0.8114149051
380,1.373205349,0.3429557817,0.38281581
381,0.5305072727,-1.201307845,2.135355912
382,1.500547823,0.5359666607,0.1168166498
383,1.478241638,-0.6847086587,-0.8659584479
384,1.230223252,0.7363936065,0.7446915643
385,0.1020033323,-0.0463836495,-4.563019426
386,0.2839959963,-0.08282212489,-4.524610521
387,1.109322438,0.6445730098,1.049394732
388,1.335600726,-0.3747099892,2.437859383
389,0.4223545936,-1.244353386,-2.467467453
390,0.7555654909,1.024845179,-0.6594581871
391,1.225965468,-0.9269829071,-2.022445081
392,0.7923060295,-1.228424859,2.528666827
393,-0.8317430655,-0.8849752332,1.356510763
394,-0.6803298717,-0.80865999,3.210452596
395,0.9853974145,0.3392962149,3.319628074
396,0.3806330981,-1.38717969,-1.375323498
397,0.4495179971,-1.668233558,0.3948344822
398,1.209952392,-0.480487056,2.031532453
399,0.01149311826,0.871327903,2.708889484
400,0.4990642277,-1.152212174,0.5509835129
401,0.4717600829,-1.504521244,-0.7463126413
402,0.7566598159,0.9937937551,-0.8806155365
403,-1.06369378,-0.4182345607,2.076899988
404,0.8624313016,-1.271317591,1.064829652
405,1.361511989,-0.1512078264,1.927331414
406,0.3824586602,-0.1448773916,-4.426815921
407,0.2255398592,-0.9274183931,-3.832444854
408,-0.5017580589,-1.227887571,-0.7796714726
409,1.056351651,0.414559958,-2.699069869
410,1.408439746,0.3617466716,2.224121181
411,1.03241782,0.9562630397,1.408329552
412,1.400152583,0.00109755566,-0.5478931736
413,1.24836678,-1.246095831,-0.7647701556
414,-0.2222321295,-0.4087251002,3.019192336
415,-0.2399461452,1.196014899,0.6455623007
416,0.5399651282,0.1416059037,2.309440971
417,-0.2995363481,-0.8269213903,-3.440693903
418,1.086721564,-0.5314433842,3.088160372
419,-0.7138711472,-1.13511447,0.6887552219
420,-0.7878148967,-0.8545838863,-3.05869103
421,0.028251816,-0.3333031647,3.031775885
422,1.306278128,-0.8552471144,1.450246137
423,0.6105211481,0.9137775463,2.35767555
424,0.3860328883,-1.072577277,-3.218077246
425,-1.052017172,-0.02176348533,1.3337905
426,0.5292216683,1.072439922,1.468734227
427,1.33256169,0.05728042574,-1.69338636
428,0.8731397925,0.2577971608,-3.375207898
429,-0.4257289052,0.6947154552,1.640013026
430,0.9026005135,-1.170532199,2.715765067
431,-0.4448118552,-1.218461741,1.789111756
432,-1.106251876,0.2728728068,-1.038390121
433,-0.2641898175,-1.124264478,-2.344324348
434,-0.9171334379,-0.9920900237,-0.4897302792
435,-0.5229409296,0.9130282157,-0.7408514365
436,1.431507115,-0.2420638094,2.359112427
437,0.3751971561,-1.451356003,-1.327501965
438,1.234329683,-0.3519681985,3.145264588
439,0.05009074241,-0.077995642,-4.623420036
440,0.1792098579,-1.277216976,2.665035791
441,0.8994084441,0.7962979005,1.280744566
442,1.002573333,-1.093749932,1.003442784
443,1.159775506,-0.9505383999,1.007200606
444,-0.1483606104,-0.5435642732,-2.20352545
445,-0.7831068741,-0.07989626835,0.2883817098
446,1.295281583,-0.8936940587,1.986776569
447,0.7089633944,0.7785387956,1.778530886
448,1.633490447,-0.4421624923,-1.360542622
449,0.6125486093,0.1227494785,0.05123969056
450,0.5120699489,-1.336823064,1.660250263
451,0.8284443262,-1.085248092,-2.84454663
452,1.443209785,-0.6651996128,1.509710121
453,1.155353927,-1.138460147,1.743450223
454,0.02552410147,1.065491084,2.502979754
455,-0.8418582492,0.8123710137,-0.06182313431
456,0.7867350079,-1.363526205,1.284797035
457,-0.6512895233,-0.02147032267,3.092712022
458,1.113309977,-1.162353215,-1.334970159
459,1.323362686,0.1668352489,2.181332654
460,-0.6698281461,0.5439383146,1.210531924
461,1.385751902,-0.5157166105,-2.237802633
462,0.6942641613,-0.9385332326,2.288612434
463,0.4004049849,-1.015328842,-2.678944964
464,0.4423866285,-1.207803871,-1.339076327
465,1.112411772,0.5460412154,-2.012389357
466,1.036857611,0.4561080247,2.955183324
467,1.16123346,-1.264978372,0.07363939594
468,1.525491369,-0.7545245641,0.8643659393
469,1.487280395,-0.2993090576,1.672016568
470,0.3387889816,0.9963829494,2.239312135
471,1.459851456,-0.6518866014,1.102283155
472,-0.8538752207,0.7180405828,-0.9788731173
473,0.3487331804,-0.8715742624,4.051155862
474,-0.09538091958,-1.559001631,0.2771786518
475,-0.6418910576,0.615611244,2.526473273
476,0.9881885592,-1.403024249,0.3962306602
477,-0.9844450299,0.02884366176,-2.7785333
478,-0.3519243721,-0.8522587801,1.599306568
479,1.477233706,-0.8301277504,-1.531683377
480,0.1874598748,-1.370635289,-2.020236804
481,-0.02916660335,0.2668963712,2.831267198
482,1.63545296,-0.7125597446,1.466597486
483,1.541189916,-0.2901958049,-0.6214134237
484,1.105007414,0.5919408514,-2.336647179
485,-0.2168106601,0.8000651291,2.712745876
486,0.3946040272,-1.509296968,-1.432948398
487,-0.5105648869,-1.37400319,-0.9596048138
488,0.4350969501,-1.444072203,-1.13276939
489,1.650854925,-0.05240929614,-0.07213211336
490,0.7567073179,-1.522265739,-0.001245028892
491,0.6088881157,0.1367579834,-3.894354305
492,0.117728383,-1.623420461,-0.682748914
493,0.03404583883,-1.479615008,0.03491149913
494,1.076639729,-1.280326452,1.30634013
495,1.216882803,-0.16273188,1.959210888
496,-0.3320290931,0.6923936664,3.498854769
497,0.0969439716,1.14284706,-0.7171800352
498,1.114622295,0.6489607955,0.09321262608
499,-1.152863589,0.2461923387,-0.5770238177
500,-0.618370395,-1.293422959,-0.3528793384
501,-0.9392235641,-0.8151884567,-1.675428971
502,0.5006731249,0.9595696368,0.4882443796
503,-0.3966352727,-0.1871749691,3.264564469
504,0.8967849606,0.8670038852,1.642734828
505,0.361639925,-1.567870526,0.6757446493
506,0.004680066599,-0.1111225577,-4.600995575
507,0.6762731198,-1.40494471,-1.194619796
508,0.01645817181,-1.342503235,1.731833881
509,0.6535696304,-1.534584503,1.616733067
510,0.4167840798,0.4893137044,-3.394844828
511,-0.4790100324,-1.417104207,-1.143106401
512,-1.217718393,-0.4131338829,0.8494450588
513,-0.7365659296,-1.082526487,-1.56631709
514,1.186933821,-0.8941923272,1.505784697
515,1.1576365,-1.126527356,0.1104323854
516,-0.05651486216,-0.4076349631,-4.395493547
517,-0.3694614712,-1.216115394,0.5030235996
518,-0.3850565056,-0.7709140087,3.224778961
519,-0.9297323449,-0.616927951,-1.779471932
520,0.9758643931,-1.226338858,1.004189222
521,1.192483322,-1.158560549,0.090040636
522,1.504445459,-0.1935491277,0.01558483011
523,0.9438216043,-0.6900147182,3.07036888
524,0.1191347235,0.05661791952,-4.622675091
525,1.409278018,0.2489077252,2.61911635
526,-0.2125028707,-0.6609610513,0.381142635
527,0.6293498,0.6538609987,3.790911551
528,-1.180179058,-0.337549302,-0.546612987
529,-0.6074438787,-0.4559719638,3.572627027
530,-0.6205832917,0.1117124589,-2.920480245
531,0.8788882178,0.6566506236,2.765916402
532,-0.7029849467,0.004305295735,3.505701949
533,-0.3820149795,-0.3538792641,2.859894924
534,0.8151732924,-1.385532246,-0.0390466499
535,-0.2630638325,-1.224049236,-2.836524393
536,1.608059023,-0.4298663433,-0.285641094
537,-0.3478834451,0.8362893282,2.043712597
538,0.8005831445,-1.012545497,-3.01097857
539,0.1022446218,0.1883960348,-4.315369401
540,1.073614624,-0.5405462666,2.707717373
541,-0.3351867731,-1.230268763,1.795881367
542,1.3607825,0.3012487782,-0.6702106741
543,1.030523087,-1.306723016,-2.042240674
544,0.1481583271,0.04868528289,-0.9758771913
545,0.07369612951,-0.5179311233,2.626595961
546,-0.157143149,1.03712783,-0.1420013213
547,0.1350222384,-1.569274712,-0.1450733175
548,1.386915749,-0.9674835343,-0.1350465131
549,-1.212377753,0.1440623242,-1.174377384
550,-0.8358733837,-0.8698386904,1.390242466
551,1.355528097,-0.6398141018,0.3337829127
552,0.2693062048,-0.3078817194,-4.499770388
553,0.7358425299,-0.8936547716,2.416089398
554,-0.1919158304,-1.543871093,0.4935863466
555,-0.1592311426,-1.369536872,1.749327157
556,1.293911449,-0.8618692982,1.66699844
557,1.167062484,0.6758015886,-0.6574096024
558,-0.2002297304,-1.139760387,2.658087475
559,-0.1198810169,1.081471675,1.516283311
560,0.3492693027,-1.52690741,1.363145784
561,1.02750173,-1.303265024,-0.7823261065
562,-0.07691333116,-0.4139072933,-1.981752722
563,-0.3456098713,0.9347899283,-1.760075122
564,1.530516682,-0.8149211084,0.2460257224
565,1.129836538,-1.117051623,1.125387129
566,0.03499751308,-1.345933462,-2.797054259
567,0.4554388158,0.6984461771,3.504640916
568,1.219544908,-1.195965422,-0.4907464549
569,-0.1996190841,-0.06731804891,3.017014323
570,1.140567528,-0.9620246797,1.719465797
571,1.054542751,-1.40842508,0.9933596095
572,1.319276648,-0.4815088324,2.064068337
573,0.3262242581,1.25153454,0.07713169127
574,0.4707978919,-0.6592943067,-1.926096944
575,-0.111469423,-1.537220935,-0.3169036892
576,-0.5635626888,-0.3258319922,2.97244229
577,0.4858625811,-1.542893702,-1.117705514
578,-0.404137811,-1.26758584,-1.621080433
579,0.7089821834,-1.193446916,2.636752587
580,-0.05620374194,-1.609860478,0.370146655
581,0.3905001114,-1.33053536,2.598672946
582,1.474346535,0.1545400648,-1.21726966
583,-0.670356356,0.1639535829,3.521279944
584,1.215991815,-0.9742298648,-0.8636846094
585,0.5593185024,-1.363495653,-2.345693173
586,1.389029199,-0.3035240971,1.695026781
587,1.320975531,-0.8260646824,-0.8279767238
588,0.2377717165,-0.4735592193,-1.243479594
589,0.09225195196,0.442813503,-0.04241217613
590,1.540447974,-0.668887584,0.9267518576
591,-0.2660534669,-1.207275926,-2.385489918
592,-0.829806003,-0.9347348536,0.7467616684
593,1.346957419,0.3229420811,1.359915385
594,0.6206967669,-0.4322135373,-4.168593302
595,-0.6861768897,-0.9329811959,2.433737598
596,0.1824559269,-1.551311425,1.61339687
597,0.245898454,-1.583671758,-1.009751258
598,0.915292735,-1.167794049,1.347874499
599,-0.9664662231,0.3172471255,-2.132754133
600,1.373042254,0.3979325936,0.4903291713
601,-0.3106229246,-1.300498624,-2.401188249
602,-0.3685553062,-1.276320815,1.925429487
603,0.5191205026,-1.037969473,-3.063119008
604,0.5269705558,-1.291375542,1.862517386
605,0.1852698716,-0.5534751292,1.418578889
606,1.419915132,-0.7989965725,0.6651314685
607,-1.171138921,-0.5501040185,-1.138550538
608,1.368288924,-0.3855558967,1.017585315
