"iteration","Bx","By","EC"
67,0.467165499044991,-0.439272073903067,0
68,0.476535638914366,-0.46669221095956,0
69,0.486852655747708,-0.451427268080015,0
70,0.471467776119861,-0.464136233777358,0
71,0.461912907461583,-0.465288779903394,0
72,0.464867635072184,-0.438964859607716,0
73,0.492540454724987,-0.466861570986407,0
74,0.472684534104493,-0.44470458118818,0
75,0.479467023458713,-0.450470163837294,0
76,0.482321815586547,-0.452126831994456,0
77,0.477977228544711,-0.451054494033554,0
78,0.494724138894661,-0.451975431051269,0
79,0.457695596676167,-0.454399860007331,0
80,0.460492399989064,-0.479070107200855,0
81,0.479640638700595,-0.447699561730152,0
82,0.473446149086148,-0.457742165365559,0
83,0.474444014083468,-0.444923122475888,0
84,0.458746381588085,-0.447378114683148,0
85,0.480589031584489,-0.474143599899762,0
86,0.477340391950473,-0.459203597452233,0
87,0.48079902944395,-0.45883056802479,0
88,0.466098938640592,-0.476963808532952,0
89,0.485689538666831,-0.453099879908856,0
90,0.485636622503188,-0.456693340599766,0
91,0.476300840604753,-0.432460753078067,0
92,0.447703686002141,-0.43513327821373,0
93,0.48052051773883,-0.438919137124111,0
94,0.488455147245996,-0.437639846358783,0
95,0.469928192998805,-0.448480042760803,0
96,0.473420508796474,-0.428545955433541,0
97,0.490364567011998,-0.45205344853125,0
98,0.462951063329672,-0.45640247712513,0
99,0.49331545921389,-0.419793365099949,0
100,0.46925931795932,-0.446991193444886,0
101,0.480969621856732,-0.429502103170452,0
102,0.474464344404529,-0.451997131969054,0
103,0.48412401876966,-0.45642607272948,0
104,0.478907540926126,-0.435516883239494,0
105,0.473609961085135,-0.43714898773814,0
106,0.491430623048476,-0.464703151814499,0
107,0.500521875588444,-0.454490222947481,0
108,0.499135315576879,-0.459969941027334,0
109,0.504413478053519,-0.456579007090217,0
110,0.475612503654837,-0.462728728910247,0
111,0.484501147875746,-0.437583811169425,0
112,0.482647208985107,-0.435436645926216,0
113,0.461630294329869,-0.433218480333197,0
114,0.473786035667821,-0.436506216423003,0
115,0.492222682893163,-0.446241595635988,0
116,0.480409449813389,-0.466267235803153,0
117,0.463041009965541,-0.437611779919822,0
118,0.479051694629186,-0.495904789835798,0
119,0.462249526252056,-0.487918901976632,0
120,0.459302904106421,-0.447437421553503,0
121,0.455619649621345,-0.496024739133576,0
122,0.477646472739283,-0.485692835282403,0
123,0.45435459514579,-0.465416606916096,0
124,0.481739636335249,-0.461779126878902,0
125,0.483732633967698,-0.495018147092153,0
126,0.471499226041711,-0.463291634837371,0
127,0.487414271112905,-0.489421213746107,0
128,0.479913249329437,-0.477280195551556,0
129,0.499692311984075,-0.491650578498695,0
130,0.497485138548306,-0.46651737856716,0
131,0.466637598855592,-0.450193194404371,0
132,0.487675545390012,-0.459879323625966,0
133,0.478059556045255,-0.458193106430882,0
134,0.450329763708576,-0.457630020279547,0
135,0.436788226098691,-0.474206588247335,0
136,0.470183639108175,-0.436119023015078,0
137,0.494805461300824,-0.465798364144039,0
138,0.485730202639447,-0.467241560732111,0
139,0.458998674640495,-0.451392342019389,0
140,0.470033507467085,-0.448033832008151,0
141,0.470839327816688,-0.478451143827432,0
142,0.493650176308118,-0.471129158941548,0
143,0.457569737814995,-0.461812877523186,0
144,0.479719555094783,-0.470061455280263,0
145,0.459083348986284,-0.442500985131248,0
146,0.483092011763031,-0.450850140669963,0
147,0.444345038109923,-0.448206629092924,0
148,0.474452492832066,-0.451733941462675,0
149,0.488655428544836,-0.456519551249058,0
150,0.459537772282328,-0.42505959161228,0
151,0.490026429069205,-0.437100585690412,0
152,0.47087197111212,-0.434762156752822,0
153,0.458073896307711,-0.449410383090364,0
154,0.471061333411835,-0.451123694518449,0
155,0.509841221153284,-0.440183062964965,0
156,0.466119076341313,-0.45184510767219,0
157,0.443303759679352,-0.455446754312602,0
158,0.473753103668835,-0.452461856419636,0
159,0.459147631362755,-0.453725201677897,0
160,0.46896146907567,-0.459556359221002,0
161,0.481416392794639,-0.427225420951898,0
162,0.461136746767808,-0.437181489608423,0
163,0.48295213433571,-0.434650374127793,0
164,0.464909964556762,-0.463628477681433,0
165,0.46935600647573,-0.473293894862148,0
166,0.468592180125576,-0.426438667774894,0
167,0.492433553606616,-0.44252574086274,0
168,0.453383939469327,-0.441445801352997,0
169,0.482645173970825,-0.443895403536928,0
170,0.473729284325389,-0.454910760331676,0
171,0.467659759625314,-0.452513659057551,0
172,0.459477880455461,-0.443042568625972,0
173,0.489486036784083,-0.4597687782696,0
174,0.46474851980435,-0.450516106660062,0
175,0.489844503249783,-0.434974124576881,0
176,0.45714231990147,-0.443292168780373,0
177,0.451529396404036,-0.480029809859307,0
178,0.46663606714333,-0.467318568768015,0
179,0.48155605889146,-0.460936602001303,0
180,0.481593462290425,-0.463068501234676,0
181,0.483662263698468,-0.462966407275684,0
182,0.468438317952628,-0.483395683120621,0
183,0.453684251201563,-0.45914436584504,0
184,0.461414464001678,-0.44968933603848,0
185,0.503092826318083,-0.464315849360641,0
186,0.462160162090802,-0.464754667727352,0
187,0.4622499932097,-0.469426766791539,0
188,0.469078881373795,-0.462296356535945,0
189,0.468916015367524,-0.475891421216653,0
190,0.473918967682885,-0.465351679610954,0
191,0.463294368231189,-0.459501446223292,0
192,0.482730942235412,-0.472477089526694,0
193,0.475685106872958,-0.469765627278344,0
194,0.429536000825426,-0.477595462486217,0
195,0.439791440450614,-0.469579803241028,0
196,0.428629142081745,-0.454361434738767,0
197,0.483714542118474,-0.476383990570197,0
198,0.469193327003554,-0.474947988490701,0
199,0.447401861015064,-0.483000598083474,0
200,0.463716813546344,-0.482759189491399,0
201,0.442826383578277,-0.457066872968441,0
202,0.445532790138914,-0.454578560580887,0
203,0.446534085472266,-0.476138213878648,0
204,0.460453050135224,-0.478496226464924,0
205,0.475135588180688,-0.472606418947803,0
206,0.477695931501528,-0.470846345922033,0
207,0.479206924193158,-0.494182992097027,0
208,0.472810478025127,-0.46142232283967,0
209,0.460707607607598,-0.457639880304293,0
210,0.453080141754358,-0.471566081070943,0
211,0.447118594628528,-0.451050821056349,0
212,0.447555930414404,-0.460841025925815,0
213,0.491942225620702,-0.480046686116011,0
214,0.462003508812729,-0.46396432515516,0
215,0.452310041654263,-0.456856436932756,0
216,0.470810448721976,-0.459328470618733,0
217,0.461001427089646,-0.472699454506155,0
218,0.475637186728365,-0.488066703669668,0
219,0.46872835069885,-0.443462957675143,0
220,0.44922321041215,-0.465318527315378,0
221,0.450132092923818,-0.458680105054308,0
222,0.45854042539261,-0.471530519051711,0
223,0.499553469167768,-0.446525803122178,0
224,0.47615854609134,-0.45074436165049,0
225,0.457614090793907,-0.431960889323138,0
226,0.450415288795231,-0.474528974168875,0
227,0.461994153338774,-0.446554795957565,0
228,0.449568266236753,-0.481969145711949,0
229,0.439209433050082,-0.440867677729562,0
230,0.450631146518136,-0.46861936745443,0
231,0.45524581506409,-0.467218357892427,0
232,0.455075638175161,-0.453787963914456,0
233,0.454447169588292,-0.455565203725488,0
234,0.464451318511193,-0.463560362216223,0
235,0.467746349250702,-0.469518500185627,0
236,0.470293378047216,-0.440189611252624,0
237,0.467091781337109,-0.467296071075691,0
238,0.498395704717368,-0.45458840823234,0
239,0.474159333301103,-0.46557034359493,0
240,0.472364263770908,-0.467083519949674,0
241,0.459386074246287,-0.488921035740125,0
242,0.486731166268509,-0.484171298503017,0
243,0.47963822463382,-0.50918343000175,0
244,0.462176617339503,-0.459519602558751,0
245,0.442546719189711,-0.465287845748094,0
246,0.437320689728842,-0.458724970819541,0
247,0.4580704661843,-0.461602334277309,0
248,0.445077540326503,-0.479333393827473,0
249,0.460908850170938,-0.47499199245882,0
250,0.466239666488246,-0.464850317865643,0
251,0.464440831307707,-0.448715627356101,0
252,0.494115911865937,-0.430720238292516,0
253,0.461997758609921,-0.439742279744996,0
254,0.476034922465058,-0.461976627744318,0
255,0.458780574547317,-0.442594769483566,0
256,0.495164155298949,-0.433348694463628,0
257,0.477359745070729,-0.45563488764607,0
258,0.470011821107966,-0.469570327282962,0
259,0.4742206347364,-0.457261833559889,0
260,0.496391600499698,-0.449204406583336,0
261,0.451688962918615,-0.446351613878247,0
262,0.477010650173925,-0.438179488315621,0
263,0.486257084349932,-0.459846251054485,0
264,0.437145321680837,-0.433501703456973,0
265,0.474604515748695,-0.425718830473458,0
266,0.471455098426524,-0.47947173892733,0
267,0.455445941249853,-0.441888405414731,0
268,0.439743133268274,-0.447604958076781,0
269,0.424109632637308,-0.46053751995638,0
270,0.450364465677472,-0.481459410219093,0
271,0.453670064909419,-0.470944206439211,0
272,0.465362703145151,-0.473182367840601,0
273,0.465231041703024,-0.472968158262551,0
274,0.455368996225795,-0.425116807291419,0
275,0.447211636301072,-0.465377952779583,0
276,0.493364749114912,-0.476006681263204,0
277,0.466811734086796,-0.452995802431051,0
278,0.4669266563683,-0.460448880634146,0
279,0.460004756111376,-0.434592776303355,0
280,0.452743293151498,-0.436980720415798,0
281,0.453887875628999,-0.464231425992555,0
282,0.455107455258517,-0.435693831497056,0
283,0.462125966067076,-0.471859629980554,0
284,0.439237948995636,-0.460643325802254,0
285,0.453911692063191,-0.459218679802199,0
286,0.473104579780786,-0.464153837719747,0
287,0.466832976265969,-0.48344920797448,0
288,0.467711072347653,-0.45947199809743,0
289,0.464204505916002,-0.476484542498347,0
290,0.447666440604134,-0.439964213876882,0
291,0.453395949411352,-0.465400962106441,0
292,0.47018891078232,-0.469606303397071,0
293,0.45916265836208,-0.469096363994567,0
294,0.473160077805263,-0.470998274383829,0
295,0.481405653692188,-0.48209933563622,0
296,0.482778888641222,-0.456496420656476,0
297,0.468901180984877,-0.494919995861643,0
298,0.455456261025351,-0.467737862664861,0
299,0.464863212988086,-0.468922891893955,0
300,0.460441767625034,-0.49474718465813,0
301,0.463328641325579,-0.452009721314807,0
302,0.474758686316992,-0.477535562395162,0
303,0.469208204699247,-0.475636222054981,0
304,0.484624113712342,-0.451248248003569,0
305,0.497397009920061,-0.478970430556585,0
306,0.489822621314665,-0.466711719910471,0
307,0.488617973948384,-0.465313511846619,0
308,0.492894272621408,-0.472566957479943,0
309,0.479933903911975,-0.470914775946348,0
310,0.477842141316908,-0.490408170669986,0
311,0.500734704381563,-0.466131865863481,0
312,0.499480677478931,-0.482491189828137,0
313,0.49478576575615,-0.487764192634046,0
314,0.455165419301801,-0.462610617389192,0
315,0.485841832016405,-0.481393957019009,0
316,0.488477804008296,-0.474550365756311,0
317,0.518690222735859,-0.480142385921856,0
318,0.507119588539779,-0.479230679569934,0
319,0.464570220311345,-0.483482724045678,0
320,0.483702607687701,-0.470802373396393,0
321,0.485041414960115,-0.488976290133585,0
322,0.493208157812899,-0.471761012464277,0
323,0.476459665484416,-0.463876450261622,0
324,0.504792238850592,-0.475608399660906,0
325,0.496522743566743,-0.470920505178373,0
326,0.508031170303032,-0.465972206795882,0
327,0.498643317937306,-0.493391411034088,0
328,0.49842358048251,-0.46377079322731,0
329,0.487552378106699,-0.464933340183344,0
330,0.512000053178739,-0.467310132626227,0
331,0.487768668005113,-0.493492302484131,0
332,0.472488465278074,-0.459257889747945,0
333,0.493349659734239,-0.468426071500423,0
334,0.501393810036747,-0.468749243598813,0
335,0.466838994823356,-0.483691169877773,0
336,0.500434785074652,-0.467825549620043,0
337,0.478009227071452,-0.479688106905152,0
338,0.470726430501985,-0.462706496716163,0
339,0.494365329352997,-0.468117212675657,0
340,0.502826025890343,-0.47521414479552,0
341,0.485979526155433,-0.463139554996529,0
342,0.479017359585714,-0.460672048440477,0
343,0.482322919504138,-0.438389563368484,0
344,0.491840587340548,-0.475549634169776,0
345,0.485752895205099,-0.459085094924111,0
346,0.480653228891644,-0.427908205626057,0
347,0.483697952707326,-0.438005681676501,0
348,0.491807171497298,-0.452412664420547,0
349,0.483737502849415,-0.45031164232533,0
350,0.52621500554568,-0.425947523598755,0
351,0.477033540007208,-0.441018987050525,0
352,0.502537636825766,-0.460316547595286,0
353,0.49228676164579,-0.443329375195299,0
354,0.510942421944461,-0.444435866682081,0
355,0.526525975141673,-0.470204604350235,0
356,0.494402716368037,-0.487727526588686,0
357,0.506666956907382,-0.438394902975358,0
358,0.504510667079234,-0.458685563134481,0
359,0.499569943026792,-0.451194508474611,0
360,0.480541907840088,-0.455906522001636,0
361,0.490222616185625,-0.447176867425288,0
362,0.490453810020449,-0.447801082866169,0
363,0.484493164453979,-0.460932905002252,0
364,0.494374473809221,-0.442240210880084,0
365,0.499990603536711,-0.444398393126088,0
366,0.477113211830672,-0.446085641308626,0
367,0.513106369132614,-0.455438882752329,0
368,0.490404424616184,-0.461039312253895,0
369,0.476109896874752,-0.4656197045207,0
370,0.476115241955533,-0.455775847037197,0
371,0.49465155200898,-0.46125442681255,0
372,0.462275085085693,-0.448957997158743,0
373,0.484375427327932,-0.437806339483976,0
374,0.469677442734441,-0.455438059619086,0
375,0.454155861065719,-0.452567356714145,0
376,0.48890393674525,-0.439774990423907,0
377,0.484365504691483,-0.446697569004635,0
378,0.476678112613796,-0.467372527572108,0
379,0.481644401522872,-0.471042219093436,0
380,0.479492015472269,-0.479644820691062,0
381,0.50757626724987,-0.475949124684758,0
382,0.481337709194916,-0.459394437636048,0
383,0.490730520512493,-0.472588973845426,0
384,0.490270446410779,-0.463044566888813,0
385,0.499425002362225,-0.449552717183184,0
386,0.51758454979203,-0.458066179088918,0
387,0.498786139027091,-0.478839479089293,0
388,0.485610482363942,-0.455138553749405,0
389,0.481901651542082,-0.470259047502935,0
390,0.494924339880686,-0.470948529285641,0
391,0.492775284573858,-0.504820192644091,0
392,0.479752176754206,-0.471040094725797,0
393,0.495379019697414,-0.478290273573395,0
394,0.478506453689112,-0.482833053495275,0
395,0.481961922182456,-0.46908660553161,0
396,0.488429026801764,-0.462742664944799,0
397,0.484599989641662,-0.456122702684358,0
398,0.504124810471723,-0.461735041685728,0
399,0.499624677962618,-0.460177494201623,0
400,0.499008041110564,-0.474447358260376,0
401,0.497191325815686,-0.443025531142485,0
402,0.500733799927522,-0.450510239781756,0
403,0.483701895471414,-0.43511219226717,0
404,0.490380966843978,-0.435145205499163,0
405,0.501984462933662,-0.455148003142862,0
406,0.498983716696083,-0.455878648474236,0
407,0.471546339891441,-0.48041015990028,0
408,0.46237605618682,-0.490284876377537,0
409,0.475758270999697,-0.477346647109265,0
410,0.488613158135667,-0.470101763774542,0
411,0.464501341366326,-0.458707675249774,0
412,0.463614258894732,-0.478168412060849,0
413,0.476472453693241,-0.481844167112704,0
414,0.448907487823302,-0.45999164319669,0
415,0.485015070324077,-0.447778837175179,0
416,0.475240947856994,-0.472122142010163,0
417,0.488248204780438,-0.473751033429634,0
418,0.470154900153664,-0.443523925323693,0
419,0.456209089044733,-0.447325931024495,0
420,0.476301590335092,-0.447128278689324,0
421,0.463865157976486,-0.446333908731205,0
422,0.450741139552519,-0.438435940328028,0
423,0.464831456268234,-0.465810169454356,0
424,0.459729917278732,-0.46476176258638,0
425,0.453706481518789,-0.475985772811772,0
426,0.455594729824137,-0.486091969035547,0
427,0.467561250000336,-0.481805283896558,0
428,0.467822382550392,-0.448899655586932,0
429,0.449059277577534,-0.474047769096663,0
430,0.494493267012123,-0.460402809958322,0
431,0.485372511017868,-0.438688990927452,0
432,0.506506200082417,-0.466359001988075,0
433,0.462762123271338,-0.420588182590868,0
434,0.478389128025393,-0.438821628207592,0
435,0.485658423836233,-0.456616663041311,0
436,0.493344567969712,-0.460603458117664,0
437,0.477866042677551,-0.449219019395431,0
438,0.475923825024729,-0.455421892013177,0
439,0.459584304253209,-0.438927444409238,0
440,0.472036069207851,-0.447691005256478,0
441,0.481595844069298,-0.448888651564417,0
442,0.451935688083636,-0.445865752276515,0
443,0.468577265779718,-0.452584117238098,0
444,0.47196714973758,-0.44918716477433,0
445,0.442165403717669,-0.44339007538476,0
446,0.453638222678691,-0.440159582397413,0
447,0.467953213940404,-0.432761021692925,0
448,0.458107090580752,-0.450048335472146,0
449,0.444146133668076,-0.470514462595276,0
450,0.473224740752318,-0.421194319257019,0
451,0.467380630461627,-0.437232773202372,0
452,0.46685710734453,-0.460743520544771,0
453,0.458467817064386,-0.430874462827093,0
454,0.466870501172176,-0.468973685044103,0
455,0.458203964494113,-0.432505675150814,0
456,0.461284879250183,-0.440660834839021,0
457,0.467025626786161,-0.437974712601838,0
458,0.465204077658493,-0.475392864762161,0
459,0.438617345178661,-0.429435174782288,0
460,0.448478426083728,-0.462170998724411,0
461,0.456034502660237,-0.473629033326291,0
462,0.466294634742067,-0.467806783556932,0
463,0.480028910307615,-0.456746905863842,0
464,0.490306516708598,-0.457185635990788,0
465,0.476502653887986,-0.457301770924478,0
466,0.440877432561013,-0.45404683003682,0
467,0.452705709925293,-0.46589863462199,0
468,0.454237699474304,-0.463589032532065,0
469,0.454052805043914,-0.471728227522795,0
470,0.473534800453774,-0.441738964165191,0
471,0.448576121459626,-0.458911511653063,0
472,0.453832756837084,-0.444018288956114,0
473,0.457090230244659,-0.459544447695184,0
474,0.455695669812351,-0.429600706343567,0
475,0.456775079559782,-0.450058267162832,0
476,0.436890879317113,-0.457382906634689,0
477,0.450046725040419,-0.456078068188115,0
478,0.448749257727338,-0.4246392170899,0
479,0.442481328545107,-0.419245567892584,0
480,0.462035159728633,-0.438738848109122,0
481,0.469476142432482,-0.445751359880181,0
482,0.449681226479916,-0.434103596465562,0
483,0.469119915778285,-0.433478543088573,0
484,0.459931333413129,-0.456393172257636,0
485,0.461777648710911,-0.432141283208053,0
486,0.426370420581823,-0.452941994125502,0
487,0.458864951311958,-0.42466089934215,0
488,0.450615423239346,-0.438886176082185,0
489,0.465258083810832,-0.427358334755268,0
490,0.43799935676051,-0.434472930997999,0
491,0.437779508256898,-0.43559829788158,0
492,0.446102738876907,-0.464020882904437,0
493,0.441218773883675,-0.440287603257985,0
494,0.455077091950442,-0.43274364324557,0
495,0.465974415585889,-0.438612617719969,0
496,0.446069983996052,-0.460288105719864,0
497,0.46116201914612,-0.448533393158135,0
498,0.445410463533331,-0.450513978318217,0
499,0.46764370608398,-0.456016131306787,0
500,0.455173715572578,-0.447459568149915,0
501,0.44909645927265,-0.460898874822769,0
502,0.43103287954072,-0.454833738144451,0
503,0.452772772423266,-0.446404852102589,0
504,0.44406714986815,-0.469107017291625,0
505,0.462760245518065,-0.444990104895781,0
506,0.464994977832349,-0.447623273344386,0
507,0.444285370063692,-0.447215959004594,0
508,0.471274342726872,-0.466922658014988,0
509,0.449673078073152,-0.480103013264714,0
510,0.473321599773964,-0.452512739295798,0
511,0.44918781697088,-0.468362317368704,0
512,0.452175595581011,-0.453111716259223,0
513,0.469838346529932,-0.47589801423785,0
514,0.43358128226997,-0.456113286097508,0
515,0.484559658351977,-0.467449853849714,0
516,0.461552053647294,-0.465980082013508,0
517,0.46422587563843,-0.458146158580602,0
518,0.462474647690128,-0.447732895230498,0
519,0.469153405966513,-0.481403212485849,0
520,0.453716791267114,-0.460810565908349,0
521,0.468626346842476,-0.471190573965813,0
522,0.438401953262603,-0.461920630904552,0
523,0.454428560864694,-0.463599464087646,0
524,0.440285540107709,-0.482569816711299,0
525,0.439829739357328,-0.445026606101026,0
526,0.427990415819106,-0.462637357268977,0
527,0.419660838367835,-0.453284389887335,0
528,0.446222076091311,-0.450147282796452,0
529,0.468248781425284,-0.448799912545872,0
530,0.430957235257061,-0.46593161298241,0
531,0.442782744480485,-0.461865846004807,0
532,0.436846465256197,-0.440192725355228,0
533,0.481461392964049,-0.440021435043357,0
534,0.474378923919109,-0.467422925828375,0
535,0.453206930516784,-0.446435768450025,0
536,0.438585268427565,-0.490114503630856,0
537,0.486944922791581,-0.436146055250755,0
538,0.48392099325076,-0.458856540662137,0
539,0.47140524115253,-0.413757891461193,0
540,0.466409641219614,-0.453581957043732,0
541,0.460067675504835,-0.424739421292139,0
542,0.468703267841773,-0.44186863594194,0
543,0.451533130891581,-0.456001914774018,0
544,0.460441379849448,-0.463275974680753,0
545,0.48460707810784,-0.462441274235135,0
546,0.482396298594044,-0.456211017703505,0
547,0.471094657904407,-0.455513382960281,0
548,0.469784594111644,-0.454145028078666,0
549,0.469752637720881,-0.496977924647492,0
550,0.451396612974435,-0.463870418724661,0
551,0.477733969621209,-0.427353445291578,0
552,0.457114663885884,-0.452913157650018,0
553,0.464096527875065,-0.449176274333283,0
554,0.455733182851463,-0.438504390509266,0
555,0.453069858592992,-0.441819268843339,0
556,0.462413139859244,-0.456468016888024,0
557,0.435154220654664,-0.476275851457899,0
558,0.47990550728684,-0.467556502495303,0
559,0.485953129254247,-0.466199984162995,0
560,0.455581755463347,-0.469217175711106,0
561,0.471768302305601,-0.478122197294405,0
562,0.471829960922316,-0.470954199855498,0
563,0.467701409488663,-0.488501448588815,0
564,0.472760439335907,-0.460352872620433,0
565,0.489549968019636,-0.456391969297784,0
566,0.463056206178902,-0.468988166556792,0
567,0.462803819059382,-0.464359311201673,0
568,0.470001469219586,-0.439923619995082,0
569,0.433217194745728,-0.442643142083928,0
570,0.463626032213477,-0.436736654160764,0
571,0.472299627377496,-0.475148011973546,0
572,0.498354494990742,-0.450960834264277,0
573,0.465766353040084,-0.435141856007775,0
574,0.476347320560195,-0.456755645017151,0
575,0.484569332123489,-0.440901147734779,0
576,0.44812598874642,-0.452766772782992,0
577,0.451688683720478,-0.426681938082411,0
578,0.438442107321805,-0.449595671153528,0
579,0.435267391969148,-0.45103092857731,0
580,0.484443491312916,-0.437677536077139,0
581,0.477416393392596,-0.458082052739783,0
582,0.466443494688562,-0.445139835559532,0
583,0.454990169096654,-0.436194794910944,0
584,0.464273696968281,-0.431077920960339,0
585,0.475274634938876,-0.432223094344502,0
586,0.482579508424012,-0.429430506210755,0
587,0.487580833710725,-0.453221152119784,0
588,0.446104002032577,-0.446570772807986,0
589,0.459965703770529,-0.429814793756287,0
590,0.462107467167994,-0.483810950102387,0
591,0.486571151905822,-0.458624347161747,0
592,0.467291962239047,-0.463301571198241,0
593,0.43914405178019,-0.449017598276383,0
594,0.471011641204302,-0.43283722478093,0
595,0.489056151834969,-0.471428446680202,0
596,0.475136709222247,-0.450647263463467,0
597,0.486012375049307,-0.480416168435733,0
598,0.488604378950684,-0.481751042292777,0
599,0.465023039633249,-0.479192751338023,0
600,0.473096208262853,-0.44925857221914,0
601,0.493597762507015,-0.474818908847859,0
602,0.481296064058263,-0.454166037388916,0
603,0.459585123586073,-0.498089320890434,0
604,0.482472642325673,-0.477888868630327,0
605,0.477791816522201,-0.458667146351394,0
606,0.47756583600176,-0.466892500440884,0
607,0.484987246260435,-0.459127389815732,0
608,0.467717689167087,-0.467265894201768,0
609,0.491950598016498,-0.463417536853652,0
610,0.483426896941655,-0.449449763993384,0
611,0.496384789669595,-0.456661284777811,0
612,0.457141753237375,-0.490074452228155,0
613,0.458308324572379,-0.490464544862067,0
614,0.458177645194962,-0.467408793991598,0
615,0.507721118715368,-0.46768137006812,0
616,0.485616242702304,-0.462705780925736,0
617,0.483316672129895,-0.508603052352509,0
618,0.470148266449031,-0.502402785987318,0
619,0.490246250644065,-0.518879642111336,0
620,0.471448950097209,-0.476726654682596,0
621,0.485365748839964,-0.48176014343194,0
622,0.457704840293028,-0.480311305081803,0
623,0.492358490417859,-0.473753376088089,0
624,0.464688018045976,-0.472355230168695,0
625,0.478346765757815,-0.471049485525415,0
626,0.484736014232162,-0.495860155654022,0
627,0.460335834274789,-0.469398925100151,0
628,0.48848766157239,-0.465642903138371,0
629,0.463711660531839,-0.49067077780834,0
630,0.463333687099275,-0.441549062696168,0
631,0.443688525213153,-0.444798274264095,0
632,0.481450923146512,-0.46368398065188,0
633,0.487072582788905,-0.477650051468272,0
634,0.478639899346905,-0.465770466178776,0
635,0.464511163501039,-0.444755400794915,0
636,0.465145916773792,-0.462355010096433,0
637,0.434281681515946,-0.439338507775028,0
638,0.464070445721321,-0.468705409489668,0
639,0.492105838417614,-0.473682483402113,0
640,0.45771558267602,-0.463047046981412,0
641,0.43605400044087,-0.424740944692884,0
642,0.454378539519639,-0.483911372655864,0
643,0.475885735926074,-0.457716522107096,0
644,0.480146644164628,-0.472682026270923,0
645,0.471086231471436,-0.491187207719668,0
646,0.488261322071737,-0.441261684916277,0
647,0.486997683817372,-0.450911392827122,0
648,0.467552627168616,-0.471400388914439,0
649,0.457531709991295,-0.466227935026971,0
650,0.495301552674677,-0.456371260848094,0
651,0.507541958639027,-0.460860405604896,0
652,0.464758946319425,-0.467186935721523,0
653,0.496840241933604,-0.454429123926482,0
654,0.509556670432034,-0.443098516218881,0
655,0.49307581563098,-0.441550880188791,0
656,0.464394316483521,-0.466090992407402,0
657,0.504452145308306,-0.446224220699912,0
658,0.495232109783757,-0.445202504620915,0
659,0.474363152656558,-0.462956497391947,0
660,0.506656093798894,-0.453584230936872,0
661,0.476046078647706,-0.454649365976088,0
662,0.490535747188495,-0.483082226627472,0
663,0.497409905238328,-0.436850676132792,0
664,0.48418369260814,-0.461598027151359,0
665,0.490580374015951,-0.463628361184905,0
