Model Name:	Error Components	
Number of individuals:	5000	
Number of observations:	20000	
Number of preliminary iterations:	10000	
Number of draws used per individual:	10000	
Random Seed:	272080	
Total iterations:	20000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	3	
Random Parameters estimated (Distribution): 
Bx ( N ) 
By ( N ) 
EC ( N ) 
Estimated:	Fri Feb 08 12:11:34 PM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-21972.25	0.3333333	0	0
250	-10914.25	0.618164	0.5983798	0.3707341
500	-8973.272	0.6754054	1.099855	1.223381
750	-7636.235	0.7204781	1.672761	2.856714
1000	-7274.233	0.7320114	1.908342	3.698432
1250	-7434.001	0.7280706	1.852711	3.45328
1500	-7213.892	0.734744	1.914704	3.630214
1750	-7190.006	0.7368837	1.957289	3.928295
2000	-7281.405	0.7319697	1.898309	3.687553
2250	-7375.753	0.7292393	1.820709	3.340521
2500	-7254.814	0.7334179	1.873255	3.563565
2750	-7359.038	0.7289684	1.823831	3.372759
3000	-7239.833	0.7334253	1.877754	3.525354
3250	-7358.499	0.7296672	1.855685	3.495364
3500	-7358.294	0.7303083	1.877817	3.607589
3750	-7282.048	0.7327636	1.826188	3.382183
4000	-7237.327	0.7346231	1.90147	3.658426
4250	-7203.667	0.7361839	2.009943	4.088283
4500	-7055.815	0.7403148	1.993412	4.051967
4750	-7071.669	0.738444	1.903943	3.704299
5000	-7364.759	0.7300256	1.797322	3.333352
5250	-7521.986	0.7247653	1.757712	3.137854
5500	-7278.141	0.7333904	1.849277	3.422157
5750	-7333.988	0.7313059	1.832596	3.457946
6000	-7378.004	0.7300952	1.899553	3.620524
6250	-7301.018	0.731948	1.868785	3.514912
6500	-7298.919	0.7317066	1.889639	3.66721
6750	-7439.632	0.7265396	1.765005	3.122145
7000	-7425.489	0.7276519	1.846203	3.492159
7250	-7344.766	0.7297849	1.826428	3.346837
7500	-7330.939	0.7314085	1.855634	3.455342
7750	-7190.851	0.7360838	1.906787	3.691135
8000	-7290.984	0.7318725	1.842015	3.382612
8250	-7268.256	0.7330857	1.905835	3.639603
8500	-7192.338	0.734649	1.901109	3.578986
8750	-7264.825	0.7325832	1.889589	3.652029
9000	-7437.237	0.7275652	1.825315	3.413256
9250	-7347.618	0.7307591	1.853252	3.46629
9500	-7515.843	0.7255841	1.815652	3.343831
9750	-7349.832	0.7301863	1.810253	3.279012
10000	-7257.165	0.7334296	1.879175	3.544965
10250	-7210.885	0.7363343	1.888497	3.707544
10500	-7321.876	0.7305111	1.875325	3.552158
10750	-7234.675	0.7337735	1.877998	3.591022
11000	-7345.278	0.7303133	1.82715	3.44803
11250	-7394.977	0.7280062	1.818512	3.357129
11500	-7355.889	0.7297167	1.808826	3.349776
11750	-7270.384	0.732445	1.829697	3.410119
12000	-7269.643	0.7315035	1.83417	3.408891
12250	-7190.293	0.7350275	1.889048	3.590021
12500	-7270.584	0.7326839	1.847645	3.465786
12750	-7261.587	0.7324706	1.884044	3.624217
13000	-7235.646	0.7342457	1.924424	3.69417
13250	-7338.049	0.7308309	1.84432	3.456634
13500	-7284.82	0.7337722	1.923253	3.746504
13750	-7340.297	0.7319038	1.948207	3.892628
14000	-7307.457	0.7311465	1.821973	3.381288
14250	-7348.866	0.7302349	1.838299	3.382814
14500	-7225.284	0.7343041	1.883489	3.610567
14750	-7391.307	0.7291627	1.843703	3.506051
15000	-7229.733	0.7356497	1.89169	3.63025
15250	-7382.354	0.7288649	1.770261	3.167821
15500	-7362.427	0.7298743	1.854486	3.470056
15750	-7260.844	0.7338732	1.888396	3.614908
16000	-7375.464	0.7298275	1.795582	3.272749
16250	-7305.644	0.7316721	1.860796	3.542876
16500	-7330.155	0.7310083	1.859974	3.506933
16750	-7139.369	0.7376382	1.920516	3.749267
17000	-7292.845	0.733662	1.918837	3.740932
17250	-7513.511	0.7260234	1.793506	3.29906
17500	-7387.503	0.7305021	1.852466	3.514226
17750	-7193.296	0.7354482	1.912754	3.709542
18000	-7315.359	0.730893	1.895107	3.603293
18250	-7097.199	0.7376753	1.871594	3.534901
18500	-7071.062	0.7403854	1.939269	3.798228
18750	-7185.955	0.7360153	1.907321	3.648829
19000	-7354.704	0.7298653	1.862772	3.484708
19250	-7345.142	0.7308914	1.854864	3.444899
19500	-7286.727	0.7323077	1.862577	3.555425
19750	-7408.445	0.7291309	1.898188	3.659057
20000	-7217.637	0.734988	1.916466	3.745801
