"Respondent","Bx","By","EC"
124,0.4588159608,0.4360604859,1.841152373
125,0.7323934408,0.7218641054,2.166920128
126,0.6280185819,0.4652679343,1.951868667
127,0.594365105,0.5929059755,2.329936222
128,0.585815825,0.5721005996,2.21869402
129,0.4944466892,0.3584287255,1.748009682
130,0.4404412053,0.6898615373,1.504991041
131,0.6735904413,0.4778144301,1.805584445
132,0.6464598367,0.3917379834,2.065784731
133,0.3650333738,0.6191825505,2.160268285
134,0.4736276642,0.6374415398,2.217186278
135,0.585644086,0.581570978,1.69633708
136,0.5564942455,0.6219113079,1.942233203
137,0.5106060845,0.6526804392,1.684620431
138,0.557646871,0.5893759543,2.215452543
139,0.5537439158,0.5704816422,1.5945608
140,0.4823224297,0.572114325,1.989662641
141,0.8305778414,0.6526217438,1.769255846
142,0.6866002611,0.6248993621,2.16487602
143,0.6299081122,0.5078626658,1.658009414
144,0.6384707516,0.4585443619,1.600600204
145,0.3901153974,0.7117470939,1.525615538
146,0.607398517,0.6052355068,2.042099406
147,0.5845369296,0.6480146031,2.467945406
148,0.6808740312,0.4773921731,2.13078128
149,0.5061783972,0.6003181734,1.88378876
150,0.5548703497,0.5708507393,1.780594097
151,0.4773824038,0.4560088046,2.557795565
152,0.3641299739,0.5634571105,2.035501709
153,0.5138252355,0.5878269436,2.292400385
154,0.3465638398,0.6851647293,2.237933082
155,0.441845668,0.6758883688,1.954093071
156,0.5367122055,0.4790494058,1.685664981
157,0.5522992923,0.5391056505,1.810583599
158,0.5623240159,0.6769557677,2.227292318
159,0.5400668991,0.5823368509,1.926090562
160,0.6070794074,0.3698467929,1.722556048
161,0.4920292403,0.6243785504,1.779641322
162,0.7724749082,0.5196804882,2.297788989
163,0.6502028049,0.5974989674,2.401377164
164,0.542076055,0.6088234964,1.805552071
165,0.6136342411,0.6436500022,1.998327166
166,0.4176492294,0.4518395925,1.742227081
167,0.5702694284,0.4263829856,1.811443088
168,0.6704429589,0.5183203278,2.487799921
169,0.4353481415,0.5544905118,1.764950468
170,0.5618414608,0.6598554668,2.338908603
171,0.4578053516,0.5283386958,1.959892667
172,0.6745574287,0.6563417891,1.677360643
173,0.5298471903,0.5589167611,1.818865923
174,0.601218235,0.4320485884,1.322088361
175,0.5711064551,0.2718306079,1.503051119
176,0.5535322412,0.6435949467,1.648771545
177,0.6402113013,0.4734501111,1.812696368
178,0.4443955727,0.6595178009,1.916778488
179,0.3903075574,0.4861433407,1.895966143
180,0.6955264968,0.7982938172,2.121037602
181,0.4796279178,0.4357724891,1.685611251
182,0.5933747284,0.504268215,2.441012873
183,0.5978717049,0.5390887877,1.849379313
184,0.5351270501,0.7260802196,1.899382774
185,0.5799737664,0.5499577505,1.880196595
186,0.5072397161,0.650433929,1.63940541
187,0.6495183043,0.7492502533,1.458138754
188,0.474276658,0.4703073844,1.881763235
189,0.5463452518,0.3996303867,2.175951846
190,0.486045037,0.4001845086,1.900383228
191,0.6383131441,0.688559849,2.266659471
192,0.5867584786,0.6450966164,1.787834701
193,0.6782390578,0.5974294704,1.722326859
194,0.6605706826,0.5977136077,1.9115802
195,0.4475665575,0.5750531385,1.914949274
196,0.4949372301,0.6353842298,1.723718965
197,0.4456611544,0.6704603273,1.809947106
198,0.7986491207,0.5254632187,1.718584813
199,0.6675638926,0.4175840049,1.603228534
200,0.714814213,0.5003514977,1.669982589
201,0.6457384204,0.4876646066,1.841124815
202,0.5148567031,0.4688430386,2.192550649
203,0.6072524364,0.7926914563,2.493532566
204,0.4459489543,0.5453437503,1.433192198
205,0.6437454352,0.5193728137,2.186592055
206,0.5687668027,0.3894474554,2.000229055
207,0.5500747828,0.5099488098,2.31955614
208,0.5282960773,0.41686747,1.893635491
209,0.6501563207,0.4487182541,2.167222203
210,0.6763071184,0.7451452023,1.735443018
211,0.7124806129,0.5298400627,2.027581617
212,0.5616277525,0.4833954784,2.567398003
213,0.5100490516,0.4697600281,2.317994382
214,0.7025606512,0.5458239698,2.053612608
215,0.5111135198,0.4402855419,1.589910936
216,0.5535324819,0.335981675,1.7451636
217,0.6199124605,0.3643184454,1.810210515
218,0.5685637565,0.5398341781,1.954183775
219,0.6579808902,0.5854344872,2.392844971
220,0.5265182871,0.4444998277,1.689642127
221,0.4401496441,0.4146753923,1.467819348
222,0.7482374636,0.756435577,2.460407701
223,0.3689373959,0.4170634779,1.551849812
224,0.4744117646,0.4374606582,1.516606202
225,0.6277881772,0.5074057368,1.965564835
226,0.6111428964,0.6595864069,2.351117266
227,0.5420400449,0.6382589927,2.0739916
228,0.3938973896,0.4780808028,1.391782417
229,0.5515814215,0.6156623182,2.229584503
230,0.4396905383,0.6022069729,1.554680445
231,0.5322902937,0.5717156203,1.417105254
232,0.666129765,0.6083436064,1.837587028
233,0.6802873736,0.449185114,1.79988435
234,0.6789377879,0.6187212923,2.36730171
235,0.4482194562,0.3878296431,1.784470251
236,0.5137571169,0.2989924088,2.265523369
237,0.4774311778,0.6280328613,2.282299109
238,0.3490526761,0.5532608463,1.660695254
239,0.5630541614,0.5087026503,1.598295609
240,0.6733809847,0.4796204481,2.052643168
241,0.4924645143,0.6610556487,1.915108213
242,0.5209622884,0.4705489312,1.795384598
243,0.5458480537,0.6256806217,1.879495239
244,0.646349432,0.7152703952,2.207319555
245,0.6371885871,0.3127627639,1.77975478
246,0.4426738127,0.3493678437,1.974565648
247,0.578070193,0.4511590287,1.795726149
248,0.2574196356,0.6146562203,1.944836499
249,0.5657798157,0.4807464136,1.433733893
250,0.7517753065,0.57783497,2.007484849
251,0.4039185577,0.3287499134,1.910853318
252,0.5113395178,0.6775490329,2.644251787
253,0.6152086588,0.6087888686,1.971669671
254,0.6287028809,0.5165668134,2.060214882
255,0.6552765235,0.526424637,1.669068342
256,0.8379571609,0.6564776516,1.804092562
257,0.5052979786,0.5987970853,1.836926942
258,0.3916421776,0.4313729628,1.974266288
259,0.4714740208,0.5227470187,1.910765586
260,0.6135823428,0.5066407051,2.31935145
261,0.6157280942,0.6130420645,1.853876336
262,0.6816845586,0.6333565858,1.504337849
263,0.546316982,0.6141561043,1.957643979
264,0.5858704626,0.7331592725,2.00255478
265,0.5551666037,0.6813431337,1.806821182
266,0.670826125,0.6792430509,2.039002132
267,0.6850997066,0.6242114163,2.006913966
268,0.5324744561,0.6039208775,1.825775318
269,0.5551617755,0.5725648928,2.241079618
270,0.4791653347,0.6104168329,2.231020699
271,0.6152152468,0.5246145781,1.737918344
272,0.4244390193,0.5856815616,1.930758253
273,0.5329654095,0.5192455003,2.189007044
274,0.6271278187,0.6420397436,1.957678923
275,0.5031318006,0.4688370494,2.193245643
276,0.6541098475,0.5017432969,2.160992609
277,0.6410414833,0.7010591364,1.808229335
278,0.517141445,0.5236527234,1.85019528
279,0.5569738953,0.576562822,2.05418726
280,0.512853424,0.6792119542,1.418643146
281,0.5644302302,0.6783485432,1.88466527
282,0.484571591,0.4535148287,1.719069021
283,0.3967508771,0.4824110703,1.795900466
284,0.4719610092,0.6493418923,1.629742044
285,0.6404348442,0.6268666801,2.125959769
286,0.4369716067,0.6608102527,2.270149967
287,0.6327853437,0.3529520792,1.976965084
288,0.4452749971,0.6217244582,1.825529121
289,0.4753099149,0.3904705995,1.42568584
290,0.6208691652,0.5555406899,2.162339745
291,0.5337657163,0.6311350309,2.238824645
292,0.4626298842,0.5780747462,1.662073687
293,0.3840239302,0.5318386829,1.82766943
294,0.6431909766,0.4862071684,1.998735253
295,0.4126535043,0.5746591846,1.41601136
296,0.353617457,0.2940345533,1.461233639
297,0.5730872313,0.4848793681,1.879996717
298,0.6866491574,0.4428108653,1.777808347
299,0.674776965,0.5858933508,1.654563675
300,0.4928908875,0.7312410851,1.836499767
301,0.4435583761,0.4348207916,1.582847239
302,0.4954361801,0.4382037934,1.431394636
303,0.6112022527,0.6987958503,1.977737528
304,0.6385018432,0.6638506699,2.197218232
305,0.5458436092,0.5555490841,1.834852586
306,0.3917803334,0.6735974757,2.145401475
307,0.6760251102,0.3417126169,1.499935218
308,0.5889886373,0.666803402,2.635636168
309,0.3928165402,0.3819837934,1.615457874
310,0.6357063538,0.5604594204,2.239354302
311,0.5919997069,0.6602700467,2.05609133
312,0.5667767018,0.6521368399,2.553254183
313,0.4109590192,0.4032137988,1.495047168
314,0.596435397,0.6589582662,2.131383658
315,0.7480566297,0.5956844022,2.313133192
316,0.5769970421,0.5132431993,1.941347426
317,0.8712959753,0.6400758395,2.353239564
318,0.2726769044,0.7117164039,2.1357892
319,0.6679394356,0.4821551912,2.08074727
320,0.5034293847,0.4683894816,1.809978203
321,0.4815481438,0.7358472147,1.990123876
322,0.4495768113,0.4715670992,1.950225219
323,0.6627342603,0.532809282,1.725682872
324,0.4873998052,0.4547931954,1.863109963
325,0.3953030239,0.4102595065,1.748957902
326,0.6519546087,0.6255437762,2.454189972
327,0.6915174027,0.6925635997,2.155052866
328,0.6378433094,0.5783671291,2.318108518
329,0.6387611262,0.6879496709,2.149205502
330,0.5539315942,0.387868313,1.919903976
331,0.6333419346,0.4853775219,1.896393874
332,0.3968814471,0.3471279973,1.773535452
333,0.8330503303,0.6544695641,1.82686952
334,0.6583986669,0.6643532959,2.251872594
335,0.5377452575,0.6142294692,2.068440442
336,0.6721942967,0.591071507,2.092568465
337,0.7071382604,0.4172287471,2.006891876
338,0.4708217706,0.5296831879,1.982712268
339,0.5865037535,0.4181568209,1.553910969
340,0.6239062448,0.5132563879,1.975190598
341,0.6372455373,0.8179687445,2.433356794
342,0.3623182092,0.3177083885,1.821440847
343,0.7206227966,0.6433082754,2.305007226
344,0.5890916313,0.3510122586,1.695848123
345,0.5061697684,0.4644974159,2.141250109
346,0.6127930764,0.5971364522,2.701941651
347,0.4985597194,0.606668297,2.258411221
348,0.5196217548,0.4998530002,2.32830175
349,0.62225145,0.6819090377,2.189931435
350,0.663334295,0.790100646,1.9968762
351,0.5788355111,0.5089301568,2.417470256
352,0.6418886979,0.4926514596,1.622246994
353,0.4887191124,0.5221154635,1.785353014
354,0.7363886538,0.5453653741,1.92243054
355,0.3291802536,0.3461684592,1.36093742
356,0.4702891206,0.5313600841,1.849826815
357,0.6272181565,0.6895381999,2.496144439
358,0.7297431507,0.4845803893,1.893990269
359,0.5609339582,0.6113192801,1.706062404
360,0.2939288156,0.2892900513,1.620975511
361,0.5441183241,0.6005408459,1.929659293
362,0.6601478516,0.6702924078,1.860244744
363,0.3715012291,0.6574773223,2.384300702
364,0.4770412638,0.6377340954,1.830311678
365,0.6246647484,0.6338932321,2.473964962
366,0.3693711121,0.5289622012,1.751871885
367,0.3683217655,0.6444396375,2.199141862
368,0.5134604603,0.7269736153,1.548149597
369,0.432219034,0.5144086639,1.565848228
370,0.6019060439,0.5795648411,2.255105876
371,0.5783300658,0.5643341526,2.066775489
372,0.5407590133,0.7063163412,2.033502174
373,0.665952562,0.7177079895,2.149006154
374,0.4089755081,0.4836586646,1.876260994
375,0.6947853113,0.7408161164,1.935303701
376,0.3974625004,0.4136884738,1.971316055
377,0.7035512587,0.3235261039,2.161322165
378,0.5242421492,0.7533959574,1.873346263
379,0.7382033798,0.6949278524,2.292741909
380,0.6909154848,0.4907694014,2.392660537
381,0.3782209628,0.5661765794,2.223969254
382,0.6634184286,0.4003525247,1.731820541
383,0.6479188519,0.5649698465,1.793041904
384,0.5777918618,0.4823102912,1.667946646
385,0.4809365305,0.4910894496,1.8359511
386,0.5056795402,0.3521066397,1.794837626
387,0.7129451479,0.5218217755,2.45731131
388,0.5815543592,0.5170324504,1.986416898
389,0.6869110719,0.5909979057,1.90280559
390,0.4605662318,0.5232234938,2.28493364
391,0.5485733557,0.6652873071,1.878247545
392,0.5727916786,0.6397560392,1.64128323
393,0.5773082706,0.6270858276,2.172268211
394,0.4330224843,0.5892454051,1.764906791
395,0.6112816525,0.3792654078,1.810621659
396,0.667131826,0.6333142274,2.186284599
397,0.4814855882,0.6208909658,1.869085999
398,0.6567620208,0.6752552329,2.069899466
399,0.4224809241,0.4994814169,2.003991519
400,0.4206636653,0.6554409988,1.712246891
401,0.6331598419,0.6448725323,2.319319877
402,0.4917001866,0.5337222116,2.211252693
403,0.5709941202,0.3452542807,2.099751297
404,0.7439588486,0.7006242347,2.269994694
405,0.6460573876,0.5674333326,2.446611645
406,0.7964755756,0.4056881658,1.764140123
407,0.4156007514,0.4390472988,2.063390329
408,0.4572818512,0.5905537589,1.443053684
409,0.5588845934,0.6782806535,1.75975556
410,0.6447844843,0.4353213483,1.76701308
411,0.5774951823,0.4991987494,1.994110341
412,0.7085697138,0.8602974751,2.074469756
413,0.5600236706,0.5971300214,1.964726389
414,0.3778240549,0.3841805119,1.88433286
415,0.5117475033,0.5331480091,1.837282063
416,0.4450175808,0.6531336828,2.085335845
417,0.5490682423,0.7096837085,1.957506007
418,0.6000055939,0.5808536068,1.906246183
419,0.5548153855,0.6157169713,2.257202421
420,0.4416958778,0.4719088145,1.74140619
421,0.4341146683,0.3310397518,1.794722797
422,0.6881417865,0.7421779245,2.311351433
423,0.4570046673,0.4860503241,2.065298678
424,0.653870319,0.5394121996,1.698136261
425,0.5342260038,0.7118665368,2.276619319
426,0.6080565771,0.5303575611,2.286715275
427,0.6035847558,0.5010935484,2.06217721
428,0.4888174636,0.3708965381,1.709397853
429,0.6050639739,0.4813293817,2.248758698
430,0.6065307406,0.6872229339,2.047076393
431,0.5630927551,0.6539253122,2.135190651
432,0.5642527496,0.4554597047,1.454173817
433,0.6283944033,0.5487801147,1.845721205
434,0.5544700323,0.5996236019,1.736938796
435,0.4773318215,0.4943694352,2.045118893
436,0.6734270074,0.5294907753,2.139749
437,0.4764015244,0.6185185536,2.303492462
438,0.6100444964,0.4329349912,1.798494282
439,0.5900291944,0.3155194623,1.912798237
440,0.6213903203,0.6556656073,2.141070455
441,0.7155984452,0.5490921255,2.569345638
442,0.7565625742,0.7074037879,2.47700572
443,0.6946253351,0.6683193214,1.323965619
444,0.5054354954,0.6328464332,1.501584333
445,0.531889821,0.3386140309,1.578921765
446,0.6995547999,0.564065641,2.054687885
447,0.4511809435,0.5272085326,2.217122231
448,0.6804844176,0.5707126049,1.508210724
449,0.4413158689,0.3200298284,1.468873456
450,0.6901962749,0.6591085781,2.261583201
451,0.6349804661,0.6430092838,1.832327213
452,0.6214310935,0.6579163639,1.734264921
453,0.6067444257,0.6294684842,1.89499456
454,0.497123132,0.5702680838,2.059748591
455,0.453041494,0.4691499118,1.837510243
456,0.6353855585,0.7091989153,2.327548127
457,0.4227164179,0.5005779007,1.78180614
458,0.565557341,0.5710858249,1.578202568
459,0.7261174736,0.6152036211,2.056119164
460,0.5533831449,0.5507814178,1.663609541
461,0.6384434878,0.6558874165,1.756133662
462,0.4025074522,0.4960696426,1.852755747
463,0.4396081371,0.5639984971,1.739110285
464,0.3784426922,0.6209328734,1.833204822
465,0.5486492066,0.4984794233,1.787529408
466,0.5638053767,0.3475518074,2.063301042
467,0.7424590624,0.6042613158,1.588408761
468,0.6534318284,0.5216026821,2.002337211
469,0.6792704029,0.3972696699,2.37156956
470,0.4192335572,0.5507885003,2.203587761
471,0.661124621,0.7747118714,1.955879474
472,0.5647083065,0.5114062839,1.876456786
473,0.4334954856,0.4661067282,1.879316429
474,0.6797357647,0.6615413029,1.922332062
475,0.4934185749,0.4030390461,1.982847618
476,0.6319351217,0.6664817777,1.985313136
477,0.5886344194,0.4774772198,1.590297896
478,0.4449080318,0.4415691761,2.116104165
479,0.6323239587,0.4949306812,1.882388471
480,0.7037303401,0.6180684934,1.778040631
481,0.3072938357,0.3836412287,1.866070287
482,0.6784383134,0.4611034084,1.563569916
483,0.7753619279,0.5448237227,1.664075842
484,0.5672058899,0.4088418296,1.575606358
485,0.5156132812,0.4965023425,2.088477933
486,0.6304228483,0.6426169107,1.891514105
487,0.368651854,0.6467965203,1.845429808
488,0.774845855,0.6079876873,2.021966978
489,0.6668321661,0.4286934414,2.211738641
490,0.5228265674,0.6131699716,2.126157272
491,0.3963971395,0.3007093479,1.824225128
492,0.5357839517,0.6754553121,2.023859172
493,0.7815829032,0.697012533,1.566636402
494,0.7260477748,0.6516538684,2.278442241
495,0.5454694671,0.496206199,1.587480649
496,0.4441427391,0.5552550872,1.994350134
497,0.3738843551,0.5868461018,1.743118322
498,0.5516132754,0.652336731,2.176359206
499,0.5445184775,0.39319128,1.834410185
500,0.5383751841,0.6498414967,2.068866663
501,0.6112136196,0.5250768007,1.841379044
502,0.4923727593,0.5167457504,1.337340319
503,0.3681222445,0.2507466456,1.986122837
504,0.476718604,0.5839348232,1.985704895
505,0.6475730351,0.6312584725,2.05140954
506,0.5158691999,0.5486742023,1.811962751
507,0.5938545833,0.5847297864,2.316126109
508,0.6472818104,0.6687801447,1.588454096
509,0.4934297119,0.6849073803,2.126363866
510,0.722227979,0.4579531721,1.751685512
511,0.3751637554,0.6117965619,1.823424445
512,0.5382733452,0.4900475169,1.834357055
513,0.5733331099,0.7209876879,1.695965489
514,0.6216828144,0.5209469427,1.441308489
515,0.6756905634,0.6305898515,2.542688023
516,0.5054544044,0.5556124838,1.833614613
517,0.4147405517,0.6242153242,2.243950179
518,0.3853095496,0.4573059697,1.81806182
519,0.4906648361,0.3503903666,1.52056119
520,0.6380842512,0.629736472,2.304665774
521,0.6033364159,0.6176653728,2.400251975
522,0.6270750963,0.7900583889,1.832521531
523,0.5621197857,0.4336422009,2.215717952
524,0.4285520364,0.4993596436,1.870800177
525,0.5885886908,0.4201028602,1.84836058
526,0.2714892418,0.4888789286,1.300867467
527,0.5300572447,0.4208199082,1.831597725
528,0.5559812878,0.6110714568,1.78282156
529,0.4697351296,0.6179183253,2.000709201
530,0.4392950283,0.4296943433,1.555190341
531,0.5464097644,0.4487034485,1.87255442
532,0.417514169,0.6127393411,2.065377008
533,0.3517770221,0.29729912,1.836838768
534,0.7644240497,0.6057735797,2.287020495
535,0.3555208515,0.5466552411,1.766488212
536,0.6428479485,0.4235220684,1.93283706
537,0.3389695908,0.5109111152,2.103729859
538,0.4796479017,0.5704012673,1.583781306
539,0.6392315062,0.5743291285,1.731823141
540,0.605558147,0.5741548936,1.942111293
541,0.3853064752,0.6248883976,2.033614035
542,0.6217929417,0.6346578145,2.390818618
543,0.5886940409,0.6092677687,1.633217786
544,0.2429949592,0.2224965071,1.212924713
545,0.2670428777,0.4598339314,1.739802066
546,0.2596014488,0.5747957467,1.346830632
547,0.5015819946,0.6362121262,2.439563579
548,0.6644529713,0.7132696122,1.884023601
549,0.5742891773,0.3794439075,1.423353839
550,0.5595848562,0.4092848549,1.578178757
551,0.6341029563,0.7469924405,2.724795647
552,0.5070607743,0.4552270382,1.775901432
553,0.4685793249,0.6400933112,2.151706837
554,0.4907010536,0.678711776,2.16972363
555,0.4895910674,0.5932366735,1.815190631
556,0.6741074657,0.4335052977,1.427454238
557,0.6282452176,0.4721973323,2.227504704
558,0.6646678137,0.5988211595,2.158095785
559,0.5577530222,0.5428913164,2.165094029
560,0.5129387682,0.6609945597,2.093162844
561,0.6511764904,0.6119451658,2.031551645
562,0.5091728667,0.3862860332,1.875528593
563,0.3937750245,0.5053804329,1.763112367
564,0.6188124138,0.5435685217,2.335825186
565,0.6076043078,0.6028717162,2.317937719
566,0.5873658789,0.6276689926,1.664346892
567,0.30445141,0.4666711047,1.818410529
568,0.6469408118,0.611594859,2.238897934
569,0.429221508,0.4725887761,1.941506093
570,0.659055499,0.7774493821,2.156737573
571,0.5653061642,0.583635853,1.63382146
572,0.6302552992,0.8021894598,2.125451941
573,0.4533182038,0.6028966361,1.527491166
574,0.4514310791,0.5054638846,1.423001501
575,0.4101678357,0.7033934709,1.699479571
576,0.5179349616,0.3876165353,2.184656219
577,0.5098078533,0.6030297194,2.236917906
578,0.4818152443,0.5800228532,1.591477854
579,0.6974542368,0.6427913223,1.82394462
580,0.400365374,0.653132998,2.028765602
581,0.5137564213,0.6259063013,1.875686945
582,0.7326665277,0.3919811972,2.028439258
583,0.5466841543,0.5003572735,1.830150233
584,0.6625936973,0.6754651565,2.155993152
585,0.5047015207,0.6378338154,2.097801628
586,0.6667656141,0.6732317141,2.262061525
587,0.6795876427,0.6630608875,2.217323481
588,0.4138612132,0.3259423214,1.450951181
589,0.3806697193,0.2995208564,1.476145516
590,0.5966466004,0.5706428388,2.206682337
591,0.4525574505,0.5804104604,2.194939545
592,0.5610118123,0.5594414703,1.990813284
593,0.5940064682,0.3915467635,2.307979734
594,0.6094137684,0.5899143723,1.933608056
595,0.4321925354,0.7185285986,2.011760742
596,0.5094818198,0.6468041564,1.847130964
597,0.5499307231,0.6647748683,1.960022904
598,0.6941576376,0.6144013967,2.518720905
599,0.6100307388,0.5243649945,2.013056336
600,0.7534817788,0.7744205853,1.895333086
601,0.472112582,0.6272836628,2.102644372
602,0.4709479049,0.654150355,2.290147995
603,0.6362979246,0.5139727422,1.850461158
604,0.5289218469,0.6066420186,1.645149251
605,0.3334587917,0.3965133019,2.274525524
606,0.6008654342,0.4841375365,2.458414577
607,0.5619621481,0.6740097044,1.44135862
608,0.6406503089,0.6924072885,2.556408044
609,0.4620735043,0.5651983479,1.874222593
610,0.5476526447,0.5898256255,2.038054403
611,0.3594624974,0.345244303,2.005007177
612,0.4516115961,0.5980097544,1.667063734
613,0.3275346281,0.6147506696,2.011868422
614,0.5378017568,0.6347925601,2.321145495
615,0.8612121543,0.4197535257,1.74959132
616,0.5913190039,0.7116877173,1.73732883
617,0.3662179225,0.4030529444,1.730780705
618,0.6264856734,0.6334661405,2.187539452
619,0.6367981492,0.5842371737,2.502901635
620,0.7214056791,0.3965907648,1.909712839
621,0.5289412676,0.2644548072,1.499773583
622,0.4129434425,0.4209273145,1.771934629
623,0.4499813257,0.329166493,1.625631409
624,0.6052542718,0.74687576,1.913210275
625,0.6436063279,0.4915072533,1.984200886
626,0.6073148567,0.4856357359,2.22114818
627,0.4938858686,0.5818525113,1.989812366
628,0.6675037246,0.6795610471,2.252073364
629,0.415180875,0.6529027012,1.949971307
630,0.5768051981,0.4344195987,1.491447433
631,0.4993200829,0.4352221859,1.741541391
632,0.4824998264,0.3356714197,2.027662783
633,0.5154042762,0.6644522064,2.396630151
634,0.6719972,0.5353265825,1.665184399
635,0.6732763182,0.6508672454,1.559066867
636,0.3887663831,0.566184393,1.896863873
637,0.6630484462,0.624371281,2.151467513
638,0.4907345068,0.6145634814,2.275737771
639,0.6686462289,0.2791945656,1.454598911
