"Respondent","Bx","By","EC"
102,0.695051852272478,0.716877847258476,1.96101033180011
103,0.601527669736479,0.674758445190188,1.71614484411475
104,0.674428452913448,0.406328952710224,1.89149307086648
105,0.6496166783083,0.651057173494117,2.51310070881478
106,0.47060997020989,0.772077490838343,2.05405886745219
107,0.631934940344409,0.611950305931423,2.01944256421145
108,0.457536593193776,0.561453010956388,1.86205276660664
109,0.554433665185356,0.510477841990757,1.84115090897951
110,0.678155779964884,0.490035226367274,1.54339675250942
111,0.449615078443479,0.636365550210523,1.51072506904278
112,0.560872134912746,0.417945319790582,1.96099323264302
113,0.53106523063103,0.559251783645997,1.97056350205054
114,0.410210252155314,0.668925954168045,2.10489475803272
115,0.392847081976643,0.533567523428678,1.79944102908671
116,0.682654637048533,0.736484706437618,1.98190749665751
117,0.486927849417858,0.35306621806975,1.32521301037861
118,0.631989366839972,0.650371577974909,2.14505031839363
119,0.588431467889303,0.657896503909721,2.33025746732824
120,0.43606025309416,0.56246000422447,1.84469404477842
121,0.270325156465989,0.344714314182955,1.42473887561598
122,0.638119130463505,0.518784355169936,1.88953073612494
123,0.730674144296437,0.628878129488423,2.51500868523173
124,0.43509467163743,0.441251610925077,1.81316294688007
125,0.705612553043218,0.695998643355844,2.19876365544999
126,0.638174746480177,0.471533571363603,1.91250120378222
127,0.612236759948726,0.58114512427108,2.35189599268063
128,0.612862790788889,0.623253700466688,2.24930568924824
129,0.486746579722475,0.340523299383635,1.76565698090115
130,0.443663476702162,0.685247022274185,1.46757962777794
131,0.649304453213604,0.476229034555722,1.73170021786758
132,0.641839476644787,0.411327311459894,2.06458945015502
133,0.382802164351421,0.686626276733698,2.31599557277598
134,0.481569094456585,0.632749315065059,2.15405806216475
135,0.565611632903702,0.582223651217864,1.71563532270797
136,0.588564454124286,0.627557485719562,2.00113889502053
137,0.535380646691823,0.670174804223408,1.76606254818541
138,0.558396115348832,0.598605512538123,2.10341976256754
139,0.548156414442121,0.570882542092355,1.59180485404687
140,0.451019139735653,0.513089750404411,1.97163636355497
141,0.834414867013473,0.63166845105587,1.78396951129089
142,0.731072677836326,0.610242923673639,2.22595371406566
143,0.614542963060393,0.518851562979871,1.73877331008746
144,0.629541322350251,0.480840783137225,1.65997412826638
145,0.390888212742287,0.702435924875095,1.51983317317976
146,0.622495011837351,0.609134692211433,1.91952898586382
147,0.591929990372893,0.665890663823897,2.57850624717455
148,0.690344436314331,0.452748542811363,2.01112939253142
149,0.515278343997829,0.610563847668293,1.84948634579807
150,0.533243377334624,0.573346942598401,1.76842380784805
151,0.499197375052862,0.458059162292918,2.41284464651681
152,0.34919758183699,0.557909236095442,1.90544684560218
153,0.523872697761764,0.617486142108064,2.43996046675794
154,0.362318755455225,0.711094810367634,2.0610292138309
155,0.430455551330489,0.683959153119988,1.94262776740655
156,0.531464400079363,0.478514907747981,1.62642865253622
157,0.513866173250253,0.532552735456479,1.73929351870951
158,0.56466628957198,0.673068619782481,2.18837091334338
159,0.54849239168193,0.575142299511995,1.91182662459476
160,0.635397784978254,0.368137567548726,1.72889606043793
161,0.508893434121375,0.677274454355547,1.71789305742375
162,0.737028272379066,0.496065779225725,2.19309164471479
163,0.691663387613581,0.628522154035411,2.50405529330662
164,0.496150212521416,0.60866895480919,1.76104876149938
165,0.604043408329491,0.623149264824413,1.95986345963001
166,0.397656040403573,0.464493097569512,1.74864255637458
167,0.595556945929363,0.443587272154757,1.73454998655752
168,0.686575379288427,0.532897222490366,2.76147286255165
169,0.416851430952986,0.573226557973803,1.81836387250512
170,0.571862691161833,0.636022499000638,2.34405976495369
171,0.50998901956338,0.561232552502571,1.9488367794299
172,0.644169055145675,0.670236779980281,1.66373352962813
173,0.556961516088762,0.566766040977664,1.92458336976614
174,0.639413141403028,0.461591286000151,1.39679777660002
175,0.566780794547623,0.280782927803995,1.49511084199418
176,0.539554372814175,0.643198007713574,1.74702415460983
177,0.649201880854573,0.451197014957853,1.79555197793134
178,0.426873374636593,0.6833794731496,1.8870391820407
179,0.402212798796427,0.511185708273726,1.92168983101946
180,0.654490548552415,0.792115075355559,2.06177549884537
181,0.483644294601338,0.459593438362092,1.68994782236138
182,0.597136096808655,0.496116184461996,2.46518320589304
183,0.638097085273301,0.566878081762934,1.84107604933083
184,0.53433625378437,0.705906407391693,1.87519119111369
185,0.597042197894725,0.575792786256947,1.89197490970596
186,0.505711589763238,0.633534072127484,1.57383222059875
187,0.684165919304102,0.732724309327152,1.51491516765223
188,0.457805772923089,0.483491590391163,1.89979168086166
189,0.522418022105118,0.41404052494994,2.28754459473899
190,0.484173604946748,0.390077852113928,1.88926375614716
191,0.621095267646354,0.729226473591075,2.26432789420902
192,0.584135161392997,0.696496333693772,1.90034440442318
193,0.716495296948595,0.608000510843827,1.72517888935341
194,0.688571781792321,0.588130529797762,1.93227948997869
195,0.461221331814216,0.599380063535137,1.93394309781638
196,0.496180515198642,0.651851170233128,1.78410535485764
197,0.44700675112915,0.665600885220905,1.79803081853505
198,0.779087931075674,0.528172520833845,1.68783162473166
199,0.693211560697147,0.402814191982142,1.63261929054975
200,0.73508954578141,0.492504922911059,1.66020154162782
201,0.650985185346955,0.492931893082195,1.88282928980998
202,0.508401624552452,0.488603683035508,2.31687765397815
203,0.611598660186496,0.809952457448226,2.63605354328225
204,0.431191808796311,0.527018046501333,1.45857783978841
205,0.637990870881624,0.514506958474043,2.2692700216221
206,0.563834932177761,0.389378315376857,1.95887311931838
207,0.556385277783146,0.513365648697731,2.35902342102878
208,0.542660101037449,0.422423489986855,2.00908895296258
209,0.642270267681792,0.455370845663239,2.14613804849672
210,0.691435978823731,0.742727225349032,1.88273965954477
211,0.69364620994166,0.543749091964558,2.1230277269936
212,0.565945352388204,0.473420947265928,2.55525246238851
213,0.52909955317412,0.506014672702106,2.37575016043111
214,0.713107161637549,0.54735631724435,2.08715981391986
215,0.539761009602997,0.436054978500927,1.5824018387597
216,0.552724824449657,0.339499061121798,1.70736372353837
217,0.601059037628787,0.339860274120405,1.75764805534476
218,0.568800366722831,0.543661734188249,1.92109939320236
219,0.605048922906653,0.547453534160164,2.20984661518576
220,0.550290380265587,0.453432655111092,1.7082157054431
221,0.431464374601222,0.409303211066235,1.37439201758234
222,0.750029307091158,0.749828763610573,2.41331589155774
223,0.387112727245891,0.410429046185416,1.59946235436618
224,0.455810938735425,0.439649002326783,1.46532992426241
225,0.640175418230508,0.518595268484321,2.03808178780618
226,0.621652078327452,0.656929456263066,2.36179541275906
227,0.54653330371931,0.68039293412685,2.12998816354533
228,0.383169297041657,0.472698574256107,1.36840132067281
229,0.551937821536556,0.606988350113322,2.27648829305289
230,0.419893064916472,0.617202911206665,1.50883817784714
231,0.539536535528603,0.608091369320776,1.44284230276617
232,0.690984475776574,0.640310006689888,1.91913056812758
233,0.613051349060286,0.433189801372144,1.74503815178104
234,0.668286471549248,0.602433817727671,2.5257933155591
235,0.444768370118903,0.380288383639776,1.87305833922774
236,0.524098800624604,0.299054495458731,2.25580128723148
237,0.472252812125165,0.640330862179921,2.3437212977053
238,0.332285029088606,0.526645802711873,1.63401341175511
239,0.554319118465598,0.493976418864887,1.60193732559284
240,0.652701117335364,0.488677024455576,1.92388368058908
241,0.487840565857022,0.676185087234828,1.93070704234643
242,0.523192063152255,0.465881030764946,1.77167295602012
243,0.523536840071117,0.599450599527374,1.92958476412558
244,0.65480566267122,0.730102216209455,2.211438769343
245,0.623045772615012,0.316768160436912,1.84837312619336
246,0.440253552467166,0.355237275667286,1.9904594295897
247,0.566228565047327,0.452287950881975,1.91745145466953
248,0.257239009794721,0.613659975717915,1.96071266208432
249,0.590128040867219,0.477082635607435,1.35368635837804
250,0.76645678950447,0.612370316863975,2.10023332821757
251,0.438279751011222,0.337815194193494,1.88892760402722
252,0.495076371729228,0.639135446621149,2.60895175773525
253,0.610667289459908,0.610178738349149,2.13494599642898
254,0.632797484953726,0.506228287152782,2.15485187845378
255,0.67505572789813,0.527966515499876,1.68241601457062
256,0.849590545161465,0.642520050745238,1.80291794870045
257,0.501360294344481,0.574960257983216,1.87429992458786
258,0.372552944968093,0.384166510555155,2.00968615273606
259,0.462350016802922,0.506500585880126,1.91843954275665
260,0.605164671834255,0.509576619451917,2.26216710341189
261,0.624603931126904,0.608825999995119,1.82955514668118
262,0.70873789855679,0.617888105153695,1.54583987573791
263,0.508377333947859,0.598044977711504,1.95367426910922
264,0.617852890496162,0.768507905583953,1.99027585832595
265,0.544515534430017,0.669474686734832,1.70547576519211
266,0.674854795026782,0.740923646279814,2.04107503808762
267,0.688388814295109,0.634074258606306,2.00612414863233
268,0.521201086077459,0.571436919447428,1.70032896693046
269,0.578773183814554,0.567067125023765,2.27667173270683
270,0.505576144165916,0.623756651552541,2.25791950665135
271,0.600757426415226,0.543269862654504,1.91403744427961
272,0.459513320240821,0.594900719896171,2.06340903094543
273,0.514004356590556,0.522431329145581,2.17588577849529
274,0.649207398771814,0.637861759742935,1.87129979618241
275,0.491719090118276,0.465064640179017,1.95049407020481
276,0.647080804354542,0.492874543239413,2.06914270738273
277,0.668752328772399,0.710897162551505,1.76250437595319
278,0.510015591465757,0.529275259392031,1.8795710619534
279,0.570396446246585,0.569044064886227,2.05937111870767
280,0.521034377222973,0.711361743218064,1.4112831741532
281,0.571421679406656,0.680862901159289,1.87700120201601
282,0.51130328169891,0.474934622759071,1.82606022423222
283,0.382174806053142,0.47477747364269,1.83700423891309
284,0.451995146238299,0.618906249746612,1.54653065443659
285,0.668599037509623,0.637414894105356,2.1632181671247
286,0.452125272394519,0.637773442708692,2.31935102291181
287,0.656934687269684,0.364091963968511,1.9313597086964
288,0.459080681010589,0.627361808658105,1.87842246535861
289,0.478265554217167,0.381326066137368,1.43605094609458
290,0.592410517574949,0.533188795954482,2.19901188764581
291,0.545508217654479,0.638027569472903,2.28595437070791
292,0.473943395228078,0.57165927630711,1.74481661018266
293,0.37710576945141,0.512374753302693,1.92106007357214
294,0.665198560433101,0.482934764640451,1.91335739037479
295,0.416918419349105,0.577357750233505,1.47512209877794
296,0.356924789598769,0.301371975778798,1.4198515604869
297,0.605713903672849,0.523310733656334,1.8772768954059
298,0.712946015110438,0.434332436244331,1.78719958497832
299,0.7026089259366,0.595373210946864,1.66580518581998
300,0.470311717172182,0.72589046254815,1.71654487171086
301,0.428508775495371,0.421685432778514,1.56500037099611
302,0.502222566428703,0.421755192860774,1.36819573943616
303,0.625061566436939,0.687965902915411,2.13589807291699
304,0.656757885334254,0.649400848970469,2.15736570404442
305,0.549726230046024,0.565403392529129,1.7789037249819
306,0.377884246678071,0.688083810442579,2.25587229115205
307,0.655716260888387,0.357555393611657,1.5603857947078
308,0.606067098551528,0.65488675018671,2.55376808603451
309,0.418426914256655,0.406440498256857,1.70690604823654
310,0.636209287886472,0.559880774480247,2.2310587153714
311,0.561463595597586,0.61640521541417,1.97442234555619
312,0.57114511445666,0.648336113425551,2.39939183258845
313,0.435214188026417,0.415682563301587,1.49359962057425
314,0.588909559281437,0.655100376209035,2.16612998680282
315,0.749784679597969,0.616942805266637,2.28045123571822
316,0.594016680700671,0.51238236666469,1.90671294080547
317,0.88446928453342,0.65573957539898,2.5463138404291
318,0.279425481543224,0.69942839922133,2.20222737105901
319,0.642718901718453,0.464588904623415,2.16997863274454
320,0.497204307964821,0.455397773278921,1.65679099738782
321,0.483392685047791,0.795207416637347,1.92012867440745
322,0.459237735630126,0.45525517927381,2.05268103911036
323,0.660891800420379,0.521676799972104,1.75986468431903
324,0.471198992090972,0.414813264548341,1.77205334955496
325,0.412733272949084,0.440548179414133,1.80089135609805
326,0.671554228554539,0.633063343608107,2.47175136268648
327,0.696051354677241,0.727481210060985,2.25783780549688
328,0.655841457907077,0.623130507575582,2.4007636569111
329,0.647488245152315,0.691657670830006,2.11719654152694
330,0.511567464073449,0.38308092879747,1.88491785794508
331,0.600084663254975,0.487239696672779,1.9144743533384
332,0.386450289090796,0.328997515716316,1.75561022003947
333,0.776582458588482,0.623883330580551,1.7029742211108
334,0.645984531567192,0.672287206415328,2.36202032352954
335,0.522799387736035,0.671528205835275,2.11314116384428
336,0.646483263541692,0.564144044885774,2.09506623355615
337,0.703527525365452,0.43518282456384,2.00536039437358
338,0.473982221444597,0.527913578138344,1.91503695980246
339,0.586712914896153,0.410322662504578,1.539750839555
340,0.600106062583418,0.50663910748089,1.9192958902875
341,0.63818325501766,0.840027573970531,2.43230599423551
342,0.34988054757395,0.31112693664851,1.80583320614925
343,0.72891445986401,0.648217372310222,2.45249687503
344,0.613981933670548,0.348718236741274,1.66416176735063
345,0.498799742421725,0.468944717378792,2.07759407233091
346,0.578806401734766,0.592673435509742,2.65780102544422
347,0.488723096918556,0.597549220954734,2.23283140946923
348,0.492609621509001,0.487468967138969,2.09109757885452
349,0.612143026593302,0.709248075241444,2.17154040967291
350,0.68387795973616,0.777819869252362,2.04471897852886
351,0.570367696358176,0.499302411858253,2.28314380868264
352,0.665119149172788,0.480114413655517,1.6122131317117
353,0.485972978875568,0.506502725130171,1.71609584276966
354,0.704522746916962,0.547264454629513,1.90393144675463
355,0.333232337278576,0.335896458530476,1.33011600440187
356,0.466546846455107,0.554628258308372,1.83398628953093
357,0.612590882670434,0.68812149927947,2.48249181949467
358,0.75215506323646,0.484894083715425,1.92098930809011
359,0.553842967413827,0.582094985193417,1.72388191372718
360,0.315273069338973,0.31188623190428,1.71372561290515
361,0.551697211450745,0.592225309028527,1.85446161697702
362,0.670214201517146,0.67303541994976,1.81824278128109
363,0.387108312561277,0.690294773013542,2.37766552531228
364,0.48836730903311,0.666273265552878,1.80613247941936
365,0.621089311220847,0.654842573520991,2.4327982180485
366,0.368200606441518,0.541992786554979,1.78641244043065
367,0.379283100644185,0.59454364541139,2.39763925041497
368,0.48756465338731,0.692160373702517,1.60913397692863
369,0.439984047230131,0.529803267146189,1.58550526664146
370,0.626957437715874,0.591865641794263,2.29843761975175
371,0.531669670035438,0.595770230073817,2.01524182968496
372,0.525507329748834,0.747008115704238,1.99776437619205
373,0.676581655724388,0.706336808572946,2.16128778090142
374,0.419017270581938,0.494041557301741,1.90576730261062
375,0.691307544097104,0.729073912806019,1.89478054245401
376,0.409303649398757,0.440573094001556,2.016377205508
377,0.640990794357307,0.311937100507137,2.17065034531559
378,0.520280486634058,0.770390183027808,1.87966952174996
379,0.705183932325188,0.732287268182718,2.31776721878962
380,0.643246860152301,0.476205769441347,2.36049497633574
381,0.392480404437518,0.59514994318985,2.20687244628817
382,0.668161761608634,0.413168940009289,1.76096278389389
383,0.652064750578601,0.577521939321428,1.80034750061295
384,0.565754336167392,0.462634938167483,1.72795748723529
385,0.459211287619475,0.485256430153496,1.79740357399951
386,0.498878198530427,0.354749246949676,1.8660745710908
387,0.707039017323686,0.534674958403327,2.51939720428819
388,0.605481291939006,0.521523294551629,1.94021323859299
389,0.687166868129346,0.601630493188471,1.9783298084441
390,0.46524607809067,0.552973410983619,2.35361205361803
391,0.572002236405972,0.673323420244988,1.94779703696094
392,0.594524476752963,0.614289230141406,1.59470606399673
393,0.583843429418241,0.633472704101999,2.22000538557724
394,0.394382976732369,0.524074768286605,1.66585871139829
395,0.602950979528852,0.376145962648304,1.81050277452604
396,0.699434408501066,0.662095280881966,2.27716264965806
397,0.476308267556586,0.627392620243774,1.86386627502635
398,0.653083603649832,0.700317569645017,2.09695069775806
399,0.416082062544808,0.524965845040873,2.10786499300426
400,0.398775063791642,0.707657291800297,1.69031478065244
401,0.640553895607798,0.606259555153608,2.41622736888085
402,0.501500986349915,0.547268277774652,2.20102181052252
403,0.557697196952634,0.356688778783114,2.00852148566861
404,0.745485455960774,0.730976264556358,2.23117639112885
405,0.676067593822081,0.57873717825773,2.41996598858994
406,0.79930958607541,0.412483915477172,1.77323388826558
407,0.37233720396611,0.393658445394119,1.81569249742742
408,0.426319818435916,0.609584075694438,1.41449218799611
409,0.581748498491311,0.691766800521496,1.87267151572522
410,0.614417920594443,0.462912259016835,1.84259974477192
411,0.566811194251472,0.506905076596076,1.96196406323291
412,0.689351368427194,0.880509309363372,2.19940648247076
413,0.553817900335074,0.572408488296586,1.90880765186771
414,0.381840565776805,0.379555605671596,1.9319198932081
415,0.547536298127499,0.545623288941553,1.84340031219987
416,0.442795256895049,0.66552404472045,1.99321808355766
417,0.552313924964361,0.682416034603772,1.91184278958072
418,0.621552333678276,0.597284396002102,2.0277888847018
419,0.561212233580501,0.651812592067834,2.4921279935871
420,0.431097924141334,0.450224787081471,1.76054692887283
421,0.455672926364107,0.362701205960134,1.79330635392184
422,0.69608057478682,0.695699114882927,2.13734399437043
423,0.458077438556728,0.503065016732099,1.99274707005925
424,0.650547706139305,0.547115314148387,1.68541163922868
425,0.57293414104349,0.706213201338921,2.38497597536767
426,0.659580479770376,0.544567316392423,2.31274031509805
427,0.614131477592557,0.52083447274794,2.17687658657333
428,0.492313124079959,0.367132338933432,1.69540221639535
429,0.585936836081005,0.499473370200212,2.21860994196503
430,0.608407710435265,0.678013548608486,1.94436146951783
431,0.573163959558281,0.639547456925378,2.13042339419317
432,0.549126352021161,0.437394844921475,1.43096735203191
433,0.710959925489693,0.567686856986665,2.00636042485134
434,0.585108669928175,0.638656622231751,1.86291987619577
435,0.479321376176222,0.502414924526518,1.99362617825848
436,0.693078222271765,0.522212288946966,2.22018841675375
437,0.516986100717171,0.651292222445844,2.41600928862685
438,0.594753779634313,0.446620983515676,1.93977855295509
439,0.565883009920644,0.310647495896304,1.90056156084505
440,0.612811522710412,0.680419301570606,2.10609720949815
441,0.729362792486969,0.559382489055153,2.7207884243988
442,0.768685809969584,0.685865019880304,2.5469500700376
443,0.730829251910834,0.665259469427695,1.36266977814315
444,0.480928070059967,0.61412002261038,1.41797795936557
445,0.508840156579396,0.349255651651492,1.67145447623404
446,0.69306956709793,0.60117114636368,2.0504146728532
447,0.464117976901503,0.544208438011482,2.27547468247279
448,0.700390441715043,0.537547459510427,1.56582695553912
449,0.43952412363363,0.322716271977583,1.55946058289003
450,0.731590924661773,0.627973381866361,2.27320139973083
451,0.617232257477336,0.657565582048943,1.83160493302335
452,0.647325388381795,0.666860011460667,1.77157407412742
453,0.595261457235129,0.59627519852152,1.8252558042308
454,0.468116309164843,0.570617152406178,2.13727774199846
455,0.431957456173172,0.443260511224338,1.72905645686776
456,0.648000605067131,0.717384856186834,2.39448645333297
457,0.429303288902213,0.505577057403442,1.9318873704634
458,0.541402446705415,0.523831656688545,1.47890551799759
459,0.704984916934719,0.603758995942456,1.9986521496819
460,0.583265320096805,0.57933745252975,1.87016533802571
461,0.630023720807487,0.655436531477611,1.91566805600942
462,0.38387043518565,0.468557576304472,1.87975104053747
463,0.43680825205376,0.561192076859696,1.8134886434257
464,0.384440646238553,0.66009298866158,1.82019689992257
465,0.559922977742977,0.514321310774519,2.00517539382092
466,0.560723507555768,0.340815422058497,1.95080700115661
467,0.707562974598623,0.633407017188155,1.64536534503087
468,0.677088306997906,0.506197532673771,2.02347067445802
469,0.701911212162719,0.4075581008667,2.43839453475007
470,0.428131185937344,0.533465427742114,2.23854278405961
471,0.63023345073066,0.751316257472634,2.02257195223082
472,0.568502502615771,0.547639205401368,1.84148895429679
473,0.45341727425001,0.498569675583058,1.92089437279367
474,0.666642989944914,0.639459979281364,1.95966436237811
475,0.484493670237719,0.397759776798316,2.00653911847679
476,0.68050797738837,0.676627254889328,1.94317260741346
477,0.587199719844713,0.468354450135003,1.54323832364458
478,0.479263182270643,0.47733570171005,2.14187137532432
479,0.632426481369015,0.487291390401934,1.86056681127667
480,0.711007309896704,0.647113871041383,1.97931655930341
481,0.319154921883905,0.386090551990065,1.87689946489705
482,0.690768658682654,0.429778900323604,1.47262422894527
483,0.742890556813111,0.521349059784817,1.63473886404951
484,0.623092410372585,0.421603569232304,1.66001258362841
485,0.502634158282633,0.495135059533945,2.05859131399207
486,0.652973104505091,0.6486303616939,1.88864734633577
487,0.359713203981634,0.631347185890374,1.88316297904543
488,0.82216977852888,0.640954220448764,2.11846670234743
489,0.672117576491877,0.426559811677583,2.1770216271301
490,0.502052036491908,0.610246009327739,2.07021595664221
491,0.424187106580592,0.320729775451533,1.88932708678392
492,0.529290246632856,0.657705593606399,1.83628063105684
493,0.772443805170219,0.67308518632894,1.48525009716607
494,0.681115620170336,0.670111739505636,2.18093439515191
495,0.550260318625757,0.496141068596489,1.62425739098973
496,0.442243374143078,0.573127499787519,1.86046617308108
497,0.367852258838955,0.605213522630048,1.816488979304
498,0.568491073535687,0.68052003480003,2.06792168999832
499,0.529145640405673,0.375433702016264,1.91171666246022
500,0.553554496144883,0.71245802813273,2.13457326918326
501,0.589280421192423,0.507144009210582,1.76445611926701
502,0.519546468222433,0.522840229176189,1.32706478295738
503,0.35786882033791,0.256274769633783,1.88702349016282
504,0.505910391868612,0.574907841671897,1.97736752728388
505,0.621126022455355,0.638522843556714,2.14262052123476
506,0.504020567553616,0.532080699683115,1.8046331211685
507,0.572347209909215,0.572670314722431,2.32862480474576
508,0.647333907527259,0.691924116017406,1.59688928666888
509,0.472990074317494,0.642424486114412,2.01397935600472
510,0.721542853490514,0.461830905716254,1.81467018401991
511,0.363774423142237,0.602403623050492,1.83047933896707
512,0.552717547940984,0.488091175862411,1.82669489842157
513,0.589507019224811,0.740035996640237,1.69128251114051
514,0.621926855278765,0.521363607838356,1.38585751132251
515,0.664492172527877,0.638142053770539,2.55558925590967
516,0.516446666047306,0.567034340085884,1.81477428655016
517,0.431457008110062,0.664030318869204,2.39930000341614
518,0.381890508755699,0.467180650847316,1.81339244831077
519,0.487610144211233,0.337108843372258,1.58291437780338
520,0.676010081982265,0.637744672436023,2.60366831708962
521,0.600405314982874,0.635946831371587,2.41732762244762
522,0.647283134475283,0.800013496044239,1.95638221829711
523,0.551410662106876,0.420332255937953,2.16117775302509
524,0.418949707088234,0.458363617230199,1.79418024274018
525,0.625900344325157,0.424019004030592,1.82622791628033
526,0.289205807742556,0.525321582552465,1.31903150328997
527,0.518736338367308,0.408933581947741,1.81413423208757
528,0.575394848873695,0.577219456175307,1.68251103319966
529,0.469284772493923,0.63282854201959,1.88748588988107
530,0.425349871100958,0.434053339779257,1.55650720538239
531,0.508005171362477,0.41676496551847,1.85804402729228
532,0.403220142336283,0.632973554324855,1.88624125882836
533,0.377084349557378,0.30329166067547,1.78693743116249
534,0.754992661560901,0.624622169359403,2.31940364898391
535,0.367154025252781,0.560078840215316,1.84795726823093
536,0.67182874112574,0.434615826982088,1.92396578055472
537,0.334605350309059,0.497775918390133,2.0914697078669
