"Respondent","RLH","ASC1","BTime","BCost"
8738,0.676636884255809,1.23430978885825,-0.0237599888136372,-0.692785568635345
8740,0.630884253803072,1.26551820475669,-0.0379346991674682,-0.576246522905959
8741,0.842753521379805,0.701614779568298,-0.562382038718436,-0.483384728440985
8742,0.514483181134207,1.19262759019871,-0.279757307953853,-0.665327270768203
8744,0.494106782316568,0.279507768566886,0.00888000910044831,-0.505955364520603
8745,0.492478826280694,1.02953094909998,-0.297434551294422,-0.567191675119142
8746,0.95897247784315,0.833120399684986,0.160181559191253,-0.61941108731266
8750,0.550889708845147,0.857668423401601,-0.328162146538124,-0.617502435600949
8751,0.638140916161096,1.14540776094828,-0.271007246377273,-0.832284069091746
8752,0.948544049157747,1.09698633335299,-0.479262578383342,-0.563645760707575
8755,0.613561405463998,0.928112738419941,-0.04256980168099,-0.713962437171201
8759,0.522758524354366,0.858186265702939,-0.0802126097232816,-0.643714375695704
8762,0.940557846165138,0.924268807010636,0.181159237581918,-0.597820691872865
8763,0.724113600797152,1.15511164131707,-0.313954725400466,-0.472707593006291
8766,0.483044556289864,0.973073629784647,-0.267102792890979,-0.516912945781223
8771,0.53103630908617,1.05387608827724,-0.282148294743774,-0.681148196382562
8774,0.957009606529727,0.845763178323881,0.18619253076254,-0.580306764449942
8775,0.914143328411269,1.03422619973611,0.19271695128319,-0.610004018149742
8778,0.542851714788623,1.3758385042962,-0.365861438835698,-0.509518347846343
8779,0.483405499491663,1.15903112918195,-0.152777641928659,-0.326427234432944
8780,0.496837777292327,0.572784186838815,0.0058084212364422,-0.447907015649816
8787,0.919549301386351,1.0694501109514,0.157410964234926,-0.640237050518192
8800,0.586582437579858,1.19282223610517,-0.244063591645776,-0.717737967524957
8804,0.784249642503361,1.26799909456814,-0.346401510858079,-0.666384726874305
8806,0.615704965966429,0.948261707878816,0.0386204765065226,-0.386688910415629
8808,0.954743657136072,0.813765412330068,0.212362727743834,-0.541661700721548
8814,0.660320699385944,0.793150340438086,-0.45105989864483,-0.556079834479331
8815,0.589878064608727,1.20845050245842,-0.269854526248482,-0.786588520273241
8816,0.950852481262259,1.16931573223215,-0.494332613927704,-0.538983556905408
8826,0.973383155308014,0.774496168928384,0.176584112668834,-0.574588800081249
8829,0.584643651024174,1.02138071769727,-0.252945636669442,-0.74223507150249
8830,0.607715395720512,1.05456779409939,-0.419722365055776,-0.579791150638439
8831,0.943153490203272,0.896541521308288,0.204094457297407,-0.566398050523499
8836,0.454254079129152,0.863285383100036,-0.161680048929798,-0.471556692623117
8838,0.967049117853182,0.772581491982764,0.185459403422862,-0.557887345912363
8841,0.935853563717469,1.05027594231872,-0.519021408629845,-0.519079099471217
8844,0.513173254530121,1.14652232614311,-0.262781857560259,-0.679279126770868
8852,0.878826255697246,0.820475493691418,-0.56521872719241,-0.5044060176201
8854,0.855893746458562,0.77927790274953,-0.548915161820481,-0.546059573944547
8855,0.514961013733649,0.67318992549412,-0.317558854408082,-0.403112409844088
8856,0.707566302799763,1.05717147512339,0.0121386667445528,-0.722435828066668
8858,0.928726895574288,0.980547306724183,0.161164257285697,-0.617674390794221
8864,0.593512409217774,0.701510296984405,-0.0281525841400798,-0.612678994282453
8866,0.950201425289583,1.08366855686607,-0.485486898906072,-0.511064389129163
8867,0.650410157663963,1.24953867055444,-0.128088548429473,-0.782405434738194
8868,0.530970216492465,0.94348327033711,-0.376419614935272,-0.435403602364407
8873,0.962286232817329,1.11705673036557,-0.459830797555621,-0.596077834125968
8877,0.611148794250583,1.42698606681764,-0.438485358305415,-0.70324503149959
8879,0.546989972957003,0.902721164873492,-0.196421369989235,-0.828524104246362
8890,0.657494810595358,1.16807849234265,-0.039655430168311,-0.64588426249529
8893,0.51942853251278,0.419791919440001,0.0440747495883235,-0.477864483787125
8895,0.619632587886767,1.21278162310558,-0.135381042044425,-0.77470323709738
8896,0.631569075361856,1.2452386692744,-0.311703538687525,-0.843980694006023
8897,0.910596589849463,1.01563742849369,0.192375467844645,-0.595671743566584
8899,0.968807429053985,0.811440802664541,0.187713612100516,-0.572766994267973
8902,0.598499848166783,1.15953189787353,-0.28664433417779,-0.590168374902088
8906,0.621785222466739,1.12248486031707,-0.457655022436968,-0.555741027336221
8907,0.647306574515703,1.24009202654627,-0.381259251154389,-0.547532153507752
8913,0.501033426796218,0.63630550957738,-0.274932124588323,-0.374668488427277
8914,0.74798687012478,0.879747151197015,0.00109141094021595,-0.718590507017016
8917,0.67727892902472,0.632573542058068,0.11645839865187,-0.381689587237603
8921,0.509617023901996,0.731540178557217,-0.0401773750692904,-0.574920414350691
8922,0.944252488573041,1.10568582709519,-0.490756656099158,-0.524700801221729
8928,0.496339486341443,1.07102130906657,-0.134628276120751,-0.552671112067484
8929,0.472153839292294,0.737730655855126,-0.260476263681792,-0.486807670665416
8931,0.629420902941635,1.26905463874875,-0.366275714510721,-0.806111604777043
8934,0.497121750861082,0.906645911273844,-0.269454622288056,-0.63998284260619
8936,0.918879013248241,1.02945133009324,0.162976021656987,-0.637610178922941
8937,0.947792443419313,1.11984693500786,-0.495450267823523,-0.563907206264755
8938,0.556493683639103,1.28740236141714,-0.314741128019406,-0.723236118986468
8943,0.677457921847311,0.880033697696404,-0.475375752945475,-0.543009397670589
8945,0.847215901334533,0.720993424689704,-0.544699989014324,-0.52828720038713
8954,0.666199844181889,1.00719600854022,0.0475957242641935,-0.574055123645888
8956,0.869930364348704,0.833250721095807,-0.551150002813622,-0.579980840753067
8957,0.652310360490316,1.18967473577499,-0.430276378621096,-0.700143309190403
8959,0.953934308421859,0.830934186848005,0.191439857966914,-0.586409863117763
8966,0.961626276322525,1.12701840424422,-0.468057257370591,-0.596393691195324
