Model Name:	MNL	
Number of individuals:	1138	
Number of observations:	10242	
Number of preliminary iterations:	30000	
Number of draws used per individual:	20000	
Random Seed:	335244	
Total iterations:	50000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	3	
Random Parameters estimated (Distribution): 
ASC1 ( N ) 
BTime ( N ) 
BCost ( N ) 
Estimated:	Wed Feb 13 8:27:17 AM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-7099.213	0.5	0	0
250	-4115.334	0.6927685	0.3224776	0.103122
500	-4088.463	0.6942101	0.3965954	0.1587423
750	-4071.52	0.6957553	0.4533516	0.2339027
1000	-4055.326	0.6965755	0.5214505	0.3300174
1250	-4052.126	0.6972781	0.5973748	0.4566206
1500	-4051.393	0.6972235	0.6431057	0.5540312
1750	-4022.615	0.6987318	0.6920926	0.6636288
2000	-4003.889	0.7004732	0.7504421	0.7613265
2250	-4056.91	0.6967545	0.7639874	0.8047137
2500	-4096.834	0.6938994	0.7351298	0.7438018
2750	-4038.56	0.6986287	0.7707078	0.8335121
3000	-4052.921	0.697614	0.8219424	0.9494867
3250	-4060.601	0.6962582	0.7548418	0.800287
3500	-4002.602	0.7004628	0.7702975	0.808426
3750	-4022.525	0.6995701	0.8575571	0.9788269
4000	-4027.459	0.6982662	0.8214246	0.9171354
4250	-4027.337	0.6987849	0.9083891	1.133244
4500	-4022.064	0.6988141	0.8178269	0.9034954
4750	-4075.809	0.6951642	0.8385606	0.9450995
5000	-4047.755	0.6977307	0.771353	0.7689915
5250	-4047.277	0.6978466	0.7686684	0.8038107
5500	-4046.591	0.6983515	0.8041749	0.8695924
5750	-4108.958	0.6932332	0.7301376	0.7079271
6000	-4055.926	0.6965857	0.7444664	0.7340853
6250	-4068.808	0.6955749	0.7548237	0.753463
6500	-4033.773	0.6987734	0.7899656	0.8314576
6750	-4026.742	0.6989798	0.7245921	0.7062286
7000	-4049.427	0.6965228	0.7222315	0.7005412
7250	-4035.484	0.6984316	0.7692523	0.81439
7500	-4049.637	0.6976273	0.7678234	0.8308317
7750	-4055.976	0.6967751	0.7417877	0.7525
8000	-4049.361	0.6981228	0.7528821	0.7724001
8250	-4032.216	0.6977414	0.7286889	0.7329563
8500	-4074.459	0.6950663	0.7182628	0.6815498
8750	-4083.664	0.6962841	0.7394618	0.7429249
9000	-4060.575	0.6974016	0.7476026	0.77061
9250	-4021.684	0.6988858	0.8315941	0.9621115
9500	-3994.878	0.7011145	0.8180105	0.9352294
9750	-4059.071	0.6966166	0.7167552	0.7088339
10000	-4019.382	0.6999652	0.7259456	0.7153788
10250	-4064.899	0.6967554	0.7981902	0.8447867
10500	-4011.088	0.6998995	0.783195	0.81722
10750	-4041.814	0.6985425	0.724065	0.709998
11000	-4034.37	0.6982035	0.7000667	0.6596719
11250	-4060.757	0.6968535	0.7904214	0.8485608
11500	-4059.904	0.6976292	0.8681719	1.035953
11750	-4057.298	0.6976065	0.8262936	0.9271843
12000	-4070.979	0.6964599	0.8426777	0.9710065
12250	-4050.189	0.6968372	0.7619381	0.7946646
12500	-4093.696	0.6951507	0.7012568	0.6694011
12750	-4047.156	0.696884	0.7660248	0.8085585
13000	-3990.376	0.701035	0.7342544	0.7372274
13250	-4031.067	0.698774	0.7650265	0.8147129
13500	-4042.066	0.697383	0.8404918	0.9747096
13750	-3981.613	0.7022021	0.8359021	0.976752
14000	-4059.421	0.6970268	0.8097553	0.9113838
14250	-4044.597	0.6978919	0.8242168	0.9375262
14500	-4065.104	0.6964446	0.769351	0.8069254
14750	-4059.591	0.6970425	0.7879726	0.8622642
15000	-4047.375	0.69764	0.8067088	0.9171797
15250	-4001.498	0.7005814	0.7476298	0.7537444
15500	-4035.457	0.6985041	0.7866238	0.8288186
15750	-4067.165	0.6960791	0.8029925	0.8817816
16000	-4051.947	0.697574	0.7303598	0.6881852
16250	-4076.058	0.6953523	0.7268727	0.7217572
16500	-4046.451	0.6974747	0.8389273	0.9972927
16750	-3997.39	0.7004991	0.8550341	1.012492
17000	-4017.639	0.6991204	0.891449	1.077171
17250	-3987.736	0.701239	0.9142359	1.137423
17500	-4050.04	0.6970618	0.9276616	1.184338
17750	-3980.09	0.7021164	0.8782261	1.024354
18000	-4043.747	0.6970862	0.8062451	0.8579051
18250	-4015.452	0.6995554	0.8216749	0.9113528
18500	-4038.138	0.6984522	0.8073122	0.9131271
18750	-4014.675	0.7002547	0.8181202	0.931556
19000	-4008.039	0.7	0.8463689	0.954174
19250	-3991.691	0.7011542	0.7857786	0.8424534
19500	-4059.596	0.696663	0.7333799	0.7459383
19750	-4022.503	0.6986367	0.7482207	0.764973
20000	-4014.749	0.6993126	0.7704919	0.8254099
20250	-4051.339	0.6972602	0.7991846	0.8710267
20500	-3988.77	0.7010961	0.7882878	0.8446454
20750	-4048.864	0.6962682	0.7538128	0.7863483
21000	-4054.28	0.6975766	0.7503746	0.7583077
21250	-4047.647	0.697864	0.7938469	0.8875004
21500	-4023.185	0.6998791	0.8166728	0.9130299
21750	-4027.532	0.6989622	0.8149686	0.9246275
22000	-4039.04	0.6979597	0.7177562	0.7121774
22250	-4028.019	0.6988357	0.7294246	0.7296722
22500	-4025.712	0.6989067	0.8034992	0.8794419
22750	-4030.734	0.6988807	0.7965574	0.86256
23000	-4079.146	0.6956168	0.7933396	0.8435054
23250	-3979.848	0.7020541	0.744791	0.7517594
23500	-4093.32	0.6944513	0.7527631	0.7839874
23750	-4029.145	0.698314	0.7989588	0.8660789
24000	-3994.617	0.7004988	0.8500121	0.9636545
24250	-4023.909	0.698837	0.7568439	0.7366943
24500	-4034.759	0.6988853	0.7163909	0.6631189
24750	-4089.686	0.6946696	0.6859389	0.6439065
25000	-4066.336	0.6953073	0.7635327	0.783077
25250	-4043.001	0.6974302	0.7368661	0.7349889
25500	-4041.743	0.6972528	0.7623921	0.7929279
25750	-4033.335	0.6982586	0.7539568	0.7150601
26000	-4016.298	0.6989547	0.8580128	0.9659884
26250	-3992.999	0.7016412	0.8266406	0.9296435
26500	-4025.552	0.6992317	0.8111795	0.863808
26750	-4016.35	0.6997259	0.8101812	0.9188868
27000	-3988.586	0.7006192	0.8537186	1.020517
27250	-4014.037	0.6995793	0.7813716	0.8540604
27500	-4045.622	0.6970504	0.6990282	0.6707576
