"Iteration","ASC1 x ASC1","BTime x ASC1","BTime x BTime","BCost x ASC1","BCost x BTime","BCost x BCost"
1,0.6553945175,-0.1160433458,0.08990063838,0.0003675066439,0.01520510604,0.08321184504
2,0.697453174,-0.1216784178,0.08984268947,-0.01588918918,0.01915408936,0.07631878022
3,0.703216748,-0.1142337281,0.08629335584,-0.005394194197,0.01668016773,0.08128205885
4,0.7500814978,-0.1223716063,0.08660071469,-0.01937775046,0.01734853769,0.08040387709
5,0.7268314988,-0.1087229537,0.08343025076,-0.01772893557,0.01606035798,0.08491687401
6,0.7342942134,-0.1115085296,0.08372810886,-0.01299524731,0.01939401764,0.08343541578
7,0.7766050017,-0.1210251708,0.09114030022,-0.01510063743,0.02075969115,0.08318759745
8,0.7748777095,-0.1152723954,0.08532887114,-0.0205839188,0.01519223622,0.08464131685
9,0.7257995693,-0.1217245271,0.08731945051,-0.03353613961,0.0189002271,0.08681176593
10,0.7464710862,-0.1225762923,0.08577358888,-0.03049175482,0.01752476498,0.08933651345
11,0.6917621197,-0.101740166,0.07852452996,-0.03142818914,0.01766601664,0.09272769906
12,0.7053314267,-0.1129460394,0.08164457095,-0.02951242349,0.01367215926,0.0850515169
13,0.6622327974,-0.09947849278,0.08045692749,-0.02183490881,0.02172340824,0.09521550914
14,0.6671156749,-0.09621035413,0.08066035696,-0.0335897186,0.02215796366,0.0893361099
15,0.6688201357,-0.09860802394,0.08157975083,-0.03149252426,0.02339635733,0.08959713322
16,0.6415231893,-0.09941852327,0.08547158365,-0.03414754921,0.02489393535,0.09129503789
17,0.5909178996,-0.09641399454,0.08287300627,-0.04155653677,0.02282036896,0.08870720329
18,0.6001638739,-0.09948557312,0.09368420452,-0.03254463681,0.02416091943,0.08389524533
19,0.6103390841,-0.0847049464,0.08372042686,-0.01031726975,0.01920968649,0.08623930803
20,0.5911050087,-0.07964278507,0.07558420607,-0.02048610183,0.01265985485,0.07733112176
21,0.5533253731,-0.07230313536,0.07044010868,-0.01110235675,0.01406539379,0.07961437894
22,0.656950477,-0.09139910627,0.07945251779,-0.01701921594,0.01756430547,0.0794420488
23,0.6095381342,-0.08919053139,0.07513252416,-0.01453006073,0.01463941851,0.08017452488
24,0.6681094875,-0.1082478878,0.07841176401,-0.02113245457,0.01834427633,0.07815771897
25,0.5918219082,-0.08603072183,0.07282425781,-0.008920836054,0.01255484795,0.07815183909
26,0.6603165744,-0.09644508418,0.07387139651,-0.01906642825,0.0160755174,0.08318638181
27,0.6162997709,-0.08654009936,0.07666882351,-0.009219197798,0.01453051318,0.0885639899
28,0.6602341973,-0.09724210041,0.08198188347,0.004268288332,0.01365978618,0.0883957136
29,0.6132952035,-0.08924163245,0.07794448439,0.01269631898,0.009536781163,0.08401792902
30,0.5869836969,-0.08056943411,0.07567932267,0.001133853781,0.006526860518,0.08071110921
31,0.6643247672,-0.09261236339,0.07516033942,0.01308268095,0.005434094677,0.08350095823
32,0.6563722609,-0.101890163,0.08119944188,0.009938290033,0.01018174088,0.08261225567
33,0.5981535663,-0.06990436429,0.07101127742,0.008410866865,0.01063688034,0.08147249405
34,0.6649702001,-0.09549362069,0.08151427495,0.007901259096,0.009433166407,0.08814387066
35,0.6611845299,-0.0933238878,0.07836948276,0.01627657458,0.008531870533,0.08341305782
36,0.7176812551,-0.09682558186,0.08241271203,0.01433202702,0.01300546552,0.0858911293
37,0.628061906,-0.08376652473,0.07711780409,0.008009018781,0.01048529697,0.08095189117
38,0.6216684542,-0.07722714608,0.07992709096,0.0223543679,0.007606639511,0.09048600288
39,0.6917352914,-0.10244768,0.08016306921,-0.01577602089,0.01722738639,0.09250703409
40,0.6461592373,-0.1005812567,0.07894525237,0.01086944178,0.01352373259,0.08932326653
41,0.6140124787,-0.1037914661,0.09037336237,0.01261061033,0.01144132396,0.08695496685
42,0.6248754281,-0.08659661362,0.08237330272,0.005816641046,0.01484852308,0.08687695562
43,0.6118100093,-0.09327027054,0.08260913222,-0.005227495157,0.01574360507,0.08252813732
44,0.605004662,-0.07217591535,0.07945207332,0.009002640726,0.01771964426,0.08259315382
45,0.5880249382,-0.09188230629,0.07971039212,0.003576985541,0.01643280113,0.08141348992
46,0.5816679145,-0.1035942252,0.08127362802,-0.001101641343,0.02054185365,0.08581392175
47,0.6129314603,-0.09214919526,0.08119352747,0.003233944056,0.0210065003,0.09116144806
48,0.601355925,-0.09794283749,0.08344255981,0.005615072591,0.01823186157,0.08797371114
49,0.5811491018,-0.0940317358,0.08009359843,0.01225877621,0.01614717196,0.07831101802
50,0.6334739372,-0.1086469801,0.08782279231,0.0002275670491,0.02283071401,0.08976286408
51,0.5435360602,-0.08418379884,0.08047891481,-0.004454062868,0.02141357224,0.09325565742
52,0.5615456277,-0.08700998803,0.08314185723,0.003286403737,0.01858077317,0.08478057279
53,0.637853276,-0.1060024002,0.08674646724,0.00757856199,0.0172505996,0.08977815031
54,0.5824987386,-0.09880937607,0.08444504039,-0.002831324086,0.01982021724,0.0839940018
55,0.5958716247,-0.1026096461,0.09081768832,-0.01210474459,0.0259536064,0.08465961243
56,0.5840784139,-0.09488279148,0.08744496039,0.003722105405,0.02374874838,0.09285131504
57,0.5637187433,-0.1012991196,0.08747711354,-0.01650179235,0.02764472187,0.08912344082
58,0.6273347226,-0.1019586198,0.08372525384,0.005101475786,0.01728022076,0.08734814001
59,0.5714545114,-0.1013125706,0.0872133634,-0.007076978014,0.02786479074,0.09315718087
60,0.5136805602,-0.09801195572,0.08956799283,-0.01029879015,0.02559256316,0.08817822458
61,0.5965172886,-0.1147617814,0.0983503596,-0.01457045584,0.02597558019,0.0899371017
62,0.5538224038,-0.09903047896,0.08797049489,-0.0272253079,0.02737432093,0.08971407389
63,0.6260974385,-0.1203246702,0.09556229824,-0.02429900192,0.0227992581,0.0944457374
64,0.6237895262,-0.1080275668,0.09529447367,-0.01486644621,0.02520851056,0.09457122682
65,0.6385209241,-0.108770418,0.09137606002,-0.02506318612,0.03354544405,0.1023535568
66,0.626843186,-0.1193467695,0.09344437862,-0.01450435652,0.02458651109,0.09404456866
67,0.6119899781,-0.1078370348,0.08607839542,-0.01598946854,0.02449282575,0.09818024227
68,0.6203293632,-0.1097099267,0.09518908482,-0.009342429012,0.0288632584,0.09417288076
69,0.5818856057,-0.1099127767,0.09398256156,-0.01020861441,0.02435443764,0.09025265819
70,0.5596564073,-0.09326459297,0.09095322646,0.0003275240307,0.02696399037,0.09821084044
71,0.5447835735,-0.1020395105,0.09571328253,-0.005177815995,0.02736775481,0.09807384741
72,0.5735788666,-0.1005693728,0.1018991985,-0.004472315908,0.02654699442,0.08990706103
73,0.5654650133,-0.1028212389,0.09487985589,-0.003256340178,0.02588423014,0.08485378193
74,0.5943056876,-0.103927477,0.09640654976,0.0005089594454,0.022477281,0.08324249247
75,0.5745533404,-0.09627807062,0.0872710303,-0.00821893855,0.02369034157,0.08658717152
76,0.5571766359,-0.09101451874,0.08636941293,0.00254388738,0.02004670834,0.08682197097
77,0.5631681713,-0.1027983671,0.08743105949,-0.003000821042,0.01953361806,0.08446224435
78,0.5183459216,-0.07578621252,0.08331765974,-0.002002442248,0.02272708838,0.08773428431
79,0.5727304457,-0.08823537384,0.08001146155,-0.002711931343,0.01941503154,0.08725601289
80,0.5939497294,-0.08796151909,0.08531410822,0.001555665092,0.02104124998,0.08509781955
81,0.5738004405,-0.09354691818,0.08733997742,-0.01129724608,0.02860829215,0.09799738657
82,0.5768827474,-0.09394188999,0.08617883544,0.009215544958,0.02335213655,0.09282673242
83,0.5803996107,-0.1002347331,0.08477688322,-0.01024240676,0.02831121574,0.08842612448
84,0.561119917,-0.08942122603,0.0801106077,0.004197377567,0.02249875023,0.08878938604
85,0.5414086688,-0.07837399075,0.08164250881,0.01084685478,0.02077806791,0.08573483949
86,0.5651690204,-0.09272609224,0.0904823142,0.005072694651,0.02370923666,0.09394818225
87,0.5831684538,-0.08146977004,0.07752760235,0.002558917837,0.01866972109,0.08425213145
88,0.6338774274,-0.09641922768,0.08167635165,0.01069581743,0.02735169993,0.08614606097
89,0.6858608073,-0.09858316031,0.07636229281,0.01920882107,0.0211938331,0.09891463776
90,0.6808840525,-0.09477202401,0.08296610177,0.01918118844,0.02193799474,0.08393595872
91,0.6014545572,-0.0913290864,0.08505090681,0.01152922051,0.01931016569,0.08506545719
92,0.6505183638,-0.115402488,0.09839231793,0.0160618477,0.02282233339,0.08959295558
93,0.6820671671,-0.1166430111,0.09100944314,0.02005743415,0.01785862029,0.09012496345
94,0.6488950411,-0.1033534576,0.09040531549,0.01989118402,0.01866981876,0.08877973592
95,0.6200160255,-0.08730977838,0.08916489865,0.01353546697,0.02416690542,0.09588828862
96,0.5977588554,-0.09415027774,0.08652413401,0.01260506208,0.02037803538,0.08803495678
97,0.602036804,-0.09522830018,0.09290288222,0.03037244281,0.02138456363,0.09755518162
98,0.5865252661,-0.08007665044,0.08415096738,0.01947444071,0.0161514079,0.0946782797
99,0.5764171212,-0.09743606416,0.0906855342,0.01356046501,0.01784492456,0.09309812385
100,0.6028793408,-0.1009144768,0.09154455331,0.005448423953,0.02367282167,0.09878236992
101,0.5982686498,-0.09915514813,0.08883664036,0.0205541988,0.01985308416,0.09181581524
102,0.6124248108,-0.1010497639,0.09542708898,0.01700969933,0.02582413618,0.09087193963
103,0.611471251,-0.1071905581,0.09373723819,0.009491650167,0.02037361533,0.08890357931
104,0.614301949,-0.09686591249,0.086988573,0.0229759359,0.0222821564,0.09372522226
105,0.6344267328,-0.1034217477,0.08703981585,0.008132107901,0.02352393769,0.09162903572
106,0.6141995984,-0.09272059798,0.09162357167,-0.000649971711,0.02568846174,0.09040270147
107,0.5910081088,-0.09241349747,0.08892279873,0.005393381247,0.02618336342,0.08837283734
108,0.6467747395,-0.1171100943,0.09654750008,-0.003245199184,0.02576103388,0.08602048844
109,0.6352393339,-0.09935010985,0.08569213682,0.01390858433,0.01903638153,0.08490431095
110,0.6475507259,-0.08978221818,0.08247407576,0.01863265408,0.02254131834,0.09498104009
111,0.6576172863,-0.09674996913,0.08101634941,0.006519850995,0.02428249829,0.09086125428
112,0.6314793992,-0.1001972926,0.08147476444,0.009254439531,0.01940425849,0.0814043737
113,0.6674340974,-0.1181275442,0.08686087763,0.01068298997,0.01950773941,0.08829041895
114,0.699764863,-0.1043749411,0.08328566265,0.02912584389,0.02430703005,0.09541525634
115,0.6909016663,-0.1027310199,0.08880807995,0.02976766529,0.01758414865,0.08308901986
116,0.7284340226,-0.1127980327,0.08878680579,0.005878025268,0.02074709726,0.07919608576
117,0.6976242672,-0.1083981451,0.08280259644,0.007954804599,0.01898256074,0.08268171272
118,0.7074278682,-0.1068960099,0.08462451401,0.01315115858,0.01756408528,0.08591914081
119,0.7408476995,-0.1186400221,0.08426501747,0.007180450301,0.02165939622,0.08869030064
120,0.7368184766,-0.1181944342,0.08785689546,0.02591266985,0.0194231121,0.09632120947
121,0.744852464,-0.1401917868,0.09213538889,0.01681005202,0.01878337482,0.09101944189
122,0.7684895201,-0.1280399897,0.0909737856,0.03583137273,0.01476415009,0.09149391718
123,0.7503604727,-0.1342549756,0.09029864764,0.01912033152,0.01426275105,0.08712298456
124,0.7121788978,-0.1265224135,0.09203417282,0.01467269004,0.01754229704,0.09139266832
125,0.7531308016,-0.1252072961,0.08651549221,0.03089368666,0.01413577994,0.08962465591
126,0.6925979822,-0.1244067865,0.09147293385,0.01544199375,0.02084687273,0.1044337738
127,0.7206649997,-0.1300355464,0.08933838393,0.01159598676,0.0186795926,0.09194746265
128,0.7227971887,-0.1112241167,0.08505938462,0.0256798477,0.01449612599,0.09827947403
129,0.7088661977,-0.1159269801,0.09208726571,0.0301481065,0.01936174869,0.1031973774
130,0.6789514448,-0.1130813628,0.09633553862,0.0181006536,0.01633758897,0.09107702836
131,0.707678707,-0.1118466663,0.08890532408,0.01777312006,0.01920119388,0.09031218327
132,0.6715469838,-0.1209847181,0.09535303958,0.03268998804,0.01478060098,0.09384167672
133,0.7277709046,-0.1194453951,0.09646665868,0.02953934053,0.01409921084,0.08070157425
134,0.7725663936,-0.1065035523,0.08590856733,0.03514333567,0.01182640055,0.08153652059
135,0.751251052,-0.1097811452,0.0862128542,0.03395426516,0.01781494893,0.09189719745
136,0.8192904655,-0.1047316738,0.08439546739,0.04936235861,0.02083886804,0.09246182971
137,0.8098415622,-0.1059527883,0.08578297449,0.03881058407,0.01906927404,0.08977592876
138,0.8134004699,-0.09098990705,0.07811028961,0.04610920015,0.01569078467,0.09095681371
139,0.7657180047,-0.1030151255,0.08897465777,0.03174831481,0.01668500135,0.08601909357
140,0.846364483,-0.1121188362,0.08594098624,0.03673042855,0.01708045793,0.081997773
141,0.8072874932,-0.1082009856,0.08298305774,0.04163195931,0.01578448541,0.09576859072
142,0.795933034,-0.1030816856,0.0834524256,0.03786610844,0.01543038572,0.09451238118
143,0.8139816291,-0.1078858014,0.08735725749,0.02843016034,0.01661423009,0.09237300399
144,0.8426479432,-0.0975220983,0.0861300868,0.02194373866,0.01717594208,0.08884888376
145,0.7583864087,-0.09089257371,0.08040851247,0.03406606513,0.01743057614,0.08589358037
146,0.768869527,-0.08645123671,0.08382535277,0.03068574663,0.01755276306,0.08335830211
147,0.7478569625,-0.08920047817,0.08361380932,0.04011364173,0.01373311866,0.08267416236
148,0.7662393427,-0.08894199105,0.07894324686,0.04513511504,0.01144710911,0.08511282141
149,0.7483848961,-0.09270320608,0.07663107816,0.02528530959,0.01412478736,0.09230578442
150,0.6692085217,-0.0783257619,0.08651321091,0.036322317,0.01702464104,0.08522836512
151,0.6833498638,-0.08448268339,0.0871362378,0.02300346302,0.0228324304,0.09649230027
152,0.7383327457,-0.07645244654,0.08051508164,0.05782199727,0.0153942296,0.0958440515
153,0.6950486349,-0.08291406166,0.08603705466,0.02581222652,0.02360952522,0.09386000794
154,0.680752021,-0.07316219206,0.08400384412,0.0455058292,0.02397684938,0.09554712624
155,0.7134928832,-0.07887104772,0.08848815482,0.04681039069,0.01859183664,0.1040151945
156,0.6829785003,-0.07925400442,0.08477192655,0.0477330252,0.01848570946,0.09966454231
157,0.7023078386,-0.07877736418,0.08300435933,0.04053726747,0.01635766455,0.09144647546
158,0.7307506574,-0.08915677047,0.09144404299,0.04359508232,0.0248204792,0.09107926407
159,0.6711355551,-0.0676956972,0.08224479522,0.03569386152,0.01804671447,0.09577932227
160,0.7085728767,-0.0693290087,0.08532243623,0.0629073308,0.02121435748,0.09555273027
161,0.626713199,-0.06166972685,0.08354693566,0.04925282905,0.02564296081,0.09847466526
162,0.6431490794,-0.05263835619,0.08033831912,0.05748077034,0.02474858186,0.1018042659
163,0.6683524864,-0.08164614127,0.08751263234,0.03293169232,0.02331785187,0.09265455332
164,0.7287157207,-0.07057319147,0.08198895636,0.03303890381,0.02224693533,0.09742545599
165,0.6956930926,-0.06855064637,0.07637456043,0.03537263984,0.02128409686,0.09703822342
166,0.6963297415,-0.07645618417,0.08772686919,0.04697956592,0.0270268548,0.1019059624
167,0.7495025265,-0.0693269478,0.08132884691,0.05212779634,0.02250894436,0.09604285123
168,0.698570184,-0.06870062653,0.07998336856,0.04843819419,0.02315941528,0.09620716054
169,0.6932203598,-0.07227369177,0.08445089423,0.04831985253,0.02304510409,0.09819935466
