iteration	ASC1	BTime	BCost
392	1.000339507	-0.133300831	-0.604731901
393	1.000339507	-0.133300831	-0.604731901
394	1.000339507	-0.133300831	-0.604731901
395	1.000339507	-0.133300831	-0.604731901
396	1.00140972	-0.133085142	-0.602184203
397	0.990899803	-0.132186648	-0.602633271
398	0.990899803	-0.132186648	-0.602633271
399	0.990899803	-0.132186648	-0.602633271
400	0.989309194	-0.137055319	-0.615291355
401	0.989309194	-0.137055319	-0.615291355
402	0.989309194	-0.137055319	-0.615291355
403	0.989309194	-0.137055319	-0.615291355
404	0.989309194	-0.137055319	-0.615291355
405	0.989309194	-0.137055319	-0.615291355
406	0.989309194	-0.137055319	-0.615291355
407	0.989309194	-0.137055319	-0.615291355
408	0.989309194	-0.137055319	-0.615291355
409	0.989309194	-0.137055319	-0.615291355
410	0.989309194	-0.137055319	-0.615291355
411	0.989309194	-0.137055319	-0.615291355
412	0.985451977	-0.135247843	-0.610521675
413	0.98297661	-0.132863359	-0.598589274
414	0.98297661	-0.132863359	-0.598589274
415	0.98297661	-0.132863359	-0.598589274
416	0.982274953	-0.1294165	-0.607767332
417	0.982274953	-0.1294165	-0.607767332
418	0.982274953	-0.1294165	-0.607767332
419	0.98387162	-0.136028751	-0.61626403
420	0.97625647	-0.132991632	-0.625245422
421	0.97625647	-0.132991632	-0.625245422
422	0.97625647	-0.132991632	-0.625245422
423	0.97625647	-0.132991632	-0.625245422
424	0.97625647	-0.132991632	-0.625245422
425	0.97625647	-0.132991632	-0.625245422
426	0.97625647	-0.132991632	-0.625245422
427	0.97625647	-0.132991632	-0.625245422
428	0.97625647	-0.132991632	-0.625245422
429	0.97625647	-0.132991632	-0.625245422
430	0.97625647	-0.132991632	-0.625245422
431	0.97625647	-0.132991632	-0.625245422
432	0.97625647	-0.132991632	-0.625245422
433	0.97625647	-0.132991632	-0.625245422
434	0.97625647	-0.132991632	-0.625245422
435	0.97625647	-0.132991632	-0.625245422
436	0.97625647	-0.132991632	-0.625245422
437	0.971815148	-0.13442067	-0.631548328
438	0.971815148	-0.13442067	-0.631548328
439	0.971815148	-0.13442067	-0.631548328
440	0.976963076	-0.134322627	-0.6318649
441	0.976963076	-0.134322627	-0.6318649
442	0.988880814	-0.139351717	-0.639570511
443	0.988880814	-0.139351717	-0.639570511
444	0.983646227	-0.142079113	-0.663667245
445	0.983646227	-0.142079113	-0.663667245
446	0.983646227	-0.142079113	-0.663667245
447	0.983646227	-0.142079113	-0.663667245
448	0.983646227	-0.142079113	-0.663667245
449	0.983646227	-0.142079113	-0.663667245
450	0.983646227	-0.142079113	-0.663667245
451	0.983646227	-0.142079113	-0.663667245
452	0.983646227	-0.142079113	-0.663667245
453	0.983646227	-0.142079113	-0.663667245
454	0.983646227	-0.142079113	-0.663667245
455	0.983646227	-0.142079113	-0.663667245
456	0.983646227	-0.142079113	-0.663667245
457	0.983646227	-0.142079113	-0.663667245
458	0.983646227	-0.142079113	-0.663667245
459	0.983646227	-0.142079113	-0.663667245
460	0.97683312	-0.138788426	-0.669249982
461	0.97683312	-0.138788426	-0.669249982
462	0.97683312	-0.138788426	-0.669249982
463	0.97683312	-0.138788426	-0.669249982
464	0.97683312	-0.138788426	-0.669249982
465	0.97683312	-0.138788426	-0.669249982
466	0.97683312	-0.138788426	-0.669249982
467	0.97683312	-0.138788426	-0.669249982
468	0.97683312	-0.138788426	-0.669249982
469	0.97683312	-0.138788426	-0.669249982
470	0.973323371	-0.143497073	-0.675884352
471	0.973323371	-0.143497073	-0.675884352
472	0.973323371	-0.143497073	-0.675884352
473	0.973323371	-0.143497073	-0.675884352
474	0.973323371	-0.143497073	-0.675884352
475	0.973323371	-0.143497073	-0.675884352
476	0.973323371	-0.143497073	-0.675884352
477	0.973323371	-0.143497073	-0.675884352
478	0.973323371	-0.143497073	-0.675884352
479	0.973323371	-0.143497073	-0.675884352
480	0.973323371	-0.143497073	-0.675884352
481	0.973323371	-0.143497073	-0.675884352
482	0.973323371	-0.143497073	-0.675884352
483	0.973323371	-0.143497073	-0.675884352
484	0.973323371	-0.143497073	-0.675884352
485	0.973323371	-0.143497073	-0.675884352
486	0.973323371	-0.143497073	-0.675884352
487	0.973323371	-0.143497073	-0.675884352
488	0.973323371	-0.143497073	-0.675884352
489	0.973323371	-0.143497073	-0.675884352
490	0.973850544	-0.144374422	-0.676030781
491	0.973850544	-0.144374422	-0.676030781
492	0.962073782	-0.14123278	-0.678146409
493	0.977099152	-0.148062376	-0.68704338
494	0.977099152	-0.148062376	-0.68704338
495	0.977099152	-0.148062376	-0.68704338
496	0.977099152	-0.148062376	-0.68704338
497	0.973078915	-0.14599485	-0.689094299
498	0.973078915	-0.14599485	-0.689094299
499	0.969567133	-0.140428088	-0.686272457
500	0.969567133	-0.140428088	-0.686272457
501	0.969567133	-0.140428088	-0.686272457
502	0.969839076	-0.144696423	-0.683406957
503	0.970784743	-0.141718889	-0.682251434
504	0.970784743	-0.141718889	-0.682251434
505	0.970784743	-0.141718889	-0.682251434
506	0.970784743	-0.141718889	-0.682251434
507	0.970784743	-0.141718889	-0.682251434
508	0.960512482	-0.137822812	-0.666670364
509	0.941743625	-0.138252489	-0.667781769
510	0.941743625	-0.138252489	-0.667781769
511	0.941743625	-0.138252489	-0.667781769
512	0.941743625	-0.138252489	-0.667781769
513	0.941743625	-0.138252489	-0.667781769
514	0.941743625	-0.138252489	-0.667781769
515	0.941743625	-0.138252489	-0.667781769
516	0.941743625	-0.138252489	-0.667781769
517	0.941743625	-0.138252489	-0.667781769
518	0.941743625	-0.138252489	-0.667781769
519	0.941743625	-0.138252489	-0.667781769
520	0.941743625	-0.138252489	-0.667781769
521	0.941743625	-0.138252489	-0.667781769
522	0.945983075	-0.139057437	-0.665746385
523	0.945983075	-0.139057437	-0.665746385
524	0.945983075	-0.139057437	-0.665746385
525	0.945983075	-0.139057437	-0.665746385
526	0.945983075	-0.139057437	-0.665746385
527	0.945983075	-0.139057437	-0.665746385
528	0.945983075	-0.139057437	-0.665746385
529	0.945983075	-0.139057437	-0.665746385
530	0.945983075	-0.139057437	-0.665746385
531	0.959499167	-0.142414082	-0.670263887
532	0.959499167	-0.142414082	-0.670263887
533	0.959499167	-0.142414082	-0.670263887
534	0.959499167	-0.142414082	-0.670263887
535	0.953725767	-0.14077165	-0.672288409
536	0.953725767	-0.14077165	-0.672288409
537	0.951880584	-0.144346459	-0.683487643
538	0.951880584	-0.144346459	-0.683487643
539	0.951880584	-0.144346459	-0.683487643
540	0.951880584	-0.144346459	-0.683487643
541	0.951880584	-0.144346459	-0.683487643
542	0.954663093	-0.138665209	-0.673824768
543	0.946492149	-0.139382951	-0.662131268
544	0.946492149	-0.139382951	-0.662131268
545	0.94757319	-0.138204361	-0.669417633
546	0.94757319	-0.138204361	-0.669417633
547	0.94757319	-0.138204361	-0.669417633
548	0.975672885	-0.140875485	-0.67143462
549	0.975672885	-0.140875485	-0.67143462
550	0.975672885	-0.140875485	-0.67143462
551	0.975672885	-0.140875485	-0.67143462
552	0.975672885	-0.140875485	-0.67143462
553	0.975672885	-0.140875485	-0.67143462
554	0.975672885	-0.140875485	-0.67143462
555	0.975672885	-0.140875485	-0.67143462
556	0.975672885	-0.140875485	-0.67143462
557	0.985319252	-0.141853733	-0.66561049
558	0.985319252	-0.141853733	-0.66561049
559	0.985319252	-0.141853733	-0.66561049
560	0.985319252	-0.141853733	-0.66561049
561	0.985319252	-0.141853733	-0.66561049
562	0.985319252	-0.141853733	-0.66561049
563	0.985319252	-0.141853733	-0.66561049
564	0.985319252	-0.141853733	-0.66561049
565	0.985319252	-0.141853733	-0.66561049
566	0.985319252	-0.141853733	-0.66561049
567	0.985319252	-0.141853733	-0.66561049
568	0.985319252	-0.141853733	-0.66561049
569	0.985319252	-0.141853733	-0.66561049
570	0.985319252	-0.141853733	-0.66561049
571	0.985319252	-0.141853733	-0.66561049
572	0.974662961	-0.139284475	-0.666860991
573	0.974662961	-0.139284475	-0.666860991
574	0.974662961	-0.139284475	-0.666860991
575	0.954060081	-0.133943918	-0.648832257
576	0.954060081	-0.133943918	-0.648832257
577	0.954060081	-0.133943918	-0.648832257
578	0.949107593	-0.134604941	-0.655084925
579	0.949107593	-0.134604941	-0.655084925
580	0.965294991	-0.140525991	-0.665738024
581	0.965294991	-0.140525991	-0.665738024
582	0.965294991	-0.140525991	-0.665738024
583	0.976141055	-0.136218433	-0.649865999
584	0.98353629	-0.135966601	-0.653692465
585	0.98353629	-0.135966601	-0.653692465
586	0.988376954	-0.135711202	-0.65461625
587	0.988376954	-0.135711202	-0.65461625
588	0.988376954	-0.135711202	-0.65461625
589	0.988376954	-0.135711202	-0.65461625
590	0.977255366	-0.133730066	-0.654840941
591	0.977255366	-0.133730066	-0.654840941
592	0.977255366	-0.133730066	-0.654840941
593	0.977255366	-0.133730066	-0.654840941
594	0.966057114	-0.134111336	-0.659514271
595	0.966057114	-0.134111336	-0.659514271
596	0.966057114	-0.134111336	-0.659514271
597	0.966057114	-0.134111336	-0.659514271
598	0.969136596	-0.135404348	-0.650697215
599	0.969136596	-0.135404348	-0.650697215
600	0.969136596	-0.135404348	-0.650697215
601	0.969136596	-0.135404348	-0.650697215
602	0.969136596	-0.135404348	-0.650697215
603	0.982405584	-0.137924199	-0.649390551
604	1.016110068	-0.142016521	-0.647970978
605	1.016110068	-0.142016521	-0.647970978
606	1.016110068	-0.142016521	-0.647970978
607	1.016110068	-0.142016521	-0.647970978
608	1.017344223	-0.142385899	-0.647481693
609	0.996769659	-0.137729876	-0.637809809
610	0.996769659	-0.137729876	-0.637809809
611	0.996769659	-0.137729876	-0.637809809
612	0.999599886	-0.134555731	-0.612972859
613	0.999599886	-0.134555731	-0.612972859
614	0.98001287	-0.13224994	-0.609753889
615	0.972049071	-0.133548367	-0.618589388
616	0.972049071	-0.133548367	-0.618589388
617	0.972049071	-0.133548367	-0.618589388
618	0.957854142	-0.130934623	-0.626187231
619	0.957854142	-0.130934623	-0.626187231
620	0.957854142	-0.130934623	-0.626187231
621	0.957854142	-0.130934623	-0.626187231
622	0.971492841	-0.136802322	-0.628443139
623	0.971492841	-0.136802322	-0.628443139
624	0.964887095	-0.133569747	-0.621205708
625	0.964887095	-0.133569747	-0.621205708
626	0.964887095	-0.133569747	-0.621205708
627	0.964887095	-0.133569747	-0.621205708
628	0.964887095	-0.133569747	-0.621205708
629	0.964887095	-0.133569747	-0.621205708
630	0.964887095	-0.133569747	-0.621205708
631	0.964887095	-0.133569747	-0.621205708
632	0.964887095	-0.133569747	-0.621205708
633	0.964887095	-0.133569747	-0.621205708
634	0.948521605	-0.129835498	-0.616287894
635	0.948521605	-0.129835498	-0.616287894
