iteration	ASC1	BTime	BCost
153	0.877811611	-0.105590187	-0.540744573
154	0.875669748	-0.116586363	-0.558539991
155	0.879739855	-0.111629899	-0.545137487
156	0.880037106	-0.117908826	-0.552694435
157	0.85638953	-0.126167562	-0.559672618
158	0.877707156	-0.114255947	-0.548566031
159	0.900503431	-0.109300107	-0.55544748
160	0.91465352	-0.115918878	-0.535356029
161	0.892145671	-0.119733242	-0.553296958
162	0.881246425	-0.125355861	-0.566533951
163	0.919109237	-0.130452309	-0.527429583
164	0.900072146	-0.103161012	-0.560052604
165	0.895766551	-0.124194522	-0.554651548
166	0.8992624	-0.125692525	-0.560260971
167	0.910356625	-0.115609289	-0.53017926
168	0.873369302	-0.13169262	-0.569086844
169	0.886939937	-0.112664045	-0.556835974
170	0.885595559	-0.10878524	-0.523493658
171	0.892093993	-0.092139748	-0.519276636
172	0.892327704	-0.116837586	-0.501081306
173	0.894187951	-0.101156824	-0.500144217
174	0.87998273	-0.095969399	-0.511761533
175	0.881045718	-0.110010867	-0.531127377
176	0.880423014	-0.112424563	-0.530755248
177	0.878123792	-0.111966135	-0.539111646
178	0.874163382	-0.118869943	-0.526981551
179	0.860791322	-0.120770187	-0.537152375
180	0.874683455	-0.106774689	-0.524577369
181	0.862929961	-0.101614945	-0.509710791
182	0.8617317	-0.108714541	-0.520535444
183	0.871234251	-0.098125012	-0.520476196
184	0.852532763	-0.108811928	-0.533323527
185	0.844788124	-0.120124589	-0.53717645
186	0.864758287	-0.116079277	-0.532991788
187	0.862217936	-0.116365156	-0.53235279
188	0.859619408	-0.095936089	-0.543160214
189	0.859017176	-0.10841966	-0.550520678
190	0.847965616	-0.10264544	-0.525048317
191	0.860589365	-0.103733128	-0.531415527
192	0.848397041	-0.122879423	-0.554647119
193	0.849320265	-0.122628969	-0.529487565
194	0.853543297	-0.118549182	-0.535757136
195	0.864040004	-0.120172597	-0.552476458
196	0.854033101	-0.125162425	-0.558860072
197	0.852722738	-0.113160837	-0.55463326
198	0.867558589	-0.111838106	-0.564738028
199	0.852492329	-0.1217508	-0.561968112
200	0.846656263	-0.120993948	-0.573286739
201	0.856452005	-0.116666629	-0.559116869
202	0.866471664	-0.104732503	-0.551413024
203	0.875787619	-0.124366985	-0.557493982
204	0.877616249	-0.118982124	-0.561781043
205	0.898221116	-0.123337464	-0.561359117
206	0.894549204	-0.124352177	-0.557091163
207	0.894317396	-0.135039492	-0.545184594
208	0.87622382	-0.119601273	-0.551042877
209	0.879745718	-0.119771715	-0.528465501
210	0.879343942	-0.115391167	-0.554772976
211	0.881145811	-0.119505216	-0.544076129
212	0.886552658	-0.122584541	-0.559152694
213	0.882361601	-0.114297204	-0.527844066
214	0.912998998	-0.120185514	-0.549735946
215	0.873140358	-0.119566161	-0.554834084
216	0.891015055	-0.12565437	-0.562966696
217	0.881207027	-0.138736103	-0.575392601
218	0.863937449	-0.128668404	-0.5648037
219	0.873411269	-0.116094307	-0.565486687
220	0.879503238	-0.125534371	-0.561535162
221	0.876987213	-0.116235112	-0.558948949
222	0.861065805	-0.123273363	-0.568424763
223	0.855706385	-0.124673099	-0.565768533
224	0.872966793	-0.114091369	-0.544584834
225	0.862738056	-0.114212101	-0.564614654
226	0.89063883	-0.139983524	-0.551974193
227	0.878343529	-0.122390311	-0.563796488
228	0.877934826	-0.117193768	-0.556252083
229	0.890713072	-0.124581732	-0.547827914
230	0.880012174	-0.112626964	-0.546051398
231	0.901315449	-0.108610284	-0.539961187
232	0.889557618	-0.124569784	-0.54748269
233	0.873115768	-0.116831822	-0.558065357
234	0.864547673	-0.111032552	-0.542376567
235	0.867172089	-0.109382452	-0.519470318
236	0.844076033	-0.109301771	-0.548454939
237	0.87407739	-0.123197214	-0.564638583
238	0.856867553	-0.127021852	-0.553477553
239	0.854193975	-0.131257826	-0.576350211
240	0.848956738	-0.114560425	-0.550710522
241	0.85880986	-0.12629363	-0.578956731
242	0.841984362	-0.094222856	-0.553795256
243	0.844564686	-0.116997589	-0.557796969
244	0.857968004	-0.109535202	-0.565729159
245	0.84343128	-0.10631713	-0.57234161
246	0.856906054	-0.120935282	-0.584584909
247	0.854688732	-0.118873396	-0.575178813
248	0.845319371	-0.120662056	-0.577542729
249	0.850645362	-0.118298111	-0.579250359
250	0.842693263	-0.125308659	-0.58622975
251	0.843205415	-0.109025671	-0.560330654
252	0.832896142	-0.116090784	-0.577250173
253	0.835076232	-0.112632022	-0.568796283
254	0.835967985	-0.106473965	-0.565408153
255	0.848415882	-0.114113862	-0.559489254
256	0.841472483	-0.118178225	-0.569953065
257	0.832373275	-0.110630713	-0.543286789
258	0.847837463	-0.109366446	-0.560056481
259	0.845180385	-0.125416378	-0.586694258
260	0.852547608	-0.126719924	-0.581214975
261	0.819563596	-0.106898135	-0.579929541
262	0.823512623	-0.118797294	-0.576009592
263	0.835004952	-0.125688018	-0.607481307
264	0.850326464	-0.11642643	-0.587794374
265	0.862769145	-0.112602941	-0.555640324
266	0.870180275	-0.102967856	-0.562808829
267	0.867373799	-0.126296626	-0.569516606
268	0.859040809	-0.121019613	-0.578319046
269	0.864112259	-0.115159428	-0.578096145
270	0.87422495	-0.122612309	-0.588641629
271	0.850638679	-0.129724633	-0.577278688
272	0.853917599	-0.129298555	-0.582089051
273	0.859675985	-0.126246689	-0.57346305
274	0.851310274	-0.112033735	-0.553698736
275	0.849038546	-0.100376102	-0.542463039
276	0.852047842	-0.110342771	-0.56860986
277	0.85174862	-0.106706028	-0.56088409
278	0.850343204	-0.11975669	-0.548229895
279	0.853838743	-0.119915818	-0.572931536
280	0.867020048	-0.129113858	-0.606275196
281	0.868172763	-0.129624261	-0.590819917
282	0.870295702	-0.120827834	-0.587932531
283	0.857647571	-0.133810122	-0.589247884
284	0.880004142	-0.117684951	-0.577183076
285	0.862922818	-0.115809996	-0.556307098
286	0.861203659	-0.112503937	-0.552756513
287	0.868332845	-0.108333591	-0.56244298
288	0.869350544	-0.118887292	-0.560386557
289	0.880912786	-0.125226127	-0.558869333
290	0.881734306	-0.12519717	-0.583243761
291	0.87492743	-0.109840691	-0.5559043
292	0.871501401	-0.095912698	-0.53917186
293	0.876692765	-0.11564889	-0.509474626
294	0.870689048	-0.108416758	-0.542855009
295	0.872440446	-0.107809829	-0.522565647
296	0.876218081	-0.113579425	-0.552634225
297	0.883390384	-0.111150051	-0.543255286
298	0.869141129	-0.116341695	-0.550584162
299	0.867651556	-0.117603295	-0.545434851
300	0.872030239	-0.110015671	-0.547689009
301	0.87680416	-0.118874246	-0.532715799
302	0.881667537	-0.115223565	-0.542772786
303	0.88089011	-0.120514451	-0.536221783
304	0.892093758	-0.136067857	-0.538437588
305	0.868943887	-0.106393599	-0.51847138
306	0.883741746	-0.111569932	-0.538414568
307	0.866520872	-0.108225748	-0.532108318
308	0.854012662	-0.110314676	-0.537143452
309	0.869003146	-0.112403206	-0.537876339
310	0.88974618	-0.107604031	-0.529740899
311	0.880171216	-0.12685177	-0.541098185
312	0.885459063	-0.117240244	-0.535874211
313	0.866956451	-0.108767601	-0.532478324
314	0.877929301	-0.123359614	-0.527655348
315	0.894898359	-0.117142281	-0.53249647
316	0.891233178	-0.123074527	-0.536028648
317	0.867602677	-0.115761134	-0.53522428
318	0.885811097	-0.112747397	-0.536600052
319	0.850409696	-0.089953612	-0.528893453
320	0.878277502	-0.117322845	-0.532789419
321	0.869783295	-0.116783628	-0.550288277
322	0.857688572	-0.123032038	-0.565375332
323	0.849463545	-0.112092492	-0.545981867
324	0.859107234	-0.124457053	-0.521674486
325	0.854541742	-0.113644152	-0.54695774
326	0.87234889	-0.131929945	-0.542542538
327	0.856469596	-0.122429068	-0.552587629
328	0.845390402	-0.125047389	-0.529096401
329	0.855677344	-0.116367471	-0.53145372
330	0.843390987	-0.112879622	-0.529387044
331	0.862141841	-0.120479191	-0.547528255
332	0.84490285	-0.119734916	-0.534171529
333	0.850528188	-0.120441371	-0.525809357
334	0.844441276	-0.119639487	-0.533301743
335	0.843745934	-0.127936549	-0.538780566
336	0.860626122	-0.121959386	-0.517471661
337	0.855310723	-0.119571873	-0.535538272
338	0.842627409	-0.125836534	-0.533521501
339	0.852851293	-0.114631894	-0.541302496
340	0.85592214	-0.115802311	-0.523603143
341	0.860365539	-0.124434359	-0.526072122
342	0.845931816	-0.118610114	-0.546169407
343	0.858760681	-0.12669152	-0.551464796
344	0.864494671	-0.111696337	-0.505922351
345	0.856661497	-0.115278574	-0.533935114
346	0.861856069	-0.113156296	-0.541073285
347	0.857224581	-0.107327261	-0.527646054
348	0.853945149	-0.120380964	-0.544674672
349	0.856176401	-0.11153557	-0.546369009
350	0.8489209	-0.119497943	-0.525023974
351	0.831171646	-0.101616486	-0.523354527
352	0.852801327	-0.112910625	-0.528657088
353	0.835432782	-0.1139158	-0.516657985
354	0.832515517	-0.112210804	-0.528800632
355	0.839280625	-0.117130434	-0.543650062
356	0.837786184	-0.111178483	-0.527221659
357	0.83329573	-0.1014728	-0.543925983
358	0.819827126	-0.095082868	-0.531732534
359	0.814775353	-0.110770747	-0.534645805
360	0.824673733	-0.10157923	-0.51209425
361	0.825789379	-0.108732483	-0.532983722
362	0.829011526	-0.112386482	-0.518112075
363	0.828643796	-0.120149176	-0.534083805
364	0.848913608	-0.116536068	-0.502349263
365	0.817388738	-0.113200716	-0.561215332
366	0.830529448	-0.110993528	-0.502367141
367	0.820311786	-0.096434819	-0.529517731
368	0.818276104	-0.127978887	-0.556408101
369	0.829505855	-0.121593274	-0.544250425
370	0.818176112	-0.107572264	-0.531450274
371	0.820351874	-0.113847464	-0.538094177
372	0.834917372	-0.102382007	-0.51903507
373	0.819046405	-0.115447687	-0.519800295
374	0.825760833	-0.112273871	-0.54853689
375	0.830121805	-0.107355167	-0.519625658
376	0.829025206	-0.113258878	-0.552924733
377	0.815312544	-0.10898852	-0.545459758
378	0.82918835	-0.117610664	-0.565797325
379	0.830512006	-0.110435657	-0.533823766
380	0.810663053	-0.115540396	-0.554683985
381	0.803073456	-0.10113032	-0.543869716
382	0.812732911	-0.099275002	-0.55291117
383	0.830013984	-0.106636714	-0.545127673
384	0.837438737	-0.107634123	-0.522416539
385	0.835745495	-0.111627917	-0.528885415
386	0.846604476	-0.109954927	-0.510540824
387	0.828882426	-0.101651571	-0.520133286
388	0.83075545	-0.115181536	-0.52576072
389	0.844441642	-0.096256287	-0.504483579
390	0.840501723	-0.110672837	-0.527301318
391	0.835712683	-0.099508152	-0.51843151
392	0.830579722	-0.105081959	-0.519196037
393	0.840170876	-0.10738676	-0.52907221
394	0.848437968	-0.122402048	-0.549730379
395	0.842021944	-0.114770002	-0.529416879
396	0.834212722	-0.106630447	-0.533919672
397	0.847420723	-0.120760776	-0.532768093
398	0.84242828	-0.11280156	-0.548911658
399	0.848202861	-0.104394884	-0.549645282
400	0.83571102	-0.11826951	-0.559501581
401	0.822317282	-0.10517638	-0.54552981
402	0.842502445	-0.106489073	-0.561772748
403	0.845381158	-0.098104736	-0.537301462
404	0.815958845	-0.11180028	-0.568173022
405	0.810455306	-0.108078202	-0.558330327
406	0.818674795	-0.103968132	-0.549598391
407	0.814141519	-0.098898853	-0.551723924
408	0.813515528	-0.096312471	-0.550396622
409	0.816826372	-0.116582427	-0.562774931
410	0.792144764	-0.106094671	-0.575882109
411	0.798506741	-0.118284757	-0.562601763
412	0.784972673	-0.099945408	-0.569802256
413	0.793612555	-0.115041945	-0.578492023
414	0.803287527	-0.116038875	-0.578379342
415	0.826348102	-0.106879301	-0.561315872
416	0.803172355	-0.12393097	-0.589467606
417	0.807346133	-0.110526573	-0.547696153
418	0.811531168	-0.114735856	-0.546078174
419	0.826039882	-0.122505928	-0.559871785
420	0.815402849	-0.120832579	-0.561286054
421	0.806740639	-0.125708727	-0.558553199
422	0.81652203	-0.107038251	-0.561933742
423	0.818092755	-0.116900724	-0.544097306
424	0.818271864	-0.107284038	-0.556168748
425	0.8364992	-0.116215996	-0.543143826
426	0.782710855	-0.103826127	-0.552357407
427	0.807630348	-0.114488615	-0.551974683
428	0.801239167	-0.110119651	-0.538142095
429	0.807015406	-0.107925891	-0.537454251
430	0.795372304	-0.098950797	-0.546116399
431	0.792892815	-0.105431018	-0.55150978
432	0.801363355	-0.097856523	-0.523271895
433	0.817542763	-0.107393805	-0.530584281
434	0.800408266	-0.096543024	-0.534878405
435	0.806239546	-0.115249522	-0.55926337
436	0.804560798	-0.107216329	-0.561458313
437	0.817448845	-0.111786189	-0.564492129
438	0.816445902	-0.119357527	-0.569199769
439	0.806657466	-0.075154519	-0.536400325
440	0.808568419	-0.105510689	-0.56235351
441	0.816308568	-0.102347283	-0.549760027
442	0.804873526	-0.111169775	-0.545339623
443	0.824680697	-0.109000245	-0.55712497
444	0.821894699	-0.1015848	-0.548488949
445	0.820399149	-0.109559364	-0.540068288
446	0.806280462	-0.1032171	-0.554569086
447	0.816515497	-0.105406746	-0.553760347
448	0.805098389	-0.09565468	-0.545862004
449	0.821964225	-0.115297566	-0.562117391
450	0.822570538	-0.122167709	-0.545444553
451	0.820970515	-0.093517456	-0.574057726
452	0.841289098	-0.124274565	-0.56700421
453	0.833970273	-0.108685495	-0.572846084
454	0.820004303	-0.108570691	-0.571959525
455	0.829103155	-0.112885672	-0.578057213
456	0.818857243	-0.108950583	-0.593662665
457	0.829589799	-0.12879664	-0.596626882
458	0.825193284	-0.108676399	-0.589084742
459	0.815284037	-0.101964226	-0.577096421
460	0.811798266	-0.11445292	-0.579780001
461	0.822682968	-0.101007992	-0.565866974
462	0.796768756	-0.100254906	-0.572583239
463	0.835034683	-0.133526507	-0.582723319
464	0.818339727	-0.102400699	-0.580934273
465	0.821793003	-0.112515948	-0.583924358
466	0.825409056	-0.119546861	-0.57649567
467	0.809234944	-0.123777871	-0.591355227
468	0.817852059	-0.124146293	-0.584250857
469	0.825664588	-0.117341973	-0.576026011
470	0.804775628	-0.108042064	-0.582161243
471	0.813014205	-0.115658504	-0.59394543
472	0.819478394	-0.114288647	-0.579717379
473	0.792499878	-0.101049498	-0.590512299
474	0.802009515	-0.107652606	-0.577496975
475	0.8052755	-0.115978127	-0.607805106
476	0.776118603	-0.093345197	-0.598551189
477	0.818980078	-0.114822057	-0.609451246
478	0.777357004	-0.119479001	-0.617223358
479	0.805399599	-0.127723784	-0.597257064
480	0.78198112	-0.109885901	-0.608593786
481	0.820643728	-0.101672843	-0.594205988
482	0.800946064	-0.121413741	-0.606769741
483	0.813442268	-0.135112088	-0.610501839
484	0.792497661	-0.100854981	-0.589365522
485	0.809231429	-0.122841343	-0.61812523
486	0.794583348	-0.113611209	-0.592719575
487	0.790520436	-0.118366534	-0.625805966
488	0.816993918	-0.127828202	-0.61300691
489	0.814341508	-0.111597028	-0.606809246
490	0.811518114	-0.108664014	-0.606573463
491	0.80540842	-0.116991914	-0.643056866
492	0.814102283	-0.140423861	-0.62204913
493	0.793689242	-0.11021299	-0.598973662
494	0.8155144	-0.117320092	-0.606201061
495	0.805393234	-0.12359007	-0.588484233
496	0.816580813	-0.126332153	-0.62341268
497	0.824996623	-0.12853145	-0.588100258
498	0.811573455	-0.120348777	-0.591481098
499	0.836677904	-0.121536381	-0.595314732
500	0.858558112	-0.124160973	-0.56749364
501	0.851938085	-0.124618205	-0.582267961
502	0.848821149	-0.111669377	-0.572582406
503	0.836669563	-0.125024443	-0.579816944
504	0.84616458	-0.116514291	-0.578949531
505	0.811928962	-0.122281698	-0.584391561
506	0.82535694	-0.131767102	-0.582204724
507	0.833223063	-0.135622555	-0.589290596
508	0.816376838	-0.120915965	-0.593352979
509	0.845056465	-0.137969483	-0.591977529
510	0.838279428	-0.12434492	-0.586815701
511	0.855062813	-0.12446877	-0.567852826
512	0.840345421	-0.114016584	-0.570084328
513	0.824602587	-0.121490102	-0.603149665
514	0.82712866	-0.13270246	-0.593910309
515	0.842870037	-0.119214974	-0.597235891
516	0.835251201	-0.12715498	-0.580216488
517	0.845821026	-0.132828221	-0.597344926
518	0.821556112	-0.114680511	-0.585863846
519	0.851407057	-0.122063485	-0.567843883
520	0.813020303	-0.122730592	-0.59297852
521	0.811463902	-0.124237368	-0.572110612
522	0.811949925	-0.119951933	-0.574398805
523	0.837539489	-0.114056159	-0.556622827
524	0.804745611	-0.118226959	-0.573359253
525	0.816761125	-0.127566202	-0.576956612
526	0.810071005	-0.114022266	-0.578952246
527	0.810473292	-0.117187365	-0.577607612
528	0.806801998	-0.087628317	-0.562471605
529	0.812102877	-0.102334494	-0.573962519
530	0.814999696	-0.093797086	-0.55726883
531	0.794797556	-0.0964199	-0.579077278
532	0.793133483	-0.103575316	-0.579431437
533	0.794676016	-0.089988125	-0.558422476
534	0.801885129	-0.105420411	-0.566682223
535	0.814252948	-0.107167593	-0.553164535
536	0.807593151	-0.098445091	-0.558461176
537	0.800386531	-0.098357585	-0.567468885
538	0.817462381	-0.103499522	-0.551140898
539	0.801441562	-0.092789801	-0.567383959
540	0.821379647	-0.080670764	-0.563849506
541	0.83730805	-0.097887205	-0.561280028
542	0.840596185	-0.108517664	-0.569299031
543	0.829865328	-0.107981932	-0.5660007
544	0.835895429	-0.109468599	-0.555063385
545	0.827880167	-0.117970718	-0.588429018
546	0.820423243	-0.111650834	-0.557495891
547	0.810869252	-0.109682006	-0.554120023
548	0.826151697	-0.103244903	-0.5797708
549	0.845869285	-0.12303735	-0.580992455
550	0.805416661	-0.095321778	-0.579434307
551	0.820310204	-0.117074239	-0.578200243
552	0.845263692	-0.106174538	-0.555236802
553	0.842839074	-0.108104301	-0.5667718
554	0.823984668	-0.121286097	-0.581547176
555	0.844548321	-0.103516979	-0.565760747
556	0.839360784	-0.117926573	-0.566576069
557	0.838354669	-0.102456317	-0.561352686
558	0.84464904	-0.107410611	-0.552215889
559	0.841254164	-0.10669855	-0.551869067
560	0.833757144	-0.095230851	-0.550018992
561	0.846376482	-0.1228488	-0.574985756
562	0.835387973	-0.111734245	-0.587094746
563	0.804538572	-0.1024021	-0.570305618
564	0.814630967	-0.107011111	-0.569043595
565	0.805538577	-0.115376928	-0.607691475
566	0.783332509	-0.102882141	-0.588329557
567	0.826675398	-0.105848375	-0.581125219
568	0.826603535	-0.096345851	-0.573852464
569	0.852883839	-0.102116073	-0.580647222
570	0.840265142	-0.110622885	-0.586192518
571	0.847154628	-0.118006686	-0.574730931
572	0.851322214	-0.108990473	-0.590421393
573	0.846121269	-0.111680482	-0.587598206
574	0.848806014	-0.122640212	-0.601651395
575	0.858375765	-0.133014054	-0.59987936
576	0.835022743	-0.130283216	-0.615736549
577	0.848388034	-0.128607863	-0.588162422
578	0.852069558	-0.126082465	-0.598145636
579	0.83848015	-0.107442052	-0.606166353
580	0.843650736	-0.11364899	-0.607962692
581	0.846174658	-0.120753588	-0.613932276
582	0.836123258	-0.118920615	-0.614992808
583	0.822558917	-0.125996949	-0.613501033
584	0.814776418	-0.099863572	-0.604040887
585	0.827239453	-0.135631765	-0.632772642
586	0.824502483	-0.123516567	-0.636343203
587	0.833847638	-0.122615588	-0.626543183
588	0.841567769	-0.126378578	-0.623981375
589	0.841215536	-0.122683986	-0.625035819
590	0.858692167	-0.108451452	-0.628497828
591	0.850207701	-0.107477782	-0.628606709
592	0.861933995	-0.126561696	-0.628552837
593	0.845864463	-0.124292033	-0.611895793
594	0.852938976	-0.122540713	-0.626263268
595	0.858848755	-0.137445367	-0.622148749
596	0.885295637	-0.130220599	-0.627033039
597	0.866378418	-0.120370138	-0.603238325
598	0.876910181	-0.12296933	-0.604596367
599	0.8609636	-0.13064347	-0.624712096
600	0.859216816	-0.110834919	-0.619623234
601	0.86940656	-0.136983389	-0.637824586
602	0.875304474	-0.122007055	-0.624489452
603	0.883515801	-0.124153811	-0.607872752
604	0.884299418	-0.112610427	-0.623844999
605	0.878735847	-0.140372313	-0.628717339
606	0.881746979	-0.121620809	-0.618762642
607	0.868189362	-0.132904477	-0.654266882
608	0.860539056	-0.126661877	-0.619454826
609	0.877962272	-0.140457971	-0.637500332
610	0.895015898	-0.135275085	-0.632176809
611	0.898644414	-0.1346357	-0.645041448
612	0.885473025	-0.129476912	-0.638344834
613	0.884619671	-0.133412479	-0.635403684
614	0.8962922	-0.133565673	-0.622200732
615	0.884848976	-0.149028138	-0.668665621
616	0.890194106	-0.136615656	-0.651024082
617	0.861082918	-0.123480996	-0.64556502
618	0.864025251	-0.114045597	-0.628683078
619	0.868179868	-0.13339359	-0.642657082
620	0.86138067	-0.111397106	-0.635089198
621	0.880642314	-0.114361854	-0.628474357
622	0.892271556	-0.134809907	-0.623881615
623	0.895753002	-0.141997345	-0.621744307
624	0.885444056	-0.120379549	-0.63305388
625	0.878480475	-0.130817541	-0.644330238
626	0.895611546	-0.125240687	-0.629752919
627	0.878284112	-0.124306128	-0.618611133
628	0.920844547	-0.139035166	-0.641977961
629	0.893642661	-0.128474548	-0.628371192
630	0.916317808	-0.113614297	-0.62894791
631	0.895299405	-0.131347702	-0.630220791
632	0.910871417	-0.130806327	-0.623845358
633	0.927331044	-0.141706631	-0.627686391
634	0.909411225	-0.117994472	-0.603179854
