"iteration","theta1"
1,0.358955237059374
2,0.365208372279162
3,0.364801804552215
4,0.3602601160776
5,0.362401416642889
6,0.359934149117075
7,0.359934149117075
8,0.352524178974077
9,0.350242614597004
10,0.343782199602387
11,0.343782199602387
12,0.346458312672811
13,0.360042752517443
14,0.365426876389081
15,0.370104368469765
16,0.371406812195033
17,0.37381827707976
18,0.360032676696353
19,0.366525967863229
20,0.363213091202559
21,0.359999195052567
22,0.359999195052567
23,0.364019846191985
24,0.358088439978794
25,0.353081325992733
26,0.353081325992733
27,0.353081325992733
28,0.35961768994536
29,0.364029945780768
30,0.362912901380387
31,0.365418313799018
32,0.363362721059685
33,0.358889125342803
34,0.370634463821744
35,0.38110034228169
36,0.377052452579333
37,0.375287015221338
38,0.375287015221338
39,0.3751218288501
40,0.373509360601649
41,0.382478958036588
42,0.368105756143236
43,0.374100153759799
44,0.361736318795046
45,0.361736318795046
46,0.353548665099013
47,0.353548665099013
48,0.353398879075981
49,0.344862120590531
50,0.343731122335656
51,0.342100125713816
52,0.346911223421296
53,0.346911223421296
54,0.350037568274921
55,0.351419117367587
56,0.351419117367587
57,0.358853038167849
58,0.353577537467036
59,0.353350952070301
60,0.354071672274827
61,0.347244490465624
62,0.347244490465624
63,0.341049667214022
64,0.327967279984506
65,0.333298945939147
66,0.337087106057431
67,0.326322184980941
68,0.333632791045248
69,0.348284991229193
70,0.346040063768927
71,0.338237913807402
72,0.318985866825858
73,0.32495930107911
74,0.325435410484423
75,0.325435410484423
76,0.319766444734376
77,0.326069259041811
78,0.331854668696775
79,0.331854668696775
80,0.332784428947415
81,0.321436226693948
82,0.312465093356945
83,0.330739152899048
84,0.34159149311301
85,0.341452949392529
86,0.332047513653841
87,0.32810044831694
88,0.33142590550918
89,0.339969136084186
90,0.339499900214863
91,0.341985255266463
92,0.341985255266463
93,0.341985255266463
94,0.326410653178605
95,0.323601283554507
96,0.315155213265474
97,0.315155213265474
98,0.312828135854788
99,0.312828135854788
100,0.312828135854788
101,0.312828135854788
102,0.312828135854788
103,0.316588705825776
104,0.314521390332256
105,0.303584746697669
106,0.299719695202616
107,0.294482377212522
108,0.301619997369326
109,0.293064056118903
110,0.291687131020517
111,0.294920434293885
112,0.294920434293885
113,0.304691411887546
114,0.30719789034729
115,0.30719789034729
116,0.292683006576259
117,0.293050050013788
118,0.293050050013788
119,0.298859242112947
120,0.293090444339403
121,0.292328777340981
122,0.290144059291048
123,0.296376510832673
124,0.304782685682737
125,0.313753885637796
126,0.309039278320832
127,0.299507634027036
128,0.299507634027036
129,0.298220877960752
130,0.296319081027512
131,0.296319081027512
132,0.302456844000825
133,0.309038944795519
134,0.316657065859207
135,0.31904416947721
136,0.31904416947721
137,0.316079984068067
138,0.324660204013024
139,0.320244341537306
140,0.318365820563374
141,0.328627850041791
142,0.328627850041791
143,0.330481438191625
144,0.336660926897308
145,0.329427599621389
146,0.339702285486044
147,0.345036400828864
148,0.345036400828864
149,0.33469513231616
150,0.322899495611561
151,0.33026516149713
152,0.342397102287453
153,0.333195656521772
154,0.332191667271218
155,0.339296731783459
156,0.339296731783459
157,0.345451303968603
158,0.334397605203226
159,0.331718380196442
160,0.334039621645889
161,0.332367082712358
162,0.321010009687356
163,0.326059748707608
164,0.326451323845625
165,0.326451323845625
166,0.326451323845625
167,0.326451323845625
168,0.326451323845625
169,0.326451323845625
170,0.330741733796211
171,0.338052519198358
172,0.338052519198358
173,0.329183006587591
174,0.318778736563478
175,0.326108959131914
176,0.321268339959058
177,0.3063820704451
178,0.3063820704451
179,0.309685725767116
180,0.320431857288188
181,0.322129584662451
182,0.311863267310953
183,0.331551782473807
184,0.322580884094283
185,0.31932048142924
186,0.31932048142924
187,0.335757295682445
188,0.321978784836623
189,0.321978784836623
190,0.314402714921628
191,0.317836338922786
192,0.309800113715114
193,0.317513643798933
194,0.317119715230609
195,0.325294722252497
196,0.310945252924741
197,0.310945252924741
198,0.310945252924741
199,0.320246438140147
200,0.320246438140147
201,0.32645638479933
202,0.32645638479933
203,0.316877151956332
204,0.307055595233781
205,0.307988677716291
206,0.309156948064858
207,0.30975200141716
208,0.310712699964597
209,0.309829713142807
210,0.309829713142807
211,0.312345799347388
212,0.317736712204767
213,0.317736712204767
214,0.325019036161983
215,0.331238846317598
216,0.337937379487867
217,0.339822728183274
218,0.338862748194129
219,0.342380406121374
220,0.342718111188275
221,0.344819024569649
222,0.344819024569649
223,0.344819024569649
224,0.339594674038055
225,0.339594674038055
226,0.339389956029985
227,0.334800873731602
228,0.334800873731602
229,0.335936727223408
230,0.335936727223408
231,0.327702268906751
232,0.33338762445903
233,0.335044451285368
234,0.332419908096564
235,0.33405720774943
236,0.346319695153666
237,0.346119345071574
238,0.347441369221994
239,0.347441369221994
240,0.338570068005112
241,0.338570068005112
242,0.344306572787907
243,0.344306572787907
244,0.342840972870482
245,0.354381648961818
246,0.342187920675457
247,0.342187920675457
248,0.343006564962664
249,0.343006564962664
250,0.333293972221696
251,0.333293972221696
252,0.334698130787024
253,0.34133094014366
254,0.34133094014366
255,0.337905581408632
256,0.337905581408632
257,0.333065579177448
258,0.330008142016869
259,0.321737208638886
260,0.319753181925602
261,0.324232132160918
262,0.333236759439497
263,0.334340392338575
264,0.334340392338575
265,0.341196790072836
266,0.352070144486619
267,0.35552604479084
268,0.352626991464814
269,0.346423300581683
270,0.346423300581683
271,0.346477558554329
272,0.354728274629385
273,0.367438647698901
274,0.367438647698901
275,0.345600726932133
276,0.349738840500956
277,0.364966840173688
278,0.356574033114744
279,0.356574033114744
280,0.352343453342414
281,0.348543714957614
282,0.352267123698781
283,0.331880634652412
284,0.355346828581816
285,0.34889689953848
286,0.345930838756282
287,0.355471604796447
288,0.355471604796447
289,0.35376259541918
290,0.35376259541918
291,0.344348746120899
292,0.344348746120899
293,0.336122788734195
294,0.343270833086156
295,0.343270833086156
296,0.343270833086156
297,0.345013554748167
298,0.333016546219906
299,0.335720540545209
300,0.334834613103977
301,0.337696537787192
302,0.334801302526013
303,0.334801302526013
304,0.33292535387505
305,0.337373313843919
306,0.347138003934223
307,0.356239767875086
308,0.347983767041601
309,0.344583900360947
310,0.344648763595398
311,0.339763229095934
312,0.344405764630984
313,0.349500277305051
314,0.357483785248533
315,0.360332985540702
316,0.335389533164113
317,0.34675697625119
318,0.34675697625119
319,0.345981373656022
320,0.332301010063531
321,0.321982082370426
322,0.317367284327358
323,0.317367284327358
324,0.33000952061916
325,0.34223253202959
326,0.344739070387905
327,0.342443589279841
328,0.354023282467828
329,0.353563603455372
330,0.353563603455372
331,0.35294589238482
332,0.35294589238482
333,0.357903543605057
334,0.357903543605057
335,0.349168146865338
336,0.353921976654605
337,0.354404285306202
338,0.340536293068259
339,0.340536293068259
340,0.336111181346683
341,0.345348868953393
342,0.350687772635032
343,0.346510053802984
344,0.32813997681445
345,0.330724802924112
346,0.334324856078124
347,0.345148452062718
348,0.350789484549311
349,0.349863359974313
350,0.349311943546624
351,0.349311943546624
352,0.349311943546624
353,0.337814547306734
354,0.351321282244552
355,0.365464977449192
356,0.369579810779839
357,0.369579810779839
358,0.344208223932219
359,0.328294806058203
360,0.314919928202478
361,0.300674932432488
362,0.294597162766829
363,0.308634916144269
364,0.30629034504874
365,0.305953616934393
366,0.303232878615465
367,0.303232878615465
368,0.30916272922843
369,0.315340349463355
370,0.308049113398643
371,0.310706459147908
372,0.310706459147908
373,0.318923965520455
374,0.314816847937449
375,0.301345046635386
376,0.297807388479869
377,0.291413015627129
378,0.291413015627129
379,0.286896278879435
380,0.289233423565427
381,0.289233423565427
382,0.293040084650515
383,0.295178449797729
384,0.288123800369404
385,0.290707917229944
386,0.290707917229944
387,0.30559998264599
388,0.308060508126563
389,0.302362836316894
390,0.295443591854473
391,0.301890478635255
392,0.301890478635255
393,0.290225189475177
394,0.302937738412339
395,0.30559349081041
396,0.30559349081041
397,0.300781181785783
398,0.300781181785783
399,0.307600635669685
400,0.307600635669685
401,0.311578409567085
402,0.312051511120939
403,0.300139726927437
404,0.303047496761634
405,0.29716973419153
406,0.298616166344629
407,0.301456993343258
408,0.305591735856198
409,0.312821124308133
410,0.312821124308133
411,0.316385328109938
412,0.312427785834089
413,0.317181663956196
414,0.325281077670848
415,0.344306480376085
416,0.344306480376085
417,0.331316208521235
418,0.328473198863759
419,0.337303444319737
420,0.336779225794039
421,0.336779225794039
422,0.323898061256002
423,0.334951729903346
424,0.334951729903346
425,0.334951729903346
426,0.334951729903346
427,0.334951729903346
428,0.345006044540546
429,0.35017510324321
430,0.35017510324321
431,0.352872974383174
432,0.352872974383174
433,0.344422252163165
434,0.344422252163165
435,0.35286290940774
436,0.35286290940774
437,0.35120707244395
438,0.35120707244395
439,0.352165337232559
440,0.358210441679133
441,0.363547041174944
442,0.361887811954243
443,0.367264320549723
444,0.362660792555678
445,0.361575516259416
446,0.3645758624027
447,0.35253900894067
448,0.358518755918496
449,0.366860010326562
450,0.374978903173806
451,0.376942884505852
452,0.376942884505852
453,0.371292484749035
454,0.379414997957526
455,0.377280915398647
456,0.377432703598596
457,0.369706657180543
458,0.366768062915339
459,0.366125941668584
460,0.366125941668584
461,0.373637307665431
462,0.373986835736839
463,0.370192991502027
464,0.358948312038011
465,0.355373588277901
466,0.34692441870786
467,0.350115737988556
468,0.351089722563265
469,0.355204234555325
470,0.355204234555325
471,0.355204234555325
472,0.351762308158911
473,0.353871656316838
474,0.361139468842665
475,0.37806668634505
476,0.37806668634505
477,0.385327998233329
478,0.385327998233329
479,0.39085290929046
480,0.381725025142191
481,0.373763469096923
482,0.373763469096923
483,0.373763469096923
484,0.371780491331751
485,0.371780491331751
486,0.367164243407947
487,0.357355603625765
488,0.356858278539346
489,0.35026700103095
490,0.35026700103095
491,0.35026700103095
492,0.357614253548916
493,0.366124536022932
494,0.362799779636895
495,0.356558288251459
496,0.355575139637067
497,0.344274523456911
498,0.344274523456911
499,0.344542663533468
500,0.344542663533468
501,0.357223548304422
502,0.349775749331279
503,0.344286787248232
504,0.338762392417923
505,0.340899653480725
506,0.338613371242456
507,0.338613371242456
508,0.328030661705821
509,0.335101944438368
510,0.35079021368761
511,0.340909516711375
512,0.337242815336091
513,0.337242815336091
514,0.342452096201595
515,0.358433915402622
516,0.358433915402622
517,0.358121595638851
518,0.360147365013912
519,0.348427711582374
520,0.357346180172735
521,0.362020378009953
522,0.36959276690374
523,0.361175516121828
524,0.352448865594494
525,0.349050859988997
526,0.334694130071498
527,0.334694130071498
528,0.339402950444689
529,0.335219544597021
530,0.332191103297476
531,0.345366892832716
532,0.348125305508194
533,0.344490405620472
534,0.344490405620472
535,0.344490405620472
536,0.345081772544533
537,0.345081772544533
538,0.350513312752441
539,0.352068081449075
540,0.352068081449075
541,0.350914546252164
542,0.357996033060069
543,0.355077253767668
544,0.364216919466378
545,0.364216919466378
546,0.361128860008289
547,0.36537045729978
548,0.362593260360447
549,0.360608096558783
550,0.352918599707187
551,0.352918599707187
552,0.353958744740417
553,0.353958744740417
554,0.353958744740417
555,0.341900898748396
556,0.33963316213621
557,0.333565174909918
558,0.327157186304572
559,0.327157186304572
560,0.315466260112427
561,0.323761304366711
562,0.332689899242951
563,0.342104655274285
564,0.339759829124405
565,0.339759829124405
566,0.345894355397268
567,0.345783647251985
568,0.337092295442779
569,0.347527567917507
570,0.347527567917507
571,0.360708795659793
572,0.348313110632771
573,0.347499942503903
574,0.347499942503903
575,0.349313125328749
576,0.351202163656416
577,0.346927772046522
578,0.346927772046522
579,0.341002892519516
580,0.337486240624227
581,0.34850364552461
582,0.324071994211551
583,0.334345114741071
584,0.341523045637062
585,0.338326177935568
586,0.338326177935568
587,0.335375891854444
588,0.326828246901489
589,0.332207099454292
590,0.330791078447846
591,0.33849126537794
592,0.330498890032912
593,0.32900993586641
594,0.347478006792064
595,0.344865609159496
596,0.345213027540171
597,0.342624547141019
598,0.336341789739399
599,0.340988434079532
600,0.343915294844532
601,0.333917351306681
602,0.337849902130659
603,0.334295631667179
604,0.342939386960741
605,0.340064964348913
606,0.349859931022448
607,0.363534501904187
608,0.354543784177225
609,0.350596569297093
610,0.34416319444242
611,0.333682141552433
612,0.319727102522242
613,0.327674105274649
614,0.340514279932112
615,0.343911652718411
616,0.343911652718411
617,0.343911652718411
618,0.347363381758538
619,0.338620910897794
620,0.347894649537373
621,0.347894649537373
622,0.347894649537373
623,0.353100475627403
624,0.361082247632066
625,0.360231317432667
626,0.343196826574559
627,0.348119607672964
628,0.340917793907446
629,0.330479836221796
630,0.341500755050911
631,0.346618430059251
632,0.346618430059251
633,0.346618430059251
634,0.346618430059251
635,0.34189487301949
636,0.340013060591119
637,0.340013060591119
638,0.331974148107939
639,0.329926173491197
640,0.326364170117784
641,0.329853437413679
642,0.325987833748938
643,0.325987833748938
644,0.326821315285421
645,0.326821315285421
646,0.317497985629345
647,0.317497985629345
648,0.332555949979656
649,0.333941085100614
650,0.333941085100614
651,0.334742867136349
652,0.346653426829766
653,0.347692623697171
654,0.347692623697171
655,0.347692623697171
656,0.347692623697171
657,0.347692623697171
658,0.358132539463386
659,0.362550394222
660,0.355527836597808
661,0.346550277473266
662,0.346550277473266
663,0.335164068960925
664,0.333980102561783
665,0.349129999633148
666,0.351104492583459
667,0.352961976954458
668,0.36092676285621
669,0.356299035722442
670,0.35859131393293
671,0.3651213318806
672,0.369391648375843
673,0.365419054580175
674,0.363959038433058
675,0.362616690237237
676,0.359018830376892
677,0.356349295621524
678,0.349743151056197
679,0.342354440040639
680,0.346388559717695
681,0.34074318020626
682,0.343661465574952
683,0.360400239525554
684,0.36013985835807
685,0.349962012645781
686,0.354431389234903
687,0.368763073115735
688,0.366780142577373
689,0.345709088829484
690,0.345709088829484
691,0.353108549821904
692,0.360777863247849
693,0.369289106737976
694,0.374860614303173
695,0.358389561479366
696,0.348845284132676
697,0.339660281718413
698,0.335348095467155
699,0.342002974785103
700,0.344558426048311
701,0.334492846161277
702,0.33690838959807
703,0.351888741802415
704,0.356562166261348
705,0.359708735203618
706,0.348311993192222
707,0.348311993192222
708,0.343542814564315
709,0.341692740964738
710,0.343788619610252
711,0.341599572497084
712,0.341599572497084
713,0.339340889902024
714,0.338431046296926
715,0.338431046296926
716,0.338431046296926
717,0.342510797496796
718,0.342510797496796
719,0.332194028472193
720,0.329894174970929
721,0.331646287975365
722,0.326177254284538
723,0.326177254284538
724,0.319275399833535
725,0.319846166558635
726,0.330928127443377
727,0.330928127443377
728,0.331482903461532
729,0.331482903461532
730,0.328240945282689
731,0.331620396980612
732,0.333835139633017
733,0.340911428003486
734,0.344260909655342
735,0.344260909655342
736,0.340699030950021
737,0.340699030950021
738,0.340699030950021
739,0.335811133967117
740,0.335811133967117
741,0.325176145835087
742,0.3255657682956
743,0.323878173747926
744,0.314318501126541
745,0.314318501126541
746,0.314318501126541
747,0.314318501126541
748,0.32462658997098
749,0.323735457942315
750,0.326173733116054
751,0.322069272353468
752,0.324710328250856
753,0.324710328250856
754,0.319250890348259
755,0.322356463964611
756,0.322356463964611
757,0.319561466732306
758,0.322539182973795
759,0.323061832329554
760,0.323224199274587
761,0.323224199274587
762,0.31702645231749
763,0.305209316879746
764,0.299826504145203
765,0.302178717985104
766,0.298878571168714
767,0.298878571168714
768,0.297534606406125
769,0.297534606406125
770,0.297999532087821
771,0.299614953801996
772,0.305090272239721
773,0.308955648068307
774,0.300768381512477
775,0.298054047173566
776,0.292280157499787
777,0.286364180615939
778,0.285801344853535
779,0.281929151391674
780,0.281929151391674
781,0.281929151391674
782,0.281929151391674
783,0.281929151391674
784,0.288966418115032
785,0.285958411961957
786,0.285958411961957
787,0.285958411961957
788,0.299064042007876
789,0.285898689404107
790,0.285898689404107
791,0.282425102414266
792,0.285166269745857
793,0.275568923303111
794,0.280540493233305
795,0.291161904038449
796,0.298175541002635
797,0.298175541002635
798,0.302200402234823
799,0.302200402234823
800,0.318245248447726
801,0.316803739161025
802,0.316803739161025
803,0.316803739161025
804,0.312105011720692
805,0.303593798107096
806,0.294432387974751
807,0.307491769420012
808,0.307491769420012
809,0.302924326829057
810,0.303031573047904
811,0.303031573047904
812,0.306381771136964
813,0.320313593587166
814,0.324332754639478
815,0.311579887118343
816,0.311579887118343
817,0.311579887118343
818,0.308522250675471
819,0.307999012746801
820,0.311422026433164
821,0.304268477278445
822,0.28784301036086
823,0.277777583602455
824,0.282235471737353
825,0.270550338191669
826,0.278702865546497
827,0.284617834189711
828,0.28312710025167
829,0.28312710025167
830,0.286699300656657
831,0.286699300656657
832,0.276172686004153
833,0.276172686004153
834,0.276172686004153
835,0.276172686004153
836,0.262876809740658
837,0.282350379345884
838,0.258913964190564
839,0.263672130914304
840,0.263672130914304
841,0.264089705612405
842,0.255731651207222
843,0.270861950796953
844,0.25719484742057
845,0.25719484742057
846,0.250460592566929
847,0.250460592566929
848,0.250460592566929
849,0.254256479439408
850,0.252853427625282
851,0.269226525970282
852,0.269122807533289
853,0.261877179498581
854,0.260887085330332
855,0.260887085330332
856,0.260698676814002
857,0.251989064761189
858,0.251989064761189
859,0.251989064761189
860,0.251989064761189
861,0.240936467193477
862,0.243012705167325
863,0.249261814399048
864,0.255585943846992
865,0.256138459349969
866,0.269273419980799
867,0.264935824395751
868,0.253535048628734
869,0.257279759969899
870,0.268382570501187
871,0.268576035561215
872,0.268576035561215
873,0.261649979925232
874,0.261649979925232
875,0.258205707204763
876,0.258205707204763
877,0.254784933735615
878,0.256902316804803
879,0.273223351950177
880,0.273223351950177
881,0.280396792673884
882,0.280396792673884
883,0.274821558327647
884,0.275329386746453
885,0.278600049376575
886,0.276734072488181
887,0.291131712204638
888,0.291131712204638
889,0.288941492423524
890,0.288941492423524
891,0.284712663992473
892,0.282455295580571
893,0.276795182057296
894,0.285661008590054
