"iteration","","","","","","","","","",""
58,1.0672197772897,-0.0527319526540629,1.27918537736241,0.0151667282056111,-0.0993071559995649,0.925915217752953,0.067057020132044,0.0847859761988465,-0.0123968104521045,0.750081816894204
59,1.02313805233133,-0.0554892988841784,1.28291064944483,0.000592096454366511,-0.0931041940055429,0.893874224308126,0.0461289259113605,0.0852806250461362,-0.00722354631366182,0.753800863993343
60,1.04521763907817,-0.0509885099208256,1.28870404569896,0.013733081096826,-0.0895028551405136,0.947498190992279,0.0491509079440117,0.089873009285613,-0.0040539122535569,0.740962666025954
61,1.07120985895453,-0.0522855377944204,1.31443278199571,0.0200361951966249,-0.0970636600365338,0.922746612170793,0.0944620547596542,0.0995268243158548,0.00625880695636017,0.753988304049047
62,1.08184444348526,-0.0478197480172905,1.26211887345006,0.00685791680744057,-0.0643419105405124,0.88241307369552,0.0822437531058648,0.0942827607360812,-0.0106694257915097,0.760590749561568
63,1.10232401832521,-0.0623850559859445,1.29121297490365,0.0155563104771421,-0.111088835644915,0.898551461048897,0.0675928077041765,0.13510720027052,0.00824721794056453,0.749828045597816
64,1.04333534983492,-0.0664850747336933,1.27500773730405,-0.0128811813227803,-0.0766676637537676,0.904966041064174,0.0712789659851902,0.121991323288928,0.00502626868517385,0.748291825823431
65,1.05905626500003,-0.0565730752179959,1.2834050688762,-0.00113738722859058,-0.0862209806876172,0.915900175476388,0.0626829660224176,0.094163508800991,-0.00770711790189277,0.75524460826452
66,1.07953014236481,-0.0393162975952639,1.28746947159408,-0.00977239627885356,-0.0463467856526623,0.885609923377538,0.0649839065629667,0.0876040199382398,-0.00164356129124795,0.735693375549388
67,1.08813378849389,-0.0525273780443953,1.32469892031209,-0.00442091986091569,-0.0763548015868918,0.887642748469796,0.0591723175578524,0.0774642096658974,0.00728293218158464,0.760201289165127
68,1.10174822974835,-0.0666903291019211,1.29854004961792,0.0213439544176258,-0.0863393281621587,0.914455671027669,0.0992348247214499,0.0661810363038959,-0.0189880289609369,0.778817642596907
69,1.04015916615227,-0.0242102479688211,1.30161621757772,-0.0222530246819697,-0.0688247273565396,0.931495671839891,0.0709826901360943,0.0779707950645758,0.0016754835270769,0.753375631543125
70,1.07641638628578,-0.058835397078227,1.27947197327153,-0.019856634209301,-0.0821217279217917,0.924065846018541,0.0859712266868377,0.0833667627067033,0.00224350874339923,0.751952756261624
71,1.07084348761875,-0.0463879008147414,1.30896386166403,-0.0203617877427725,-0.0748343594713592,0.884557705041829,0.0691367148292955,0.0939488658061936,0.0199788940595925,0.771289409649224
72,1.13658820977966,-0.0648808696467772,1.33149290398969,0.00333876254170671,-0.0577059481014856,0.910445861611996,0.067992620855065,0.0766313865708408,0.0161759221155871,0.766134079077446
73,1.07657400154001,-0.0906737845114794,1.31648457313289,-0.00185672692276483,-0.0798207211799762,0.917959955864311,0.0455639987283824,0.111074591557515,0.00476652066674615,0.793159615698669
74,1.07577533177042,-0.0335044178461435,1.32140501598103,-0.0219847190119622,-0.0517975244134584,0.922539221165838,0.070018394732121,0.102689392078985,0.00309869155060064,0.792630471615066
75,1.05955923289732,-0.0430119972570985,1.29586891366679,0.00208786689825579,-0.0820680249645631,0.887008635050655,0.0624936263353508,0.0876371722144512,0.000212662905175124,0.787763968095264
76,1.06873585929939,-0.0341810269805592,1.31442546229957,1.62385297572301e-05,-0.0815182465617725,0.897703960055147,0.0586231495598286,0.0895924621556586,0.0244041265717677,0.761982145820691
77,1.05852897746158,-0.0365322362029463,1.38096151387945,-0.018167342152524,-0.0609534081733757,0.935352752776654,0.0709434663874427,0.0944737998773045,-0.000878564689659454,0.783878602320448
78,1.07717777473356,-0.0311548321733645,1.32479788693297,0.0147803231173398,-0.0576097097516177,0.878873871550363,0.0701948686675037,0.0895035971626788,0.021976571400918,0.785625975579087
79,1.09023060784067,-0.0604823970116142,1.32547195336387,-0.0170357459872471,-0.0489573328167017,0.969908732664946,0.0777116386962977,0.0672357420253191,0.0110668841217025,0.778024407162543
80,1.16037432605577,-0.0251571346031929,1.33307095223263,0.00494552894787667,-0.0664563773776046,0.943312474219398,0.0803735057413324,0.0508959296075066,0.003923234898619,0.780161840098808
81,1.10566953452667,-0.00625477406609046,1.30080403194166,0.0193793707798723,-0.0869779108866433,0.966558599664787,0.0673641225158106,0.0777994879669507,-0.00654010327622598,0.771956123078045
82,1.07971268889692,-0.0381559828634787,1.33514607309726,-0.00434666060778706,-0.0684541067198097,0.914284903699614,0.0535777927900882,0.101973934133928,-0.0064252262262292,0.785807302478238
83,1.10775526196852,-0.0293567963881707,1.32148150924235,0.0212163677344841,-0.0716165831543776,0.90295275016771,0.0779287530975109,0.0828840489398332,-0.000570253895338593,0.796566162984608
84,1.08205531200009,-0.014265180919501,1.31159529849302,0.0160631523732803,-0.072812466600589,0.912692813507802,0.0738080967775118,0.0838934701776166,0.0197827601284392,0.767358204300629
85,1.07645710953053,0.00517657431864439,1.38355991804688,0.0123549482627013,-0.0567727745613691,0.907602422848269,0.0606574116386873,0.0610766072293439,0.0240644000467776,0.761768758879623
86,1.1114201937442,-0.00447052475604887,1.37043642083204,0.00689013787015597,-0.0315724698429478,0.938149867807684,0.0472461736518258,0.107649580721813,0.00717033940825931,0.788600484321266
87,1.09529002381422,-0.00202364073208486,1.35638478901114,0.010107414110625,-0.0680763448601166,0.907923339528159,0.0700307716963986,0.120588606917516,0.0213589905746593,0.800684463370727
88,1.08974567500584,-0.0221827062319025,1.36011378398082,0.0308146807545959,-0.0922187697191405,0.909759129310291,0.070840015054005,0.0932586300462859,0.0117787689987836,0.784059015101967
89,1.08072179900667,0.00906801491754275,1.34059385489606,-0.0239116421012442,-0.0582776670257436,0.919286567281937,0.0844975553262626,0.0938564913695495,0.00409102143604246,0.78261352164467
90,1.08014077959896,0.0218821190177244,1.3376491125141,-0.0102547300736571,-0.0529606446267743,0.920150574402638,0.0711345561145499,0.137565819418166,0.00277806403962142,0.764763649009055
91,1.09923978372621,-0.00831365524773643,1.36281725781298,0.0144221948175483,-0.0815687460990429,0.908974769086807,0.0782094758314267,0.118788649931077,-0.0122805752250199,0.777877562089616
92,1.06339039344703,0.0275203094045763,1.35363228858774,0.0104142914595155,-0.0752038559168537,0.910377296574627,0.0565543574975707,0.112425448895081,-0.0102511429028655,0.794802806527132
93,1.07832122780201,-0.00711896943890373,1.31425538117319,-0.0245715724123879,-0.0634451840513235,0.908412806592919,0.0548449977415914,0.0995361238415772,0.0215059996174474,0.812134035052396
94,1.1124010930866,-0.0107526277974335,1.32777038880094,-0.0406686657037398,-0.0474030068094776,0.91066858739964,0.0718787859049118,0.0790868916744292,-0.00387794408617747,0.757051907359829
95,1.12905249303037,-0.0218767659820015,1.37170763922978,-0.0219349805368821,-0.0431770497828158,0.932302905114156,0.0468842436803709,0.0959289973155731,0.0167084294203176,0.766560373443155
96,1.17423525918321,-0.0160669919545124,1.35573721124468,0.00500966822743079,-0.0790520757700437,0.911398016297086,0.0567917397059808,0.0806473475258973,0.0100120663410517,0.773475468479109
97,1.15317371098589,0.0250567636451011,1.34871629876592,-0.0156312366358694,-0.0861279440064092,0.934153285252001,0.0650651068231462,0.105593500621525,0.0403466507076732,0.751290746938213
98,1.11198169580632,-0.000951915767741521,1.27188702889338,-0.0250912226699679,-0.0695368749636982,0.917064512820296,0.0444769403292373,0.0696166956197652,0.0301354692659497,0.73729840056333
99,1.16513659821119,0.00676329579931924,1.42437223689556,-0.0221279236483037,-0.09654641174178,0.90917792475085,0.0619050171794163,0.103999195471321,0.0307175231121614,0.748888612521721
100,1.14978619638353,-0.0251163069264084,1.37759670270751,-0.00507706838626742,-0.0995584998415368,0.90517513893928,0.0688251034384353,0.0661776266966615,0.0265145859047531,0.745394914286758
101,1.18039835451684,-0.00686801119443143,1.38902495744135,0.0148541506205935,-0.125795482127159,0.890214827924248,0.099288368474074,0.0952994305126607,-0.00110796344910813,0.768026877365168
102,1.16060015920571,-0.00410321131550238,1.46909977274049,0.0177635087865082,-0.125473781330507,0.8837484427853,0.0671594354038557,0.0795286638691945,0.0197946958017205,0.758477591321833
103,1.13671678005708,0.0210636947574578,1.45493475979783,0.0134153465657836,-0.113398758937633,0.914780696064524,0.0719789976280402,0.0800565205104559,0.0147467341391037,0.757599417964716
104,1.15978247038489,-0.0243911180359413,1.44290747872297,0.00753189229470599,-0.112907937867877,0.877941770027977,0.0663557388366253,0.0649744506790051,0.0110983282148516,0.765725350392728
105,1.13266773988945,-0.0352329644180246,1.43724597918162,0.0259875893198909,-0.0859473640160799,0.897741457939853,0.0606110790137078,0.108863062608306,0.00270066984626519,0.772620375210761
106,1.13219012772913,0.0193113269026815,1.45212463770524,0.00209361311904534,-0.114745147302319,0.875315808958525,0.0747650857915914,0.0915056881328627,0.0199351358115455,0.747554117197919
107,1.1217978589697,0.0204580228021398,1.42542777488247,-0.0148169115243079,-0.095979030402462,0.898545457217645,0.0709761870884192,0.142566293739723,0.00807349886771375,0.75717122430997
108,1.10987973559138,0.0159403078627991,1.49006119410945,0.0153795799669079,-0.0958090837632676,0.898239875650414,0.0681206726350503,0.0877055433007141,0.00608998435008116,0.743016843264531
109,1.14558704185511,0.0246155155487464,1.43873431605428,-0.00324344187148875,-0.126337603378611,0.902803845002373,0.0800646545636044,0.109681828865965,-0.0104908760989265,0.753708308352287
110,1.13787628719452,0.0310449077381626,1.43149017518208,-0.017279529450259,-0.108764829990893,0.914442848312671,0.0587113360569144,0.0966529898376151,-0.000487645174860844,0.733098235150432
111,1.12868904793614,0.00745031567952947,1.44146810807183,0.0286437474805391,-0.110787565725444,0.907437820032608,0.0981198179784525,0.112912843364897,0.00355321676740585,0.763548244050177
112,1.14908596447278,-0.00325577291179602,1.45749468504237,0.0153786262608743,-0.0850948669008106,0.886681414672718,0.0797082093893138,0.0815156536713529,0.0230139939587459,0.749912219320178
113,1.18364110048589,0.0120521670823498,1.45008730740027,0.0245143953375733,-0.075859291238933,0.885301195474211,0.0705203719479087,0.0907712614105883,0.0223215462887083,0.749717362630888
114,1.16588250346344,-0.0079089155032436,1.45474503276567,0.00349601108912582,-0.103930497915806,0.893629819700338,0.068540263128849,0.0832888002574286,-0.0107894208701505,0.762263850776525
115,1.1130887107671,-0.0182880271527711,1.41572281624231,0.0278578427819359,-0.0737392400927791,0.884987614308565,0.0730406802419866,0.103921289777723,0.00371435062106547,0.776844335351838
116,1.11268494476719,-0.00261696588282272,1.45008916515979,0.0352820242875118,-0.102597849243791,0.905844925023947,0.0834260928028187,0.091898998167506,-0.0106739008226986,0.734958425069125
117,1.14287133408481,-0.0226208515616042,1.48552303518873,-0.0103436757956648,-0.0775765194042857,0.845940164869323,0.0812113875388028,0.104739079325556,-0.00551013272310652,0.756901033007369
118,1.12113970250481,-0.0159222076876164,1.54763017585098,0.0202179240454449,-0.118650933996709,0.837972137048528,0.0461884115226058,0.0953783138325305,-0.000110251578520173,0.763289819295562
119,1.13066817193984,-0.0356383992736003,1.49851506099084,0.0573339681642953,-0.108761987680525,0.841468037088313,0.0567636327130315,0.0844176302228399,0.00868721608554421,0.774332565744461
120,1.13679225164428,0.0363133782941902,1.49434313000417,0.00490155394269354,-0.0861187091673833,0.839952236671542,0.0718309226745812,0.0823712800856924,-0.0139461764666952,0.782671305691343
121,1.10147578124169,0.0302413776668801,1.47779046382529,0.0258922637698887,-0.112023515561798,0.839097911937187,0.0621263309464477,0.125939389408591,-0.00534843926092132,0.756977249962456
122,1.06200192210331,0.0189534192375434,1.47830674200212,0.0210830844671845,-0.0954140031038877,0.882372477040901,0.0515325962283292,0.116592190687966,-0.0215370164303895,0.781422472303189
123,1.09588418300245,0.0119429749051573,1.4724694321472,0.0297391116284605,-0.0885587940299059,0.85944410292615,0.0322322800307543,0.120828425722767,0.0308195847053072,0.781048796122706
124,1.14693689499546,0.0501500046712627,1.45460727566665,0.0188113425445009,-0.0987172260627212,0.846361480731298,0.0812592466354272,0.0869062557202335,0.0125009663106286,0.774159566286616
125,1.12246220056903,0.0326627404024258,1.43015114278509,0.0341863383579035,-0.0802368755062658,0.842007323036467,0.0728005182759863,0.106050700087431,-0.0157553984056902,0.77554977480294
126,1.08712846692873,0.0122203950567196,1.4755568150537,0.00612647077799799,-0.0909102933391482,0.830210488444357,0.0413364244228881,0.100028844362078,0.0182714324686023,0.760529861651419
127,1.12044225619321,0.0231095491021414,1.42999621561071,0.0114152894785903,-0.10614147850416,0.835701893603083,0.0500120800993193,0.0905786721559678,0.0285446588269214,0.782614965563481
128,1.14589010124592,0.00848297026370822,1.42163254319344,0.0122994194185155,-0.0904943807380384,0.817766542272311,0.0434224465203846,0.0843261408675987,0.0182126997138207,0.802441119232736
129,1.09742955189917,0.015945199210028,1.50595365076999,0.0304192797924189,-0.0766368354356222,0.830510976190721,0.065012703953859,0.0743404338078476,0.00559857032332788,0.741089402092858
130,1.15224333477483,-0.00849751406863564,1.45958147133978,0.0461359757657304,-0.0829187061210293,0.819657746979508,0.0590208350965795,0.0818341406047703,0.0176537556991206,0.728510104825654
131,1.13254271804008,-9.89884321002326e-05,1.47889644128199,0.0254230212291476,-0.091686990278357,0.8050058659058,0.0658227175571819,0.0941467876307451,0.0391821084381627,0.730869143721104
132,1.08852774195814,-0.0418899159789481,1.48822359428409,0.0421696442739851,-0.131035797421894,0.804490070159278,0.0599852364952758,0.0859386280797642,0.0260512296004623,0.770002888364899
133,1.09444735580924,-0.0188312894563592,1.43605172610506,0.0634503073948519,-0.107378518493461,0.802667143293665,0.050965759037869,0.0892376609242461,0.0335243590965086,0.750421517292023
134,1.10039985602452,0.00715424920460244,1.44958221041457,0.0342927965017756,-0.125786312474984,0.803179780242827,0.0488495052171214,0.113678336304932,0.00876244744916217,0.771036365919063
135,1.09119485303388,0.0212701334780113,1.44324020981777,0.0579030868293793,-0.117329938251956,0.81901118120102,0.0394339024623538,0.1042669563894,0.000880677352733278,0.785082823455895
136,1.116349258935,-0.0567400453740744,1.481339443709,0.0649698404323082,-0.0999868949646675,0.82323656698984,0.0487130644818257,0.110988762118193,-0.0086355729033898,0.776720534733823
137,1.06985058045997,-0.035293676213893,1.51043489617168,0.0237155515584667,-0.103984479713758,0.846245315339309,0.0463203010897749,0.0955832505492346,0.0123335474001503,0.787458334722966
138,1.07687141417754,-0.0377869529714758,1.48768412357319,0.0357185866365003,-0.1120791292413,0.837984919388745,0.0360865341724411,0.0941890529984811,0.0113515481958685,0.753555759361199
139,1.15541569679803,-0.0160828701097807,1.4857804036618,0.0258603878842305,-0.127766583246952,0.798644239771827,0.0691526835975249,0.0912472881768997,0.0246775433266113,0.785984391343514
140,1.0839924762714,-0.00299133888436021,1.46513087214859,0.0274393097898033,-0.0838788248142911,0.825882776793303,0.0423683190581569,0.103361446931312,0.0182643608879139,0.789398940196943
141,1.10798013866587,-0.0253505216853104,1.4508257943946,0.0297607983411541,-0.0775060951446468,0.787146246916615,0.0378276343118342,0.116259825321946,0.0143513919710395,0.764991268385907
142,1.06021307763361,0.00217646454797771,1.4221490051386,0.00321803379404522,-0.116203410170827,0.833108480984504,0.0212548645819799,0.0785257850289022,0.0404463269884657,0.786770448119988
143,1.09549347841635,-0.0178152652302632,1.43454926404362,0.0288580783571645,-0.0932042273585431,0.812864697526682,0.025392533163559,0.0777942775661681,0.0502844697895812,0.771300292424685
144,1.13465193089058,-0.0174431649186773,1.52028886658698,0.026256378446592,-0.071829951846249,0.808870431683596,0.0337937273918415,0.0628668209800675,0.0235157378627239,0.78075985363513
145,1.14072236586648,-0.0214564580584785,1.49553269533241,0.0452618151222071,-0.0703755706369835,0.806156562306411,0.0449241006067292,0.10320004426988,0.039067199906962,0.80925867498274
146,1.14809769707705,-0.0031487191471406,1.50917989735408,0.0273432978835474,-0.096995120292445,0.786267649415485,0.0212373898177011,0.0746125097863304,0.0351227828632864,0.809884311140602
147,1.09479816913354,0.0301348820589374,1.53345546362073,0.036524866950943,-0.0780169332893768,0.805848858104071,0.00882683345327573,0.106790867808282,0.0415407695840574,0.814887838898655
148,1.1368030599743,-0.0294025083229511,1.52982333058959,0.0417439803328776,-0.132090171045639,0.83940284317034,0.0426993218507836,0.0996990041530593,0.0273919632346693,0.77263411627549
149,1.06995647173522,-0.0117053217234418,1.53848262927898,0.0529384451542898,-0.130266842088605,0.822398293660455,0.0158049206374218,0.0774757995510035,0.0283219468067907,0.776196225703283
150,1.1081523921012,-0.0287296468588973,1.54908061495636,0.0473032246987348,-0.115568899856985,0.836191032110974,0.0567596233733898,0.09965628127303,0.0303589371389375,0.757070313050682
151,1.08408808514715,-0.0493783295489163,1.55257220257178,0.0499370309635509,-0.0748966204932543,0.848048845901174,0.0240430630690541,0.0989772062700339,0.0678318400173023,0.803370609533787
152,1.06969969501287,-0.0339623573147556,1.49283435096759,0.0685980644881019,-0.0455693989274495,0.816656330480355,0.0394640300957418,0.0824698636824129,0.0685076105918185,0.827539414883472
153,1.11430299786805,-0.022027164077719,1.47489720698221,0.0717647281109963,-0.0656142110188335,0.875057961160351,0.0330787463555923,0.112936813029034,0.0520372424218044,0.818045189611711
154,1.08354748816311,-0.0364413847156284,1.48204806927842,0.0747758528441511,-0.0764819282979862,0.833625493351406,0.0296560910842683,0.0520158049938395,0.0649360156220127,0.826307605835251
155,1.05835430527698,-0.000235739284438971,1.52664927072463,0.0557387022015462,-0.0722959868025697,0.841123778728386,0.0631007256747437,0.0731309810649402,0.0474672834221378,0.830427423582262
