"iteration","Bx_class1","By_class1","Bx_class2","By_class2"
36,0.481969055935776,-0.42738079451892,-0.195994371008541,0.0982995073064113
37,0.504284781769332,-0.400881902403165,-0.185078090656299,0.108335576728654
38,0.474199357892887,-0.418271919451562,-0.188471372252909,0.0868497004065616
39,0.500443722923411,-0.430732997360871,-0.144398899022294,0.116778197141721
40,0.490789031574371,-0.408400527737353,-0.169815412100081,0.0967984850873364
41,0.542649308298816,-0.456931819589771,-0.184096472435868,0.0568045093340216
42,0.492150982274353,-0.439626354035869,-0.168870030050337,0.078102689124473
43,0.50024596124262,-0.427518337384153,-0.20185809864167,0.114880189708686
44,0.489316180637517,-0.427879000202613,-0.187829478101507,0.0943361577292225
45,0.482669574116857,-0.424009778731852,-0.17691923158174,0.113076364155945
46,0.478935320027684,-0.417450895893418,-0.165508842552447,0.101056181372648
47,0.488394944423438,-0.428516886167223,-0.190996342462471,0.111950405491402
48,0.482576423688851,-0.440361617554762,-0.2001044650061,0.121483299548444
49,0.500410036494156,-0.415771669730705,-0.176833234775058,0.0978004397326433
50,0.493980708497926,-0.413123176565769,-0.161482327167639,0.0938365108845057
51,0.506017454067235,-0.431104305085513,-0.179798540335818,0.110997730805354
52,0.517639061443412,-0.404222842358813,-0.167600732655353,0.0987098575223554
53,0.48483707568095,-0.405557690593554,-0.168751498836708,0.0815599366118482
54,0.479463602259185,-0.385312795292438,-0.177650270845301,0.0882807449876309
55,0.49742836769175,-0.408563477662702,-0.181684824461924,0.10207722209907
56,0.514342276015473,-0.396778034106059,-0.169556908942544,0.076367792709513
57,0.495690358452436,-0.404819936983022,-0.183937058831575,0.113122333791406
58,0.480228672910343,-0.390978752093642,-0.177149739529043,0.0803210141771041
59,0.491863104739495,-0.394907509034415,-0.174221199372464,0.102751228309055
60,0.500031341808689,-0.420730997909802,-0.149291223728113,0.0727464550498422
61,0.477741902271754,-0.394293624719196,-0.154461769644687,0.0826942191097396
62,0.486019109464317,-0.403762253301844,-0.178076961983684,0.0719921158673371
63,0.508135233535354,-0.384944101465417,-0.131400139380307,0.0881828516777773
64,0.477954062398158,-0.399584617164023,-0.16619393087695,0.0930301311065221
65,0.498568437723238,-0.387436279065486,-0.170469793516135,0.0745282538267864
66,0.48057832172097,-0.412595941145361,-0.160156273423399,0.0687079850165728
67,0.48402021636497,-0.416564205556561,-0.170668291707671,0.124092526117177
68,0.488145486821415,-0.413911339315771,-0.155768212616257,0.0851582193896746
69,0.493873852839492,-0.389762319931163,-0.132248877534282,0.104924882756848
70,0.490331508110269,-0.406078678448811,-0.160719472551374,0.0927531273250827
71,0.474755972854147,-0.390443339308456,-0.153793339396286,0.0791233568179048
72,0.505679943743353,-0.420337192953502,-0.144457560681306,0.110430565090062
73,0.495171911244665,-0.40896163254477,-0.169119329123062,0.0962362824821744
74,0.481932454567374,-0.434684927580277,-0.14718138639048,0.0707167223007947
75,0.503457856263721,-0.413846980988686,-0.162874689625929,0.0858058378185007
76,0.439537122990038,-0.415392723727296,-0.154917556423649,0.0735388314271533
77,0.502863401055776,-0.414117719623682,-0.127625598784147,0.08145164979955
78,0.484566416233519,-0.415013744994154,-0.145123532359002,0.0888352039105539
79,0.49702981353072,-0.417483182149399,-0.153306052001912,0.0894544550514801
80,0.451429246499261,-0.449148346813428,-0.164249130754206,0.109874110124958
81,0.501011638962865,-0.462167359708677,-0.161977248468859,0.101497243345089
82,0.465877514752446,-0.425155342143465,-0.159111278940535,0.110299103770284
83,0.489910019100254,-0.483074505479243,-0.173863672041514,0.114364716974099
84,0.497421945334363,-0.442207325477749,-0.187615288787459,0.0869640260327757
85,0.472105404114367,-0.416557579951488,-0.130870492948282,0.120502377704044
86,0.507908004230551,-0.425536262157891,-0.155112567353735,0.0878276679449199
87,0.465440882452441,-0.448349228697652,-0.157938287628619,0.114617496977656
88,0.486488186373406,-0.416177327556192,-0.145670295294996,0.101122332052183
89,0.47478400112204,-0.438152757932477,-0.149889996133371,0.0769795088535715
90,0.483683725514596,-0.421118053188896,-0.147738879039002,0.106848837797067
91,0.477828373599991,-0.427190670548988,-0.142375168469558,0.109861284779108
92,0.484411701219165,-0.442405045083398,-0.164289611693368,0.115015640105812
93,0.459095318072915,-0.42378326139718,-0.120703741009094,0.119821552979972
94,0.486547391871818,-0.436730401365109,-0.164208485771449,0.115502639263885
95,0.465411829587775,-0.405718759870338,-0.158084432186882,0.108188469284637
96,0.471016718131559,-0.443946927123197,-0.163820478263551,0.106742337127935
97,0.481291910495403,-0.453672924869411,-0.143782566289681,0.122688930756335
98,0.482097892014614,-0.43781393974829,-0.162034162300346,0.133370134358109
99,0.471154910362504,-0.394335708009277,-0.146385003994046,0.114087982333364
100,0.472538920605068,-0.416396142029454,-0.135600439208814,0.0958509321297853
101,0.48647111977146,-0.440041369577929,-0.124043001412015,0.115942420736316
102,0.458102650687417,-0.423105054496738,-0.144946580882189,0.121687946618612
103,0.486222161274459,-0.411801185914778,-0.139056736158916,0.109770528415622
104,0.481944005346072,-0.414239869823669,-0.136226663261171,0.106512505304891
105,0.464190644881151,-0.400195878109602,-0.139401542640218,0.15474857457416
106,0.468848739827396,-0.426314447150503,-0.144023550104975,0.130220392031382
107,0.490850233808764,-0.382636773329062,-0.135857947700819,0.115015032873928
108,0.491666651330869,-0.416515644023119,-0.151045261372698,0.0898304087693521
109,0.474263164727231,-0.357889846749344,-0.128745916902136,0.0940912672842044
110,0.478179944721355,-0.394177947187985,-0.164254672085354,0.112030386163766
111,0.467932756168279,-0.400669918324071,-0.148904233596579,0.107257953786916
112,0.482008066019094,-0.412404886265108,-0.169219755877779,0.143228824428758
113,0.507356161681384,-0.396368518766416,-0.12462551269992,0.103500837947456
114,0.481668041028036,-0.390488059420691,-0.146522801663397,0.112820790629236
115,0.468278583273273,-0.389893755315357,-0.160197768696142,0.132810848887157
116,0.474322404918727,-0.404638961328973,-0.149693328298236,0.100344324807589
117,0.448030096046453,-0.411126024282979,-0.130767876501607,0.107696706542266
118,0.463959905466037,-0.392100817591265,-0.142732128735512,0.113613676841906
119,0.475082755202613,-0.402866821924511,-0.126791576524943,0.0808099061849615
120,0.457295940097514,-0.400705952097024,-0.1577037747131,0.120738394283844
121,0.474473113095037,-0.365587293172575,-0.109082853883077,0.0993330716761757
122,0.454908667716787,-0.406603782197014,-0.140815814454845,0.0987479131285309
123,0.507144313299065,-0.396460324888012,-0.158817270281169,0.123099694297255
124,0.464199809802516,-0.388115845489552,-0.161027577837195,0.116206141411921
125,0.456572645698335,-0.424481928904914,-0.132429294318869,0.104038927373406
126,0.455979928562347,-0.39995033578307,-0.135085989872266,0.140574901030575
127,0.495091019473709,-0.435589043348135,-0.156774989172469,0.135080298139545
128,0.455494952149311,-0.426533285266919,-0.184875608645833,0.109117381040897
129,0.45734027207348,-0.437087375336754,-0.174595882453824,0.136710617390872
130,0.469739152038927,-0.420693506182062,-0.169874760183795,0.150675568313674
131,0.443453957314656,-0.397629432547878,-0.155792523453156,0.140430550925428
132,0.451895144727265,-0.435860956491621,-0.17626212007754,0.142574896430197
133,0.491902508685617,-0.441754482975959,-0.163548426926496,0.114976854228251
134,0.486896420305511,-0.416786058540629,-0.145354753179468,0.122156720804746
135,0.475189934282218,-0.426792397453235,-0.152172000967004,0.116644701115047
136,0.482336758193325,-0.412655339883442,-0.149179743622612,0.117638288850004
137,0.477899402208021,-0.421873892079784,-0.139868949096847,0.114428535957792
138,0.496769500361483,-0.405286781672773,-0.138583548610436,0.0946114526199967
139,0.503640655042011,-0.445504108517776,-0.166373822724459,0.100944189535239
140,0.500441780249659,-0.421884973373919,-0.15068308908182,0.102881213346299
141,0.520248879970339,-0.427196281089062,-0.171531450506297,0.103775595698787
142,0.503833429898114,-0.436296003673184,-0.146591579656305,0.126819187805194
143,0.475843378810631,-0.431321577426033,-0.164112771256486,0.0967959880645627
144,0.467813019353521,-0.441134791827376,-0.159969854285797,0.118880489835692
145,0.494433957403085,-0.407287171740205,-0.147078302790097,0.0997897837945251
146,0.464413799190231,-0.427629985040543,-0.147103565793713,0.128737568641008
147,0.489093172987167,-0.393536891048354,-0.154691068587063,0.0933240651374656
148,0.458565647254194,-0.405083284528749,-0.158831325617552,0.104449992451242
149,0.452696886025026,-0.417667638336443,-0.15438127000041,0.0994803873095392
150,0.444033218816304,-0.408242907739385,-0.135400384923514,0.0696636235687061
151,0.452722676331964,-0.398027013454299,-0.1472454738856,0.0974055863710157
152,0.465850967883435,-0.408931449763889,-0.139730802081809,0.107188052668106
153,0.464373522383863,-0.441005635493405,-0.150608667262312,0.103703304429145
154,0.45515735253661,-0.41229108535377,-0.153377021174699,0.124376599157591
155,0.448653719650074,-0.438044825118189,-0.13524561979005,0.110715158402536
156,0.478017008206024,-0.406389037696541,-0.130437184866623,0.150541123905355
157,0.471277806732186,-0.394981419418294,-0.149893296876726,0.147153775941395
158,0.512487291292423,-0.423651484261608,-0.150182411585879,0.144298123199183
159,0.475776557447318,-0.418226723380895,-0.154562600595508,0.156598788702344
160,0.489953608387074,-0.401766919053628,-0.128712514314355,0.143992429524978
161,0.493148645352588,-0.419706644757745,-0.163479034858339,0.116481601267035
162,0.485022266465236,-0.408236396335999,-0.155541189553704,0.117273642335104
163,0.490228448789112,-0.423793446510264,-0.158595694678954,0.131344421155796
164,0.480871023050995,-0.418563268923792,-0.152324948711792,0.108164561709198
165,0.490484417357957,-0.41289628599271,-0.130816097678931,0.100549936655194
166,0.492225989782961,-0.382914803458711,-0.159742496082631,0.100853261593788
167,0.492534115099673,-0.397117370548727,-0.154310817968858,0.109734742005683
168,0.499718231499335,-0.407992119017891,-0.146578900919868,0.13557570775127
169,0.491969790019331,-0.414719820190845,-0.159206044391982,0.118545328240009
170,0.474837365842086,-0.402885069132482,-0.140262749092079,0.115316526869754
171,0.470363017455139,-0.389969767213122,-0.164312289340691,0.109768148153236
172,0.447763057514321,-0.418144540277033,-0.166777882378573,0.108864753887075
173,0.477748442035122,-0.380360654201947,-0.145454425611428,0.0790213172543025
174,0.48618630375442,-0.408126060516824,-0.138843184320148,0.128524683086003
175,0.460245912206189,-0.390090419629908,-0.147242590099608,0.109171932154886
176,0.463069721809458,-0.404590531440392,-0.140183718565961,0.0906814769272005
177,0.483201375166441,-0.382634941533603,-0.121149695018196,0.0970968662919164
178,0.470452044540426,-0.389591505081998,-0.119718730250765,0.109844113860872
179,0.490119383991145,-0.383243143957484,-0.1234149513798,0.0844740679894608
180,0.480556652950403,-0.414095241939182,-0.139436170545293,0.116777926603119
181,0.471049841610493,-0.396855089255289,-0.139068415702788,0.112522017657149
182,0.460757302932982,-0.39684097187189,-0.140050934628601,0.114982009745546
183,0.461590712318238,-0.40141284188578,-0.147203235865631,0.0885516159753546
184,0.450746423923232,-0.38252726264107,-0.164436778159534,0.114850042873666
185,0.480593299701256,-0.404643278040149,-0.152500614712553,0.112295437805163
186,0.481880239661214,-0.426438733841698,-0.151785358318308,0.102914859412149
187,0.484201975095164,-0.420288477238726,-0.179450803141593,0.120901370454012
188,0.459992795617412,-0.420792529415071,-0.1459330415843,0.127770568541563
189,0.461694391920462,-0.427203088409494,-0.182178456757981,0.0925955293052882
190,0.467220422916827,-0.38702292717258,-0.158381616819601,0.0661538256429794
191,0.460347776921508,-0.381287124563949,-0.143662313250946,0.0733631904324462
192,0.465254048535785,-0.359644516644256,-0.158022642049305,0.089476297846861
193,0.486385264655987,-0.382199651153994,-0.151879736931174,0.0781423351371715
194,0.468731552533167,-0.404726858829945,-0.164945804921041,0.0865842656116546
195,0.48220196940118,-0.381149584909229,-0.169653708051134,0.0825022095022524
196,0.461044715852871,-0.383506042976264,-0.164491350234569,0.1087714114469
197,0.475511971283746,-0.398576965072982,-0.158275708028223,0.0846147327822713
198,0.468412348454585,-0.412608131907586,-0.173553046037868,0.108713237068384
199,0.49735748951206,-0.430492316541856,-0.18097863380439,0.0777146786909522
200,0.475301590208046,-0.399604908466035,-0.160553716082253,0.055643574063499
201,0.491992282051096,-0.401945209472467,-0.159988673873162,0.0990970941725911
202,0.521768239983064,-0.418706562497914,-0.152493092904077,0.0735306583565358
203,0.503721315219685,-0.393783261460039,-0.161740244136154,0.0692083594726026
204,0.446416605342849,-0.395791352965946,-0.15915140211019,0.0676332354839728
205,0.484380944675718,-0.428342628458064,-0.15968627864497,0.085698462179633
206,0.48499887298555,-0.397558543446784,-0.145735991697399,0.0995999982622969
207,0.433132423723466,-0.383251945509756,-0.147201620253593,0.0671644159901019
208,0.48488036540095,-0.387380311656299,-0.162655220731987,0.0943274202762184
209,0.45427645129824,-0.400672867865086,-0.140621907119293,0.0454847165618548
210,0.455455739863831,-0.397495197551728,-0.166722043330461,0.0688244371045581
211,0.451666253117627,-0.389105547358257,-0.157975300824335,0.0913972759743733
212,0.468480934596868,-0.414288981284851,-0.149059049486351,0.0899790126640619
213,0.479183811965067,-0.386004567577045,-0.159496146739415,0.0789046601304639
214,0.437059666725607,-0.36856853700646,-0.137789771979521,0.0706991618562935
215,0.458052009505804,-0.388776205999478,-0.134832817158336,0.0669982825127625
216,0.44327370921616,-0.400497916075113,-0.135814719348191,0.053997096262519
217,0.460262746128851,-0.386963571158785,-0.149833639392919,0.0862971986147579
218,0.443413198349564,-0.423444213575256,-0.142726211132428,0.104585144611734
219,0.461560967253337,-0.400656145609573,-0.152107046697476,0.0616819659996575
220,0.463290096003687,-0.406028842772589,-0.144064328055684,0.0863885050935635
221,0.46667923000419,-0.406336420035475,-0.179073112433466,0.0875106429683317
222,0.469850363786306,-0.39204707458205,-0.149153164566461,0.0647936176987073
223,0.465851457312125,-0.403673109100715,-0.166280177525673,0.122196202942198
224,0.456558088820524,-0.409358855240711,-0.15750219759378,0.0756575764141924
225,0.465621968396016,-0.385414372605819,-0.14509838488438,0.0818397570176986
226,0.455567748740211,-0.391090473219746,-0.141749248753171,0.0905044018100771
227,0.448968327245536,-0.386044588216192,-0.141073043249068,0.0796092513933548
228,0.432591733937075,-0.354200453933014,-0.146214265741089,0.0707614828028569
229,0.437111331425959,-0.388765906822384,-0.149123055404626,0.0767355199205105
230,0.400640535160779,-0.385307920167596,-0.151542791912586,0.0738980607571977
231,0.468539184225916,-0.392416995531124,-0.168850765722343,0.0852511696075082
232,0.46943411016694,-0.407198961571972,-0.160677181006223,0.0661438343510018
233,0.459175381913131,-0.381296883840953,-0.175160796706919,0.0727174769880394
234,0.442089581831218,-0.382922102721296,-0.14356933746588,0.0628509677675044
235,0.470265505232423,-0.392955984144628,-0.144763653062183,0.0658757819119468
236,0.457181929276508,-0.403352793465926,-0.178031400852382,0.0990063686427791
237,0.471323381227353,-0.388289420448529,-0.147598889975777,0.0695218445928413
238,0.466079960637323,-0.430491357690334,-0.177602157080331,0.103121485832371
239,0.452566155779431,-0.412295542695684,-0.147420345182776,0.0772009538862289
240,0.440475648331276,-0.391913916849532,-0.169442756898473,0.0922226845814878
241,0.445104167783127,-0.397494296483583,-0.151260077307901,0.0789316878541673
242,0.448214704059638,-0.371435931231668,-0.16833929720034,0.0715557019674666
243,0.456921093852469,-0.407305790372083,-0.157696190432369,0.0664993232049638
244,0.449571488334283,-0.359020979536838,-0.150940963778393,0.0877632997692111
245,0.455587979374929,-0.384555506349472,-0.145142362808851,0.0653166944250967
246,0.479215596090668,-0.405980086720941,-0.158795164323956,0.0508908199111779
247,0.475141410300295,-0.427832611750681,-0.145783745991315,0.0741125582529734
248,0.490470086925703,-0.390513774291003,-0.148534809816624,0.09447171570705
249,0.466296563374847,-0.403363159167039,-0.1581096870054,0.0758162662682328
250,0.46006628452807,-0.399229670343813,-0.155020325862237,0.0771834546736073
251,0.466338170487914,-0.387007003867726,-0.172989782832142,0.104981429358077
252,0.490398709279381,-0.387289896380861,-0.14987247418438,0.0841576520100768
253,0.462051284508175,-0.409683913925327,-0.161558865824487,0.0838652761803483
254,0.469849395481757,-0.392590641903935,-0.153577147377854,0.0912905281905412
255,0.448562513724501,-0.404050358742548,-0.155551665920343,0.0830612011712018
256,0.474888702601651,-0.395782016397201,-0.150017638319683,0.092171196320373
257,0.468352527691924,-0.400455262983027,-0.143169453303718,0.0830918349100681
258,0.464106129543433,-0.386595559587594,-0.135492354559841,0.107469565487348
259,0.486902604349909,-0.403232021330559,-0.14525364504902,0.102121323141674
260,0.498159603298613,-0.380897337179427,-0.171337549600644,0.0817839067505965
261,0.46396091283654,-0.40187223945904,-0.158510974717329,0.0891165507412665
262,0.488499666937603,-0.403848730686965,-0.137541994171149,0.0807792675352401
263,0.46037901944604,-0.389392976600059,-0.169734210502791,0.0748684074700104
264,0.458281448977761,-0.389097836531611,-0.140811249226332,0.0865993530487642
265,0.458906381093566,-0.389227138747362,-0.153758308775124,0.0855621845816582
266,0.456066286826963,-0.416070307849732,-0.178940359541573,0.0892464160929455
267,0.467944672476983,-0.41014485434433,-0.138680388523335,0.100808235384112
268,0.481505693607936,-0.401495750891116,-0.161369513491469,0.0852573393957892
269,0.449131901033019,-0.380070065857271,-0.15247858325342,0.0637218172574006
270,0.461775418064327,-0.395623364623211,-0.149335499163443,0.0955066612570958
271,0.493802807472163,-0.399374467879447,-0.143462158084727,0.0955876258416871
272,0.479277004426232,-0.378732098088948,-0.144080269255425,0.123413380046217
273,0.453639552059897,-0.398265168142794,-0.159475740543324,0.129560971567588
274,0.456772479609622,-0.400815642601717,-0.166783122581062,0.111609490421447
275,0.500554485677235,-0.408668308257516,-0.184085517567718,0.104552415324809
276,0.471850843618521,-0.395928086838923,-0.167609086475593,0.120947700119613
277,0.472113864930368,-0.399182657792182,-0.16659875843426,0.104923253727801
278,0.468032068764717,-0.411101717277769,-0.169399484374094,0.126549511255997
279,0.450308517280597,-0.386480307599127,-0.158608126294183,0.107016680496377
280,0.460508779030043,-0.383768001044234,-0.164139363529805,0.133000463314126
281,0.486739053326247,-0.382470844060908,-0.166777140651353,0.100897939546298
282,0.476688562324228,-0.404176097134139,-0.180786069591966,0.113831917005746
283,0.481432959482877,-0.402275761824644,-0.181380805383043,0.105449159565246
284,0.459847792052356,-0.397474607435773,-0.201714982044275,0.103816337243943
285,0.449843839858248,-0.392275252572237,-0.179787662469143,0.0964201064762113
286,0.452807829420775,-0.40729261635461,-0.170619690900277,0.0952403704620745
287,0.459531671502656,-0.37913442577875,-0.174077860303466,0.0715814673868659
288,0.452933069896011,-0.387202457892678,-0.214775541436956,0.109096094784966
289,0.463263705196811,-0.367385894345416,-0.17900357935225,0.0817192155783631
290,0.459040205854865,-0.389689349711226,-0.188154810687233,0.0854295534573989
291,0.491414178705043,-0.389597850015584,-0.176849195267958,0.0631257643452386
292,0.46837728144369,-0.381989913311521,-0.178071419191953,0.0887200773055218
293,0.473236770984638,-0.383285462902609,-0.172119256579222,0.0922894138965077
294,0.462354799709337,-0.37173741354248,-0.158647853022905,0.098310803986079
295,0.470228935996638,-0.431086266529615,-0.161403283358045,0.0941484295735102
296,0.480027053738801,-0.428126791114403,-0.162491815403857,0.102769493692657
297,0.474664635874615,-0.39461790218902,-0.176134720689165,0.109508558297222
298,0.445599038014435,-0.407197412684089,-0.167645635389732,0.0782619028708063
299,0.48434427758769,-0.402573429546847,-0.174623462093796,0.095706938159976
300,0.464583429343134,-0.395406325314284,-0.169777299803846,0.111925131130897
301,0.461854034203065,-0.404713925259447,-0.191262606878857,0.0910987804656996
302,0.449918014082065,-0.385437652402581,-0.155046447642427,0.120323851882518
303,0.469323614250442,-0.388040133653448,-0.161368924331713,0.109766039416874
304,0.464223600216982,-0.377064360625359,-0.180383993941008,0.103508074141538
305,0.457531620314776,-0.41158180569618,-0.188919952375024,0.128600162829302
306,0.497697228948896,-0.404449048982386,-0.177875565451482,0.116176876674494
307,0.495397864245819,-0.408275246913012,-0.153390799487436,0.105270466481463
308,0.488864454117728,-0.396523942444199,-0.171868183837519,0.102936245462528
309,0.477706751765167,-0.392503354690667,-0.17075680899769,0.0843913586612439
310,0.498704591734517,-0.406014545288049,-0.169744146493049,0.112629854086124
311,0.471850713964597,-0.391877045801184,-0.170943743498579,0.0933199573610031
312,0.499146018509196,-0.407450819806397,-0.1462432426709,0.117312959964933
313,0.482721932477476,-0.403076825422109,-0.170189191688402,0.143310977745047
314,0.493736593941063,-0.42370658864793,-0.181893749478927,0.135600164125491
315,0.457952799815254,-0.386387262808809,-0.155299920859197,0.0931987624641808
316,0.472141508905455,-0.394551156019753,-0.175076166743179,0.150808123584258
317,0.479999448328753,-0.417042698247498,-0.187308521359114,0.143962503183941
318,0.491635841173662,-0.380335760158961,-0.163414728736164,0.118255649336975
319,0.479657858531247,-0.373208242200616,-0.168942931965946,0.128836466302671
320,0.502556528693382,-0.408524986646006,-0.155838658683161,0.126928148249143
321,0.497409965662555,-0.414422289596975,-0.144796852271231,0.111243689365022
322,0.493742778464806,-0.41888828369335,-0.180572623151078,0.144722296202996
323,0.469498929006594,-0.439629160124568,-0.183107382438838,0.112423796308569
324,0.49443318070311,-0.440687150424461,-0.182410602439094,0.108084425017131
325,0.47293524957706,-0.416267848129273,-0.18014782176988,0.121427273710685
326,0.498292535598537,-0.445672559175681,-0.179958070763363,0.120501765067816
327,0.49559930025175,-0.419285015886917,-0.193479188012229,0.110237447837215
328,0.480088755925321,-0.409636268730555,-0.189956628402849,0.123231539738348
329,0.516823405501915,-0.397005732180555,-0.17313681098213,0.128062912718221
330,0.493101148754331,-0.388267974894986,-0.173833599687755,0.11595160614372
331,0.476749123851901,-0.436720663793638,-0.180747301561655,0.117531429868996
332,0.540329752561788,-0.410257925956703,-0.201805836029616,0.0654750126301372
333,0.517896288879502,-0.387871339052019,-0.174539614209186,0.0892098749903438
334,0.499679204844484,-0.425942525905754,-0.194423196751429,0.126377803529656
335,0.52246387594204,-0.412313157963641,-0.173259148592179,0.109311435930999
336,0.487701637862176,-0.431010183683175,-0.18446470478383,0.119744078100437
337,0.522134679647563,-0.417444017532042,-0.170277066785124,0.133526002448173
338,0.481271026309603,-0.382903609302484,-0.185953259142727,0.109206462299499
339,0.487659138606426,-0.382349439717322,-0.165627609715829,0.0966588300474941
340,0.492070480076252,-0.407342097187548,-0.171357160047031,0.110310632403419
341,0.487990410346952,-0.405066868844726,-0.161049688326345,0.116517224485515
342,0.485592307267691,-0.418783588850191,-0.153394809367374,0.0995587099527968
343,0.482984701594822,-0.404524173899587,-0.191337573950678,0.125990166140787
344,0.514939923024376,-0.408534760713255,-0.18983645870937,0.102805692177895
345,0.517902132552259,-0.393447201985404,-0.181845679134703,0.0957125162078175
346,0.460718621640021,-0.396208062613589,-0.148169371414809,0.128999851044705
347,0.506391079260236,-0.400606524965811,-0.16373737269097,0.0963677625405766
348,0.5038530251484,-0.42013468283773,-0.159893657648579,0.11928087329831
349,0.503181396519318,-0.386918444106404,-0.166011075534188,0.110865555109044
350,0.509744550054621,-0.393869636990496,-0.15387279076691,0.0922600638816154
351,0.514306779848393,-0.41696813202886,-0.17158533828822,0.109782857800881
352,0.541219857157406,-0.398859668785494,-0.136126298423997,0.13686666622027
353,0.534480880560655,-0.402035126534268,-0.173570474333362,0.0676990506333718
354,0.49880832595874,-0.376039203507628,-0.173298506949818,0.100140011955469
355,0.536076637095283,-0.421795739363039,-0.181693617587833,0.150935189239425
356,0.528449993423705,-0.425598723878904,-0.158388180345938,0.0913548536642005
357,0.506409640933389,-0.386544981351199,-0.148752322500261,0.115525235374381
358,0.517188329542937,-0.404079512840682,-0.159696530169642,0.123236237486169
359,0.522347858469672,-0.41350524899753,-0.167982155769129,0.0896209451802543
360,0.518506407731003,-0.422635044917075,-0.18086980746584,0.115890107052359
361,0.52081164261448,-0.437281177051563,-0.156631995794366,0.0934408348654772
362,0.526702154955687,-0.425870717638372,-0.186318750496117,0.112835292944331
363,0.531374388040231,-0.440837965055818,-0.152789099710283,0.112993180819894
364,0.538743576072409,-0.437328710997597,-0.193299309133826,0.106375904671398
365,0.509114650284162,-0.445981600647988,-0.165917692178436,0.128439298858422
366,0.498685316004258,-0.414968789885632,-0.179082351232522,0.100068263098057
367,0.521233372606994,-0.411405144152389,-0.160047924037381,0.109690955928501
368,0.52588692439638,-0.417948201531963,-0.179555373116579,0.0969127944200781
369,0.492935694462711,-0.395087013524267,-0.166966377776009,0.0975039373754839
370,0.501334983393592,-0.417107470137537,-0.18338666115661,0.119655953153864
371,0.517839341956676,-0.417259163236978,-0.187716240256889,0.0863622660923904
372,0.495712977020094,-0.435750830745465,-0.187662436871242,0.0979223875656056
373,0.479127321937038,-0.438492463548407,-0.185104943744619,0.0973749220058287
374,0.530449463109185,-0.428871036987486,-0.171671273296969,0.0865886364071052
375,0.506954093652701,-0.430187723680751,-0.16351037493508,0.0852542044901804
376,0.496006739514068,-0.412081111845687,-0.17784272749217,0.106906709056163
377,0.490954282696152,-0.404918873140431,-0.189859284619742,0.095497695224212
378,0.513633495251836,-0.429681915023389,-0.208172469114274,0.0901058224410178
379,0.498266398596448,-0.423401867671682,-0.175187758507888,0.114271206996315
380,0.468992350961861,-0.428814225270477,-0.209834504443517,0.109730401919661
381,0.457743317876545,-0.40124592653426,-0.163727044896202,0.106601147806057
382,0.498070120528629,-0.408059213786055,-0.154729320156675,0.0776424766810644
