"Respondent","RLH","Bx_class1","By_class1","Bx_class2","By_class2"
29,0.427349373372771,1.01747972254988,-1.20614905549119,-0.998388603407098,-0.330848966697402
30,0.267076511374958,-0.152017599126205,-0.573037096029966,-0.542703236774006,-0.0528096000340747
31,0.459906167968105,0.842592310041722,-1.51656875726056,-0.734535935534708,0.32052487931831
32,0.514269885952447,0.547133053476307,-1.43787066366007,-0.892410400623913,-0.640418038377377
33,0.39091159803538,0.944052886856667,0.358421337606596,0.139449398939153,0.908323622448726
34,0.661135390175458,-0.411276088600763,-1.50994333868865,-0.637221953800956,-0.902278936026916
35,0.39036561704583,-0.2017782007818,-0.92133281438032,-0.732350081844813,-0.585340705893344
36,0.451123153616014,-0.282925298235107,-1.10977799571964,-0.94407559876404,0.0206257632169832
37,0.353366616292386,0.609386627001486,0.725607018996059,-0.193701830060032,-0.0946993518058387
38,0.607360196150619,-1.17445071757042,0.121403967211328,-1.03324668730885,0.420766354388335
39,0.440528430138338,0.370257068574951,-0.283826609767895,-0.457811555251238,0.144933852787929
40,0.443290632113174,1.77022254577666,-0.433076781871373,-0.420233187464321,-0.805955511295099
41,0.473870268545159,1.19069829188121,-0.920884391502526,0.702855841819681,-0.205573857516209
42,0.239606935428736,0.542701530629146,-0.250361642481077,-0.0886630245343413,0.606514083011946
43,0.346654593686367,1.1010563911434,-0.385799145000202,-0.703640229809673,0.536824863135308
44,0.403236892509573,1.18207875581426,-1.10753788070566,-0.604078811653292,-0.309943281061819
45,0.397451662226286,1.46629385454701,0.0120031338166777,-0.545707083409262,0.845041271321884
46,0.389091453139663,0.286205918219322,-0.50161691729985,-0.437427094432381,-0.208363191653601
47,0.393037193320846,0.069408472641919,-1.02734366930436,0.121103966636735,-0.565422541560213
48,0.318443472961921,0.573496519750009,-0.503952280624969,0.0771680276156628,-0.158140294760107
49,0.690292229625466,-1.10631076523469,-0.606156293628974,-1.12653557135379,-0.117028754834266
50,0.568984472435055,1.24632001348181,0.720657446745854,0.618070128659651,0.776100876266382
51,0.27734007998271,0.266386222029419,-0.447773229419229,0.110284483364431,-0.0523268308646101
52,0.53628322393865,0.957653543587366,-1.3339721330517,-0.421913589271049,-0.718035695773695
53,0.720447484452504,1.47811711362413,-0.877773233729427,0.8111694968925,-0.394263343457074
54,0.302833321386218,1.14610191359339,-0.327534681644567,-0.817678944924248,0.71420019262813
55,0.394211071663543,0.389019474742314,-0.358872515683676,-0.628657316076976,0.428829907179261
56,0.383311280169488,0.89107684436783,-0.51032558428939,-0.869043186567137,0.135687295102362
57,0.376530567495234,0.85427950585152,-0.431338846492212,0.374139530734274,-0.119186169054451
58,0.550353472945108,1.22366263724569,0.448378019606353,0.826293684690128,0.364878319806595
59,0.620916516505521,0.991640641287697,0.749331610065978,0.22495850480648,1.06514332858004
60,0.504795851643787,1.12045014474297,0.330625963598506,0.60719208986743,0.0709135043207185
61,0.35573759350062,0.736961854186713,0.0806551528624709,-0.133898036370937,0.847813240944383
62,0.561987051573331,0.996511936625097,-1.09293407044891,0.408765060534158,-0.619438921661774
63,0.416804118838304,-0.0270152860501534,-1.13284513746948,-1.24227112036276,0.215128799571095
64,0.299974253264934,-0.169646990489038,-0.570907744470018,-0.344539253073059,0.0798654510367112
65,0.404390057851468,1.40477767895676,-0.766001634797868,-0.409513022108727,1.112186340392
66,0.366530361112512,-0.327821029874727,-1.14641966350475,-0.433369125747658,0.97379537921112
67,0.286112872322904,0.541244893556687,-0.724127880660352,-0.60519129548332,0.601941150198027
68,0.385249968858202,-0.144390721876183,-0.30394873459971,-0.556016413796728,0.0418279760717407
69,0.574536235788008,-0.968423545685471,-0.0556880938130662,-0.863054389435485,0.515873104601313
70,0.344884899031427,0.689944984647415,-0.994406269840344,-1.01767535183566,-0.00613823717026898
71,0.266699015012289,-0.146692442073358,-0.137464072391493,-0.525324329369145,0.354232273364705
72,0.731978884488215,-0.869213278832174,-1.31377545460392,-0.961533514024459,-0.595994036133576
73,0.311576727193683,1.17861247944228,-0.241168143587354,0.28245812293089,-0.199683632190423
74,0.32697135568072,0.192383248698621,-0.691110446921264,-0.621319950354055,-0.0977597303929787
75,0.323434282102163,-0.47856835619085,-0.0787508925326694,-0.426576522614904,0.102082569420551
76,0.757691006759168,0.721775772097222,-1.50606214219972,0.178665727545501,-1.00540813530511
77,0.457866787221215,0.470326256423529,0.80461720992732,-0.127804654243229,1.10197593592047
78,0.457043835161647,-0.151653950987886,-1.22644246339864,-0.295509731021741,-0.555600562137538
79,0.316703597399181,0.0343910208752815,-1.16968504433249,-0.734564835166559,0.432484396851382
80,0.581213918497824,-0.357883719177918,-1.28879617697729,-0.62804466397212,-0.765371151470598
81,0.504075669593404,0.492552744526312,1.0147228726918,0.304294598542168,0.964073357712521
82,0.697143316485934,0.197695400273079,-1.71428132416143,-0.140890073955777,-1.13969926359959
83,0.408854543287966,1.38098327711105,-1.16661988938322,-0.595906676225857,0.814872782054339
84,0.366419270632253,0.6406363152778,0.573429015195938,-0.50439155145626,0.528220433597369
85,0.565040996029616,-0.426596157207025,0.864361500710888,-0.478581058391248,0.880744112387014
86,0.418987126101124,-0.740001395370292,-0.312036524791417,-0.802192221501008,0.540769435052025
87,0.438885903536447,0.257169674731497,-1.33928262768734,-0.467460002698728,0.859806361733766
88,0.3479839653229,1.29648004402895,-0.275313611850205,0.0896292649274368,-0.147396706113586
89,0.351446495754224,0.223752293888711,0.763715223749286,-0.284223328947162,0.592491359401725
90,0.386581803734876,0.849434213030545,0.452424648536161,0.618223856289216,0.524465566941808
91,0.380306380902634,-0.307766981184637,-1.18888133105802,-0.71134674079263,0.858421370690451
92,0.292579044261932,-0.423367633417321,0.000191773916406301,-0.489166609047733,0.475687363168271
93,0.485134720866538,1.36011563487635,-0.0826523587411924,0.588184687835149,0.68400290399587
94,0.290486305236063,0.495816608677785,-0.545314572066481,-0.547454633922605,0.0742958058970224
95,0.629351847687393,-0.732104108121486,0.892751328895917,-0.735663291189821,1.06937232449269
96,0.349739224178334,0.673896290440317,0.0887010813628755,-0.533189723753502,-0.146733305951034
97,0.546612895217848,-0.166853207171244,1.09874396694847,-0.303773767372976,1.13402795891845
98,0.498974823168286,-0.698586620669552,0.601598903902333,-0.657208827497365,0.781944265534874
99,0.435035768930591,1.11174174190522,0.156142754155122,0.195109420577809,-0.568522762652245
100,0.601472788073767,-0.762637621222244,0.699371616760729,-0.674015520486471,0.915917499491821
101,0.330395018725817,1.23645166471083,-0.641126060355951,-0.256326860117254,0.257147071619461
102,0.371307075087077,1.01798615988748,-0.229950375074556,0.450462823448068,0.414896371740969
103,0.357868459984986,1.07102368769764,-0.127036756032239,0.0645517470852498,-0.492655377985931
104,0.259270425840111,0.597282547648621,0.215581899069512,-0.302508456915366,0.367695709665327
105,0.59770096633831,0.36425645739046,-1.44034196376968,-0.137368859959277,-1.01215238055781
106,0.259842112604674,0.914931703927724,0.0485598302168962,-0.427566036344374,0.245895303498269
107,0.387265503613178,-0.299055335680813,-0.848477184874108,-0.747699471205615,0.787765306468042
108,0.527355286800527,0.0780196796512331,-1.59667547188577,-1.1889607966847,0.403666152654381
109,0.438333656868453,1.26773527602354,-0.356169067131585,0.347560083192129,0.774157978972002
110,0.411228852137129,1.31019679369461,-0.667648588172081,-0.749973292572345,0.756228530975279
111,0.36015897161067,0.831347862528038,0.53635451710755,-0.0774692076514254,0.925563228147055
112,0.516820569575142,-0.995418137009188,-0.340824660840691,-1.08558499400343,-0.125015651393253
113,0.279811713448821,0.780201152368028,-0.89086442029318,-0.828959188057196,0.184010389124229
114,0.394113569291814,0.435680356488923,-0.880292398819663,-0.0995197903825016,-0.511792622705211
115,0.752424243592517,0.651356119528402,-1.64048905753413,0.0119012899015098,-1.0073899539556
116,0.538938488234707,1.34480933340226,-0.531557641543426,0.823836008506454,0.148777017338323
117,0.267099051220463,0.0121051258093669,-0.0659695895132701,-0.365481002992748,-0.0345328910917886
118,0.485581175716418,-0.608656849709417,0.679691776859052,-0.674841329602843,0.724559621129507
119,0.498016878735929,-0.710335703756985,0.618322613191259,-0.741984215309582,0.789738763682362
120,0.464547729332587,-0.370240880385741,-1.08443293229741,-1.06697715655599,0.333278203753054
121,0.241677073548469,0.515089165436687,-0.14956815716147,-0.414749080039826,0.440908754958659
122,0.419139881185494,-0.77320393119881,-0.63198453770304,-0.911265694541638,-0.192123109248674
123,0.452773026832192,1.55884379642717,-0.280597596876312,0.40946756119071,0.293696194100083
124,0.408335377153357,0.606151802322504,0.583486531833184,0.422156786143331,0.570343603764498
125,0.413325947471164,1.2957438628084,-1.00864504180454,-1.01424464081608,0.457898632814233
126,0.501239587238963,0.733948244311534,-1.10751203540186,0.162903281538562,-0.910555265835666
127,0.405982501364362,-0.0758779702163793,-0.710707205342088,0.414124371976176,0.1659225423978
128,0.601502885793431,0.686271542220012,0.976630783046672,0.216316899357166,1.07105164760155
129,0.506805551735821,-0.974347549347348,-0.842849585081462,-0.9885116919634,-0.0172186760687211
130,0.364331963700783,1.48413019700341,-0.197102643259104,-0.335878040134102,0.00181136307433911
131,0.310848848086109,0.489389797561196,-0.329048360488744,-0.0394859007473686,-0.276681296252822
132,0.527709114631405,1.20270511958161,-0.733052583150033,0.730296336937234,-0.278967023582109
133,0.695237387907465,1.47651321489705,-1.01440100531688,0.681079118371525,-0.524670801203688
134,0.322341075937033,0.996719939113389,-0.376270583657549,-0.786614906755064,0.506960190631379
135,0.351497030188472,0.633038143578366,0.644077556803796,-0.342981780244595,0.516719045856976
136,0.495389583869698,1.28183738170411,0.417437041764185,0.233623505404225,0.848545600979944
137,0.286483266462935,-0.0126032026527243,-0.0785850642552365,-0.319960191797273,0.808905244406483
138,0.635232546869279,1.02027434686799,-1.51688853627214,0.209935342552518,-1.01350591180024
139,0.68515309120077,0.68369259736583,-1.47242392571694,0.198334300841662,-1.05748515065955
140,0.359692698271314,0.206534883473624,-0.29298688105854,0.277178838771234,0.269756231857298
141,0.321575720293567,0.802958346704949,-0.77210189173191,-0.493323070516269,0.912322824680308
142,0.38899921510471,0.786888121533913,-1.53992025527929,0.350382317259385,0.699197602900821
143,0.42487689919369,1.17009302477074,0.222034428193817,-0.272702555698883,-0.255257930303002
144,0.452317888902996,1.17296791835086,1.04770859147948,-0.641927879632855,-0.72223215397226
145,0.542413807517508,1.1483176263753,0.69580782542326,0.443185497062325,0.886730533870003
146,0.568282894338894,0.800216300888521,1.1570114537638,0.304377894120961,1.12642946815207
147,0.369283696483475,1.0936365087635,-0.037670422772154,0.449467652683142,0.602248078406835
148,0.421473422929243,1.29317335068143,-0.205044348316235,0.432107593882735,-0.3999107498845
149,0.530073464329001,-0.653808228677056,0.68613444352745,-0.657292918620649,0.849091117959312
150,0.403727167016926,-0.363562748699823,-0.793653785682186,-0.671352364801586,-0.387708747549044
151,0.670349534509103,-0.636563006050183,-1.2267323745451,-0.902083292988921,-0.689541727368101
152,0.261032539311204,-0.284576581874662,-0.0490584993653094,-0.252419467141336,0.369328934758445
153,0.580224442184126,-0.502938192865553,0.822981684368082,-0.565117992513465,0.926873599085377
154,0.451671321651975,1.03385870118479,-0.774747551341524,0.0571697125613055,-0.612982862896367
155,0.243068289186705,0.658307240067778,0.162895777922796,-0.103336530904253,0.514365056411693
156,0.685576359026739,-0.154502431601385,1.19958730392543,-0.301872987987239,1.24181145098427
157,0.503783834477063,1.21306001549995,-0.843835645486626,0.283700791516567,-0.607554836802183
158,0.740468865179373,1.68694318867077,0.362218854462284,1.00979546028089,0.243586788324998
159,0.278092292396198,-0.142423509960069,-0.0805351310422498,-0.0607866568110339,0.602558921426745
160,0.24710179373696,0.15140345909601,-0.040492333804944,-0.057315738813499,0.0456071573876789
161,0.267130952927863,0.906089880212351,-0.0317718698298524,-0.372278453978733,0.325853888269364
162,0.235724450680483,0.405421840513092,-0.237823417848208,0.21896549084509,-0.00441727041951102
163,0.472959212827996,0.886519779440092,0.587975638841022,0.336874638113322,0.807876349211757
164,0.420705045445024,1.08007241583512,0.455042197578255,0.566684870803995,0.602340025391682
165,0.44317014110123,0.763305445009841,-1.50475908812498,-1.01344105496516,-0.552589126822315
166,0.201203543632073,0.151822177367035,-0.318579002203137,-0.280958531162576,-0.0763780624578781
167,0.371333042701343,0.975329122012955,-0.954094139832124,-0.175037794745525,0.252943841014976
168,0.763870194861736,-0.829693987589775,-1.15339045221595,-0.930881552236488,-0.672714067971244
169,0.357456633447215,0.0676399837339208,-0.454753449264724,-0.800770481373667,0.415947279181965
170,0.277782330359409,-0.0971279042338593,-0.0202772368349249,-0.323308770518304,0.0862310283472684
171,0.421992191745178,0.92231977382251,-0.478241318930422,0.523703732781345,0.143717617161605
172,0.2497396911786,0.119484084921693,-0.857405290527715,-0.60463289081315,0.223066877214425
173,0.339104394949895,-0.0963569068240817,0.601376647755929,-0.275764519400098,0.714844158537353
174,0.442503656883497,1.11118596269253,-1.27059087663281,-0.811393898050004,-0.251116699776604
175,0.350685845041801,0.613257486491191,0.216407367252359,-0.313579082490244,-0.196064558673433
176,0.430245892753663,-0.233996953176302,0.795205405632977,-0.526302674466284,0.8870127577258
177,0.283473882403156,0.496000005561677,-0.648519139478955,-0.47220175139634,0.819301396548669
178,0.339056542424429,1.04142654438377,-0.350291010754668,-0.40651873829195,-0.389206033884583
179,0.466098320730089,-0.184305080889042,-1.32973042129683,-0.301336645414987,-0.582301931256095
180,0.727437068555591,-0.139812124662251,-1.45238529011958,-0.406867223323636,-1.087998327351
181,0.319421932311267,0.632632351984196,-0.467666315673926,-0.608327792068044,0.606999303696766
182,0.395987030803629,0.555863174965814,-0.0679397355228444,0.225275751768668,0.16976146946046
183,0.366623776239295,1.06397680233045,-0.993761759474347,-0.385159477944145,-0.627083887210542
184,0.528436865411577,1.19024500633493,-0.776101794716553,0.686185832215604,-0.398915394311212
185,0.256035266031076,0.477267989442838,0.294458771455586,0.218596629641811,-0.00595197665321021
186,0.26612149735978,0.907582146290183,-0.630533145787037,0.261556674397223,0.26646645289916
187,0.261195770526169,0.718940226196386,-0.23484411767776,0.315089814909034,0.240671437814879
188,0.478266752648367,0.157156232603454,-1.43618766681269,-0.449006916965449,-0.833344483499255
189,0.281747650766328,0.240420389200768,-0.95285423699573,-0.198602680686099,-0.341377016643768
190,0.349078890340405,0.556511143641766,-1.27465401780374,-0.791696967318584,-0.241422067102343
191,0.526887444141083,-0.369440520894527,-1.2208217393918,-0.698341480646339,-0.622964559826297
192,0.533709700053248,0.864079550078444,-1.1430537199227,0.146681776159408,-0.916908126975915
193,0.31168376816494,0.776361124256309,0.41107863862486,-0.572433099530367,0.568806574837725
194,0.579310285845031,0.869816815803668,-1.15182679966251,0.52546163275526,-0.244879582685879
195,0.255753250363175,0.321345733640745,-0.893627278294333,-0.456478103300254,0.390843060609431
196,0.562378145524548,1.38955090824753,-0.568854983563629,0.722320322724356,-0.324335711002945
197,0.379658691457618,-0.0496753420283882,-0.0620285863888097,-0.371862715143052,0.0316370186844706
198,0.466882830747676,1.10146919263371,-0.874092844680196,-0.329065040769465,-0.991362727227852
199,0.394268317304511,1.02540320797362,-1.42647698048708,-1.04558915510129,0.305123141060821
200,0.299101627547132,-0.134263143345609,-0.675400545859106,-0.262850136741312,-0.561642443798891
201,0.341255032158722,-0.740591192245445,-0.534002941182493,-0.497495176916664,0.0222489907566615
202,0.46746181413823,0.102987497055098,-1.08554266826981,-0.475565015934941,-0.764745824525444
203,0.601747512581715,0.400541004654619,1.31896981303292,0.0618340927957275,1.26296235910364
204,0.400467240333395,0.218528789802195,0.658400470238653,-0.823279780848437,0.0752886051495383
205,0.579517623858492,-0.759946092181066,-1.09944394361152,-1.05507482667332,-0.366890647411303
206,0.412628066459285,0.510068734754255,-0.0553941000127385,0.0953260601138817,-0.105896881524805
207,0.360884417672281,0.907102204497054,-0.171414739194481,0.546844961760208,0.410505831479759
208,0.539626802269768,-0.0158214501583927,1.00069121245532,-0.493896101335121,1.00488307631327
209,0.407644161677135,0.910493986731233,-1.04417739137323,-0.268517266833807,-1.00772878472162
210,0.331191646051923,1.1080437610061,-0.0492625555539847,-0.712612064217599,0.436893899259226
211,0.553167889350469,1.40032421917504,-0.613769679339865,0.810655492065585,-0.313042191522356
212,0.291926028225065,0.186138594538137,0.418501596996037,-0.414646038916895,-0.135365138405836
213,0.767982933453246,1.17935238647102,-1.33326378473016,0.560213871909883,-0.849222908053706
214,0.319320650836404,0.27478177363322,0.0871233777052435,-0.884765518837616,0.542533705800227
215,0.311016300522065,-0.344224885494189,-0.923865997460312,-0.435185127002295,0.803358313283591
216,0.64711202620237,0.839999686133241,1.09657186471877,0.294753082820259,1.12924116755725
217,0.253869391800038,0.245338424548191,-0.250684427806987,-0.494935098962543,0.358056783303315
218,0.341287093278259,0.713738149013494,0.6215074760659,-0.665084735071012,0.605917806518525
219,0.383850673670087,1.22980543545371,-0.142216165235295,0.368047315639988,0.396387211838553
220,0.240554289844896,-0.106106759899807,-0.0148474223397205,-0.363466318209301,0.121115920482749
221,0.432871538698083,-0.676446086606679,-0.406617548478284,-0.708477634669285,-0.0650213348014042
222,0.337214697116689,-0.0122145206852099,-1.16483051941216,-0.660778429977617,0.804796029285012
223,0.323968864560071,-0.496537619494441,-0.622528853202464,-0.86659526421692,0.372062212429285
224,0.297153607960127,0.716403885410687,0.326172723714271,-0.19518457560716,0.467560963813554
225,0.330518816071509,0.353049423179972,-1.09594986743817,-0.300875840050087,0.723819315390166
226,0.310010216733042,0.361504880279202,-0.790448939955564,0.187240846004136,-0.632792538542548
227,0.406705664847993,0.982946996025205,-0.772163308033555,-0.936069043939804,-0.314694558586283
228,0.286100787354376,-0.323953755654187,-0.429666299604301,-0.312367500684723,0.429043905200168
229,0.484026370844785,-0.636883325437261,-1.17433084896967,-0.761249950012812,-0.588685749808011
230,0.415114354182472,1.5258103138752,-0.780909980309534,-1.10628449399376,0.0944863787205863
231,0.403976557455322,1.19822496246608,-0.0270555511110157,-0.00605729640790649,-0.565508286840345
232,0.23773267560178,0.670490813694592,-0.0752978123352067,0.37266763640252,0.122932001303234
233,0.345955332995638,1.36446328786719,-0.802514849147256,-0.913796661495166,-0.209802692056519
234,0.343276829403142,0.976621554412046,-0.173724908121684,-0.230628612167375,-0.471354646745139
235,0.695335001437104,1.25369721282791,0.962441434595849,0.854134925285156,0.613455125316855
236,0.452346038525958,0.951939291507035,-0.819852320641797,0.0175568954289302,-0.917364755564363
237,0.38397544735764,0.586770171900747,-1.0635878237824,-0.10609311223901,-0.70706484743121
238,0.289002446703833,0.370192232378791,0.5005183593563,-0.0311950489678573,0.707961067196974
239,0.281310108215885,0.434169085275383,-0.635402803875608,0.293182196683706,0.491639401186404
240,0.376003036062716,-0.395809783428898,-1.179463759148,-0.982343193273081,0.73313118874384
241,0.279017696481038,0.273135529907678,0.457090209214399,0.0723134002612791,0.628211243599613
242,0.445515349142326,0.554802282472452,-1.28501658367769,0.336735919747738,0.225612105506696
243,0.555576974081303,0.308022261559314,-1.33231742428579,-0.0770832734705377,-1.04042810383906
244,0.52082344206695,1.28610668317951,-0.805825073709682,0.816041190986112,-0.399818932264839
245,0.487992992626776,1.26535957987626,-0.615807825141318,0.781467884658511,-0.40709776315622
246,0.302670652829595,0.723429024680754,0.314587083850963,0.221116322949878,0.493435669409966
247,0.434760729614738,1.26528200008623,-0.843658418332778,0.169065006452276,-0.0919026734983455
248,0.466067453273782,1.26006590334258,0.151554664446545,0.666122126838605,0.487229724340543
249,0.289959336647224,-0.136627817990732,-0.192572842809902,-0.231921337135382,0.428415551816601
250,0.52325666824453,0.271485119695498,1.04052877721754,-0.0628104063837607,1.21194757287594
251,0.595233902837307,1.38583293061701,-0.741481912941757,0.729014566500752,-0.649235702829733
252,0.384805805272471,-0.786887825872581,-0.575702630516728,-0.352255968503043,0.587644773487128
253,0.334097706889852,-0.753451458891941,-0.438963230842647,-0.143382766599769,0.889349690481138
254,0.283833448373404,0.508352489490461,-0.0114784818034797,0.093151809695444,0.722184783188121
255,0.270027642154207,0.0783040145629126,-0.581004009358919,-0.301888962954752,0.27508447907452
256,0.428007192452345,1.34661891478683,-1.0870075670061,-1.38673287910362,0.185896943465163
257,0.381220382018047,1.3077714023477,-1.40366489521895,-1.43474488101338,0.533575017443041
258,0.408785724356408,0.194646913943608,-0.680899799356741,-0.345422065608526,0.703515044801947
259,0.456508917077342,1.1961295696312,-0.783891055084829,0.67432376900529,-0.0239287637508665
260,0.388054202400447,0.302637874478191,-1.22359282575433,-0.408807094543115,0.960811220350822
261,0.344987144387725,0.418047659695138,0.661355721017948,-0.364666323770825,-0.342005855994918
262,0.402858952784284,-0.377133955749835,-0.224106058404178,-0.149869514172155,0.481218262762399
263,0.460837053350575,0.500237013319176,-1.38797790074463,-0.640866916281531,-0.586381762791155
264,0.476534861302122,1.47718464949595,-0.526367434309952,0.634225091487358,-0.472504680272892
265,0.519632884780041,1.1910410070868,-0.336034890122541,0.818616645842662,0.0846207274333355
266,0.372943529678198,0.0662714143959852,-0.215233213054847,-0.474277717226588,0.424833215524893
267,0.541415505256417,1.35548458158384,-1.12789805981743,-0.238616276381687,-0.544640993993318
268,0.500084201124639,0.640086766184363,0.902018510178967,-0.0543345126588841,1.14133925140803
269,0.325222429501712,0.196483058115372,0.127132241889279,-0.540925391931711,0.263062437559833
270,0.291647910807228,0.478559669326321,-0.862319847436273,-0.767490632635337,0.0745400219079768
271,0.295290531702979,0.330411807568989,-0.371777245577839,0.100929634036267,0.266668170021429
272,0.376864976093526,1.08144693936758,0.617006948695363,0.23805437014305,0.806884414501738
273,0.467752656406207,-0.170850510705947,-1.38002818121697,-0.633970879629675,-0.714678814039611
274,0.589242345510497,0.633159988696286,1.09891641325372,0.251878683807411,1.07212045799391
275,0.387340417748147,0.85740157382163,0.389027731612297,-0.67948770565453,0.615748727906122
276,0.364462139745164,-0.368600833677274,-0.315848385199775,-0.714174139941096,0.354658958966386
277,0.460782999539683,1.17498363360524,-1.37069234064324,-0.897230435098275,1.09597921923225
278,0.266296156622836,0.0215090882930388,-0.856987136854838,-0.377151482664862,0.670869409088879
279,0.488494441783501,1.09346258830777,0.542860630582247,-0.0505804080161418,0.992654755281304
280,0.342643259556826,0.28577231509318,-0.608752991716488,-0.627709657829661,0.340053280570481
281,0.261597150456004,-0.267059832810773,-0.0927891280831193,-0.43138895621649,0.146406527676461
282,0.397079047814769,0.665005462595836,0.674615040024571,0.0154234244383273,0.590425929845118
283,0.518011992312448,-0.354709453581041,-1.16587103430177,-0.497424378507303,-0.911631495321522
284,0.323985945893828,0.340048566386803,-0.223545017160821,-0.414049555757764,0.288942487027436
285,0.411061228799603,-0.605199274923112,-0.973153107943338,-0.397330603007284,-0.213713348818427
286,0.277652652019899,0.702565532081259,0.37181791417181,-0.415817875046636,0.128606506553435
287,0.306577676390366,0.299858718708556,-1.16232797677112,-0.145730001157374,0.429937542354473
288,0.536885110883392,-0.8720667660549,0.476048037015904,-0.879078154343995,0.671888289177154
289,0.265872459393241,-0.138277442213991,0.360673896000443,-0.397824306529117,0.453509657685168
290,0.599019354417866,-1.22560311442477,0.0323873172398512,-1.1090050094538,0.340171369097344
291,0.424053483278934,-0.0382368829485195,-1.21315950821204,-0.603341843390004,-0.610075641574966
292,0.382613530488607,0.779651854543683,-1.53386726909832,-1.12335396185456,-0.163432240057982
293,0.246174836280758,0.588080659582896,0.0456991282233956,0.271608697770923,0.126282086269438
294,0.367219407307953,1.24530809975114,-0.512424518122513,-0.630099428260998,0.460632719571003
295,0.45433618338755,1.15185720951209,0.0150215696422746,0.841033195646829,-0.0303356733035803
296,0.316532761573103,0.931552158255894,0.233666842962078,-0.704947570572418,0.261914517754053
297,0.799552789436812,-0.412363816019291,1.17607953346063,-0.465865506492207,1.28229899655098
298,0.515867840337775,1.07667204691571,0.635054057675754,0.542861687643884,0.754904986791945
299,0.411898825126702,1.05599279723415,0.238773966700237,0.318338731038873,0.73149149444825
300,0.390024680848166,0.486199390908834,-0.914881540828299,0.180600288813242,-0.68400805510441
301,0.403240361887614,1.20241679784688,-0.303758115375866,0.337166041636585,0.152439980110983
302,0.315115888959897,0.221548837082032,-0.856247143917795,-0.0429853933507286,-0.351425502625538
303,0.268315505927432,0.30031089684305,0.150310754130397,0.0784272667255947,0.479521722133497
304,0.370559480189623,0.937336735945302,0.416232680955986,0.37684289870717,0.0285604318573513
305,0.447305561308436,1.42710615199128,-0.215681321840498,-0.368250181059467,-0.693990256693744
306,0.294933346690186,0.70860931060922,-0.980436350377759,-0.400602036212693,0.921399165283519
307,0.468927134457528,1.40858016100842,0.171948825402039,0.827200340063692,0.379551432122848
308,0.32450560288271,0.29616533009136,-0.818638651828528,-0.266060266033163,-0.742627515561569
309,0.44285356546831,0.627030635424785,-0.937747332605124,-0.257877909280648,-0.713569878316878
310,0.433185990676916,1.07924835888428,0.0404427643619099,0.764299046899009,0.178798646610669
311,0.321270929996146,-0.103192102191377,0.522094180616858,-0.305490182148865,0.648505420492592
312,0.607632017222419,1.53569766614451,-0.352183027701302,0.937991770688264,-0.0492547095465527
313,0.304982634163272,0.75959145953996,-0.219052753401476,0.17101147921162,-0.488761111084808
314,0.338344775014037,0.639760801980303,-0.546066672973668,-0.203099716771222,-0.548349561571009
