"iteration","brand2","brand3","brand4","brand5","price2","price3","price4","price5"
946,1.726262317,-2.571851784,-1.631507999,-4.904884926,-0.8859276307,-1.94810704,-2.47877657,-3.130539855
947,1.577580952,-2.555090724,-1.479813549,-4.931280585,-0.8345170724,-1.891286224,-2.484891122,-3.182473596
948,1.606131529,-2.590200392,-1.544982966,-4.876992842,-0.8548347209,-1.883733049,-2.491574355,-3.183502299
949,1.764577932,-2.658881156,-1.723757725,-4.930340342,-0.8469395689,-1.896762773,-2.451281691,-3.106123746
950,1.68889538,-2.710621856,-1.652355946,-4.918759313,-0.8324556311,-1.894164808,-2.410108959,-3.083088105
951,1.570037782,-2.65479481,-1.576832825,-4.925981258,-0.8287321189,-1.877808788,-2.450726046,-3.135556892
952,1.736276017,-2.692737779,-1.588095548,-4.847170808,-0.9012705319,-1.964527518,-2.475304631,-3.176851387
953,1.623954262,-2.714399322,-1.521873239,-4.960031014,-0.8898533764,-1.887084557,-2.430204999,-3.106778962
954,1.658653985,-2.787783033,-1.656814457,-4.88729127,-0.9034199694,-1.888301853,-2.404135792,-3.065192666
955,1.591943264,-2.786198632,-1.498022423,-4.959774258,-0.8589778256,-1.784418345,-2.347825916,-3.126952675
956,1.531281207,-2.652832948,-1.572083703,-4.938388145,-0.8913976731,-1.825834425,-2.364959645,-3.106466089
957,1.677764272,-2.802611452,-1.5518324,-4.986490169,-0.9065804364,-1.850404269,-2.35660808,-3.029411689
958,1.763052248,-2.81713653,-1.482421791,-4.914102651,-0.855672922,-1.827770002,-2.408188468,-3.188421429
959,1.742725953,-2.808305353,-1.594551869,-4.865126949,-0.9046498482,-1.85560855,-2.423618325,-3.156904116
960,1.744375818,-2.866542945,-1.619583075,-4.913077667,-0.8790149079,-1.876323726,-2.427460723,-3.113557647
961,1.762011458,-2.873544339,-1.522357776,-4.814256617,-0.9203534113,-1.846965693,-2.40474583,-3.156218486
962,1.715031305,-2.83490629,-1.548547818,-4.91117291,-0.8974413633,-1.770579452,-2.408627139,-3.140786375
963,1.684421568,-2.820029683,-1.513806144,-4.911080876,-0.8608843902,-1.820031776,-2.434983015,-3.143917021
964,1.66627501,-2.798916851,-1.534445879,-4.879187869,-0.8654267378,-1.808012496,-2.401254155,-3.15895326
965,1.654401471,-2.836363209,-1.440005197,-4.892226812,-0.8800893413,-1.780655196,-2.422473991,-3.223515865
966,1.591985483,-2.708182919,-1.458698248,-4.872930975,-0.8880853917,-1.817623887,-2.43944102,-3.2064414
967,1.662828064,-2.689131691,-1.554513894,-4.93735122,-0.8562173775,-1.87496696,-2.497417938,-3.174755873
968,1.763751702,-2.874699648,-1.522978932,-4.837742632,-0.9340246751,-1.77272584,-2.387180964,-3.145667084
969,1.603420037,-2.729954514,-1.370029861,-4.973994126,-0.792133211,-1.790938692,-2.385815093,-3.129421182
970,1.637651069,-2.65859402,-1.390638306,-4.910783722,-0.8550228837,-1.849963009,-2.484419326,-3.240343689
971,1.505982019,-2.643453343,-1.47758699,-4.993034779,-0.8255636325,-1.821195925,-2.387733744,-3.118773846
972,1.481787925,-2.744397193,-1.451569189,-4.959384382,-0.8783627324,-1.786634866,-2.362339605,-3.148144547
973,1.561524326,-2.761086502,-1.384199525,-4.996376022,-0.8324098883,-1.751397979,-2.331956713,-3.093029252
974,1.648176196,-2.788518429,-1.424766744,-4.993521819,-0.815643754,-1.740565767,-2.339592578,-3.117454867
975,1.631128572,-2.849976168,-1.463569346,-5.017055814,-0.8265319572,-1.74394386,-2.357971335,-3.165653595
976,1.596161736,-2.749524316,-1.50046856,-4.891690941,-0.8709756138,-1.766223239,-2.401105131,-3.155033352
977,1.436546202,-2.600044917,-1.540298506,-4.909382338,-0.8517149004,-1.820279796,-2.403796899,-3.169172457
978,1.539994865,-2.664057063,-1.416302938,-5.005242605,-0.7932609647,-1.752506166,-2.396796563,-3.182437807
979,1.531973729,-2.727203618,-1.450630143,-4.962330157,-0.8004014028,-1.756758667,-2.397850994,-3.157751695
980,1.516175017,-2.742757906,-1.413558699,-4.896010994,-0.8594833192,-1.775513649,-2.388144825,-3.160986653
981,1.456279821,-2.79155674,-1.553017326,-4.928528772,-0.820825311,-1.721249354,-2.325219208,-3.10929585
982,1.52870008,-2.811131622,-1.443054901,-4.917978888,-0.8267318461,-1.755550757,-2.362516758,-3.146879466
983,1.420677032,-2.686823831,-1.562078573,-4.854925741,-0.8920261639,-1.774004963,-2.363880259,-3.142056666
984,1.463380226,-2.716189329,-1.364276172,-4.959459511,-0.821075699,-1.775314473,-2.369043238,-3.154709258
985,1.502106839,-2.751437106,-1.576017107,-4.902030576,-0.8967901578,-1.773765949,-2.341307172,-3.098600679
986,1.464193569,-2.717006196,-1.527846837,-4.795819961,-0.9178046477,-1.857026115,-2.389269778,-3.17539637
987,1.45810933,-2.65156143,-1.476227825,-4.947934527,-0.8930966198,-1.837398594,-2.428577897,-3.154452983
988,1.497155958,-2.72776569,-1.439283449,-4.975461128,-0.8601465795,-1.759189719,-2.344836368,-3.068873692
989,1.441920125,-2.626520784,-1.538241688,-4.946043677,-0.8559910376,-1.800603143,-2.378222491,-3.11953841
990,1.586172302,-2.790230097,-1.489851244,-4.953341939,-0.9238441647,-1.817277482,-2.331587337,-3.088878371
991,1.445986299,-2.67519026,-1.272303407,-4.968343224,-0.8477071991,-1.789236849,-2.358739191,-3.129823244
992,1.671908455,-2.813865299,-1.505858388,-4.866194895,-0.9040029278,-1.770486999,-2.339145746,-3.142515626
993,1.556157045,-2.719004184,-1.581126506,-4.792186226,-0.9456128398,-1.849037582,-2.353408211,-3.138139247
994,1.49703799,-2.745204424,-1.421116042,-4.831382025,-0.9383429118,-1.77230094,-2.315329149,-3.154259339
995,1.603364733,-2.83284388,-1.415171649,-4.864900128,-0.9080491047,-1.773097519,-2.320824221,-3.125890046
996,1.487850531,-2.778353355,-1.402545342,-4.821035799,-0.8875275996,-1.800046271,-2.372966292,-3.170090558
997,1.516664554,-2.866268378,-1.423601321,-4.843533942,-0.8896143539,-1.780352384,-2.323245112,-3.133284456
998,1.470964304,-2.757181015,-1.55169989,-4.997142269,-0.8718856956,-1.807031502,-2.316152934,-3.074581557
999,1.475929241,-2.767585119,-1.428054119,-4.766238456,-0.9372467128,-1.847962175,-2.382957696,-3.203763931
1000,1.468340273,-2.644174224,-1.578016859,-4.888272333,-0.9339728006,-1.898703462,-2.436852954,-3.173919005
1001,1.50037716,-2.733367572,-1.499384219,-4.749910529,-0.9353367206,-1.877583274,-2.413639001,-3.224775801
1002,1.492955842,-2.820097253,-1.362089552,-4.874214943,-0.9459294906,-1.790807267,-2.299925705,-3.14535818
1003,1.645258836,-2.779953912,-1.474888656,-4.836243495,-0.9315932982,-1.86097623,-2.411319609,-3.194483089
1004,1.651282295,-2.817396037,-1.494787757,-4.881503478,-0.8745123297,-1.816069681,-2.365215125,-3.143379488
1005,1.503894057,-2.727458214,-1.223447859,-4.968860778,-0.9186229178,-1.823720204,-2.381866288,-3.193453868
1006,1.456869379,-2.73480698,-1.338305528,-4.804842355,-0.919428701,-1.817546656,-2.42802326,-3.258346629
1007,1.399719656,-2.651386839,-1.375011544,-4.850790756,-0.9474559658,-1.859025417,-2.415897079,-3.219236009
1008,1.553392289,-2.70725519,-1.344645061,-4.95824276,-0.9119176113,-1.845011812,-2.406280443,-3.191038437
1009,1.525295097,-2.763200772,-1.357437392,-4.94343824,-0.8972190791,-1.811467084,-2.330205435,-3.167452507
1010,1.705316552,-2.85222806,-1.485786768,-4.892593032,-0.9406126317,-1.87583672,-2.380602765,-3.168679226
1011,1.634356757,-2.771862605,-1.473352063,-4.888962663,-0.9260051952,-1.787943773,-2.351086765,-3.13485208
1012,1.569528225,-2.697347882,-1.256890661,-4.956798635,-0.8949086745,-1.853340189,-2.374319526,-3.196719681
1013,1.582200334,-2.806289594,-1.29932967,-4.862900443,-0.9646570205,-1.894646985,-2.403534692,-3.179008465
1014,1.523097953,-2.74547245,-1.483706433,-4.848795925,-0.9051473443,-1.854746057,-2.402950832,-3.196209168
1015,1.60395243,-2.723495141,-1.509941171,-4.760373181,-0.9587985975,-1.911678384,-2.476067525,-3.275394081
1016,1.620447079,-2.697243702,-1.592019441,-4.740575035,-0.9469993139,-1.962897428,-2.465187423,-3.240185708
1017,1.617148308,-2.752382808,-1.380225719,-4.861692411,-0.9465815531,-1.910201462,-2.46575847,-3.221918479
1018,1.47555811,-2.635302022,-1.476671315,-4.72638148,-0.9417825585,-1.975845726,-2.48507401,-3.283524697
1019,1.549137769,-2.828775432,-1.453520386,-4.909812056,-0.9594973645,-1.796611747,-2.347190617,-3.184093243
1020,1.548762876,-2.747980086,-1.535596419,-4.794317402,-1.014470036,-1.952055637,-2.476936855,-3.261816298
1021,1.516893908,-2.709797218,-1.558037129,-4.770674385,-0.9907265019,-1.947260663,-2.4615096,-3.224332989
1022,1.736442731,-2.80366433,-1.609471137,-4.831524352,-1.009492477,-1.934125438,-2.502470956,-3.19464479
1023,1.632485719,-2.786571815,-1.469774192,-4.832623778,-0.980805542,-1.868992997,-2.443042662,-3.199431001
1024,1.546163362,-2.760942304,-1.512912804,-4.893709015,-0.9477506919,-1.928142351,-2.47273814,-3.224680272
1025,1.560228385,-2.769092366,-1.436704822,-4.955477341,-0.9274637675,-1.840664492,-2.389285203,-3.203745025
1026,1.49286819,-2.741996441,-1.430734741,-4.80866844,-0.9783921141,-1.873611106,-2.439979519,-3.266659271
1027,1.545864157,-2.715619329,-1.415748368,-4.85638531,-0.943824452,-1.886066398,-2.460302079,-3.24668125
1028,1.534759246,-2.648089596,-1.483478077,-4.852286248,-0.9691139873,-1.910439162,-2.489507994,-3.268007246
1029,1.61112668,-2.805621437,-1.488870269,-4.919689082,-0.9324811438,-1.860087467,-2.416060319,-3.223259005
1030,1.563252134,-2.865982638,-1.265660799,-5.000083959,-0.8854727631,-1.857802628,-2.407997925,-3.189376871
1031,1.515367514,-2.644475946,-1.368816579,-4.881233204,-0.9689665901,-1.900779481,-2.480080387,-3.314347751
1032,1.589040043,-2.835870646,-1.312640568,-4.917450403,-0.8790192442,-1.795311033,-2.41488326,-3.269540035
1033,1.498758373,-2.825353109,-1.213681132,-4.903336846,-0.9448110645,-1.84141727,-2.394702495,-3.245071242
1034,1.485713193,-2.704915728,-1.447356119,-4.935662527,-0.9115898901,-1.864659288,-2.451070921,-3.245082324
1035,1.466298197,-2.661446281,-1.325838979,-4.911367448,-0.9033874611,-1.855869883,-2.435242444,-3.279488175
1036,1.402076772,-2.653819679,-1.4750299,-4.979672582,-0.9091627855,-1.8857163,-2.458838628,-3.245343412
1037,1.39219367,-2.719211137,-1.388374292,-5.023561467,-0.8716713078,-1.89533345,-2.412000853,-3.25056119
1038,1.556767442,-2.811339867,-1.346235242,-4.976287853,-0.8965921391,-1.841699023,-2.425266398,-3.21914773
1039,1.50350456,-2.688962575,-1.452669641,-4.965218553,-0.9253717124,-1.864987758,-2.445834088,-3.237355112
1040,1.582454355,-2.814413428,-1.457302363,-4.973041816,-0.9383203488,-1.862876721,-2.440515003,-3.23540083
1041,1.530427316,-2.783587508,-1.491307299,-4.927524342,-0.9419628454,-1.896093942,-2.455793937,-3.253767446
1042,1.446168469,-2.735192241,-1.447966898,-5.130838521,-0.880477909,-1.888761006,-2.411900949,-3.212214323
1043,1.401307522,-2.712707135,-1.34791293,-4.979154459,-0.9126976951,-1.902795249,-2.404538111,-3.244833504
1044,1.493587825,-2.797076551,-1.442552838,-4.943311989,-0.9328303537,-1.907975112,-2.426671249,-3.313225257
1045,1.519838059,-2.740645587,-1.45384137,-4.964225841,-0.8962753309,-1.845109424,-2.398421113,-3.273319012
1046,1.419863899,-2.711764089,-1.333880414,-5.105975688,-0.8394298577,-1.834395931,-2.367328669,-3.241792012
1047,1.492582421,-2.700482895,-1.334945013,-4.995775022,-0.921088939,-1.76718005,-2.324560673,-3.263623655
1048,1.538039957,-2.702261564,-1.326882492,-5.118280267,-0.8643479579,-1.840229453,-2.367404499,-3.29042934
1049,1.458152356,-2.662557265,-1.394696766,-5.1056597,-0.8712843873,-1.845667452,-2.380171979,-3.292182968
1050,1.641752255,-2.784543003,-1.462637253,-4.912292778,-0.9565907488,-1.903337298,-2.416477978,-3.316602985
1051,1.691828188,-2.798500687,-1.410723571,-4.953117381,-0.9468855603,-1.917306548,-2.469429476,-3.350642183
1052,1.579101277,-2.809026763,-1.418000009,-5.043649123,-0.898661174,-1.912834111,-2.455676546,-3.288885247
1053,1.632946477,-2.747966882,-1.424939087,-4.849306041,-0.9592529765,-1.964380176,-2.528680909,-3.394115289
1054,1.584440252,-2.692681246,-1.446571838,-4.924087947,-0.9507792415,-1.990956915,-2.519167263,-3.407337473
1055,1.594563274,-2.753562393,-1.522179841,-5.056230969,-0.8736189935,-1.972973957,-2.482668935,-3.280955614
1056,1.746362586,-2.815220473,-1.529479636,-4.870830055,-1.009504143,-2.010037666,-2.551746032,-3.368727641
1057,1.570567932,-2.614252182,-1.458103597,-4.973951653,-0.9892477644,-2.007831776,-2.559076497,-3.401228204
1058,1.607735801,-2.658042155,-1.574006085,-4.843607342,-1.003867808,-2.011601459,-2.538147523,-3.439948382
1059,1.584856075,-2.633214743,-1.456951962,-4.973219341,-0.9370519056,-1.935259333,-2.455963112,-3.395343415
1060,1.541660518,-2.65756472,-1.48307156,-4.976184412,-0.887387863,-1.895202508,-2.418914685,-3.372267738
1061,1.653665913,-2.81178276,-1.582562126,-4.908523318,-0.9795679892,-1.980070834,-2.522498896,-3.389540038
1062,1.667381777,-2.763449384,-1.48363194,-4.887056656,-1.010158341,-2.000004071,-2.531199221,-3.449451767
1063,1.463900956,-2.558459384,-1.426523988,-4.78968187,-1.043472198,-1.987700281,-2.514209136,-3.485386044
1064,1.658390998,-2.732912581,-1.61921937,-4.893593216,-0.9927337673,-1.969612269,-2.547726093,-3.408897014
1065,1.5916124,-2.741346552,-1.451517825,-4.954330576,-0.9467792114,-1.874051524,-2.423074867,-3.346795203
1066,1.636034052,-2.684657114,-1.583499265,-4.863214939,-0.9904588031,-1.966461715,-2.517588166,-3.411564125
1067,1.729728181,-2.723883208,-1.512625155,-4.880044475,-1.034225003,-1.9677637,-2.520729617,-3.41787706
1068,1.598824388,-2.647268616,-1.374110578,-4.941143705,-0.9400231535,-1.916149068,-2.477352846,-3.376703009
1069,1.708001183,-2.652750138,-1.548328229,-4.887976275,-0.9600025079,-1.927826902,-2.449595924,-3.408599977
1070,1.533960745,-2.620460177,-1.396878392,-4.792096178,-0.9702113307,-1.861242795,-2.433770103,-3.397544651
1071,1.623569846,-2.614620189,-1.47888325,-4.926464715,-0.9925202542,-1.938545898,-2.484341582,-3.42833794
1072,1.740150845,-2.710826441,-1.489943468,-4.769004473,-1.022543025,-1.953957026,-2.531597965,-3.479483708
1073,1.559027007,-2.607841064,-1.616505051,-4.966944521,-0.9546750827,-1.99035589,-2.462710696,-3.37644614
1074,1.570400678,-2.580409262,-1.44723919,-4.964050278,-0.9792770214,-1.943408303,-2.476746165,-3.380349508
1075,1.658186355,-2.574488403,-1.584066383,-5.006029665,-0.9992572128,-2.015872647,-2.53041709,-3.414348017
1076,1.454470491,-2.50032084,-1.548779234,-4.980851087,-0.9548533195,-1.914912661,-2.44844992,-3.377214915
1077,1.529755609,-2.532516413,-1.401033427,-4.731608852,-1.002656415,-1.947269151,-2.525158434,-3.463135902
1078,1.655936254,-2.689491578,-1.342118801,-4.97854469,-0.9574352464,-1.863900592,-2.383377578,-3.337171642
1079,1.642255548,-2.577709366,-1.502172008,-4.92948102,-0.955141535,-1.938268852,-2.460641533,-3.408553039
1080,1.635838031,-2.586896452,-1.453983808,-4.904067494,-0.9639072272,-1.879844574,-2.393239828,-3.386734462
1081,1.678248828,-2.63496454,-1.534394012,-5.045923282,-0.9772009275,-1.90892694,-2.410359611,-3.354952665
1082,1.667981358,-2.692991207,-1.502728185,-5.025882589,-0.9611704423,-1.916183124,-2.423740778,-3.369086714
1083,1.624023256,-2.764395043,-1.395844709,-5.033585421,-0.959752548,-1.905824244,-2.426596393,-3.311724797
1084,1.726214705,-2.675918659,-1.396299418,-4.903719833,-0.9817719395,-1.905481052,-2.43359302,-3.402624383
1085,1.795940017,-2.705018605,-1.489145358,-4.942277169,-0.9992618668,-1.935007389,-2.485363202,-3.381036734
1086,1.594721453,-2.621243763,-1.406419147,-5.122504495,-0.8735680222,-1.852823918,-2.36265638,-3.298690511
1087,1.590397424,-2.618187378,-1.38568389,-5.017755667,-0.906686448,-1.838536217,-2.380092943,-3.361959718
1088,1.725974484,-2.647766161,-1.316416174,-4.863808338,-0.9714315727,-1.894427113,-2.443924925,-3.444633996
1089,1.786326889,-2.773322022,-1.425728941,-5.032617236,-0.9338684473,-1.896303934,-2.409722701,-3.35267065
1090,1.532129398,-2.551124303,-1.346467976,-5.00115101,-0.9561985354,-1.924790577,-2.418048267,-3.427637429
1091,1.644512549,-2.598503922,-1.479926158,-4.879028183,-1.02574095,-1.894404243,-2.435236132,-3.438537247
1092,1.652613128,-2.664189322,-1.501202867,-5.11798449,-0.8815161154,-1.835108174,-2.399757058,-3.328671977
1093,1.707026415,-2.760704723,-1.437583251,-5.110735615,-0.9208929867,-1.84796705,-2.395854832,-3.313067074
1094,1.733729073,-2.644495391,-1.510790222,-5.033289847,-0.9056945205,-1.879635157,-2.399826677,-3.369710696
1095,1.63739958,-2.635057883,-1.597823599,-5.031666981,-0.9142472176,-1.852124198,-2.358772303,-3.371783342
1096,1.795386315,-2.751794701,-1.437276277,-5.005610062,-0.9609391532,-1.885530936,-2.433474015,-3.384772822
1097,1.742820305,-2.792158097,-1.336390031,-4.921381548,-0.9340618386,-1.854381566,-2.369967025,-3.388727231
1098,1.757413775,-2.742010017,-1.350693006,-5.055516807,-0.923487703,-1.827307258,-2.374360669,-3.309462608
1099,1.627757115,-2.701230909,-1.372989391,-5.141543881,-0.8637218102,-1.832283303,-2.350052811,-3.285101466
1100,1.700251405,-2.656007795,-1.277671964,-4.991529721,-0.9288629415,-1.824976352,-2.399637228,-3.380875561
1101,1.707734587,-2.67763673,-1.413989391,-5.014730287,-0.9525951153,-1.828571331,-2.386085314,-3.392599672
1102,1.620603313,-2.607478703,-1.329647743,-5.098841736,-0.9010990842,-1.815630614,-2.368097204,-3.316777424
1103,1.691883112,-2.707446339,-1.306651501,-5.013158601,-0.92233332,-1.88071508,-2.455376623,-3.335901484
1104,1.593200029,-2.720191865,-1.281099288,-5.250124286,-0.8570581876,-1.774943408,-2.330025614,-3.233071286
1105,1.721579466,-2.742219435,-1.339886384,-5.179155545,-0.8902723839,-1.826800204,-2.373719465,-3.281027069
1106,1.696748719,-2.551025612,-1.434727967,-5.016156885,-0.9372243679,-1.898396307,-2.463354208,-3.42912639
1107,1.664344838,-2.805462418,-1.233205604,-5.139080296,-0.8887581786,-1.809923671,-2.326718403,-3.256845474
1108,1.732708848,-2.670477922,-1.265675384,-4.966312892,-0.950788343,-1.823598846,-2.359219564,-3.341059953
1109,1.734445341,-2.708210958,-1.262081688,-4.856441151,-1.012975052,-1.865090204,-2.386095898,-3.370057265
1110,1.659133306,-2.668666681,-1.441261946,-5.040452713,-0.9099118257,-1.866467272,-2.403111283,-3.300546172
1111,1.655346081,-2.690298987,-1.369081516,-5.076483115,-0.8916082699,-1.880683138,-2.38047521,-3.277405758
1112,1.765258836,-2.741512208,-1.328891543,-5.053993584,-0.9440863391,-1.876148036,-2.377420059,-3.299770857
1113,1.798658127,-2.758135823,-1.313461348,-4.979289718,-0.9575828197,-1.930869801,-2.435925935,-3.304659664
1114,1.64176534,-2.671060734,-1.246845042,-5.040387224,-0.909727485,-1.83612517,-2.38086124,-3.258604028
1115,1.724249642,-2.749943427,-1.321653003,-4.835773081,-0.9894773495,-1.882465518,-2.381222907,-3.343593145
1116,1.730266545,-2.795143394,-1.374626893,-4.911848883,-0.9641715874,-1.881705226,-2.403336146,-3.287529779
1117,1.682904109,-2.702996892,-1.260792961,-4.988575277,-0.9391144482,-1.890530403,-2.365604359,-3.330584979
1118,1.760783687,-2.729659392,-1.469412543,-4.986539617,-0.9496345602,-1.919789797,-2.422895636,-3.325131888
1119,1.705927925,-2.709350987,-1.46759635,-5.027757883,-0.9032153895,-1.855341083,-2.394304211,-3.264189357
1120,1.665847078,-2.680452584,-1.419294534,-4.821874271,-0.983975188,-1.948099347,-2.451633673,-3.422508001
1121,1.724113838,-2.721082795,-1.400802556,-4.906918224,-0.9648493743,-1.895950128,-2.425169969,-3.356452737
1122,1.697958249,-2.706606732,-1.253867991,-4.943394963,-0.9519876166,-1.866651232,-2.36283028,-3.309338723
1123,1.800055776,-2.710204255,-1.304228392,-5.050992914,-0.9438013937,-1.839654299,-2.356236545,-3.242520918
1124,1.77492609,-2.703627686,-1.28728265,-4.871707807,-0.9831869878,-1.882235228,-2.36110161,-3.320434943
1125,1.876803731,-2.816298424,-1.292380732,-4.881548506,-1.028459318,-1.896818389,-2.364816951,-3.304248172
1126,1.857780352,-2.823593722,-1.240530345,-4.91392193,-0.997174653,-1.894350062,-2.377471194,-3.299881806
1127,1.749746133,-2.831718792,-1.199438577,-4.952139277,-0.9905204698,-1.915723696,-2.407943496,-3.304166135
1128,1.701157268,-2.843481907,-1.267043716,-5.027746984,-0.9514462115,-1.840894481,-2.310727314,-3.230130678
1129,1.769519703,-2.823006512,-1.168642034,-4.820398339,-1.005028388,-1.922914034,-2.39783277,-3.365758606
1130,1.826229281,-2.738499581,-1.223882741,-4.86474913,-0.9900199171,-1.89548406,-2.395426244,-3.347646113
1131,1.841188729,-2.853116958,-1.276509374,-4.832399593,-0.9930808103,-1.913781647,-2.42964338,-3.380783956
1132,1.65218907,-2.798732216,-1.202966132,-4.990747787,-0.9269888434,-1.867906964,-2.334639932,-3.300543912
1133,1.823350427,-2.844635786,-1.13913457,-4.740425652,-1.044326199,-1.90260381,-2.384832356,-3.388438412
1134,1.574572632,-2.552168072,-1.25866119,-4.830109788,-0.9838272403,-1.916595111,-2.407437813,-3.374943297
1135,1.70181534,-2.812421374,-1.289080117,-5.054560253,-0.9697051941,-1.907617269,-2.377983558,-3.301869238
1136,1.704471399,-2.725428969,-1.135732697,-4.798285181,-0.9892909774,-1.921100973,-2.404245754,-3.349407546
1137,1.615139299,-2.752513929,-1.20763082,-4.912336003,-0.9473401039,-1.922766364,-2.424956662,-3.338979124
1138,1.619146513,-2.79735392,-1.142948181,-4.8645815,-0.9567116064,-1.908349509,-2.416898309,-3.346001705
1139,1.687224379,-2.780220776,-1.217324857,-5.084345154,-0.9532516515,-1.882230344,-2.370014016,-3.264677029
1140,1.697621785,-2.738776427,-1.347334709,-4.965191859,-0.928580898,-1.923146238,-2.396426849,-3.311911636
1141,1.829596349,-2.796927794,-1.32492167,-5.051760806,-0.9612616031,-1.91003204,-2.422429261,-3.334106002
1142,1.666993654,-2.736791941,-1.180788642,-4.895476129,-0.9721918846,-1.920946473,-2.414364608,-3.370451365
1143,1.716804786,-2.798743095,-1.328103161,-4.976311599,-0.9978458321,-1.947005034,-2.467901819,-3.365685359
1144,1.671339538,-2.659809497,-1.366329971,-4.911931885,-0.9567343061,-1.880096732,-2.420410294,-3.390766281
1145,1.70570056,-2.764749074,-1.289320428,-5.049410242,-0.9098764261,-1.924067268,-2.412158161,-3.305656492
1146,1.792232707,-2.792614357,-1.309576987,-4.99223071,-0.9514723477,-1.928502464,-2.462236369,-3.374034446
1147,1.644129399,-2.613543615,-1.355445481,-4.966826918,-0.9631109887,-1.863360616,-2.397323522,-3.336917685
1148,1.730429849,-2.736995029,-1.33099934,-4.990095208,-0.9791590268,-1.922804995,-2.439926863,-3.365986959
1149,1.81020984,-2.828365495,-1.314873654,-4.941469125,-1.007327415,-1.947847871,-2.486241327,-3.440423325
1150,1.799250509,-2.872688423,-1.36441346,-5.006172872,-0.9581158767,-1.902733024,-2.436672318,-3.365614161
1151,1.702795115,-2.751849221,-1.33456529,-4.892893354,-1.009195912,-1.978072826,-2.489592302,-3.455144459
1152,1.693511664,-2.726526407,-1.344318604,-4.934636372,-0.9693290667,-1.925310922,-2.490859387,-3.398873552
1153,1.746328229,-2.813281164,-1.321338558,-5.178539993,-0.9676229193,-1.91127582,-2.506943207,-3.364694716
1154,1.683982296,-2.638399645,-1.441778425,-5.032871773,-0.9793196174,-1.88757553,-2.451459339,-3.422310699
1155,1.627144304,-2.657429419,-1.442489024,-5.185336896,-0.9582891975,-1.895938398,-2.418530636,-3.344307199
1156,1.762157667,-2.753945412,-1.35180879,-4.849168612,-1.021385174,-1.986081273,-2.501679625,-3.474941728
1157,1.709957529,-2.71524736,-1.393760083,-5.089429079,-0.9555939874,-1.895408142,-2.459493378,-3.347349346
1158,1.729100534,-2.680435977,-1.392246067,-4.735314691,-1.066063241,-1.969011519,-2.510526367,-3.524007776
1159,1.861766786,-2.863072062,-1.32266744,-4.695816872,-1.075285773,-1.99784965,-2.577696006,-3.541202181
1160,1.874448687,-2.834872129,-1.287291536,-4.927111873,-0.9866002279,-1.945629504,-2.556606987,-3.443977195
1161,1.731961178,-2.644332366,-1.443164773,-4.868780695,-1.046526769,-1.961795004,-2.530445086,-3.481749133
1162,1.913906758,-2.868890673,-1.286687129,-5.074936901,-1.027379187,-1.915606061,-2.477718224,-3.387991451
1163,1.625480622,-2.602744944,-1.29484699,-4.98734122,-0.9629178671,-1.806127274,-2.403186138,-3.355632854
1164,1.884066552,-2.862325991,-1.334261599,-4.776369859,-1.096605299,-1.999492265,-2.537918757,-3.525017263
1165,1.783411736,-2.776715106,-1.422370605,-5.03365958,-1.056437733,-1.916655654,-2.425187145,-3.396605412
1166,1.867684491,-2.763738506,-1.277775295,-5.055275806,-0.9972904779,-1.866222594,-2.454042223,-3.393828119
1167,1.749743055,-2.729247213,-1.226593027,-4.882836931,-1.011926673,-1.897234799,-2.420116104,-3.407846781
1168,1.883238664,-2.746611351,-1.394157103,-5.025451796,-1.029404309,-1.888681406,-2.492683823,-3.436482641
1169,1.912295061,-2.751174697,-1.40367069,-4.961422834,-1.035665047,-1.928160402,-2.527921032,-3.471925364
1170,1.879786386,-2.765835167,-1.387895272,-4.843238731,-1.04581803,-1.92520548,-2.518158794,-3.48438177
1171,1.943411885,-2.837663152,-1.452963737,-5.035601543,-1.03633615,-1.924382354,-2.537546885,-3.433176706
1172,1.790118614,-2.647028374,-1.442310146,-5.005817367,-0.9805086259,-1.914598214,-2.550659549,-3.446302093
1173,1.85214013,-2.717367694,-1.371732652,-4.982231755,-1.020669693,-1.925484416,-2.532773033,-3.421024409
1174,1.851408068,-2.743695463,-1.411821612,-5.202367878,-0.9821853479,-1.892571777,-2.521937782,-3.373075159
1175,1.788039738,-2.547830976,-1.698889879,-4.972236104,-1.006920037,-1.918045113,-2.553804723,-3.47599921
1176,1.876913679,-2.818298741,-1.417826048,-5.16518379,-0.9621785494,-1.88716086,-2.515606364,-3.38805479
1177,1.840314923,-2.779147936,-1.444437993,-5.216245376,-0.9781589961,-1.883581891,-2.532318902,-3.392111224
1178,1.909812535,-2.741162413,-1.447469545,-5.071543251,-1.01771686,-1.90980277,-2.517914501,-3.412317769
1179,1.929793419,-2.717484588,-1.470695945,-5.130710077,-1.038543144,-1.954599592,-2.530698513,-3.41424401
1180,1.921252101,-2.834830651,-1.454913591,-5.28341108,-0.9407979409,-1.906161333,-2.558078284,-3.371016618
1181,1.885586459,-2.640028611,-1.526194561,-5.216359336,-0.9694263778,-1.856740251,-2.462743674,-3.343501468
1182,1.887229336,-2.742096487,-1.452200886,-5.339015044,-0.9735837313,-1.912572385,-2.547151949,-3.350875098
1183,1.73792126,-2.682519552,-1.472966596,-5.240430238,-0.9611047363,-1.918732948,-2.558016675,-3.404716474
