Model Name:	Base_Constrained	
Number of individuals:	219	
Number of observations:	2628	
Number of preliminary iterations:	20000	
Number of draws used per individual:	20000	
Random Seed:	556002	
Total iterations:	40000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	8	
Random Parameters estimated (Distribution): 
brand2 ( N ) 
brand3 ( N ) 
brand4 ( N ) 
brand5 ( N ) 
price2 ( N ) 
price3 ( N ) 
price4 ( N ) 
price5 ( N ) 
Constraints applied to random parameters (param1 - inequality - param2): 
price2 < 0 
price3 < price2 
price4 < price3 
price5 < price4 
Estimated:	Wed Feb 13 10:56:54 PM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-2887.153	0.3333333	0	0
250	-1697.965	0.5297465	1.241358	1.002227
500	-1560.549	0.5609533	1.729287	1.888817
750	-1524.187	0.5695836	2.160949	2.671713
1000	-1462.67	0.5852414	2.478776	3.544536
1250	-1456.147	0.5876343	2.692024	4.15039
1500	-1462.059	0.5871164	2.874583	4.896583
1750	-1468.78	0.5849475	2.506289	3.475983
2000	-1485.252	0.5806961	2.443154	3.691883
2250	-1468.894	0.5848941	2.51744	3.70376
2500	-1475.922	0.5832639	2.604593	4.214272
2750	-1488.301	0.5791921	2.633135	3.961899
3000	-1469.538	0.5852997	2.716136	4.396149
3250	-1449.367	0.590126	2.985978	5.483156
3500	-1462.593	0.5882656	2.957545	5.012419
3750	-1454.904	0.5889643	2.891602	4.886791
4000	-1456.607	0.589326	2.83316	4.435744
4250	-1471.858	0.584874	2.839622	4.426051
4500	-1456.087	0.5901141	2.915507	4.660561
4750	-1442.173	0.5918321	2.891002	4.751446
5000	-1452.772	0.5877697	2.605754	4.081553
5250	-1489.362	0.5806375	2.497115	3.918291
5500	-1498.786	0.5772118	2.415735	3.662265
5750	-1483.959	0.5817909	2.526557	3.798308
6000	-1430.205	0.5941236	2.832799	5.011462
6250	-1464.4	0.5874659	2.753078	4.254649
6500	-1438.904	0.591089	2.828029	4.474507
6750	-1505.443	0.5782715	2.836005	4.621267
7000	-1460.752	0.5892434	2.901248	5.149141
7250	-1447.536	0.5904971	2.917449	5.07937
7500	-1439.761	0.5902454	2.6648	4.2429
7750	-1397.475	0.5997374	2.793732	4.850712
8000	-1442.363	0.5906213	2.909201	4.634035
8250	-1468.886	0.5843685	2.681402	4.207901
8500	-1505.386	0.5765779	2.391164	3.596865
8750	-1502.404	0.5770057	2.473551	3.768229
9000	-1518.114	0.5731083	2.436805	3.587982
9250	-1468.476	0.5856717	2.429436	3.823157
9500	-1477.973	0.581746	2.421344	3.361557
9750	-1470.922	0.5852264	2.582889	3.939499
10000	-1460.578	0.5866835	2.53762	3.7923
10250	-1466.755	0.5862076	2.685056	4.181097
10500	-1453.907	0.5898458	2.885591	4.791944
10750	-1434.119	0.5918791	2.759488	4.385573
11000	-1427.277	0.5926897	2.431733	3.417474
11250	-1465.749	0.5846773	2.491502	3.668468
11500	-1453.024	0.5875205	2.411993	3.46601
11750	-1414.896	0.5959154	2.606581	4.068957
12000	-1470.768	0.5851163	2.618317	4.246749
12250	-1444.412	0.5896504	2.515363	4.250213
12500	-1495.078	0.5791507	2.337991	3.358318
12750	-1480.71	0.5814777	2.449539	3.666223
13000	-1460.993	0.5839047	2.301279	3.094186
13250	-1491.67	0.5784878	2.261114	2.862751
13500	-1478.139	0.5822951	2.370741	3.174456
13750	-1503.364	0.576743	2.416535	3.367548
