"Respondent","Bx","By"
1,0.57600170585711,0.800532642836409
2,0.764902536395129,0.745700479384697
3,0.767242983575081,0.763124132579544
4,0.74601833575406,0.668031208173288
5,0.87802994604329,0.883719890225427
6,0.707892523210514,0.783238672432339
7,0.901958737250785,0.889292896141212
8,0.735383171073846,0.747149982724105
9,0.806819997449144,0.824541621563704
10,0.641397284622391,0.707146700123976
11,0.740305372921452,0.768795776455407
12,0.792811101895215,0.677418006721342
13,0.611791699849651,0.699686491464345
14,0.637468898744953,0.584276340201314
15,0.730167235703968,0.740256892503838
16,0.776512984973827,0.742522353646728
17,0.535238824457244,0.641026438335482
18,0.64417200234004,0.759885786530895
19,0.737403878163579,0.654814249510728
20,0.626341569763454,0.512806621821255
21,0.871727311122905,0.820454254382665
22,0.702278416890657,0.614050234346719
23,0.826319843440948,0.678082798707169
24,0.632484638149431,0.664892838885787
25,0.833563724130571,0.744190202431415
26,0.719740700605293,0.689516524542206
27,0.534904628821031,0.587208584115407
28,0.738245278047991,0.73418502661612
29,0.761961062259596,0.775726744727506
30,0.702388147111633,0.603232368199542
31,0.81615224065934,0.777122887704374
32,0.611419212037166,0.743188369778676
33,0.646594301154457,0.769418461837933
34,0.969117554137634,0.846234485436748
35,0.779947693546043,0.796587860709858
36,0.594040080053835,0.701876695424934
37,0.827315350512691,0.727666177326714
38,0.786162603459108,0.719482128175882
39,0.80312584765668,0.764422849045728
40,0.829427380059678,0.76021624843558
41,0.640613405399383,0.80252384404786
42,0.950939600389071,0.904537572037662
43,0.625995087503057,0.598438530166428
44,0.836601761261468,0.781336169582176
45,0.593434259400236,0.840891460692072
46,0.714202651543308,0.657310581642581
47,0.742786152644984,0.770349248942873
48,0.80629414512105,0.757248096830342
49,0.675215602767727,0.68485335481432
50,0.641624889255667,0.726225874761948
51,0.763277687182813,0.806755913544176
52,0.648241211080199,0.679456016198157
53,0.60681882997804,0.780067042100891
54,0.710819677057201,0.606521896141868
55,0.719971594662767,0.703992117925187
56,0.679471700155763,0.677192559473023
57,0.794185914509567,0.759136171453071
58,0.846841549488932,0.808108850784054
59,0.863204694877125,0.693895397486197
60,0.643655968709997,0.768482988530374
61,0.80848469309815,0.708244400922893
62,0.76531376348425,0.804814930739095
63,0.763756886863484,0.734296897439765
64,0.554537440885858,0.71842322929081
65,0.749149441361818,0.705160189339903
66,0.648699176858767,0.803573833904571
67,0.862431649456924,0.799897707930577
68,0.609711208584245,0.730477547748356
69,0.805190647716057,0.715770677285774
70,0.956366737300269,0.845404042264011
71,0.585740287208473,0.657407098841587
72,0.767601658878278,0.777589882759514
73,0.935688424914963,0.902212438869712
74,0.830530766884166,0.766679257665854
75,0.624644799124451,0.778717546510328
76,0.799694926728484,0.753227240671002
77,0.816728871706693,0.799743034869094
78,0.860945423421015,0.865506084290374
79,0.817097133101087,0.718822737853427
80,0.818049594178309,0.743403146988844
81,0.645669829292859,0.745477470914117
82,0.68438010418934,0.779567715633484
83,0.819394063326607,0.837635720622413
84,0.612043439399764,0.796788443169196
85,0.820640206553512,0.766878145860544
86,0.789020126101184,0.785059752714378
87,0.719077500818536,0.702778744212224
88,0.842485870734299,0.832924048311977
89,0.787278550178721,0.795699682725404
90,0.617538747479561,0.782685794432252
91,0.956395971507887,0.878106777398527
92,0.798629267086117,0.704939784180208
93,0.552913315491919,0.723938907656811
94,0.738264989264831,0.72585797427965
95,0.803018952173483,0.746907081243085
96,0.937739724872952,0.760722876401719
97,0.836984194142488,0.63558629593526
98,0.775589457858577,0.802432476136532
99,0.623526996405338,0.796508339985013
100,0.87336210489628,0.791628111561385
101,0.839577366772861,0.638802915018031
102,0.58995132654465,0.59295443542428
103,0.789883486045055,0.837830458807176
104,0.873706670080521,0.709306640808472
105,0.669328915295987,0.735181860471147
106,0.836904749812574,0.677757212089421
107,0.819401381354729,0.739618197968387
108,0.631457344382224,0.700736273479883
109,0.775387169718561,0.788931229515178
110,0.662515159530726,0.663621641672492
111,0.829502522784733,0.757056749218571
112,0.793744158315497,0.712867876181055
113,0.691296412729636,0.830910498110513
114,0.579790777843244,0.765389428230296
115,0.735528649256067,0.681474697202574
116,0.896604060538284,0.738099670563042
117,0.766989679801441,0.756107621951088
118,0.815934629549368,0.74238606843767
119,0.579880630019289,0.588244299155784
120,0.590809056905767,0.744154367547193
121,0.76594437221037,0.774700188041566
122,0.752069646305171,0.704860306726643
123,0.905859841484943,0.669158352743174
124,0.641135141725403,0.719762719451331
125,0.852171108448824,0.789542894937594
126,0.804832322863058,0.793844159945163
127,0.756458990639036,0.747451309040885
128,0.603521319189981,0.741706944600491
129,0.856742453699974,0.836663215869086
130,0.839269185884197,0.758095184342864
131,0.821143432037905,0.815321538458873
132,0.78982873055151,0.732946019946435
133,0.735667627639446,0.728700358446134
134,0.744147639095365,0.661239750198338
135,0.750093685203307,0.742457933876036
136,0.665146587721439,0.765654235489556
137,0.859142346935553,0.816038454585356
138,0.792311473951418,0.787652197764084
139,0.784720603232841,0.79051214892162
140,0.82514979727311,0.786173123780616
141,0.738805766602143,0.815395408140249
142,0.722608566378629,0.736399133133671
143,0.980652014596366,0.851200084311623
144,0.595635064467739,0.769367536427168
145,0.716925766069713,0.710957801333665
146,0.663385962863614,0.739434630028561
147,0.841964613646759,0.811151797061487
148,0.775982699566068,0.767383079527375
149,0.582623120254077,0.564746679875115
150,0.639974154773829,0.693709452938184
151,0.75448145998777,0.75572265085192
152,0.693814936811716,0.782950829543522
153,0.824303076820474,0.740705845570743
154,0.755296741069032,0.72723717130693
155,0.674244689698825,0.705047507692824
156,0.800981724493094,0.785724725544701
157,0.787666682531832,0.7311748285168
158,0.851200171801714,0.794717169367482
159,0.91118693555561,0.629898596582868
160,0.783863026336748,0.710425054228462
161,0.865460772783387,0.824510402680402
162,0.79416364679271,0.682234003126245
163,0.769500459796254,0.788649512413548
164,0.638741962125547,0.80135750722482
165,0.761198593152346,0.715496054721833
166,0.759962285957876,0.767683102715802
167,0.658202902478939,0.67288860147582
168,0.65727575814862,0.636558387601959
169,0.757654180728036,0.738690401216397
170,0.605551174319951,0.729879542596467
171,0.59067190112124,0.645910186223828
172,0.67094089031711,0.723361487099895
173,0.577372874546759,0.603477430105654
174,0.628860641013651,0.771959159153592
175,0.756456620933646,0.767032186009656
176,0.659904474142124,0.68062435355225
177,0.709931497550322,0.730319511720432
178,0.803106789944196,0.730929906741858
179,0.684485364219516,0.747732331947984
180,0.776928480427093,0.746527085317698
181,0.966793490273466,0.813805282271387
182,0.90464632103478,0.77407822302399
183,0.81451416459948,0.771937119414491
184,0.762682933052237,0.786874882716542
185,0.850401766292441,0.648435794534184
186,0.689949212407838,0.72662637969121
187,0.874660853019521,0.742724797822119
188,0.776396941542326,0.742782154269414
189,0.684290523530679,0.622385828087659
190,0.652481693278114,0.680445990675997
191,0.675029327881076,0.60586106386344
192,0.742624059628961,0.758662145569848
193,0.624422585272996,0.759880918769392
194,0.52284334194153,0.580371330257061
195,0.958279228264273,0.890056221609529
196,0.763907663844692,0.775443962283615
197,0.745384419971949,0.694982108115902
198,0.699375425946682,0.749068754700431
199,0.833183977269808,0.752254133222301
200,0.795674653092445,0.747060976996728
201,0.841551616461974,0.800165867668238
202,0.776358330442836,0.638996889035507
203,0.790194366231162,0.779149051985559
204,0.819951956369008,0.850344722306024
205,0.573958335408929,0.748169611871519
206,0.644027513547424,0.757749225117171
207,0.811089212796387,0.717224673883804
208,0.814987483597164,0.739416561136163
209,0.770186747989455,0.797088462383272
210,0.888238358550871,0.690616167266579
211,0.789257945803742,0.74291935823616
212,0.645352571308562,0.661970406298883
213,0.859128455434036,0.889599592344075
214,0.780236130810269,0.772835940020649
215,0.562087449893448,0.593469614530755
216,0.73126303226393,0.697233301670316
217,0.554487055867609,0.689982933281984
218,0.781811691820138,0.775774123178895
219,0.926145484438673,0.880480512201169
