Model Name:	MNL_withLogNormals	
Number of individuals:	5000	
Number of observations:	20000	
Number of preliminary iterations:	10000	
Number of draws used per individual:	10000	
Random Seed:	319758	
Total iterations:	20000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	2	
Random Parameters estimated (Distribution): 
Bx ( LN+ ) 
By ( LN- ) 
Estimated:	Wed Feb 13 10:50:48 PM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-19354.21	0.380552	0.04978707	0.004957504
250	-7097.925	0.7305088	2.383442	5.843435
500	-5990.491	0.7741469	1.659698	3.415633
750	-5807.495	0.7832546	2.1031	5.518843
1000	-5643.986	0.7895239	2.660288	8.795806
1250	-5512.465	0.792662	3.036923	11.13696
1500	-5474.561	0.7947522	3.610505	15.56372
1750	-5433.992	0.7970573	3.353351	13.54938
2000	-5418.327	0.798187	3.283081	13.07739
2250	-5460.233	0.7962889	3.279609	13.16238
2500	-5529.497	0.7931289	2.98392	10.92492
2750	-5519.133	0.7931305	2.976056	10.89866
3000	-5443.22	0.7973041	3.172735	12.4518
3250	-5503.572	0.7949752	3.266118	12.94839
3500	-5561.743	0.7929178	3.305784	13.25786
3750	-5530.551	0.7921985	2.983946	10.95704
4000	-5505.429	0.7936257	2.974561	10.9565
4250	-5521.797	0.7939123	3.293169	13.29962
4500	-5542.891	0.7934184	3.121434	12.00493
4750	-5540.901	0.7923682	2.80777	9.607472
5000	-5561.84	0.7914508	2.957806	10.69335
5250	-5540.384	0.7927622	3.033967	11.32864
5500	-5569.269	0.7924465	2.932046	10.4625
5750	-5509.115	0.7944163	2.968693	10.69251
6000	-5539.383	0.7925773	3.059426	11.44204
6250	-5493.037	0.7948464	3.115336	12.06457
6500	-5397.368	0.7989318	3.929563	18.43199
6750	-5507.03	0.7938683	3.211636	12.7914
7000	-5578.614	0.7917957	3.307062	13.08976
7250	-5364.568	0.7981321	3.175687	12.6521
7500	-5536.144	0.7935631	3.244615	13.09236
7750	-5376.443	0.7986286	3.742311	17.04183
8000	-5447.938	0.7959394	3.486937	14.89183
8250	-5503.375	0.7946719	3.740578	16.49288
8500	-5541.804	0.7923094	2.930481	10.89609
8750	-5656.551	0.7888643	2.987832	10.81431
9000	-5512.832	0.7934808	3.068102	11.75706
9250	-5666.844	0.7881847	3.003094	10.79291
9500	-5478.001	0.7944499	3.184201	12.66223
9750	-5499.403	0.7947192	3.487004	14.7842
10000	-5363.314	0.7980776	3.396494	14.25726
10250	-5508.637	0.7930022	3.246892	13.05037
10500	-5457.305	0.7961891	3.472555	14.57873
10750	-5480.088	0.7938659	3.333042	13.53124
11000	-5489.875	0.7942685	3.226629	12.575
11250	-5648.693	0.789222	2.886465	10.24658
11500	-5444.689	0.7958688	3.165855	12.20596
11750	-5513.087	0.7934205	3.498806	14.39493
12000	-5511.617	0.7944091	3.345174	13.53934
12250	-5470.885	0.7942886	3.177974	12.52128
12500	-5426.886	0.7964526	3.330649	13.6431
12750	-5548.333	0.7930932	3.137213	12.5832
13000	-5464.782	0.7952337	3.762544	17.04797
13250	-5536.878	0.7924505	3.162152	12.27062
13500	-5505.682	0.7938532	3.082294	11.58745
13750	-5436.205	0.7961097	2.99214	11.33059
14000	-5411.769	0.7978765	3.553891	15.33623
14250	-5666.72	0.788974	3.123671	11.67459
14500	-5565.13	0.7921042	3.369307	13.49396
14750	-5549.045	0.7929846	3.143887	12.11794
15000	-5488.059	0.7947456	3.244984	13.03154
15250	-5526.677	0.7929366	3.170646	12.30978
15500	-5450.761	0.7963843	3.299464	13.4107
15750	-5452.133	0.7948997	3.386235	13.91701
16000	-5681.644	0.7884303	3.04856	11.23264
16250	-5559.527	0.7928357	3.218793	12.30224
16500	-5584.168	0.7921491	2.98101	10.90257
16750	-5664.466	0.7891479	3.223842	12.34907
17000	-5453.687	0.7961023	3.383028	13.91245
17250	-5438.882	0.7966618	3.627086	16.00403
17500	-5454.468	0.7957833	3.029136	11.46739
17750	-5606.555	0.7909542	3.324813	13.30752
18000	-5523.788	0.7933789	3.278704	13.18703
18250	-5623.553	0.7896499	3.01516	10.95996
18500	-5567.227	0.7915843	2.97474	10.8242
18750	-5581.436	0.7910935	3.129979	11.80398
19000	-5481.378	0.7951068	3.362057	13.99425
19250	-5500.127	0.794257	3.220559	12.7926
19500	-5563.455	0.7923946	3.111143	11.89079
19750	-5596.757	0.7914714	2.989619	10.97725
20000	-5424.757	0.7974454	4.261954	20.88223
