"Iteration","Bx x Bx","By x Bx","By x By"
90,1.096146209,-0.02384951963,0.7889021042
91,1.078539553,-0.02419246225,0.8098591943
92,1.033707533,-0.04798342015,0.8404820222
93,1.07514539,-0.03311598578,0.8445024068
94,1.023058678,-0.04104968059,0.807710849
95,0.986086836,-0.05828395944,0.8378574363
96,1.031730508,-0.0752960883,0.8450579845
97,1.033005824,-0.0441286742,0.8293262063
98,1.033340453,-0.04306133282,0.8386085408
99,1.022732478,-0.04039625014,0.8188848137
100,1.017138398,-0.06040493617,0.862026136
101,1.000831957,-0.05015443499,0.8340129673
102,1.008372256,-0.03953426548,0.8260380026
103,0.948731426,-0.04968689359,0.8323228356
104,0.982411966,-0.04168328083,0.8119427637
105,1.031239179,-0.03030028541,0.8098791615
106,1.030757074,-0.05621192141,0.793664674
107,1.042825178,-0.05293875404,0.8234113779
108,1.008305841,-0.05561008229,0.8062232644
109,1.019805367,-0.05718046318,0.820723762
110,0.9916800896,-0.04607573705,0.8290696225
111,0.9914730455,-0.03896469342,0.7774193462
112,0.9639286002,-0.04556831312,0.7908248406
113,0.9825118114,-0.04226281939,0.7999975792
114,1.003238904,-0.05125842018,0.8355341698
115,0.9466202874,-0.06414112299,0.8134636937
116,0.9150049722,-0.003460083407,0.7846122355
117,0.9673003734,-0.01903366439,0.8193692727
118,0.9677744411,-0.03515510157,0.8436567157
119,1.018647376,-0.01930340753,0.8113697689
120,1.017116666,-0.04330878042,0.8082072802
121,0.9938553276,-0.0382152231,0.8028644788
122,1.006021315,-0.04717431581,0.7709807828
123,1.003203215,-0.04346038917,0.8298891407
124,1.014596871,-0.02182535733,0.8404330914
125,1.01089088,-0.02254771835,0.8589382407
126,0.9788590746,-0.05336899491,0.8361487195
127,1.042900931,-0.02801486039,0.8878291102
128,1.012134515,-0.04125683398,0.8347388496
129,1.004710149,-0.04879391142,0.8387937888
130,1.033908401,-0.06495928153,0.7915850674
131,0.9966721176,-0.05268435214,0.8046858811
132,1.030703664,-0.06549039202,0.7926826076
133,1.034344071,-0.07604805719,0.7696721647
134,1.064356468,-0.07245938608,0.7555025715
135,1.054250134,-0.06236084533,0.7549333081
136,1.042427507,-0.07953679879,0.7679443563
137,1.060668918,-0.07766569542,0.7581398743
138,1.05071846,-0.07327814355,0.7558575043
139,1.077021571,-0.07019141385,0.7656769247
140,1.083858929,-0.06972853486,0.7483441937
141,1.142429268,-0.08920826943,0.7307563137
142,1.108682301,-0.0729189287,0.7669348852
143,1.070510282,-0.07535569242,0.7716556599
144,1.077074378,-0.04609857779,0.7474056491
145,1.055641447,-0.06626585501,0.7481516331
146,1.117501515,-0.0738867032,0.7391090221
147,1.074542636,-0.06594957639,0.7468806068
148,1.09937293,-0.07466637897,0.7632705887
149,1.076397302,-0.06332033846,0.7640698068
150,1.06110239,-0.08053918174,0.7644740557
151,1.09178059,-0.04893901251,0.7505294808
152,1.082584367,-0.06163543957,0.8006360469
153,1.129869575,-0.08636842098,0.7805565125
154,1.043398471,-0.06858403407,0.7701249231
155,1.073168974,-0.08110593346,0.7878484265
156,1.050455812,-0.06659862207,0.7694264511
157,1.060660215,-0.09435549412,0.7745142235
158,1.017361393,-0.06018811479,0.7518242496
159,1.026306359,-0.05012558096,0.7158756353
160,1.019451265,-0.0609231398,0.7436500953
161,0.9823033701,-0.07014128248,0.7280759462
162,1.04975645,-0.07994108966,0.7512258408
163,1.049661772,-0.08485549029,0.7788461333
164,0.9888219611,-0.06892088668,0.7863268976
165,1.007627339,-0.06964270407,0.7537751572
166,0.991273011,-0.05937888936,0.7764932203
167,0.9887162313,-0.08895245988,0.7370214916
168,0.9436487465,-0.08226464884,0.7443017421
169,0.9772880962,-0.08927312316,0.7554047752
170,0.9861751543,-0.1040624029,0.7542956926
171,0.9687465054,-0.1001931446,0.7631793261
172,0.9635173336,-0.09863706158,0.7836910512
173,0.9985790049,-0.1001713897,0.7385899031
174,1.012363249,-0.1193031467,0.7613102951
175,0.9848271133,-0.1027252829,0.7379601207
176,1.021808494,-0.1237882161,0.7662535742
177,1.004670498,-0.1086483179,0.7911759814
178,0.973018514,-0.0934208034,0.7557474917
179,1.031282137,-0.1035028083,0.7431613777
180,1.011555637,-0.09857819436,0.7603321199
181,0.9885291315,-0.1273328491,0.7551072479
182,0.9885971884,-0.1220189193,0.7299993219
183,0.9751903577,-0.119577982,0.7283655638
184,0.9937886556,-0.1272664544,0.7430964535
185,0.9924091406,-0.1205078593,0.7394807862
186,0.9599033901,-0.09875108794,0.696740008
187,0.9443504809,-0.1232224459,0.7662463133
188,1.000433137,-0.1449987132,0.7453886742
189,1.027316108,-0.1680956672,0.7477700602
190,1.015742137,-0.147166423,0.7280984934
191,0.9961499696,-0.1105249129,0.6878560634
192,1.039516395,-0.108986395,0.7317676334
193,0.9748917849,-0.07974084964,0.7164444233
194,0.9529037103,-0.09837799901,0.7229954841
195,0.9852712126,-0.109159723,0.7344605618
196,0.987475229,-0.1152709861,0.7247487514
197,0.9884938337,-0.1319968132,0.7383547544
198,1.00786566,-0.1132547063,0.7415208755
199,0.9975421371,-0.1319792657,0.725487549
200,1.005764721,-0.1186057968,0.7489305198
201,0.9811777464,-0.1465906948,0.7743855835
202,1.000339147,-0.1051897057,0.7422079225
203,1.006877205,-0.1244503142,0.7515620653
204,0.9586508754,-0.1108559899,0.7179245096
205,0.9523068639,-0.1211236906,0.7347594868
206,0.9336562809,-0.1400247533,0.7759609406
207,0.9454705042,-0.1179239335,0.778624206
208,0.9686958659,-0.1049715871,0.7356743791
209,0.9573620526,-0.1044910142,0.745864177
210,0.9669700951,-0.1237913469,0.7745705713
211,0.9644595048,-0.1006828762,0.7826856618
212,0.9744595048,-0.1138532271,0.7784832505
213,0.9607638541,-0.1207234467,0.8027452124
214,0.96133713,-0.1109254805,0.8082926345
215,1.004617526,-0.1024801752,0.8179762734
216,0.9579632372,-0.09698851614,0.8013018285
217,0.9531729931,-0.1056407633,0.8510727177
218,0.9768793334,-0.1321586635,0.805025199
219,0.9837617169,-0.1345784135,0.8029611388
220,0.9081478897,-0.1303171163,0.7903359315
221,0.953584536,-0.1284368422,0.7981947128
222,0.9475723456,-0.1309930582,0.8004904234
223,0.9586473144,-0.1258697057,0.7938423327
224,0.9271493982,-0.09708129606,0.8108870175
225,0.9468267948,-0.09522185664,0.8112621117
226,0.9418561741,-0.09217113781,0.7588608149
227,0.9995499232,-0.1163377203,0.7620954811
228,1.001507493,-0.1209782164,0.7977837312
229,0.9965116694,-0.1401859858,0.7963593789
230,1.04436526,-0.1213882074,0.775717897
231,0.998660356,-0.1358964554,0.7929563803
232,1.018721673,-0.1236009008,0.7723637377
233,1.069961217,-0.1342582406,0.7581808591
234,1.049719759,-0.1055227526,0.7600867701
235,1.050947673,-0.1344656532,0.7715700337
236,1.011747506,-0.1402927784,0.7923597565
237,0.9870424868,-0.131891694,0.7641857598
238,1.025931716,-0.1229145273,0.7688853431
239,1.006393722,-0.1237730108,0.7794738792
240,1.000081142,-0.1204855757,0.7855721206
241,1.049448684,-0.1429813701,0.7643470903
242,1.095307782,-0.1640400146,0.7409843853
243,1.074396131,-0.1368884955,0.7731210258
244,1.030921734,-0.1138139914,0.7742775234
245,1.042997897,-0.1209818358,0.7831150706
246,1.04122707,-0.1308963779,0.7757964269
247,1.006589697,-0.1335992431,0.7767780878
248,1.04349384,-0.1474382713,0.8051961589
249,1.003297086,-0.1534511062,0.7874167764
250,1.007562469,-0.1416309374,0.7823461791
251,0.9628194635,-0.1133750186,0.7530346081
252,0.9533581037,-0.1264446963,0.7384702791
253,1.005852405,-0.1329609868,0.7460430306
254,0.9913884623,-0.1155252959,0.7435799801
255,0.952528371,-0.1113742311,0.748025322
256,0.9094129268,-0.1031351293,0.74205822
257,0.9391383288,-0.08864817377,0.7603593393
258,0.9295524496,-0.07581980173,0.7584971389
259,0.9416645804,-0.1021128789,0.7607755446
260,0.899026974,-0.09276554429,0.7276086418
261,0.9021113875,-0.06644024899,0.7367980869
262,0.8797319692,-0.08550963093,0.7537235418
263,0.9335533341,-0.0880168875,0.7836504581
264,0.9031319187,-0.0598664632,0.7615141009
265,0.9096222833,-0.07314846538,0.7720378965
266,0.8934410625,-0.06585770623,0.7850279539
267,0.8724205598,-0.0617370656,0.738091572
268,0.9088795217,-0.06215500019,0.7291528948
269,0.901980335,-0.06056062777,0.7663870892
270,0.9113770665,-0.08548058254,0.7554383264
271,0.8685016585,-0.07891729897,0.7627735106
272,0.8987554104,-0.0792805069,0.7607755661
273,0.9254857377,-0.09768455201,0.780295273
274,0.9252375862,-0.07695724722,0.7583044847
275,0.9601955267,-0.06847099977,0.7681449195
276,0.9142934185,-0.09895376564,0.7645710199
277,0.9675599802,-0.1118312351,0.7739080721
278,0.9365646486,-0.09083340034,0.7776238236
279,0.9156029731,-0.1021515519,0.7433815658
280,0.9361143549,-0.09658188541,0.7272429669
281,0.9497480114,-0.1136501405,0.7403246615
282,0.9373488317,-0.1087483747,0.7456045296
283,0.9018475639,-0.08340565256,0.7662951171
284,0.888710554,-0.09698545706,0.7682346282
285,0.9098591671,-0.09217918228,0.7646171934
286,0.9435610214,-0.1156093688,0.7873628248
287,0.9377871735,-0.1135601681,0.7765753812
288,0.9086369922,-0.1015134676,0.7908999284
289,0.9287753274,-0.109428511,0.7621303356
290,0.9302480201,-0.129495994,0.8268465804
291,0.9416286821,-0.1279707651,0.8018327249
292,0.9283922206,-0.1306708693,0.8195023544
293,0.9198630806,-0.08958571646,0.7911403446
294,0.936184476,-0.1142629635,0.8153836312
295,0.8949346222,-0.1021199106,0.8076978313
296,0.9050413695,-0.08725380104,0.807615534
297,0.9005910074,-0.1131431514,0.7900920533
298,0.9039719882,-0.09925321049,0.8131456298
299,0.9019128056,-0.095837797,0.7877552726
300,0.8913663178,-0.1053171464,0.8157140774
301,0.9068204005,-0.08153324044,0.8165736496
302,0.8971515936,-0.09350812318,0.8224210057
303,0.8855577951,-0.09303090065,0.7815279905
304,0.937947335,-0.08571940875,0.8108074413
305,0.8837349899,-0.1004638936,0.8097804677
306,0.8742908875,-0.08203456425,0.7709238916
307,0.848654189,-0.07033238069,0.8087963985
308,0.8747582341,-0.09027717197,0.8032779503
309,0.9084038974,-0.07576852611,0.7769529331
310,0.8866252989,-0.09298153021,0.8156223468
311,0.9144118881,-0.09476090026,0.7990294526
312,0.928822776,-0.06942711093,0.775326558
313,0.9491596839,-0.08362584643,0.7742015669
314,0.924443632,-0.09872817706,0.8193196976
315,0.9416358153,-0.07776098089,0.775291655
316,0.9530368726,-0.06758108565,0.7852966001
317,0.93221409,-0.07188404497,0.8056530776
318,0.9218305239,-0.07558587197,0.8056570814
319,0.9040498787,-0.0906911092,0.7868380648
320,0.8857658453,-0.1046159369,0.8360484326
321,0.9023927731,-0.1032738049,0.8165830997
322,0.9515971897,-0.120283187,0.8205685349
323,0.9002129473,-0.09387672562,0.8418739778
324,0.9189073766,-0.1321048469,0.8474510893
325,0.9212841471,-0.1372677147,0.8176141914
326,0.931604548,-0.1338823602,0.8161520131
327,0.9386634511,-0.123478523,0.8195813602
328,0.9216762121,-0.1247960829,0.821433235
329,0.8962359867,-0.09615389075,0.8525739802
330,0.8980348501,-0.08872024388,0.8292349691
331,0.9049768245,-0.1272266775,0.8783137261
332,0.8997231055,-0.1369894422,0.8961930336
333,0.8855726364,-0.1187811422,0.8443189388
334,0.8934157278,-0.1261753129,0.8848332515
335,0.8979011478,-0.0975125008,0.8627852175
336,0.9190334227,-0.1195326038,0.8415509417
337,0.9290665487,-0.1163847425,0.83841276
338,0.9075980065,-0.1146814032,0.8536199473
339,0.9507317767,-0.1446635448,0.8665644065
340,0.9589690169,-0.1187266697,0.8648833499
341,0.9470893588,-0.127096755,0.8639193749
342,0.9616150556,-0.1109854759,0.8045398763
343,0.9580165043,-0.1324291048,0.8215510517
344,0.9351149666,-0.1060833184,0.8344709959
345,0.9487980286,-0.1187795006,0.8164956698
346,1.00909371,-0.1032118816,0.8336605369
347,0.9770021594,-0.1079280556,0.8483758266
348,1.000671687,-0.08817715384,0.8304638814
349,0.9836964925,-0.09402230286,0.8102804943
350,1.023413466,-0.1124202782,0.8309626084
351,0.9848826989,-0.1051126605,0.8204538932
352,0.9820476854,-0.08833477565,0.7882148155
353,0.996117574,-0.09093704835,0.7783840787
354,1.018303177,-0.1025554597,0.7800263588
355,1.004931427,-0.08487480488,0.79394306
356,1.007044753,-0.1003948473,0.8029616075
357,1.030320541,-0.09643257852,0.7987928072
358,1.051460457,-0.1131316222,0.8026650139
359,1.064705721,-0.1056874483,0.8210194839
360,1.052359735,-0.1130242319,0.7911033621
361,1.008694447,-0.1061124398,0.8009646544
362,1.053339894,-0.1285985827,0.7945992355
363,1.023159994,-0.1009018803,0.8125898048
364,0.9828731706,-0.09028572374,0.8252461831
365,1.023925274,-0.08410736426,0.8217783563
366,0.9862290741,-0.06688205491,0.8229492312
367,1.016666751,-0.1092162093,0.8316372578
368,1.050804989,-0.06981574644,0.8373916992
369,1.055860108,-0.06954254306,0.8007735698
370,1.048634816,-0.04658901797,0.8073545494
371,1.000124795,-0.06505306441,0.7752433053
372,1.010398402,-0.0722236516,0.7960766646
373,1.01864874,-0.06309349539,0.7767423041
374,1.014308267,-0.05758579791,0.7833157138
375,1.015303332,-0.07340629819,0.7695110888
376,1.018179494,-0.07329930936,0.7709738127
377,1.007200053,-0.08131488474,0.7724182602
378,1.015654872,-0.08862792012,0.7767456272
379,0.9750888132,-0.07758017424,0.8279708839
380,0.9960518933,-0.08195350943,0.8284797115
381,0.9878652223,-0.07225857221,0.7964113535
382,1.004755507,-0.08885174627,0.8057494642
383,1.028826329,-0.1001287104,0.7924193171
384,1.009381305,-0.09995108676,0.7660518812
385,1.016013938,-0.09735450609,0.7621577067
386,1.003776599,-0.1122947788,0.7681905064
387,1.005140459,-0.1035704362,0.76550655
388,0.9994473544,-0.1065195972,0.7940660825
389,0.9547511484,-0.07633279619,0.8000779467
390,0.9787586405,-0.1044566894,0.8172994641
391,0.9485647493,-0.08058361648,0.8020796005
392,0.9676744957,-0.08919620613,0.8115173416
393,1.002451352,-0.09914894945,0.7989675781
394,0.9654540664,-0.07446393683,0.8069318312
395,0.9559267577,-0.07593222236,0.845484673
396,0.9539360229,-0.08990899937,0.8548927308
397,0.9389032563,-0.09337218658,0.8268616524
398,0.9949668909,-0.07767492611,0.8296001907
399,0.9735514348,-0.07628740001,0.821287495
400,0.9722013712,-0.1214180139,0.8353652946
401,0.9707384998,-0.08101821957,0.8589833984
402,0.9889977017,-0.1022161009,0.8478081353
403,0.9943874674,-0.1180939786,0.8492924576
404,0.9691434975,-0.1044227098,0.8837030599
405,0.9418304994,-0.1083462487,0.8428480538
406,0.9344271953,-0.1045099614,0.8686409368
407,0.9061588079,-0.1106765634,0.8599381618
408,0.9313998755,-0.09109594713,0.840899338
409,0.9463380148,-0.1170718663,0.8475488952
410,0.8826243206,-0.1115031575,0.8718217037
411,0.8818996514,-0.117430297,0.8498244561
412,0.9288592123,-0.1202635493,0.8736822461
413,0.8950565838,-0.1145170767,0.8685237976
414,0.871817778,-0.09665067321,0.8402902066
415,0.8918508133,-0.1053189806,0.8413008947
416,0.8918797547,-0.1016004943,0.8187221547
417,0.9067612076,-0.07856396186,0.8544974845
418,0.8977408791,-0.07728189174,0.8502405178
419,0.8845820463,-0.0856136961,0.8623144653
420,0.8854572165,-0.0737330766,0.8715218394
421,0.9042502895,-0.1199027228,0.8510325247
422,0.8930640802,-0.09469439392,0.8846001992
423,0.8833855438,-0.1467605702,0.8673180627
424,0.9285657293,-0.1347887268,0.8749002231
425,0.9424226595,-0.1297806629,0.8426679283
426,0.9305986834,-0.1237299459,0.8879277809
427,0.9157040824,-0.1167424696,0.8397342453
428,0.943518613,-0.1032153204,0.8624998747
429,0.9747894633,-0.1160488825,0.8583550479
430,0.9392324623,-0.1337638012,0.8670969345
431,0.9370950416,-0.1393323683,0.8573731567
432,0.9418537001,-0.1175134599,0.8775413475
433,0.9367575199,-0.116730022,0.8657715939
434,0.8975724804,-0.1029024278,0.8814726168
435,0.918263356,-0.08789266002,0.8603819498
436,0.9373759674,-0.09228052611,0.8682229847
437,0.9300245377,-0.1130864643,0.915123518
438,0.9217763716,-0.06989531179,0.86853691
439,0.916499926,-0.0769509169,0.8391286277
440,0.8814659237,-0.08690193562,0.8512282412
441,0.8923911231,-0.06653851519,0.853385021
442,0.9234844846,-0.09005233411,0.8557222585
443,0.8736666837,-0.08501309522,0.8083357197
444,0.8845178951,-0.07869762763,0.8512525208
445,0.8887086892,-0.08233378216,0.8338067635
446,0.8940987602,-0.09083041827,0.839287482
447,0.9020670077,-0.08980191858,0.8243040839
448,0.9273676166,-0.08660630431,0.8365971804
449,0.9399517728,-0.1168708522,0.8100380783
450,0.8876623447,-0.1055075925,0.7978094506
451,0.8938238454,-0.1153644575,0.7958583298
452,0.9117399091,-0.08081713822,0.7824766995
453,0.917994044,-0.1078998802,0.8132402254
454,0.9167896866,-0.1060266742,0.7793605895
455,0.9297492132,-0.1290708919,0.7789738322
456,0.9633923544,-0.1069806172,0.8074371487
457,0.9693573174,-0.1224819027,0.774722909
458,0.9702395192,-0.1019350026,0.7824362463
459,0.9808677355,-0.1279788328,0.7850431663
460,0.969287404,-0.1249659005,0.7871712394
461,0.9945320429,-0.1238249727,0.7958840983
462,0.9688177795,-0.1131940178,0.7640173395
463,0.9987510754,-0.1088321714,0.747148272
464,0.9905617864,-0.1413992295,0.7542756154
465,0.9778742008,-0.1159338438,0.7560055774
466,0.9992619827,-0.09947664446,0.7653955159
467,0.9444188537,-0.1036040194,0.7619578096
468,0.9656801424,-0.09221105683,0.8256716471
469,0.9878913824,-0.122358044,0.8088560856
470,0.952451352,-0.109571236,0.8048176618
471,0.9241383951,-0.1112089766,0.7876104195
472,0.9352386604,-0.1277860524,0.8030361671
473,0.9636824299,-0.1331163915,0.801848702
474,0.9391624897,-0.133779558,0.7728872896
475,0.963304478,-0.1345597124,0.7727001163
476,0.9255961324,-0.1143600899,0.8031951694
477,0.9248303611,-0.1301876271,0.8149597007
478,0.9228747069,-0.1247248937,0.7812740688
479,0.9586300316,-0.1265969757,0.7789863189
480,0.9828167549,-0.1277759358,0.7744567833
481,0.9471467346,-0.1338214914,0.8196473773
482,0.9618816414,-0.1335508461,0.7980592949
483,0.9696582745,-0.118188791,0.7886897037
484,0.9637404674,-0.1301482536,0.7619143597
485,0.9984036806,-0.1222560556,0.8025853828
486,0.9877047238,-0.1250004033,0.7864058821
487,1.019261611,-0.1544406072,0.8003281804
488,1.003119658,-0.1559790009,0.7998788105
489,1.046419143,-0.1538913711,0.8108077365
490,0.9992762518,-0.1480148079,0.8293371844
491,0.9784462169,-0.1509123668,0.8228058877
492,1.027860445,-0.1629945676,0.8339326105
493,0.9747744948,-0.1391312974,0.8203878261
494,0.9892952988,-0.1320372322,0.7945373517
495,1.023369419,-0.1626285841,0.838063678
496,0.9931704183,-0.1415563062,0.870533915
497,1.050550069,-0.1851420414,0.8474174388
498,1.046102007,-0.1544107267,0.796420737
499,1.028238788,-0.1424029661,0.8111967515
500,0.9746685287,-0.1114040666,0.8055826999
501,1.025724226,-0.1251987747,0.8277973437
502,0.9912972133,-0.1055773545,0.8588155333
503,0.9827858238,-0.07899237106,0.8266666764
504,0.96824221,-0.1096418179,0.8556682978
505,1.004483988,-0.1101147543,0.8209412238
506,0.9998650441,-0.1252372106,0.8336070603
507,1.008207929,-0.1099777711,0.8731434543
508,0.9633173572,-0.1122831854,0.8429103164
509,0.9996326622,-0.1083454707,0.8413330802
510,0.9980953956,-0.1234468834,0.810547656
511,0.9694099934,-0.1424389197,0.8555017278
512,0.9815176382,-0.1469177278,0.8331059017
513,0.971989321,-0.124921877,0.8455021714
514,0.9683927022,-0.1369475408,0.8276367462
515,0.9790256648,-0.1646806973,0.8513669692
516,0.9900005085,-0.1527455784,0.8466962834
517,0.9419877743,-0.1126860302,0.8266967752
518,0.9892627152,-0.09817525694,0.8326056985
519,0.9755712087,-0.1368914239,0.8343036942
520,0.9711981386,-0.1288487249,0.8139395346
521,0.9887663704,-0.1400036659,0.8095712908
522,0.9944876068,-0.1590341643,0.8170483943
523,1.002714867,-0.1103303356,0.8000599696
524,0.9614456639,-0.1355340306,0.8052454113
525,1.031979965,-0.1180563463,0.8003877502
526,1.018337018,-0.1244680643,0.8178207461
527,1.010104176,-0.1086786187,0.8216503577
528,1.010232669,-0.1066845694,0.8105651683
529,0.9753136959,-0.1020117324,0.8161222483
530,0.9773849618,-0.1155607523,0.8178726089
531,1.010005688,-0.1062886137,0.854225615
532,1.003421324,-0.1386119489,0.8064997281
533,0.9534087213,-0.1107452985,0.8216293789
534,0.9684859835,-0.1267165441,0.829941263
535,1.028460657,-0.1146571038,0.8297618837
536,0.9816849722,-0.1338049064,0.8309954371
537,0.972690708,-0.1147584318,0.8136813206
538,1.000574323,-0.121624345,0.8318118965
539,0.971306859,-0.1099097411,0.8112877517
540,0.9868202236,-0.1165848961,0.8164078792
541,0.9691196578,-0.1238773394,0.8293173529
542,0.9648499056,-0.101877511,0.8082795887
543,0.9621317339,-0.1078235296,0.7981344605
544,0.9376634071,-0.1012322571,0.7876190278
545,0.9593349282,-0.1103387768,0.8316310621
546,0.9299063692,-0.1026763683,0.8302854893
547,0.9350078153,-0.1156435886,0.8427424293
548,0.9975797109,-0.1100917364,0.8295657266
549,0.9857285644,-0.1063787259,0.8106533132
550,0.9910455719,-0.09655245833,0.818409605
551,0.9788872392,-0.1071047098,0.8242512978
552,0.9869560088,-0.106204384,0.8229189847
553,1.029474417,-0.08592367648,0.7947062741
554,1.000911603,-0.1180473418,0.7894741853
555,1.006611978,-0.08105633302,0.7655595665
556,0.9708696798,-0.1063557718,0.7773152611
557,1.007401755,-0.1149487723,0.7584579227
558,1.03756986,-0.09012097129,0.7558942572
559,1.036511903,-0.1006260573,0.7697848293
560,1.022887252,-0.1126053475,0.7833425687
561,1.008039717,-0.1110695178,0.7623452816
562,0.9915018216,-0.1216858907,0.7453011489
563,0.9883769014,-0.1125039231,0.7347313276
564,1.00411705,-0.109216676,0.7385833606
565,1.008328573,-0.1040969628,0.7596697595
566,0.9983310718,-0.1082823869,0.7609039014
567,1.011519702,-0.09422148182,0.7391652182
568,0.9944189217,-0.1094793435,0.7392970277
569,1.011799116,-0.08253234055,0.7690835843
570,0.9977672463,-0.1181280036,0.7532028189
571,0.9742423619,-0.1078608832,0.777848601
572,0.9714738339,-0.09935481806,0.7601069182
573,0.9711327684,-0.09439668879,0.7395791151
574,0.9811644162,-0.1088830456,0.7332952487
575,0.9973183011,-0.1082855371,0.7299117074
576,1.011017372,-0.09521321594,0.7277081103
577,1.01881649,-0.08684846022,0.7244907922
578,1.015790341,-0.110831951,0.7433684663
579,1.000737143,-0.109625261,0.7278110415
580,0.9571728457,-0.08546668389,0.7406920549
581,0.9594070872,-0.0927198232,0.7259822631
582,0.9559783608,-0.09712650859,0.7757626744
583,0.9513680864,-0.1067444679,0.7763499847
584,0.9940073945,-0.09619250136,0.7468766809
585,0.9544864308,-0.07375966997,0.771692982
586,0.9600699073,-0.08080945993,0.759194917
587,0.9644971487,-0.07734916596,0.7993796111
588,0.9918942257,-0.05923479922,0.755809738
589,0.9679540298,-0.07869967464,0.7609149897
590,0.9620433065,-0.05632261236,0.7749130472
591,0.9479225054,-0.07877421531,0.7900419407
592,0.9424445967,-0.0530402889,0.8317523322
593,0.9172200769,-0.05677689692,0.8284997015
594,0.9508171303,-0.03602927228,0.8500261585
