"Respondent","Bx","By"
1,-0.351360304400262,0.133254226383381
2,1.18709223974757,-0.961507328437308
3,1.35901016028127,-0.868331932576909
4,0.719877474090437,-0.439976841808399
5,0.835545548749943,-0.473744526881803
6,-0.730894971016431,0.811140133671716
7,0.717386657787506,-0.44284518151551
8,-0.25356742707307,0.248911185584841
9,0.822239771592126,-0.595182815092341
10,0.305630214070593,-0.16244337091917
11,1.13010448302328,-0.933981205309415
12,1.42017516717146,-1.25989694110026
13,0.640674244117848,-0.434569580166691
14,-0.163506029726933,-0.21804667455263
15,1.14408824482197,-0.909389661411351
16,1.17485046669271,-0.960617371807613
17,-0.0480621811904157,-1.20688270179739
18,-0.754248248690107,0.543077763691915
19,-0.303858703969507,0.415488282604371
20,-0.55267771559761,-1.00247086558362
21,0.76370483828648,-0.534795767742164
22,-0.355475073100438,0.143652513023573
23,1.41824594987127,-0.932740526924724
24,-0.393495494769123,-0.539200576604359
25,0.814442617777331,-0.690633566596841
26,0.604624753752251,-0.454501811898711
27,-1.20179763368533,-1.2428025756547
28,1.09938640079726,-0.861848317180432
29,1.10692683685948,-0.771381564473625
30,-0.0996340071513139,0.263440205054157
31,0.979844631127939,-0.693676881288343
32,0.489983783453246,-0.492116796400744
33,-0.661517866463672,0.435789899808606
34,0.720657825383197,-0.273570462967802
35,0.940430986251951,-0.762865069731625
36,0.321234682333123,-0.825927349643173
37,1.0600851062801,-0.890749463201091
38,0.943539244300392,-0.68654122763233
39,1.06970255203201,-0.705689898453086
40,0.992255869386352,-0.683004332658762
41,0.244625299680767,-0.385983377137118
42,0.574444686773073,-0.470965910890133
43,-0.599636868370282,-1.54969212589989
44,0.75356553080709,-0.53210982745307
45,-1.12894811120438,0.131558000601406
46,-0.494301603930344,0.471723081250221
47,1.11943946617289,-0.840492255855037
48,0.970480252691244,-0.557407153793093
49,0.342737534680367,-0.307591433804921
50,0.590538366193804,-0.41560370346292
51,0.972317950621708,-0.80205217914865
52,-0.316662402921699,-0.390692160372526
53,-0.94467583287866,-0.0650449592564811
54,0.00230734548655312,-0.784281708673681
55,0.749898268103055,-0.562617878229414
56,0.841685143396001,-0.513950541553365
57,-0.0770764081630128,0.164581275744739
58,0.909172752297334,-0.468123108252666
59,1.25446653521832,-1.00295688588116
60,-0.43666402322623,-0.4668406706699
61,1.04392194997343,-0.987472826086405
62,1.01492641427471,-0.679448189913189
63,1.2211862539016,-0.995763197095413
64,0.800107163478073,-0.632144453635812
65,-0.436645789460989,0.328399484642706
66,-0.240663648686673,0.205814881064641
67,0.808662112011946,-0.468134336190323
68,-0.871725692485444,0.350175867116077
69,1.05810473205655,-0.578100616212285
70,0.590639079748704,-0.349341970784912
71,-0.0215731299613147,-0.578757798284865
72,1.22330579890458,-0.818505116820024
73,0.540624818180307,-0.435706273533673
74,0.84331416889645,-0.735656549398581
75,-0.5373112515469,-0.197935583659206
76,1.1852736987551,-1.03448801525069
77,0.964300015144221,-0.729133165909015
78,0.694557487211069,-0.532564377008686
79,1.11092240522059,-0.656944188344942
80,1.10976213475771,-0.747289319600756
81,-0.500820755244086,-0.566771405871436
82,-0.182603227636736,0.187207449672846
83,0.809800963626994,-0.579970269748887
84,0.354829086746819,-0.237399473888542
85,-0.0752908009949726,0.262727372810756
86,1.06331375340293,-0.73609877011959
87,-0.670786509506069,0.571927337766454
88,0.935885688993009,-0.617476123477508
89,0.391729796985784,-0.246174022627272
90,-1.21384989451999,0.656439634388617
91,0.706858649182487,-0.474681242227794
92,1.04458063351924,-0.664240736991111
93,0.156903723926888,-0.762349399265709
94,1.31037063849253,-0.992025794823597
95,1.09042169961356,-0.872462314027682
96,0.685149320890582,-0.818988703411259
97,1.07032003982656,-1.55830477222242
98,0.272501464946503,-0.0502413487783148
99,-0.823604519587445,0.521048906372624
100,1.19835654816029,-0.739549044267609
101,1.10371714163682,-1.48120366457462
102,-0.693873840590452,0.0933544968058591
103,1.00593721302471,-0.641319706311123
104,1.27861602756694,-1.15432616290212
105,0.646805970113277,-0.461174831015126
106,1.33097997131645,-1.02750542673255
107,0.881864682909664,-0.86633236176932
108,0.392641973222022,-0.465781798571195
109,0.174355302531859,-0.100306176622803
110,-0.187428375610526,0.383187399156381
111,0.99364588615549,-0.651656936698792
112,1.35312582122603,-0.97236132366101
113,-0.274885103094363,0.224322823984657
114,-0.229396558585484,0.209704520177202
115,1.47766796761931,-1.18281716491355
116,0.73822161422914,-0.185036428233233
117,1.1488922086296,-0.93623880527257
118,1.12219354174017,-0.722275382790206
119,-0.472242595284039,-0.897479951462401
120,0.521431441460756,-0.38449497613615
121,0.019028586729381,0.155933697910163
122,0.260935432579959,-0.135450881000395
123,0.664374558720297,-1.2338322122374
124,0.66241014764162,-0.486782233853513
125,0.998523534037267,-0.690276216576886
126,0.949791869467372,-0.696663138107112
127,0.568464196941292,-0.29123114480884
128,-0.49338732287437,0.379278860987696
129,0.828757212890486,-0.467750052780027
130,1.17322576096549,-0.929773534120231
131,0.902235167439543,-0.618818717020505
132,1.11815702950755,-0.918056058032408
133,1.66790892412065,-1.20842938610284
134,0.594591365570645,-0.111403851759059
135,0.210766592826468,0.0565905762288708
136,-0.822629854183463,0.637209671976976
137,0.854932325191839,-0.726751137209344
138,0.954130685493492,-0.78654778230061
139,1.01247928629276,-0.817787509901695
140,0.804870415304285,-0.683730960861773
141,0.175458223334768,0.0120998822763954
142,0.139725404977219,0.041998510560747
143,0.494798681115883,-0.365224650443494
144,0.147221993760619,-0.0701428556771571
145,-0.303056913886108,0.448157363753333
146,-0.638863593040274,0.452369851450768
147,0.730643716661816,-0.431002633072216
148,1.18110631788934,-0.891660529937718
149,-0.802981550494847,-1.5904682516715
150,-0.0369551684379625,0.258891825495969
151,1.1920858242526,-1.00157258448792
152,0.174091977109265,-0.0306002439574993
153,0.873387557559305,-0.518387370793184
154,0.5112302814095,-0.361487309736868
155,-0.50723807129725,0.38812964554022
156,0.948812520430537,-0.744069127673169
157,1.08330888241163,-0.963043652199922
158,0.869722974711278,-0.507696596251897
159,0.65269903060334,-1.37996953452324
160,1.08664754690946,-1.01397665098873
161,0.675462164898746,-0.578485092151648
162,-0.0333047957183729,0.0985165127549298
