Model Name:	MNL	
Number of individuals:	1138	
Number of observations:	10242	
Number of preliminary iterations:	30000	
Number of draws used per individual:	20000	
Random Seed:	903462	
Total iterations:	50000	
Prior Variance:	2	
Degrees of Freedom:	5	
Number of parameters:	3	
Random Parameters estimated (Distribution): 
ASC1 ( N ) 
BTime ( N ) 
BCost ( N ) 
Estimated:	Wed Apr 03 7:47:47 PM 2013	
----------------------------------------------------------- 

Iteration Log-Likelihood RLH Parameter RMS Avg. Variance 	
0	-7099.213	0.5	0	0
250	-4108.879	0.6933791	0.3830635	0.154536
500	-4048.88	0.6974384	0.5544681	0.3871106
750	-4054.063	0.6967429	0.6564737	0.5898529
1000	-4004.755	0.6994093	0.7090003	0.6585864
1250	-4013.296	0.699552	0.8811145	1.026824
1500	-4037.028	0.6983722	0.8997359	1.027127
1750	-4033.486	0.6985786	0.9823274	1.19183
2000	-4003.917	0.7005188	0.8473432	0.9266863
2250	-3988.269	0.7005487	0.8410787	0.9199674
2500	-4049.034	0.6971307	0.9092701	1.083531
2750	-4039.692	0.6979639	0.9481469	1.212273
3000	-4026.089	0.6987039	0.8962906	1.116425
3250	-4064.174	0.6964427	0.7739883	0.8120897
3500	-4070.379	0.6962215	0.764989	0.7933316
3750	-4032.405	0.6982019	0.8422072	0.9379813
4000	-4047.783	0.6973346	0.8087159	0.8688143
4250	-4031.925	0.6990762	0.8399317	0.9381542
4500	-4000.05	0.7007862	0.8718254	1.008216
4750	-3993.125	0.7006081	0.8321918	0.8812244
5000	-4010.88	0.6998637	0.8697093	0.9847563
5250	-4055.13	0.6974152	0.8355977	0.9234996
5500	-4064.992	0.6961918	0.8146162	0.8579118
5750	-4002.266	0.700624	0.8150269	0.8920726
6000	-4018.017	0.6994781	0.8842769	1.089703
6250	-3975.487	0.7021186	0.9037703	1.090022
6500	-4023.007	0.699918	0.9015371	1.111253
6750	-3992.59	0.7003902	0.8888196	1.089028
7000	-4019.339	0.699851	0.8865591	1.061263
7250	-3982.823	0.7019944	0.9455385	1.231805
7500	-4033.12	0.6983514	0.925443	1.145206
7750	-3973.567	0.7023675	0.9266323	1.148362
8000	-3979.669	0.7022171	0.9242659	1.165519
8250	-4004.608	0.7000782	0.9167968	1.126087
8500	-4014.706	0.6997823	0.8865142	1.031271
8750	-4010.17	0.6998058	0.8223608	0.8528438
9000	-4055.563	0.6970908	0.8328458	0.9307531
9250	-4039.077	0.6986186	0.8725208	1.042785
9500	-4052.624	0.6970951	0.790663	0.8445682
9750	-4044.514	0.6971115	0.8712053	1.001856
10000	-4001.95	0.6998096	0.8503123	1.009701
10250	-4014.431	0.6998616	0.8539127	1.019852
10500	-4017.325	0.6997556	0.9189218	1.172736
10750	-3977.254	0.7017965	0.9214335	1.15991
11000	-4016.023	0.6994269	0.9359724	1.223355
11250	-4006.932	0.7001656	0.8478341	1.024094
11500	-4038.095	0.6987025	0.8440601	1.013572
11750	-4024.941	0.6988544	0.8487548	1.016972
12000	-4008.76	0.701016	0.7883846	0.8886289
12250	-4046.685	0.6973906	0.796159	0.8891277
12500	-4053.802	0.6977005	0.8429146	0.9934449
12750	-4040.984	0.6984578	0.7875073	0.8500504
13000	-4062.325	0.6968687	0.8118705	0.8850861
13250	-4034.296	0.6980256	0.7871425	0.8085453
13500	-4064.212	0.6965322	0.7706051	0.7942628
13750	-4059.6	0.6953396	0.7283757	0.7475401
14000	-4030.407	0.6985005	0.7548865	0.8058417
14250	-4049.588	0.6965615	0.7015136	0.681724
14500	-4044.373	0.697965	0.7138627	0.6933635
14750	-4022.046	0.6993967	0.771443	0.8133592
15000	-4015.259	0.6990336	0.7707309	0.8248063
15250	-4009.415	0.6997563	0.8614371	1.028118
15500	-4012.907	0.6993074	0.8440029	0.9677475
15750	-4020.621	0.6992416	0.9015144	1.107459
16000	-4014.866	0.6989058	0.8771667	1.044828
16250	-4049.961	0.6973563	0.9038058	1.109677
16500	-4027.936	0.6988111	0.8961609	1.052783
16750	-4011.104	0.6994967	0.8748976	1.031479
17000	-4038.147	0.6981983	0.8659456	0.9935115
17250	-4035.574	0.6980012	0.8140288	0.8886687
17500	-4027.228	0.698124	0.8999421	1.092763
17750	-3976.88	0.7015135	0.8168857	0.89634
18000	-4060.768	0.6973884	0.8385564	0.9406589
18250	-4068.587	0.6964419	0.7581685	0.7962208
18500	-4029.3	0.6986559	0.7902804	0.8579173
18750	-4045.223	0.6979417	0.8404378	0.987084
19000	-4013.343	0.6992491	0.7850583	0.8618933
19250	-4001.612	0.7002996	0.8152329	0.9316988
19500	-4094.445	0.6948305	0.7268307	0.7306242
19750	-4053.325	0.6967189	0.7741767	0.7819896
20000	-4011.986	0.6994048	0.8246566	0.8786447
20250	-3999.732	0.7002254	0.8288714	0.91191
20500	-4002.441	0.7005297	0.8142383	0.86349
20750	-4039.409	0.698618	0.8712123	1.02535
21000	-4052.26	0.6966826	0.8279775	0.9201374
21250	-4080.107	0.6953776	0.8331088	0.9245974
21500	-4054.205	0.6972427	0.7653831	0.789741
21750	-4077.554	0.6956881	0.758065	0.7759987
22000	-4049.93	0.6972321	0.7541946	0.7647538
22250	-4053.879	0.6963264	0.7373393	0.7413446
22500	-4056.683	0.698551	0.762759	0.8002792
22750	-4021.679	0.6992779	0.7383753	0.7288246
23000	-4037.217	0.6981254	0.7257938	0.7296311
23250	-4044.102	0.6975258	0.6977082	0.6432222
23500	-4016.293	0.6990498	0.7834537	0.8393754
23750	-4020.015	0.6994981	0.8644389	1.01322
24000	-4033.522	0.699493	0.8315384	0.9119874
24250	-4053.144	0.6975214	0.7974951	0.8659395
24500	-4047.28	0.6977216	0.7879016	0.8418003
24750	-4038.467	0.6981118	0.7576531	0.7888601
25000	-3995.131	0.7007352	0.8511749	0.992824
25250	-4004.883	0.7001308	0.8014843	0.8576649
25500	-4029.6	0.6987867	0.9001886	1.067159
25750	-4021.01	0.700247	0.8141792	0.8917701
26000	-4025.826	0.6982676	0.8269533	0.9197277
26250	-4012.868	0.699981	0.7151802	0.6750541
26500	-4028.083	0.6982626	0.723805	0.6806484
