"Respondent","ASC1","BTime","BCost"
9114,0.659932732491998,0.147475470623684,0.379501412668553
9118,0.659943766622356,0.158304170445211,0.387327620949226
9119,0.655665321174756,0.120223148828211,0.355689175306813
9120,0.66700490245642,0.193888898181752,0.402955536794792
9121,0.634231456259027,0.115039116323296,0.356488729246172
9123,0.700478870513377,0.0939513686088523,0.324119460034851
9127,0.697088694710269,0.170271579428603,0.394044281673778
9129,0.634790016755156,0.0780364592151496,0.318562026154488
9133,0.656413164818032,0.169006470767496,0.391848519231577
9135,0.691123534210691,0.163840414917351,0.401554758390864
9143,0.652944761292335,0.15283844046527,0.380836724895533
9146,0.669886172548363,0.190898189758343,0.39833605627042
9147,0.655834141247956,0.163197702075804,0.39115875787558
9148,0.643225012273836,0.0711937354329356,0.35072272878614
9149,0.673844155369056,0.163036352012678,0.394380023267584
9150,0.667399808403434,0.129922066730969,0.391163701188404
9152,0.686873266125608,0.179245645469575,0.395146509000214
9155,0.646529610157458,0.154954595235547,0.388214013464162
9156,0.64569796406727,0.0858862961048298,0.353656163883627
9158,0.695285281266377,0.0922619849420985,0.37096689058165
9162,0.642102192866363,0.120329700235321,0.397540875220018
9164,0.705732499265313,0.127142353631471,0.369129270995307
9165,0.687247654500617,0.16837793893564,0.409985707684062
9167,0.69620949591126,0.165607121176213,0.389075773329909
9168,0.630036960285642,0.136713117739177,0.379380950130588
9175,0.663733284380231,0.14938510971609,0.390726767210985
9176,0.678340358547321,0.101746854339115,0.388185824622082
9178,0.682629431608996,0.202921559391469,0.396618658785795
9179,0.653409285938099,0.153760317966772,0.393224925267071
9182,0.656968597079954,0.149380355233655,0.388789108431498
9185,0.653996913180842,0.108684083548935,0.361220242184142
9186,0.664567915021333,0.183615838070378,0.393118426844499
9189,0.648499621772648,0.164463540249029,0.374323742826732
9190,0.636668521910663,0.0974541086274012,0.364579587214341
9191,0.687634682498735,0.159977498606853,0.402894019273892
9194,0.670303140026261,0.174805050598827,0.400001292454383
9195,0.651035137079042,0.085117149978091,0.353241717045925
9196,0.622483086249082,0.0968307411727088,0.365170162606271
9197,0.676139670210197,0.183009421732706,0.404202288251312
9207,0.670797954372885,0.170156729118811,0.405098408251761
9213,0.646533273443907,0.178216176579492,0.381566165485463
9216,0.696924034654583,0.166877762646426,0.412704986500118
9217,0.67475210753208,0.196298953957413,0.405723752762291
9218,0.644238270720237,0.122497830506822,0.38611271665259
9219,0.701584509000199,0.215269046229917,0.400228729517048
9221,0.676082963799158,0.123586156445416,0.370798421352743
9222,0.668957432848297,0.158948908212707,0.391194634866124
9234,0.62727011661962,0.1663240164065,0.386578290893154
9239,0.67172735159284,0.174912374160441,0.402712720118036
9242,0.663335439095082,0.107665359738883,0.378557926319481
9246,0.652626875367305,0.135938536179296,0.379020071238557
9251,0.689309968799863,0.172193196837422,0.395895074013034
9252,0.648030493846538,0.15565450992298,0.392348238410208
9254,0.677494950480102,0.15992178493478,0.402949514635938
9258,0.666342791964593,0.149580003580591,0.382716768197976
9259,0.64911640834352,0.168288612561962,0.377060199325369
9266,0.655026531353799,0.163513246342754,0.391280562590472
9267,0.68387884163279,0.181592972543799,0.399181595029307
9271,0.646556488293948,0.126783659370381,0.36762493136564
9273,0.658118661997284,0.179831415381075,0.37993425130894
9274,0.691592052059074,0.176286623218683,0.398172480282846
9276,0.678358568123586,0.199791260489662,0.40901404056207
9279,0.658777444436913,0.193325021671549,0.384716071611345
9280,0.657452664571488,0.15469767059936,0.388240721642973
9281,0.652701969340604,0.139123107033835,0.369819013276171
9285,0.6683261063272,0.115041584271575,0.364313510890674
9288,0.654746603429374,0.152868783550068,0.378917985651425
9294,0.645819046323801,0.105703356879731,0.346644567821024
9299,0.668428117457434,0.165272024120437,0.385588449587588
9300,0.674721300616191,0.11889936783573,0.3928674820654
9303,0.639878256871439,0.133811601358122,0.391628660567027
9305,0.679492184778791,0.170113700359534,0.398525724810245
9311,0.685864504240301,0.160126534201417,0.390117928862699
9318,0.6629714706123,0.0780555076501994,0.353794601946783
9326,0.679582270620811,0.122570346555207,0.390195688559792
9334,0.636331005725338,0.145176713605959,0.380269406785761
9338,0.662868978843453,0.0935204143490853,0.356700386468131
9339,0.645590371762934,0.174882046224869,0.387666571652022
9342,0.658074092117841,0.136605676767874,0.365681541284209
9346,0.694072251241155,0.174971134446946,0.402332136749762
9347,0.680276859442988,0.172151546261641,0.379902653383897
9351,0.689490785424339,0.133590636901346,0.372666752647743
9352,0.65024472436597,0.103655494266159,0.369577504192831
9354,0.643606536601537,0.153797976195457,0.385369169847969
9355,0.636965963276838,0.0834835195233806,0.373223517380267
9358,0.681758708048561,0.176489548913938,0.405254526901565
9361,0.688599754432524,0.180712655339942,0.384133031800328
9366,0.675904658112009,0.0796173786736544,0.344814559391582
9367,0.659416245673209,0.162341939476081,0.388534787245825
9368,0.691450821276554,0.173708749286819,0.385253796669043
9369,0.697044918696924,0.140429494909313,0.389073247124875
9371,0.664908418950994,0.168059476155256,0.395080518194264
9373,0.675844757025749,0.175326148125027,0.396069048381714
9380,0.677580047503874,0.181673118197029,0.39248283200826
9382,0.667522369038009,0.100743537122031,0.350986964095648
9384,0.694130111126868,0.217615302171275,0.379529589236419
9389,0.680624018470932,0.126513897418947,0.402464445597527
9391,0.666885450083621,0.205455046578032,0.402206742826178
9398,0.655501213002674,0.154292191399286,0.403484034683702
9399,0.704562893142352,0.157947836623891,0.379367090906912
9402,0.677594520821585,0.124216021974006,0.393877350353435
9404,0.631472679685504,0.155271129147096,0.38561154443924
9406,0.691308396885353,0.17305686217688,0.405601504029133
9413,0.675242330923034,0.194282741037335,0.390811546003254
9416,0.641877809099196,0.157869547308166,0.378861218866015
9417,0.662963260508726,0.156120125049705,0.38418053647243
9418,0.657721472660641,0.123844596152399,0.380931532269262
9422,0.63705714370799,0.159078064868792,0.384674029783328
9426,0.687200977181131,0.199370614569534,0.395968087484241
9427,0.681785622465886,0.169100092814987,0.39348963984419
9428,0.682538958451732,0.211011212301634,0.390842851751044
9429,0.665451652529718,0.163482161966511,0.395847535595577
9433,0.671335495276878,0.159811751172674,0.404054903122571
9434,0.682543290963346,0.178637752042654,0.38933019993177
9439,0.682330201535787,0.191498361574343,0.398972688895778
9440,0.649303693020772,0.166341234033481,0.395349075359594
9445,0.671447053714941,0.097570454298674,0.355306578117351
9447,0.665400667357557,0.122241806280616,0.376539845435033
9448,0.684065830595113,0.185803150266556,0.406790446086142
9450,0.628934653691033,0.0922060782049999,0.375720308649306
9451,0.686125554945039,0.170103125717987,0.409166429604203
9452,0.674187523233658,0.166664583642509,0.389463893577027
9455,0.66636211298301,0.145790568704725,0.384230044436998
9456,0.686030199157443,0.164262311782617,0.395226900973192
9457,0.688359095219017,0.119301395491544,0.375899998107179
9458,0.667646221300578,0.164500346591673,0.393428426507946
9460,0.683963688261084,0.162721202414856,0.385006674390855
9461,0.646462307767269,0.0716887783741393,0.340340085355047
9462,0.68174736703209,0.112432240947795,0.382620046720492
9464,0.66576705445298,0.170420483532653,0.393511091405934
9466,0.669400292328773,0.143966298355728,0.379947837490555
9469,0.65562770745819,0.156559661866708,0.38447519049824
9472,0.636588893158736,0.143450200341597,0.392377632140327
9475,0.668059676985833,0.186194132405545,0.394579668444203
9476,0.673801250853719,0.169740339901974,0.379003118966491
9477,0.690999258602503,0.194309330546403,0.413806349592616
9483,0.67081170533564,0.137050077694735,0.376839185388899
9485,0.704522861711073,0.193800720295741,0.41122494639811
9491,0.674457527714012,0.149998503560595,0.398421125775779
9494,0.640982082537801,0.0770160036257801,0.360295430385314
9496,0.65791933731736,0.164358845403034,0.352723688889437
9498,0.681579352565415,0.19865162398031,0.398691734278923
9502,0.625692493629337,0.119219751118787,0.372880731881131
9523,0.64969510219292,0.15747969491704,0.386671499480549
9524,0.699174056603429,0.171463547880853,0.399451957206465
9531,0.661194941414375,0.0783114912124194,0.378582917261628
9534,0.679908874981169,0.163652768857363,0.388822513241295
9536,0.701181327248893,0.179769766281134,0.409843320161791
9538,0.666722794759244,0.0798478780152801,0.323452699339693
9541,0.662752524809376,0.149926467657667,0.375725003954784
9545,0.660206763326759,0.108680119646343,0.35455171446857
9546,0.688880936960626,0.169100514791347,0.396941455915184
9550,0.687632951847822,0.166178986150921,0.385369739767784
9551,0.652127342472473,0.148737948578665,0.39183490921009
9552,0.670488894366261,0.181687992577184,0.402401046783488
9554,0.67290218928111,0.170585165803345,0.40076554798424
9555,0.663386243534082,0.189238259803309,0.399773472500854
9556,0.655681722909434,0.0974809904008103,0.371935976905814
9559,0.664286813363044,0.129187274832347,0.378380246382207
9560,0.683824702801435,0.128359209452357,0.369057080285935
9563,0.671449931528098,0.162889686275102,0.383779349549357
9566,0.647876108584627,0.170139906206976,0.394432518836988
9567,0.634300069988501,0.09551146430077,0.368317422776746
9572,0.687481751869366,0.186686100254027,0.396557484205519
9579,0.646649519392337,0.113809719858793,0.365008266058478
9582,0.640927722278202,0.155446283160225,0.368919520755423
9584,0.644219309855923,0.14600095446644,0.369749547773913
9586,0.678246879901916,0.176588129437875,0.405061551620356
9587,0.680751804943915,0.178497261574891,0.386365976281147
9588,0.653392170948327,0.169176647871041,0.392111227463612
9589,0.6851375924005,0.183348723796668,0.402135965844818
9590,0.677144653990147,0.158792600046254,0.403662014310458
9591,0.668495433092533,0.168282965790204,0.399348868818332
9596,0.707267317240443,0.173508037548917,0.397529337714477
9597,0.643332797004735,0.161920847590768,0.390713966677734
9603,0.668762742450267,0.108538263622125,0.371763835457856
9604,0.667965313310323,0.178596194063989,0.395004360320688
9608,0.670881340676807,0.13112640255125,0.390450235220734
9614,0.707087236037698,0.17043524559239,0.391484675001068
9616,0.666916398716225,0.175425832926874,0.38221217875599
9621,0.646289933611664,0.0829674155782392,0.328699987179607
9622,0.671393597752535,0.131950935154654,0.380256331582743
9623,0.666187870624319,0.150139527383428,0.377425877297722
9624,0.679765717659217,0.140939370619252,0.374167214908018
9625,0.662054231380681,0.172360439871946,0.39094527667497
9629,0.660973368008309,0.178301646671663,0.39198484435575
9632,0.678823768913949,0.162299504146762,0.385251875823028
9633,0.655035478178166,0.116628363572543,0.360839525517869
9634,0.670719982391035,0.184672396589757,0.38625147291141
9635,0.665757583442476,0.155832939490785,0.394840484090216
9646,0.648936700787931,0.156276690272024,0.381261150120197
9648,0.685706517685723,0.195970079229747,0.385891278298509
9649,0.652206473653936,0.119320695453098,0.389448173633718
9661,0.675075734699944,0.182710384390519,0.396616528624809
9662,0.702854548843743,0.192271353775337,0.412499000495245
9663,0.684457882362224,0.183474621819499,0.380484261025411
9664,0.698199555119834,0.182868663267047,0.399043916336974
9670,0.659540661837933,0.151271591946792,0.387800672244086
9685,0.669299236683387,0.16350652395399,0.380060764483315
9686,0.657987076421631,0.147035220422212,0.393773734129585
9687,0.66927898857238,0.155996032205208,0.388386154873243
9688,0.646721767822287,0.136772268892873,0.384140734480732
9691,0.65757028225895,0.155763046687451,0.373528481745012
9692,0.704169605389365,0.166339439771907,0.397659868023342
9693,0.663671971794101,0.138032076388975,0.367658858915617
9694,0.668328119976623,0.123703432275425,0.360865692393949
9705,0.676452880106577,0.16764742884941,0.40554636020278
9706,0.650293896095815,0.160896129051861,0.398842778171336
9707,0.669764960498068,0.172394143562495,0.386213502305539
9711,0.682850683744201,0.202614150669749,0.407181714049974
9713,0.656383147602261,0.103914401605602,0.356059460318175
9715,0.692273680541187,0.206754314196558,0.404430848972354
9716,0.700244975389077,0.20295687841097,0.34234984623588
9717,0.677169644064763,0.161156583269881,0.386157772602105
9718,0.679301196167202,0.157623080325402,0.39289036271549
9720,0.659270786517476,0.109668822611253,0.369086289535983
9721,0.673099736807719,0.12806808956218,0.377909741628028
9722,0.655584414280132,0.17356561152693,0.398030550330012
9723,0.660053811306407,0.155066082577442,0.405115119086834
9724,0.6837907022983,0.17971417939192,0.384980960753173
9727,0.693673217181353,0.164710060832503,0.399904435758294
9730,0.673871322006711,0.16549686857432,0.374164014650366
9731,0.666037406984105,0.114787591754188,0.36979867518134
9736,0.663684489405283,0.17255225936954,0.395865527091657
9745,0.700827156646588,0.174707654129575,0.392807425092249
9746,0.704022049932263,0.18236169050941,0.379936136288733
9747,0.655178932306683,0.14852459616258,0.398467705768006
9749,0.674399822494099,0.0951713228149619,0.378868483127424
9750,0.649238176265552,0.172245763728558,0.401612633863174
9751,0.647056048571521,0.0977462860706318,0.383695342302476
9754,0.676827162366492,0.193002421150051,0.401826071844722
9757,0.669177019232324,0.19377948337703,0.390305610128868
9761,0.690372711131689,0.174641001782644,0.394467657502438
9762,0.672862454781742,0.170843550018697,0.393268611807968
9764,0.648010920037049,0.168838174769313,0.381296616992224
9766,0.679694675013374,0.16320480504607,0.391884750871846
9770,0.693954693643346,0.185268610695849,0.391578405060097
9777,0.66909538986211,0.17081461369531,0.3963365129426
9778,0.695063349961449,0.168693017602307,0.394548472463765
9780,0.678033130231357,0.157854319448158,0.400539388032891
9781,0.666835121087614,0.133598615029979,0.373454967075148
9782,0.686395426831462,0.142344447554532,0.353958887592701
9783,0.677005593289832,0.183619553210806,0.406014013160729
9784,0.695615406575454,0.168539905815771,0.400054979066616
9785,0.670036143858241,0.128496397627507,0.372763876751823
9791,0.681458437260966,0.144070194160457,0.395179510399486
9797,0.647022967020826,0.089953156321067,0.336736828550794
9798,0.660307702401648,0.167377362977883,0.389316686041582
9800,0.688845111940537,0.186611040750549,0.399708686616834
9802,0.667133906031328,0.164435630599222,0.408962393454797
9804,0.664355415171104,0.161832357526308,0.373954035064718
9807,0.680244687489243,0.177127287569907,0.407356366292416
9808,0.665105770325709,0.16137687058515,0.39970321776333
9809,0.671916225487261,0.172600087189941,0.387066874138957
9811,0.647846583197998,0.159064233928436,0.392044879196291
9816,0.722587615722993,0.205396717666396,0.403856314202998
9817,0.646622399809308,0.113884767198426,0.366283999323147
9821,0.672633528457932,0.168808489377936,0.402977079359074
9826,0.630546965252898,0.151154011866556,0.39209863813171
9827,0.675093955730478,0.169154432066944,0.385326762903371
9832,0.664962988015555,0.126620326888291,0.369082474973981
9835,0.696856334094755,0.165377837133738,0.395679261094425
9836,0.638339945581375,0.128536611869735,0.365593155607509
9838,0.652144956670534,0.0846973103791924,0.366481146751522
9843,0.643053878462787,0.154965378000871,0.408191897169333
9845,0.658964029136775,0.152685905306188,0.390657230177223
9849,0.670015975134079,0.171073746499765,0.404163990858557
9850,0.663911440915565,0.14265470935831,0.388877494922633
9851,0.666109349093648,0.0977678023232097,0.366835091610861
9854,0.657256157522865,0.188924120566428,0.374634879042312
9857,0.696888752080365,0.158599768691549,0.385055391304099
9858,0.683795864719213,0.184189386631401,0.403598961118156
9859,0.660253645965934,0.12799430186657,0.387491439993138
9860,0.701461403192254,0.207928586843035,0.409933441780693
9862,0.670769556832461,0.183621099492692,0.396410666699275
9864,0.631249249861478,0.09137511650369,0.362213280985725
9868,0.669008633285462,0.168930115399369,0.395726590345008
9869,0.678754547350381,0.194653808197107,0.403943780155077
9872,0.643918109398797,0.154522063802251,0.384254434959744
9873,0.702128481336274,0.168522204703162,0.389756903625947
9877,0.68121774836215,0.174362517487211,0.411436845330668
9878,0.700916430578724,0.122895352090276,0.370068504459873
9880,0.660556558875399,0.16491089111345,0.402711582051151
9882,0.679557457521904,0.177534710281908,0.395147874405927
9887,0.641890277925305,0.111555513572974,0.374571263512284
9891,0.65810348776905,0.151038516173474,0.391924744514374
9892,0.676180417816858,0.191335807493361,0.414682629666691
9893,0.652009940744356,0.165347361541412,0.396481376016485
9894,0.681897309051211,0.175871466686695,0.396267287741109
9895,0.65477452045546,0.0929061120816563,0.365506429908345
9896,0.682654760987285,0.16291130444319,0.401752340988403
9898,0.692894933221503,0.174540461318653,0.409546510914952
9899,0.664699567706478,0.185258847581149,0.412541096555528
9903,0.68303614842419,0.165373712857466,0.39389742359062
9906,0.669614516968695,0.168703229788562,0.385040064348367
9908,0.670163747360905,0.0870925583536094,0.369632296803798
9910,0.643619084695468,0.0945888727443687,0.346746933110069
9911,0.679570136873851,0.195293664308004,0.411408619075621
9912,0.673819973800007,0.183494316113218,0.405253464622735
9913,0.673078300826973,0.168453756439204,0.376636272047916
9915,0.671048375324507,0.171319216825786,0.394031345356543
9916,0.697252050361079,0.182914672630227,0.388756554108287
9917,0.653543840122724,0.107180073558756,0.379705976408112
9920,0.653835621832428,0.144990827298013,0.401380047953098
9922,0.650960111925725,0.113058986123367,0.369690603438609
9923,0.678904764862845,0.177592199472426,0.399728767377974
9924,0.657351219627456,0.154307327757791,0.399897677733975
9926,0.705751395347331,0.172835359910918,0.384189433818315
9929,0.698886974716371,0.206177785432693,0.408602140499404
9933,0.647419572241649,0.142949844259473,0.390131567596577
9934,0.677468690912096,0.146119059731915,0.389258863523009
9935,0.671610857679945,0.162693177743918,0.396250443739286
9940,0.666770304013895,0.175266956900123,0.390019208290144
9942,0.662288354352668,0.105453598867263,0.391074027301897
9943,0.651799429704187,0.0925035865034951,0.332655910201228
9944,0.651592974064729,0.175278778729246,0.394888830706007
9947,0.674947537067666,0.173077347056766,0.395353677363003
9950,0.683593468103466,0.171494415289582,0.401286421353809
9951,0.650478826371274,0.0981471045937067,0.365619806431325
9953,0.686090948100496,0.195806596420713,0.387672204395476
9954,0.652464298150089,0.121402463282815,0.389425721109275
9957,0.684607088605236,0.157741350496471,0.364457713213017
9959,0.673931855295982,0.182930603614341,0.398788405542169
9962,0.662715346752343,0.118168818352435,0.383992910664451
9965,0.668547308510711,0.14905483561625,0.388235605580288
9973,0.668662464191354,0.109609697800834,0.382602104563435
9974,0.669780525762949,0.17636174710918,0.394948417009127
9977,0.676845987295853,0.161626352840717,0.409525868612516
9981,0.690198779741848,0.170701982903383,0.39545499875195
9989,0.70440029394584,0.182520830442974,0.382035108555054
9991,0.645384258092249,0.0847455168117822,0.363064157087057
9992,0.652213986083265,0.113561398510593,0.344851298934759
9994,0.688148245315948,0.204777700525758,0.399052270440705
9995,0.664577802816529,0.108309807939669,0.390792280330042
9996,0.659058197880583,0.115408152763328,0.377573098072393
9997,0.702838996687752,0.196501951294625,0.415312435956333
10001,0.662820406301017,0.119569369146976,0.379063787872435
10013,0.662723840329009,0.134978724115143,0.35041005685556
10017,0.664369957868673,0.204868849706934,0.402445932719581
10019,0.699974136206196,0.171702642094866,0.391636988917712
10020,0.662037786121858,0.0941142921698884,0.356480097532064
10025,0.650457628533716,0.13467049293942,0.376139242883499
10029,0.681702580396956,0.197514134522416,0.405119320762478
10030,0.660793699500879,0.13207490851989,0.389860811145158
10031,0.680349629263245,0.0960350308240141,0.327613821410629
10032,0.638165970874514,0.150365137524067,0.38368229708006
10035,0.672600308961139,0.119402051169979,0.350200139238699
10044,0.649920895033788,0.115168115080875,0.370625182827718
10046,0.654003958600709,0.185242965688283,0.403581555254299
10051,0.69509413035113,0.179799843091438,0.390013825103624
10053,0.637818369870099,0.16465247990403,0.380368057694203
10055,0.678258041174822,0.151312265712556,0.389334996162768
10061,0.680832722450689,0.169532175347383,0.387133533781297
10063,0.682842413860554,0.171541777405324,0.393850181079951
10068,0.635236013944057,0.0842201605319033,0.357452496170773
10069,0.69945499460327,0.207954001110944,0.411183666859258
10076,0.684996415775353,0.169974303173543,0.392992893477759
10078,0.670009803449624,0.189754873394323,0.401351008844404
10082,0.663568641576152,0.164435534426688,0.385858244843016
10083,0.670201835269994,0.150897108605532,0.392190327423895
10088,0.67884082590272,0.161232967576212,0.402188150326912
10098,0.682215187077966,0.16899109333948,0.397768009605368
10105,0.654721285622591,0.184604792279255,0.39926925003878
10109,0.677115179371968,0.175300267277582,0.392361952658979
10110,0.697928117639866,0.20050170398946,0.397995006228675
10111,0.658828499622416,0.173144686336435,0.390954998761814
10116,0.667823213040813,0.190985015447356,0.405485328376988
10123,0.677888736896886,0.10938626143199,0.339977112736942
10124,0.688126711021132,0.162343495443766,0.399006690782822
10125,0.66719162624406,0.177518996954153,0.40451849625512
10126,0.639028708058996,0.156923279679851,0.381354169276796
10128,0.681227699701524,0.215406428652029,0.400201277728977
10130,0.66634002180988,0.213543333485876,0.413336111177162
10136,0.685443637766462,0.164432452902338,0.386649775225192
10141,0.676929102249225,0.196106665023603,0.403299149995729
10144,0.627673042826979,0.0787837800880869,0.337667412516184
10152,0.663558053858556,0.0822585498549695,0.358717168219859
10155,0.658000010667407,0.15668686317326,0.398742487797452
10156,0.705217592483033,0.170369075052423,0.398524030992997
10157,0.704508506187757,0.179134019110652,0.385239115332759
10162,0.657320549064984,0.167249978009954,0.386475175460126
10164,0.681134436356144,0.166151577893222,0.392925777769557
10167,0.688679147567701,0.193531860476316,0.401421605323748
10169,0.677450216527253,0.169047328255867,0.39718061063982
10170,0.671950147020748,0.173787427720092,0.400534799665682
10171,0.658232916094389,0.146814099752443,0.399600041483449
