"iteration","","","","","",""
44,0.438124451398153,-0.0362019614572045,0.0728518264515442,-0.00218416504200633,0.0188018350450738,0.127473107444492
45,0.404407828492471,-0.026473739717189,0.0755439659888349,0.00330080725480816,0.0213973438643519,0.131831684531454
46,0.463293607236332,-0.0483973335104252,0.0782795190661801,-0.00321162479881709,0.02396426049999,0.126638900587653
47,0.490339924136594,-0.045353735101086,0.0782787228468538,-0.0187134737837087,0.0271032514423821,0.124372029794442
48,0.434437358474359,-0.030200240342683,0.0720055624604335,-0.00013911720735406,0.0208827831799768,0.121432110998896
49,0.466557150360383,-0.0384043075771928,0.0791959887260986,-0.00915690635786351,0.0262347588664584,0.124938153986805
50,0.488328986679419,-0.0403042217046886,0.0687342957294094,-0.00750292676829473,0.0204533169343065,0.12805670378221
51,0.493095440678106,-0.0340387675340903,0.0768038172355489,0.0036861130950465,0.0258475244317231,0.121740853677329
52,0.505220086084455,-0.0351114749492935,0.0736686961684032,-0.00923440378428892,0.0287248441584766,0.130000710522833
53,0.497824196448403,-0.0327760757559362,0.0732108604977411,-0.0106097985195214,0.0339885817052169,0.140730504167407
54,0.528062367666208,-0.0347376191627836,0.0652679592741553,-0.000626930309475715,0.0236732231979535,0.130599955831422
55,0.475268939028864,-0.0183803937155463,0.0709027854472387,-0.00476958308480122,0.0239576492920556,0.126106830172219
56,0.478359337660098,-0.0327378258666598,0.0778724343413181,-0.00998214857260763,0.0272981916494686,0.130030143026068
57,0.490443986676218,-0.02835184884931,0.0693896611764583,-0.00106044854775515,0.0151760939867116,0.119932871814757
58,0.478610399595999,-0.0273124796221548,0.0658689171626174,-0.00544915517399447,0.0129044093604486,0.129431582408221
59,0.484015052867211,-0.0291187573736802,0.0691468813974136,-0.00937584885038853,0.0177914279210295,0.132277778481223
60,0.486856483247741,-0.0271124623270415,0.0681678902730232,-0.0156410018132704,0.0185895152100218,0.128287952455372
61,0.488301793794583,-0.0195841532581006,0.0674789330214805,-0.0123394680427715,0.0186416461100012,0.131858421958093
62,0.476417212673822,-0.0314938952281195,0.0689990451125136,0.00237728948187716,0.0177094127943971,0.128207981527633
63,0.510257154299272,-0.0191658810726515,0.0679197882359566,0.00444197189863153,0.0224419918120615,0.125953064650357
64,0.4981918553398,-0.0290004895064713,0.0682964928695609,0.00331910966568368,0.0211087397043777,0.125990874050013
65,0.485855291424235,-0.0272858473771156,0.0684340264705339,-0.00526296683620672,0.0205519589241908,0.128394518288396
66,0.512638798750942,-0.028145810071509,0.06753676399412,-0.00275103590212544,0.0173075412040719,0.136998448366458
67,0.52673960505553,-0.0256002860052178,0.0663237063704866,0.0109401639253365,0.0211329199373817,0.143312068827694
68,0.48871773189932,-0.0171558767907196,0.0695791799975406,0.0085779150295787,0.0242043841701455,0.138554421168516
69,0.535215884939961,-0.0215365203777443,0.0675457589110217,-0.00488908297575725,0.0211190855230458,0.138436119912518
70,0.51035809019518,-0.0211825584499261,0.0685018985313604,0.0060918397205295,0.018883627549511,0.131231830999546
71,0.548405453728107,-0.0266451402486379,0.0663099466871389,0.0150847822705589,0.0153123814052416,0.133000524443666
72,0.523405971306381,-0.0152021665844306,0.073156887172245,0.0225470040769041,0.0182422755336939,0.126316087290199
73,0.506079590765425,-0.0216566825367674,0.0700413217731147,0.00461771438554602,0.0250720438421041,0.135599740208266
74,0.500627477617201,-0.0250719005157166,0.072541413594491,-0.000344974424709615,0.02321989359864,0.135024225920087
75,0.476163895022082,-0.0179307572761607,0.0748625162348782,-0.0138373902837336,0.0195985641182023,0.14232480904611
76,0.462228625954496,-0.0162586394405688,0.071190677984875,-0.000157759732213552,0.0194992747650204,0.139047856315656
77,0.468714057889241,-0.0307927791174072,0.0744390601946581,-0.00608160985503282,0.0179585386135746,0.148290164949776
78,0.505716462923121,-0.0300460802216242,0.0755890717591183,0.00163815094447191,0.0229024216385936,0.144278494178389
79,0.521877955642094,-0.0386696079316092,0.0783387705110334,-0.0103484461226759,0.0249777429649265,0.152673205771282
80,0.501936511859855,-0.0391604434417995,0.07616280505316,-0.00286881826606552,0.0225946804875371,0.1448322348952
81,0.513410767544012,-0.0198033908767113,0.0756452240742088,0.0119839556344141,0.0197073312801991,0.147958564721139
82,0.522685050342419,-0.0136542045463633,0.0712184889415108,0.0262660505536511,0.0218819112557857,0.155295239170215
83,0.486903698167471,-0.0208390673983333,0.0711618809355679,0.0213320615665443,0.0230881819883359,0.155248756061733
84,0.54350443204139,-0.0232238932868155,0.0673447806060094,0.0300737918901678,0.02112108639827,0.162791409132559
85,0.490983016081266,-0.032993169927255,0.0717168980177057,0.0170641757071157,0.0151309643795981,0.163174285864348
86,0.458680239531383,-0.0329779899225366,0.0711988469212868,0.0165838209956775,0.0183518312222945,0.157958363970853
87,0.478130916812301,-0.0298661159949599,0.0681668074348224,0.0227535756723366,0.0175154797542909,0.164013747910265
88,0.465899294839106,-0.0375833924068216,0.0702589834639376,0.0057095137750128,0.016868612418589,0.163519779353929
89,0.488886784074144,-0.0220334197089465,0.0693405716182708,0.0171730553303464,0.012504979207955,0.161267062075413
90,0.512255691229806,-0.0397415589242991,0.067217795665684,0.0128887014022031,0.0124568676248286,0.167425946932898
91,0.502345467434761,-0.0402643053647671,0.0654208407381038,8.7025762425397e-06,0.0220400062527299,0.162979339123704
92,0.479316922106366,-0.0365020251159254,0.0709675801395615,0.00140576462506164,0.020135351272037,0.155731768421744
93,0.455236635727453,-0.0298670297120386,0.0671134803879545,-0.0196818765867489,0.0221872280287937,0.165723108051925
94,0.450746690169855,-0.0371030923462334,0.0722904375771744,-0.0194124871581239,0.0207964216861662,0.152275561201887
95,0.447203252886647,-0.0379212971597982,0.0694802577918227,-0.0169552474005065,0.0239751831944578,0.171443071836678
96,0.48290823401911,-0.0491405263132116,0.0700143331226721,-0.0138106686633525,0.0209012551269776,0.161962289748945
97,0.467617104010876,-0.0483628376803963,0.0728089354436309,-0.0225642402768295,0.0204369076269645,0.185712568358199
98,0.504610807075906,-0.0458057070268177,0.06790807203096,-0.00697512024095278,0.0174942813549252,0.163332863846179
99,0.465340408416983,-0.0365064781695313,0.0679916235788108,-0.00601078114495886,0.0211510447495084,0.160726651078079
100,0.486538115565476,-0.0366946919279706,0.0712749285818586,0.0056420139345867,0.0192867122627855,0.159417019785169
101,0.478049248533708,-0.0318732728292018,0.0663942287135575,-0.0075338717298647,0.0182775786254197,0.157571471525977
102,0.457276425258564,-0.0320535255017831,0.0724476139280704,0.000244577701555589,0.0229773774061004,0.163661545799843
103,0.493255453168957,-0.0279511303185777,0.0712830276735134,0.00033677115894033,0.0143175718193596,0.163912807740073
104,0.503407515077207,-0.0345132632004119,0.0758239658255795,-0.0135675112834394,0.0170454864511385,0.171248558046482
105,0.501212182035801,-0.0515389545460905,0.076519991394609,-0.00946747113208624,0.0178496097015121,0.162364718506965
106,0.519814428580848,-0.0488657014731201,0.0747371042621467,0.00853172580893584,0.0180690165805299,0.160951292934646
107,0.512957867003378,-0.0478301060483487,0.0811641550881766,-0.041437933539194,0.0264486855100125,0.175937096436633
108,0.47584045634881,-0.0425813789932609,0.0721919012170881,-0.0298642665516762,0.024608052767987,0.1618781138206
109,0.421641319867922,-0.0476505658071938,0.0726734003636868,-0.0466702885247953,0.0270684528788004,0.158323200329511
110,0.480808252911328,-0.0632773543562684,0.0807766457251843,-0.0310118306908328,0.0314162644168929,0.166040100248607
111,0.472237766960707,-0.0530518269091752,0.0779513714486575,-0.0277349484106983,0.0265868320427481,0.173938672382209
112,0.473197259001583,-0.0568153195603815,0.0778230980445284,-0.0393376919047369,0.0220367904164028,0.161866606832904
113,0.484228773152971,-0.0475057730801785,0.0768781326652049,-0.0321817050962618,0.0263901892285889,0.161797255638283
114,0.473961816907876,-0.0543673375450867,0.0682167494172125,-0.0280026054048119,0.0274416795678398,0.162412667722524
115,0.481785950571363,-0.0693660775033093,0.0766185302476072,-0.0287654053206641,0.0221827409965114,0.14955829126777
116,0.426136683354788,-0.0598763967859626,0.0775411089026778,-0.0209815665202905,0.0297631662560004,0.160508861495723
117,0.486849907211622,-0.0639659986207816,0.0775359965180885,-0.0449214705771715,0.0284237279050718,0.163650060382673
118,0.51126311816014,-0.0637894570817012,0.0808712180465148,-0.0414563125224815,0.0319990211201952,0.160120337493713
119,0.542804103076121,-0.0695169895073532,0.087210123088783,-0.0531552073269069,0.0326899388817927,0.167361267781806
120,0.497441613725379,-0.0650317030723955,0.0780631618710919,-0.0369922038095941,0.0226668101163814,0.145923572270035
121,0.527721680813647,-0.0652151185967155,0.0790167835387817,-0.0296665099295715,0.0239232864047685,0.147785435683518
122,0.520725197894884,-0.059244998282193,0.072471300342693,-0.0249989327089042,0.029712054595832,0.148360578560631
123,0.545888880843055,-0.050005751040416,0.0685361308429358,-0.0346122474497628,0.0199250139494228,0.132746131474315
124,0.550740355491615,-0.0672280160289362,0.0736952400703129,-0.0589960664329795,0.0304380090816612,0.149890661635081
125,0.550188969623162,-0.0623142109512372,0.0729272253244622,-0.0324412317807511,0.0187935216804273,0.127142038122103
126,0.507122825747479,-0.059579020663508,0.0711028359988511,-0.0457239626284971,0.0195159616454347,0.133389388899721
127,0.505641072313762,-0.0514272647290512,0.0745767075097581,-0.0310279194599402,0.0199978199155538,0.136601278715498
128,0.531683302899907,-0.0640266111833431,0.0713594845308255,-0.0491997113248446,0.0221607627107128,0.13053215261652
129,0.484335147405136,-0.0490622789187451,0.0705083971463581,-0.0377218230573351,0.0204616939552459,0.135597884889857
130,0.506001400843839,-0.0610101900406537,0.0715314419142508,-0.0318324476801631,0.011867112108717,0.139880215088495
131,0.47826265591726,-0.0567535908707483,0.0704092115615196,-0.033367059752336,0.0167594352887775,0.149642044510004
132,0.458921705065501,-0.0506772246661898,0.068226896877329,-0.0352119560190279,0.0150057043197368,0.144367315943237
133,0.490535380717121,-0.0563121543507626,0.0733510267751294,-0.035634090568145,0.0148700651928987,0.140842058282773
134,0.484425596184402,-0.057089318384328,0.0736340691372319,-0.0392589281886863,0.0157371627705673,0.140210912938031
135,0.465416009044397,-0.0469469940592926,0.0705596058815827,-0.0304838230296962,0.012499552977562,0.136492876915895
136,0.487704903097734,-0.0586256926843143,0.0783357531939328,-0.0376706086998936,0.0177448248849674,0.13852612039883
137,0.489247855571597,-0.0635410889606311,0.0729413342102353,-0.0399614692644928,0.0176551836859161,0.132079023245215
138,0.466353333919048,-0.0578784601036423,0.0792848396735994,-0.0454698020313886,0.0226149037165035,0.138787275230085
139,0.52353797641931,-0.0647382527926669,0.0793836827878708,-0.0302645988340041,0.0173012801231178,0.131174991237876
140,0.516056670745395,-0.065851664003191,0.0760991396301537,-0.0469702969800885,0.0210359427171432,0.128877194126201
141,0.521926800053545,-0.0562160061829757,0.0713673377345591,-0.0396713181724714,0.0105684454393633,0.139286595179035
142,0.500144720291039,-0.0521384152036649,0.0759236201219474,-0.0357681428560872,0.0195020123226444,0.130709432692124
143,0.490252889490098,-0.0529154949571809,0.076390442229904,-0.0372871075524156,0.0155339019182956,0.135302973243298
144,0.467251943293902,-0.0468679403133628,0.0725485299568038,-0.0343390204401106,0.0261513447136619,0.146150459736804
145,0.487676694354064,-0.0516846328028945,0.0726458551156823,-0.0431755113665912,0.0206088244026473,0.134259216388888
146,0.475259740726475,-0.0544820522034936,0.066199792716088,-0.0536549052782757,0.012641792736312,0.142569509640637
147,0.465902430687583,-0.0542765088947465,0.0723265908471028,-0.0502603872440781,0.017414397354395,0.141500291101355
148,0.467950687812436,-0.0408079722070981,0.0699960430403053,-0.0461557952002628,0.0150327873829418,0.144284323754738
149,0.467181104817548,-0.0514887295873054,0.0738188053238676,-0.0474161394653986,0.0153507062028728,0.149208376665988
150,0.483602319028299,-0.0431424751767646,0.0676765815794955,-0.0433794606832962,0.0171101162309303,0.156657638214517
151,0.463601068343496,-0.0460639341319784,0.0664258866473947,-0.0440172718100702,0.0173071968844715,0.153413868396117
152,0.519629868441863,-0.0468409670760609,0.0718534760478879,-0.044810128327351,0.0058772803562922,0.139093134209441
153,0.521653898072879,-0.0623083393169721,0.0743238250371702,-0.0451298300825323,0.0160822508267972,0.149706737209043
154,0.45296611879559,-0.0491882415308547,0.0696059151368933,-0.0364577402185379,0.0089412648088241,0.137656813980261
155,0.479638129863228,-0.049019122249681,0.0631564078528073,-0.0361832694756958,0.0140825577403921,0.140631486897337
156,0.502678646045261,-0.04872902203137,0.065852336274972,-0.028726478494066,0.0155813852479338,0.143502184793544
157,0.508851250627061,-0.0529435847749021,0.0683830394190081,-0.0163752061170007,0.0133482380667089,0.143334344514777
158,0.502320720698182,-0.047896014781662,0.0631254226869566,-0.0308413727778143,0.00741588063300914,0.149052822058652
159,0.510445488939472,-0.0473113484715006,0.0663421994440702,-0.0174065169811752,0.00396232321653053,0.13998064659779
160,0.527080360703725,-0.0514563280671286,0.0700899124871859,-0.0339741596964223,0.0184067696471419,0.141494551003292
161,0.507560022204126,-0.0578567243114843,0.0682121871493594,-0.0232238785995739,0.00729143249889416,0.145940054873766
162,0.541218559569263,-0.05861899656766,0.068797665245432,-0.0237453294817588,0.00700255416037108,0.142673104095468
163,0.558198233505793,-0.0541502215038582,0.0665305624396317,-0.0242704856371963,0.00170598781219019,0.148299842452254
164,0.522156873375218,-0.0513549606954688,0.0663554919181051,-0.0180783103056117,0.003253517164451,0.1476266299528
165,0.520441597840877,-0.0618175078314475,0.065477429270711,-0.0118931063229428,0.000385654358633159,0.146504464665447
166,0.507858154642667,-0.0571927666501661,0.0637435089672456,-0.0207480396513343,0.00273735505359187,0.132028185524825
167,0.493278405599081,-0.0517704646206338,0.0660099334410944,-0.00856279916719431,0.00336261689400148,0.129659177958182
168,0.546559456425869,-0.0428989994423674,0.0641992108631248,-0.0182698084135933,0.00514744753291873,0.145900874821542
169,0.497378530676945,-0.0474871176961644,0.0561059517737688,-0.0237748404373531,0.00792681275259047,0.139843557238747
170,0.513040599844097,-0.0489712564927983,0.0616704412990895,-0.0219158501196588,0.00164347480262854,0.147290452147609
171,0.494367971884279,-0.0352103982719525,0.0612346220152059,-0.00658641890133294,0.00114728803908405,0.146862492787384
172,0.494221101526409,-0.0433503017369847,0.0620334849731898,-0.0266856695952202,0.000133204341552556,0.140196611614217
173,0.480952225572456,-0.0372556025628568,0.0664340691345984,-0.0308294178619284,0.000467726042702466,0.147635998032994
174,0.475696145437225,-0.0360617797494007,0.0701882673030799,-0.0360276477562686,-0.00150650923288471,0.154542882190758
175,0.450950595329947,-0.0471023741124003,0.0685396099362483,-0.0224114460214854,0.00037398057034213,0.157737683086418
176,0.449311215944505,-0.039893119010113,0.0776577824675575,-0.0378050736202646,-8.54201858092345e-05,0.15087136152
177,0.457580417747194,-0.0554643130518977,0.074417149646225,-0.0450813821900925,0.00457013743134202,0.153575019176328
178,0.452136280422876,-0.0462288115347263,0.0756152294926157,-0.0357896503768567,0.00321414681363463,0.15085828205788
179,0.49168117186501,-0.0459086495225145,0.0753111915400791,-0.0338359442860273,0.00386584387512149,0.14883491153155
180,0.455676593033459,-0.0365513949945217,0.0694868013576702,-0.027069653844633,0.00474414886655655,0.143594985503303
181,0.468839896416141,-0.04767573694976,0.0762650420873765,-0.0367278299548737,0.00232007516426168,0.134916751847959
182,0.427393693471977,-0.0378236096533664,0.0701470528246004,-0.0288908622669326,0.0061215554870101,0.144842734870624
183,0.421545050607,-0.0476992120689588,0.07356865433674,-0.02842138120904,0.00539139465253648,0.136626635851382
184,0.459900014807778,-0.0478702425059316,0.0746492589048782,-0.0362469842865368,0.00682527439006085,0.127573255587517
185,0.453337039784177,-0.0392834085105366,0.0764451197088178,-0.0366394408454473,0.00524296429669973,0.131181755603108
186,0.43571717639084,-0.0450863178516206,0.08137185456109,-0.0185867767950608,0.00184265843373739,0.136148629272022
187,0.445823353800242,-0.0333126936938505,0.0754365187764626,-0.0267845954264694,0.0018654661606918,0.133532185776015
188,0.456152938406368,-0.0451141030196422,0.0766093886012506,-0.0212517809148485,8.1470668164522e-05,0.132570893726603
189,0.429280902546859,-0.0328672539837371,0.0730278215311578,-0.0458353959839745,-0.000372374181004331,0.129515493570528
190,0.44921963214039,-0.0296170192590434,0.0694117616291913,-0.0271872220269332,-0.00174883962041342,0.124129297132393
191,0.438664696435117,-0.0279379153966745,0.0704575775110842,-0.0528873652667851,0.00221831488523214,0.131028139160508
192,0.443574068853164,-0.0356239263433235,0.0664071642566982,-0.0529456524361772,0.00361446091486039,0.139524705402673
193,0.447577110098544,-0.0150245584663704,0.0694609235125765,-0.0479937810964267,-0.00347382082916106,0.124670904953527
194,0.456353810256758,-0.0376794869357692,0.0730467354003708,-0.0594582707947002,0.00353798784639212,0.132505800089292
195,0.443583343931397,-0.0298384402028164,0.0707203000068721,-0.0379643833989836,0.00606952430480502,0.137557591538129
196,0.448667483526158,-0.0134202652684271,0.0637474502364324,-0.0518704583406047,0.00374461795678024,0.131772299065164
197,0.488070539746132,-0.0237481275117183,0.0698930920138786,-0.0686977934818229,0.000988660335831618,0.130944032768106
198,0.478049899558781,-0.0354228235709296,0.0696937460106522,-0.059260505813616,0.00817839196317167,0.127393281442956
199,0.48149526116068,-0.0266829819673267,0.0661458511217314,-0.0523453609383526,0.00642669974208978,0.118586568622464
200,0.450499854836603,-0.0337386825416335,0.0683102123151881,-0.0453803634229442,0.00334861182058267,0.124987175031125
201,0.481790716869315,-0.0379544956929772,0.0675367880393486,-0.0665008519965411,0.00311758942484951,0.127627549143322
202,0.48672634879897,-0.0361887423450996,0.0686927268392148,-0.0598803674215898,0.00224847665027339,0.144283642853611
203,0.474923231513847,-0.0417920731569211,0.0731700073429698,-0.0760783087319916,0.0113236306249634,0.138702293311996
204,0.508146795773862,-0.041443689996598,0.07700756553797,-0.0723934092906604,0.0114856963661733,0.14344719166779
205,0.451034847391476,-0.0438418753280453,0.0815929194828669,-0.0576733635132129,0.00816266993358376,0.125088850366554
206,0.474970101280474,-0.0433309337940307,0.0690158927341748,-0.0552576442548705,0.00352720180923317,0.140765847076123
207,0.458977796981074,-0.0350386924621468,0.0738737309245446,-0.0501921492365633,0.00487660401654678,0.132146165429912
208,0.500739536128957,-0.0391705474403392,0.0720939452418187,-0.0691772256417519,0.00974343533093853,0.153168750387961
209,0.483302339203334,-0.0383855495261295,0.0746002452725523,-0.0722298917233685,0.0102934248374676,0.13960983386965
210,0.511695066084121,-0.0434429986448536,0.0733372938946417,-0.0610029670443816,0.00270591919060404,0.136824212567664
211,0.505687060563902,-0.0412527348580273,0.0730113470717803,-0.0660986091734212,0.00193034144843068,0.141384940110865
212,0.54166855876918,-0.0513846793989795,0.0673522654308602,-0.072018683243356,0.00562839270545194,0.143311689664976
213,0.532436642000632,-0.0425755763518201,0.0658091707981014,-0.0655222462976627,0.00103281958410383,0.145162007808749
214,0.609016277811936,-0.051815920286773,0.0634822350574928,-0.0653054762483228,0.00327065549977966,0.141480866705656
215,0.550920474023476,-0.0449703734279703,0.0680405152938473,-0.0672169024906773,0.00428464326984086,0.143923327676475
216,0.532182728236644,-0.0353632362319682,0.0615520671700654,-0.0623688651206157,-0.00680611933367655,0.144441039462937
217,0.526343587735511,-0.0472999986767568,0.0691233964635379,-0.0573129832554803,-0.00165680676658797,0.1394709739552
218,0.535576057969773,-0.0376110630092125,0.0717845345835428,-0.0690398487728071,0.00167623344059344,0.135294707047066
219,0.545726761546931,-0.0422656810777467,0.0650533936233109,-0.059106766216522,-0.00220047897651139,0.130416278229509
220,0.603008642896163,-0.0571454942046082,0.0661682487677483,-0.0666861235000509,-0.000582630291974789,0.127637389185393
221,0.552253341169343,-0.0349112291077444,0.0681705345742844,-0.0514440336389742,-0.00290119005618314,0.139702355952088
222,0.54689778657319,-0.0419235289276444,0.0658949023350536,-0.0678106808356772,-0.00501645558997306,0.143731962832617
223,0.534082034866598,-0.0383485170863312,0.0683125098899492,-0.0552025553777058,-0.00531058801091419,0.138438583383998
224,0.524438969684502,-0.0370065085832229,0.0647846454010921,-0.0563230036753725,-0.00148885584922186,0.133354749360588
225,0.513255591101582,-0.0365767786055565,0.0619669731312939,-0.0275840110330488,-0.00389456300955439,0.134588634838823
226,0.548499961209852,-0.0531561542548714,0.0655071106871499,-0.0414969006495583,-0.0069260354325176,0.139332676504205
227,0.576270477192215,-0.0566749758078677,0.0658787041742647,-0.0477609025161366,-0.0125349168361734,0.144830562779941
228,0.579319117771132,-0.0464595369076533,0.0654591334829367,-0.0492763590142409,-0.00502337675955967,0.143388385658557
229,0.593379933580055,-0.0684646955619485,0.07293746923189,-0.0424153620120561,-0.000629713270178873,0.129407431582024
230,0.639326866320846,-0.0692607524651266,0.0711199460494019,-0.0509477405722513,0.00054469994371841,0.126944777218558
231,0.614225325627435,-0.0725854543908025,0.0695640068061968,-0.0444409580164618,-0.00554131802500518,0.123753992526456
232,0.58718318242199,-0.0693714294097873,0.0624812296551424,-0.027438868294031,-0.00215753108972226,0.125333126020415
233,0.638034195711872,-0.0693095931106633,0.0684930097970405,-0.0380329729977376,0.00328733599462875,0.124844380523957
234,0.625962846813686,-0.0695158260000592,0.0722129252995351,-0.0405431800712607,0.00344347310555365,0.122640972834287
235,0.682090117770576,-0.0701438096298277,0.0644408038333377,-0.0573368731245031,0.00479864289072817,0.116860497993082
236,0.644479244721789,-0.0714113580179582,0.0677911241219454,-0.0478798370859142,0.00551459873896343,0.12934826816391
237,0.663789747392167,-0.0608241079258929,0.0646381856098062,-0.0432915169575509,-0.0017795800318676,0.106767572474099
238,0.620955075239595,-0.06637254113523,0.0703406364689637,-0.0491751064147902,0.00665924925508449,0.110924351141624
239,0.660593443554828,-0.0666446431354916,0.0658234599687374,-0.0450194122728868,-0.00049554785894009,0.114347643453865
240,0.665053951771348,-0.0692813295670785,0.0669971628783735,-0.0425938904081576,0.00335524250171324,0.121479491804766
241,0.678577126412211,-0.0645967107697763,0.0638399228345658,-0.0473865289083037,-0.00066993061926023,0.133102056853355
242,0.647058725749766,-0.0662645994641935,0.0647374203963161,-0.0334418273086212,-0.000233594862688634,0.11681919596035
243,0.600323807190163,-0.0721389026167352,0.0649693828846964,-0.0414375459109686,0.000387528772277175,0.127311456765708
244,0.626159570609887,-0.0617832397272424,0.0638160036545576,-0.0462251062247213,0.00140184542289365,0.11837643549659
245,0.627287371986459,-0.0662299381603049,0.0674294395939895,-0.0399853058864363,-0.0024678292828366,0.119069872919714
246,0.668163565206909,-0.0774519426901143,0.0657372633683382,-0.055327826634136,-0.00225959477460508,0.119895977702494
247,0.674064996988131,-0.077023030400864,0.0670121760292366,-0.0531689409760053,-0.00152186134397401,0.113854161926448
248,0.664362352588263,-0.067530945138673,0.0669132764316003,-0.045636447756948,-0.00602654511032368,0.115340735799286
249,0.688953261023502,-0.0828565872056338,0.0752296918058545,-0.0592364485903938,-0.00362265847269519,0.126726882077474
250,0.610837221925935,-0.0769514706785681,0.0742549812402509,-0.0656009398364514,-0.00378894902633952,0.120210839063029
251,0.643342156551169,-0.076024221360403,0.0670247751099043,-0.0660899872657948,0.000488828447019253,0.124199024923624
