"iteration","Bx","By"
1,0.491133131008644,-0.494704342112236
2,0.482491338571257,-0.496938280471866
3,0.507425311611708,-0.484041064078197
4,0.470103940075272,-0.477625763642864
5,0.497393147832634,-0.479449528088674
6,0.46589090749079,-0.485627609030732
7,0.481297809106401,-0.466008621023809
8,0.507894610840148,-0.471211687824035
9,0.482357555437479,-0.469956799123844
10,0.485482284356109,-0.50655976036997
11,0.474334383417598,-0.500148298275096
12,0.464172861666546,-0.490460107788825
13,0.478557327574981,-0.481596614295012
14,0.470700992667935,-0.502590406869009
15,0.48914668609475,-0.478299596626844
16,0.492483736297573,-0.471217827098391
17,0.497642859338664,-0.476225136391968
18,0.482147603355129,-0.486095978093961
19,0.466586418883425,-0.463190832025929
20,0.475599164501978,-0.489499202558981
21,0.474058839223698,-0.462084773253939
22,0.493683800514386,-0.473967861133394
23,0.486334969881751,-0.448085856290343
24,0.491452126259588,-0.450126010854441
25,0.479606173555287,-0.472041529515079
26,0.461112072511849,-0.475703887589772
27,0.484684605058563,-0.501375123174892
28,0.489212460410316,-0.488731146664767
29,0.482195933939715,-0.505042720672482
30,0.502838385516045,-0.496205843912368
31,0.492998874944183,-0.503816070803608
32,0.520818400864557,-0.476132997917261
33,0.4681973686703,-0.501795259027896
34,0.480443557178794,-0.465736673116926
35,0.48959258729851,-0.485146064373234
36,0.480751519144235,-0.47349205713648
37,0.481453516879075,-0.473491153828355
38,0.528126762589655,-0.478174842409503
39,0.507700741431948,-0.4805280729915
40,0.502567124424084,-0.4944527287239
41,0.483986657698243,-0.470990859835766
42,0.48596005814569,-0.480117641648724
43,0.471541065312784,-0.464523431883081
44,0.487224735217976,-0.483196859601434
45,0.48696556693238,-0.454954776500512
46,0.475790045196371,-0.463845230080467
47,0.477902865430557,-0.471531646038363
48,0.500268369288762,-0.47301749685358
49,0.494442805731015,-0.46059839208306
50,0.485677311212778,-0.484751691183967
51,0.475572154177764,-0.480997634198934
52,0.488299016191239,-0.485504528575414
53,0.455320496376651,-0.482288171103377
54,0.479652946698142,-0.472418337334661
55,0.47134029330232,-0.491274440257158
56,0.466427117549452,-0.468146170490783
57,0.475284612324106,-0.472263178949848
58,0.470709098602327,-0.481437004299385
59,0.487031817675778,-0.484071450040213
60,0.48446143685482,-0.475315761680212
61,0.477810071122536,-0.498525713749603
62,0.472511819814166,-0.475780470179123
63,0.46689957140302,-0.481610858091722
64,0.490529858459704,-0.487541504125645
65,0.468300874058322,-0.477411533796632
66,0.496319762087956,-0.474262428008994
67,0.503229185537123,-0.482833694404471
68,0.48197144265748,-0.467736740247648
69,0.506343471156378,-0.496419792724933
70,0.491763883283936,-0.46507367340235
71,0.488922042861646,-0.47850706614031
72,0.497384811319798,-0.457131424000837
73,0.499747991009475,-0.467781630742154
74,0.440167394846676,-0.475379762213232
75,0.497555058755479,-0.468023641779815
76,0.455923810393716,-0.493824433011953
77,0.492533882565441,-0.471522716849311
78,0.513148513247847,-0.454255351876256
79,0.465711466657778,-0.477815363395808
80,0.480902389908833,-0.487851321757314
81,0.461102091729726,-0.484908982299643
82,0.455975383668865,-0.478134655416125
83,0.486517744247288,-0.488975577985005
84,0.509347072491253,-0.50797521189708
85,0.486596620532598,-0.494013447309215
86,0.501759539701872,-0.506168118862309
87,0.489449672851794,-0.491484664995596
88,0.493598615163921,-0.493632615423197
89,0.482248673707992,-0.496375016226946
90,0.489065840010532,-0.478402951583588
91,0.463579984449909,-0.507492141762877
92,0.494299965190706,-0.482338752750457
93,0.498358168368892,-0.472446583115353
94,0.487581386917841,-0.499679527339314
95,0.489445284334851,-0.493703131169382
96,0.484934075652944,-0.46620065627613
97,0.495203320088137,-0.496672483476047
98,0.50815183256291,-0.474750039917275
99,0.501109437200133,-0.519382971085714
100,0.512334690606225,-0.475937882180946
101,0.49881047489176,-0.496454868102135
102,0.482680480396403,-0.481223323872495
103,0.489243086840432,-0.493885516901548
104,0.511292604949556,-0.489923916845583
105,0.482298423265248,-0.510118245655214
106,0.469789752993624,-0.466036494533043
107,0.4737932669432,-0.481387397239909
108,0.5031500267421,-0.473358161780628
109,0.490597152043345,-0.494908176015023
110,0.496477446962687,-0.5003740175925
111,0.450574222880449,-0.495437109182056
112,0.470919489544401,-0.525092470642192
113,0.483568452728742,-0.521960718528221
114,0.461181779861974,-0.521865442149283
115,0.461996674811751,-0.508598895118752
116,0.472729383360345,-0.506454495264511
117,0.48420846329015,-0.515471829514938
118,0.479141755170753,-0.497790205992748
119,0.478022299830654,-0.501978257559996
120,0.475107123404712,-0.502124897613202
121,0.458229297081674,-0.524939614934404
122,0.485960848397248,-0.492400090010609
123,0.474645413696132,-0.492902233153216
124,0.502500168054171,-0.528370411255591
125,0.474231051398127,-0.511409575741674
126,0.488913262236557,-0.521728727148922
127,0.494065144670045,-0.529036550260371
128,0.487201204018186,-0.546658622837689
129,0.481329741324122,-0.513737512974351
130,0.474167448597423,-0.510687179913176
131,0.480971261968522,-0.49392856616399
132,0.485829593339903,-0.522403717918871
133,0.488058972650646,-0.531826936386518
134,0.496086646978366,-0.49872790168317
135,0.454999873590434,-0.488164554127632
136,0.460723941576007,-0.511794178510065
137,0.458451549141465,-0.488116249010286
138,0.486574649942618,-0.495502850204734
139,0.473303566643468,-0.510372025818838
140,0.471701431806486,-0.500717837687662
141,0.494414981394346,-0.490456069196151
142,0.479654242562838,-0.520994883479802
143,0.491520155344622,-0.491392876930248
144,0.487561690834432,-0.478196992666527
145,0.492107177569306,-0.504131810372268
146,0.496779716034343,-0.500890615040361
147,0.489204943356154,-0.503875816423584
148,0.474303111106531,-0.512280514983233
149,0.473290016070319,-0.476572700435441
150,0.490644589312489,-0.508310729304419
151,0.518970082255388,-0.476633282315854
152,0.495944214394353,-0.511197951920187
153,0.507796933128102,-0.465403171139502
154,0.490582146206469,-0.47660414449084
155,0.509785369956964,-0.474549372521937
156,0.498060847234881,-0.474540105052485
157,0.49370875419194,-0.487295581948802
158,0.50008615922014,-0.484853530159759
159,0.52369641623085,-0.506740164924868
160,0.47549152906615,-0.487449624425658
161,0.48296322482853,-0.477319401367744
162,0.513482159086922,-0.488455716869732
163,0.49771378170731,-0.495475392586879
164,0.514198321855009,-0.472063533912338
165,0.5199895382037,-0.481748474352792
166,0.490745242284633,-0.485849615250319
167,0.488864190794753,-0.488650080901213
168,0.507062101196435,-0.466670527146333
169,0.483391989869788,-0.489000230084445
170,0.488392916263279,-0.503318892307353
171,0.488997419614272,-0.491579025492451
172,0.505706329770712,-0.495847942144054
173,0.528380538458601,-0.488626518559377
174,0.50085372378178,-0.501098118079823
175,0.504226597145041,-0.491631600863725
176,0.538928195500926,-0.505649063629142
177,0.496018925223769,-0.482712751005988
178,0.49827977839793,-0.502590035904908
179,0.518427023371848,-0.504723070659684
180,0.493001835416738,-0.510277393369907
181,0.483753524687192,-0.514491240439637
182,0.496858823264585,-0.507568310050052
183,0.508583517470523,-0.48296265014495
184,0.500470594584755,-0.501861082361013
185,0.523944566631664,-0.533337522991313
186,0.50805523936859,-0.513292321305969
187,0.520267541438454,-0.5349592921875
188,0.520510227636108,-0.524028133198544
189,0.518574759303299,-0.526688482393276
190,0.529375782986368,-0.516447056971753
191,0.528290219090942,-0.498941405907296
192,0.532969319973614,-0.515027148832963
193,0.535019415245679,-0.489327075794786
194,0.51373066803193,-0.509027837858609
195,0.533820764119259,-0.501381281522943
196,0.489304134638433,-0.506949531020335
197,0.523496527570922,-0.497711398688144
198,0.550558943815301,-0.507196028988687
199,0.503206542360672,-0.512757601901279
200,0.518586139684492,-0.495979045089477
201,0.526981395643577,-0.50825379910131
202,0.515420974817808,-0.487067424061849
203,0.527658168465884,-0.493155380585053
204,0.526288653333717,-0.485630364643039
205,0.544502824012792,-0.484696994410746
206,0.549518641505369,-0.468488700441088
207,0.537661739327797,-0.490637542067752
208,0.510154065372623,-0.478189942917104
209,0.518260805469069,-0.46772790594886
210,0.521596351848984,-0.457057765830776
211,0.514289161704626,-0.483821634631813
212,0.487494458555883,-0.465260882327309
213,0.505972588043903,-0.485616336728271
214,0.509736381607355,-0.483370504755304
215,0.5070397575875,-0.511649508074084
216,0.467774578182702,-0.494660108211476
217,0.514427133496121,-0.518991643906788
218,0.484983684179111,-0.499347706925504
219,0.52251459120023,-0.498188315188934
220,0.4725764727363,-0.509747673726479
221,0.490883665215217,-0.498619497859817
222,0.483812023906283,-0.47332087065517
223,0.486575682823706,-0.500544166345997
224,0.504294465764132,-0.4898042834186
225,0.495343209372672,-0.496529090255104
226,0.488964490941873,-0.491395849246445
227,0.486225738081313,-0.492201091754754
228,0.480410234134078,-0.519748252003642
229,0.501753743754638,-0.522733522621306
230,0.522886779539088,-0.507917214576815
231,0.509147641809508,-0.520782775642109
232,0.513732887404589,-0.481767925471836
233,0.504877582982838,-0.534032941519122
234,0.506012791809724,-0.507266227718616
235,0.475440486853727,-0.522093927375917
236,0.517637865781519,-0.502513558090815
237,0.515188983967821,-0.510679209479226
238,0.510374270028356,-0.48711088991275
239,0.488160528424492,-0.485086246774899
240,0.511510732745574,-0.489347077791991
241,0.511828402541346,-0.510423652374359
242,0.492368120128974,-0.491732136131322
243,0.499769368875303,-0.49815641859378
244,0.484727587953953,-0.50810999638321
245,0.49953473244091,-0.506858617596127
246,0.514846272676183,-0.517142143494528
247,0.50484562381144,-0.500512926966904
248,0.500559340721542,-0.494480424551594
249,0.499648272155894,-0.507027199428461
250,0.486810272954309,-0.506482696296763
251,0.516637201393181,-0.498661736510749
252,0.533879467647425,-0.498623303301853
253,0.492715022068717,-0.489734607795198
254,0.477522069779261,-0.516374167633333
255,0.51430009804831,-0.48660079123515
256,0.496890753352892,-0.493859421395502
257,0.504709919677071,-0.501726114456199
258,0.485005679682553,-0.513726739318441
259,0.498390194134755,-0.482378227002336
260,0.485431273157479,-0.492288651815201
261,0.512233778418289,-0.486964867794458
262,0.500494408182397,-0.512939157576033
263,0.509043113730903,-0.511937617508902
264,0.493652873444808,-0.495413540718842
265,0.515412337343606,-0.490658029307347
266,0.509300847925978,-0.504610762251357
267,0.4658673920942,-0.494951545584028
268,0.498961389328021,-0.498272804293693
269,0.50974434705823,-0.494013756261777
270,0.485717978638329,-0.531233233043014
271,0.497891172624372,-0.490498418656399
272,0.501345009658736,-0.480886454649108
273,0.492261987821447,-0.525160709856956
274,0.496032500152251,-0.491330224941376
275,0.509189647504341,-0.465398627089348
276,0.496357753367695,-0.497197097653843
277,0.499830795453029,-0.500615395454987
278,0.484901779967937,-0.493608283522235
279,0.519460201592015,-0.51165636303123
280,0.499186784195297,-0.486351327011432
281,0.504712177186762,-0.502695995445665
282,0.497846160062647,-0.524723621817041
283,0.517935398605474,-0.531333847870585
284,0.520618696466182,-0.503952903935259
285,0.481676319373389,-0.503598407173597
286,0.520752704288383,-0.526709067593814
287,0.49996885150525,-0.479680810465022
288,0.524351787819731,-0.526804449233784
289,0.512008522759457,-0.515235404593402
290,0.495677496548538,-0.502267526006045
291,0.499112173239186,-0.500151361085522
292,0.484380317196083,-0.504550949618099
293,0.492650176725997,-0.483524451249648
294,0.497487453502394,-0.498316213741721
295,0.510691983536224,-0.51054706530719
296,0.508367192800802,-0.489314540417506
297,0.520292314993571,-0.506374507330123
298,0.510599262824647,-0.485698255915819
299,0.513291673482311,-0.486457131457078
300,0.517710706850838,-0.507347168097079
301,0.520224874327789,-0.527927948155013
302,0.491531910387061,-0.502767265839255
303,0.463934807097361,-0.501826827670057
304,0.499958796267466,-0.472250372990606
305,0.522804023113113,-0.486440681413604
306,0.507057688425509,-0.487993953765707
307,0.518234272508037,-0.502379035540693
308,0.494946678149789,-0.5151062867288
309,0.508410353555314,-0.509103435160597
310,0.522888935451313,-0.505898620079546
311,0.482581730295066,-0.521264793086473
312,0.49213084183819,-0.516757883309197
313,0.500520513882087,-0.470222127381494
314,0.484251201684531,-0.505269567513856
315,0.50657395267288,-0.485348906818398
316,0.482236515454192,-0.513443183526097
317,0.496010644436425,-0.490395778178241
318,0.49192919748407,-0.501978086881718
319,0.51709846061919,-0.509756145534903
320,0.497344747134093,-0.490493458618585
321,0.498112202797555,-0.490297336190317
322,0.508101473248156,-0.477139036448361
323,0.513485404088639,-0.489112969170102
324,0.525307050007389,-0.494199863989711
325,0.510481211433901,-0.500967477695714
326,0.502124736698773,-0.511370398308442
327,0.512865836069817,-0.49763364650599
328,0.467636721238664,-0.512482667478322
329,0.505103961858359,-0.498044460499769
330,0.50684600299491,-0.488270012461529
331,0.486240569648484,-0.492242572881904
332,0.489441452123867,-0.464728471058387
333,0.493080622777919,-0.490026968659713
334,0.481763204490708,-0.474679028784407
335,0.504060815731336,-0.483084080368314
336,0.499130924716821,-0.486646232776905
337,0.480127726898723,-0.503403155149706
338,0.495866812066354,-0.485144058859234
339,0.483618211069147,-0.470645490257393
340,0.498898362059377,-0.483528613322867
341,0.511655985293733,-0.507005445255678
342,0.475885654854751,-0.475028150469053
343,0.492538304669165,-0.479777216203189
344,0.488329586848006,-0.508275871621534
345,0.498540523510472,-0.491029641353119
346,0.504060388694264,-0.470637452298255
347,0.48033327346112,-0.496778414853283
348,0.46894232995193,-0.475542685858533
349,0.496436029787829,-0.477112898206397
350,0.484790756818659,-0.483124328887784
351,0.466874741647796,-0.49820457888085
352,0.482236531537774,-0.473751950694286
353,0.502596320998571,-0.480421567406568
354,0.486031163648129,-0.476364129845518
355,0.504946918142728,-0.476653577033646
356,0.506160538000142,-0.493342078682669
357,0.482609405355455,-0.497115341257161
358,0.502408304044096,-0.512632247101455
359,0.50651142106055,-0.481152457869149
360,0.494164910502169,-0.499281123074132
361,0.510606813506327,-0.488786430918995
362,0.512205695203506,-0.474796009338003
363,0.479808602191101,-0.4925269369316
364,0.518796783903765,-0.481888535751799
365,0.499212507136502,-0.509234871288015
366,0.495286904996404,-0.482580995712805
367,0.521004647995917,-0.494719528428977
368,0.481754862223594,-0.487750406864031
369,0.480292666661347,-0.48865432826675
370,0.483765692580865,-0.472146681092418
371,0.480618903579454,-0.514050054046719
372,0.510904325575922,-0.503800705001509
373,0.493159727207499,-0.470896519533504
374,0.494549728040741,-0.443243485204501
375,0.475144309743571,-0.505656553173445
376,0.474316640220239,-0.491467370544665
377,0.501647779466919,-0.465797140177104
378,0.458807719241389,-0.488221705661218
379,0.502486519068724,-0.495352605231299
380,0.489305137605688,-0.474360818158965
381,0.479401708905728,-0.537738496300214
382,0.483917659820532,-0.484781052572676
383,0.487355195944707,-0.496276899926799
384,0.506713188491323,-0.501866905800185
385,0.469099134259441,-0.486835035813386
386,0.491316727180461,-0.488198291508636
387,0.496943990463574,-0.499284861801893
388,0.48541334582598,-0.497314081934188
389,0.503898552451075,-0.492124126429135
390,0.520756885975592,-0.513008483015327
391,0.515054396004414,-0.512471060284894
392,0.49514773990031,-0.5025229496087
393,0.500683116609576,-0.505979650369905
394,0.494765499600423,-0.52278297009804
395,0.492772212236672,-0.504134518518378
396,0.496645045728182,-0.513775957399663
397,0.487386037594932,-0.530923512175828
398,0.513266031180326,-0.476567311251502
399,0.49490270009352,-0.490427386007759
400,0.487120676669831,-0.5296127214698
401,0.474276193094219,-0.514344831139882
402,0.482678430281339,-0.505997688518825
403,0.498315051692369,-0.514868154747024
404,0.484830847915175,-0.514732168343485
405,0.512837960070517,-0.50301963547001
406,0.505870852486514,-0.521222976978266
407,0.506450888980376,-0.507872163766534
408,0.516114945063695,-0.531952191002737
409,0.508709438738271,-0.527519057773788
410,0.521746801685266,-0.533498785234623
411,0.515670996458446,-0.537853416504094
412,0.523974465038752,-0.529127475164496
413,0.500433380565395,-0.52478795825083
414,0.492723995542852,-0.497904325122362
415,0.51318188861714,-0.504995985228759
416,0.532894225149588,-0.518327278723664
417,0.493098791569797,-0.525530473543122
418,0.506041110897299,-0.492908529997588
419,0.496154612464921,-0.490142189078782
