"Iteration","Bx x Bx","By x Bx","By x By"
1,0.918725231,0.00154749702,0.9806113847
2,0.893208788,0.0191456867,0.943466239
3,0.892042446,0.01998320637,0.9242665238
4,0.9123496011,0.03169889873,0.9027085268
5,0.9327968398,0.01678842193,0.930948287
6,0.9063915648,0.03280992745,0.9573615204
7,0.9060040039,-0.004239432117,0.9100025421
8,0.8707529359,-0.004902220416,0.9244509455
9,0.9168850154,0.04082382244,0.8999409207
10,0.9065627912,-0.004803830632,0.9192166049
11,0.9186634376,-0.01065357755,0.9521581277
12,0.9143586505,-0.013640681,0.9440331439
13,0.8736724764,-0.006816048594,0.9298807634
14,0.8780544722,-0.0005479637304,0.9305707357
15,0.8968157854,0.01341820942,0.8761910117
16,0.8990132875,-0.0007975651454,0.9083127502
17,0.8762037858,0.0106961162,0.8922786428
18,0.853394727,-0.01457556991,0.9106361618
19,0.854008685,-0.01715395908,0.9176251035
20,0.8317943062,0.003065069184,0.9124099708
21,0.8267827656,0.02520824131,0.8769392049
22,0.8243657122,0.01227720469,0.8848946115
23,0.8272904274,0.007029871217,0.9100522242
24,0.832182609,-0.0005025403554,0.8890334519
25,0.8408058465,0.006409504536,0.8897175344
26,0.8512412805,-0.004020326762,0.8568119238
27,0.8567345495,-0.01199151697,0.8543442225
28,0.9042060684,0.00871270381,0.8799993051
29,0.8819708483,-0.02699328406,0.8849971383
30,0.9573181592,0.008573462552,0.9272259545
31,0.8646082941,0.02471404972,0.8958944449
32,0.9107054697,-0.01699242394,0.920006668
33,0.8895913944,0.00622375798,0.9304439309
34,0.8795059748,0.01688213715,0.934773128
35,0.9029877508,0.009963271216,0.9176350007
36,0.9037036784,0.01836555089,0.9525208111
37,0.9090132366,0.03050551538,0.9209566006
38,0.8550872086,0.007226438516,0.9513790666
39,0.8277383499,0.009395632945,0.9341897021
40,0.8541259266,0.007375991573,0.91314068
41,0.8836435979,0.01447343698,0.9070569387
42,0.8526571749,0.005538452151,0.9378795027
43,0.9069723532,0.005514635288,0.9362571411
44,0.8481366849,0.001869296206,0.9370295021
45,0.8733850873,0.005769185655,0.9216797412
46,0.9116621222,0.01287756895,0.9386641572
47,0.8762802025,0.02121462416,0.9294219152
48,0.9086383141,0.03624409595,0.9461932435
49,0.8552175965,0.005311188165,0.944105779
50,0.8921339436,0.006004572373,0.9770563334
51,0.8840884964,0.02505944886,0.9173752932
52,0.8708287168,0.001375259607,0.9043051734
53,0.9064759627,-0.006354372252,0.9748692223
54,0.8690105307,-0.01819239146,0.9037240553
55,0.8951617056,-0.001744605399,0.8862164911
56,0.9158821502,0.005964697426,0.9224196361
57,0.8866272507,-0.01244425771,0.9065899152
58,0.9176981636,0.0002968986593,0.9266558478
59,0.9599942356,0.02625793814,0.9252776402
60,0.928876289,-0.003191937609,0.8915956251
61,0.9423922351,0.01442836069,0.9257732182
62,0.9808473021,-0.005086534978,0.9795719478
63,0.9559100499,0.01751568735,0.9598102268
64,0.9489747194,0.01364794776,0.9226300372
65,0.9502285173,0.0252579434,0.9483279205
66,0.9611876965,0.01652767218,0.9604682825
67,0.9317724958,0.02587883466,0.9713803863
68,0.9538180015,0.01972880861,0.9848977952
69,0.9626130079,0.0311886166,0.9354548393
70,0.9259895302,0.02385982445,0.9883172351
71,0.9122733553,0.0207469701,0.9573248292
72,0.9136435183,0.01305047925,0.9527475808
73,0.9130258496,-0.004090455353,0.9527979117
74,0.9248703466,-0.01718469806,0.947697169
75,0.9162383761,-0.006635178532,0.9969112421
76,0.939739263,0.004198168741,0.9478522896
77,0.9247348405,0.009202355781,0.9656924388
78,0.9351217758,0.0169834869,1.007376496
79,0.8834341904,0.03885090281,0.9720413369
80,0.9015136694,0.03263112936,0.9778150493
81,0.9627389541,0.03063474116,0.9898896509
82,0.9696725419,0.02445567331,0.9863344347
83,0.9419535806,0.01722339678,0.9544131891
84,0.9440267759,0.001357226972,0.9455595098
85,0.9470036986,-0.008080039875,0.9975146967
86,0.9379207792,0.005513570913,0.9664778032
87,0.9411053312,0.01050549763,0.9511809161
88,0.9659213536,0.03883710224,0.9858107958
89,0.9441423298,-0.005431716126,0.9701337936
90,0.9531714948,-0.008391524779,0.93143393
91,0.9739007938,-0.006093534957,0.972969175
92,0.9585333984,0.008724695949,0.924198894
93,0.9219046068,0.0120391509,0.8855014044
94,0.9702747852,0.01147337051,0.9418689366
95,0.9416707481,0.01991358746,0.9313309729
96,0.9387356151,0.009579476556,0.9616256688
97,0.930656168,0.001086605601,0.9660827202
98,0.9414167443,0.01619222994,0.947575504
99,0.9525199745,-0.01403139942,0.9361746216
100,0.9433418541,0.002200685226,0.9923840237
101,0.9560107546,0.006433813656,0.9738676136
102,0.9515647959,-0.01258895107,0.9692733742
103,0.9221042131,-0.009098992084,0.9375106068
104,0.958105726,-0.003452763367,0.914918068
105,0.9548849797,0.01722054527,0.9368322176
106,0.9322091124,0.02313579655,0.9573219205
107,0.9355673626,0.01703748534,0.9483316655
108,0.9251212804,0.02337290575,0.9104431446
109,0.9311426234,-0.0003628356169,0.9224972911
110,0.9422442045,0.02591285045,0.9563359816
111,0.9393105737,0.004227276341,0.9251112096
112,0.9319068046,0.002312621198,0.9422059507
113,0.9244480972,-0.01029909827,0.9611281176
114,0.9366064986,0.03028687059,0.9365704615
115,0.9059660072,0.005381211285,0.8873510166
116,0.9405043568,-0.01701183315,0.9202618885
117,0.9131088198,-0.01838021848,0.9525472108
118,0.9142020584,-0.02530979014,0.9274520099
119,0.9359186984,-0.01123321001,0.9603717484
120,0.9176362625,-0.01743845153,0.9746759183
121,0.9571849574,-0.009926585488,0.8788938478
122,0.959359027,-0.02073069239,0.9060595517
123,0.9362224281,-0.01632987686,0.9059249108
124,0.9321771018,0.001312066035,0.8900824018
125,0.906968472,-0.02122143937,0.9184891304
126,0.9353637207,0.007635317639,0.8987401351
127,0.9402838277,0.005783930033,0.9219740641
128,0.8642853004,-0.00267224238,0.915060714
129,0.920483462,-0.01924030516,0.9103642931
130,0.9341589527,0.01845108061,0.9202967879
131,0.9358046107,0.007830864552,0.9116030834
132,0.94692235,0.001076494082,0.9569371168
133,0.939264798,-0.001204892396,0.913555057
134,0.9158811949,0.01917817471,0.9277899778
135,0.9193000757,0.01806244755,0.9314489644
136,0.9425225525,-0.002228240472,0.9197119409
137,0.9292328582,0.001243955656,0.906757786
138,0.9595228574,0.005263615541,0.9313487899
139,0.9366594754,-0.0004758210355,0.9261842993
140,0.9477872227,0.01211486224,0.9321041463
141,0.9567342586,0.01324923548,0.9404404712
142,0.9376980473,0.02680203682,0.9466315926
143,0.939645441,0.03326321363,0.9566401405
144,0.9497181728,0.01515771436,0.9938822003
145,0.9617748774,0.02023292224,0.9194880132
146,0.9606959428,0.01704089494,0.9437812413
147,0.9745747562,0.03882095658,0.9798918909
148,0.9554234647,0.05015951985,0.9596324546
149,0.9772911558,0.02886973942,0.9650258999
150,0.9298333625,0.01891571322,0.9515332133
151,0.9946706909,0.02381152884,0.9530325473
152,0.9717794878,0.0327091916,0.9593302066
153,0.9234487797,0.03960000657,0.9357892402
154,0.9572542744,0.05120399684,0.959927966
155,0.9742589066,0.03000239377,0.9582003503
156,0.9818721041,0.03733800545,0.9975948705
157,0.934026002,0.03955666126,0.9985703287
158,0.978029516,0.01768259861,1.044288499
159,0.9555482101,0.01923108115,0.9986700569
160,0.9321220793,0.01711056472,0.970358423
161,0.965760704,0.02845924782,0.9842132406
162,0.9297161204,0.03020577422,0.9782141964
163,0.9901440698,0.04308997301,0.9253431347
164,0.9517364402,0.006855705072,0.9881965865
165,0.9563651532,0.0320114951,0.9858275309
166,0.9723806803,0.02126298687,0.9661054774
167,0.9562359018,-0.00525205827,0.9548728436
168,0.9855191863,0.0103523069,0.9410055863
169,1.015819616,0.01215417453,0.9713357977
170,0.9693809073,0.02264529073,0.9403762051
171,0.9844318356,0.01358942087,0.9568118044
172,1.011891921,0.02975283611,0.9243538763
173,0.9686470951,-0.003382262695,0.9698124876
174,0.9291091157,0.01666523335,0.9510219098
175,0.9804075468,0.006772099531,0.9877650996
176,0.9828390359,0.02130377312,0.997721857
177,0.926520975,0.0396312917,0.9607949964
178,0.9783368,0.01789091337,0.9678289318
179,0.9580199537,0.00131696491,0.9793831225
180,0.9222819644,0.03504109414,0.9787919366
181,0.9519244359,-0.02799903361,0.9784064357
182,0.9387536774,0.0003070098874,0.9811032856
183,0.9416111912,-0.006982471507,1.001630374
184,0.9446758595,0.003353965448,1.006573427
185,0.9121117112,0.02544030531,0.9539429804
186,0.9502640085,0.02636681839,0.9861715346
187,0.9682510535,0.02881803566,0.9979482921
188,0.9642295254,0.01580311966,0.9995564146
189,0.9589794769,0.007288623575,0.9761421782
190,0.9747023651,0.01222850713,0.9644003506
191,0.9709083343,-0.006392998917,1.002183355
192,0.980356634,0.009332796325,0.9688322434
193,0.9433001191,-0.004967949219,0.9977935242
194,0.955572043,-0.0007111521172,0.9701990267
195,0.9576214371,0.002500662327,0.9711122938
196,0.9917835212,-0.005345368023,0.9848482358
197,0.9873006559,0.009181694642,0.9725287266
198,0.9647189375,0.002447175586,1.017427784
199,1.003897665,0.01531225987,0.9590738385
200,1.010924404,0.01596274351,1.002514872
201,1.006918294,0.009711144701,0.9642634608
202,1.015341374,0.0146092127,0.9514666272
203,0.9205777769,0.003741319836,0.9345007433
204,0.9674406944,0.001469615858,0.9473711771
205,0.9349043078,-0.01354225628,1.006726147
206,0.9692247086,-0.03027017629,0.9968721677
207,0.967423259,-0.02359457696,1.016651898
208,1.000187767,-0.01266437994,1.016609467
209,0.9929452797,-0.03881108511,0.9710726277
210,0.9895269927,-0.03141385792,0.9613032809
211,0.9924810198,-0.008805852399,0.9729732894
212,0.9865247555,-0.01432081496,0.9788086919
213,1.005442069,-0.007082587079,0.9830757382
214,1.029393855,-0.02597664908,1.018036475
215,1.035147088,-0.007510185898,0.9696517554
216,0.9868718056,-0.008931694742,0.9500699115
217,1.015570607,-0.01519079549,0.9782136791
218,1.016651115,-0.008911297723,0.9757476065
219,1.005496153,0.01009679657,0.9311983476
220,1.012445486,0.03093805553,0.9964040969
221,1.019566219,0.005732484064,0.9866518527
222,1.026402561,0.03728578404,0.9727062094
223,1.039188877,0.02505371806,0.996461766
224,1.040352227,0.02944144483,1.000857102
225,1.014663872,0.02893018555,1.029176884
226,1.03107364,-0.01112657196,1.00243079
227,1.065173868,0.006058384679,1.040683495
228,1.070695161,0.01998541403,1.050412699
229,1.063333645,-0.01735521001,1.007290257
230,1.01797157,0.002828375766,1.026330491
231,1.034754935,0.01240417928,0.9904850368
232,1.024124072,0.005452142851,1.020961756
233,1.096103344,0.03752140344,1.006420359
234,1.079769713,0.02615893734,0.9806049511
235,1.078677077,0.0221118024,0.9918604933
236,1.066675465,0.05060120069,1.012738478
237,1.072667285,0.03049916771,1.024488934
238,1.060111527,0.00943351724,1.034112265
239,1.049539824,0.0484798013,1.028340612
240,1.043720004,0.05293285342,1.027693547
241,1.093632368,0.02327363634,1.023737743
242,1.059101941,0.03021774873,1.02029336
243,1.086033249,-0.009974198808,1.002900075
244,1.017378928,0.02887802798,1.009035439
245,1.071962755,0.02765065828,1.022131762
246,1.104811845,0.02746790837,1.015220599
247,1.083059404,0.01889845317,0.9994262601
248,1.09062258,0.01151936923,1.013975416
249,1.085120185,-0.01277823001,0.9965366064
250,1.051896815,-0.01690585497,1.029097897
251,1.053002057,-0.01531500964,1.006867483
252,1.042888327,0.04246124905,1.02144231
253,1.061621209,0.01618459767,1.026154519
254,1.062513773,-0.01640665947,0.9801609546
255,1.037883384,0.03135676882,0.9823212044
256,1.026048569,0.02088513634,1.013422921
257,1.053993155,0.007975923491,1.0113303
258,1.026653318,0.01435654441,1.010840599
259,1.034378559,0.01620289999,0.9883730634
260,1.056623531,0.05660312275,0.9911195641
261,0.9890778454,0.002337825855,1.015138355
262,0.9967033333,0.02924177564,1.010753971
263,1.03816427,0.03837464999,0.9917521129
264,1.015740656,0.02013500845,0.988443713
265,1.035548789,0.03481919202,0.9915701481
266,1.008446429,-0.007465775151,1.007947272
267,0.9988327543,0.01092948041,0.9996569918
268,1.043399116,0.01605255385,0.9685210807
269,1.034955806,-0.01321074574,0.9544814062
270,1.025274511,-0.009160275348,0.9459910228
271,1.024713971,0.0203521755,0.9500371974
272,1.028232365,0.01008131922,0.9636601254
273,1.010519679,0.008890810218,0.952033321
274,0.9960746446,-0.003788532613,0.9430920077
275,1.021325471,-0.0103474026,0.9417052079
276,0.9886614934,0.006863501845,0.9696242962
277,1.001609212,-0.009657282052,0.9792247563
278,0.9997693965,-0.002719606108,0.9583242913
279,0.9451395911,-0.02352129547,0.9700928145
280,0.9738468051,0.01647795874,0.985709845
281,0.9580213927,-0.0194429993,0.9984969033
282,0.9779588659,0.01411772317,0.9574760822
283,0.9995229682,-0.006295097732,0.9557329798
284,0.9298007774,-0.0002315579929,0.9656695457
285,0.9363901559,-0.020006289,0.970192309
286,0.9569569343,-0.0181912499,0.966379336
287,0.9580300255,-0.03083522201,0.9630593664
288,0.9907640349,-0.00764235928,0.9477021812
289,1.001638887,-0.01869758483,1.027018222
290,0.9652876468,-0.01636786938,1.012860263
291,0.9751043706,-0.02224432229,1.015045186
292,0.9525072262,0.001228359065,0.9807581612
293,1.002404994,-0.008188341732,0.9998904384
294,0.9670665292,-0.006822483795,1.028248338
295,0.9858944109,0.001622569759,0.9882523993
296,0.9763596526,0.007810295405,0.9684328007
297,0.9593913473,0.01030330181,0.9965007523
298,1.006207756,-0.002277060132,0.9413196532
299,0.9920742436,-0.01111411912,0.9738665689
300,0.9997637301,-0.01484513024,0.9952422333
301,0.9962729134,0.004970593324,0.9980965777
302,0.9694785539,-0.03349793699,0.9824356078
303,1.010861363,0.01030678134,1.013354146
304,0.9457853174,0.01935482161,0.9744279804
305,0.9908706063,0.01823766261,0.9456218322
306,0.9928396251,0.007605724475,0.9860503206
307,0.9669714445,0.04924130347,0.9500824276
308,0.9657678947,0.03759161042,0.9989440592
309,0.9739016981,0.04112858275,0.9991251474
310,0.9896329629,0.03261609836,1.012784384
311,1.002616713,0.02417034851,1.004998481
312,0.9652333863,0.03484715916,1.011635459
313,0.9762887942,0.01287356461,1.056877407
314,0.9972632977,0.04591436569,1.025555628
315,1.014621191,0.01762885985,1.038162848
316,1.037093248,0.008918727627,0.9929498463
317,1.010201223,0.01807814078,1.047981353
318,1.007631085,0.009112995993,1.009757926
319,1.00734311,-0.02801255877,1.012216784
320,1.020776394,-0.005803994093,1.052730681
321,1.020172142,-0.01976068836,1.001565168
322,0.9777256399,0.01654817305,1.011676902
323,1.025634673,-0.004943781909,1.013192732
324,0.9974482776,0.04576991816,1.034903443
325,1.003505302,0.01441355848,0.9940603881
326,1.013718601,-0.02136357849,1.005033549
327,0.9715011086,0.01132910629,0.9926160627
328,1.005293365,0.01661156786,0.9942199653
329,0.9590863732,0.00483132697,0.9738030782
330,0.9885380223,0.01267613226,0.9795874442
331,1.015679604,0.01983157065,0.9596557555
332,0.9597369864,-0.002554243641,0.9468862075
333,0.9786155572,-0.007045982999,1.017608307
334,1.010644283,0.01933304845,0.9882113338
335,0.9775552659,0.007680077765,0.9923394625
336,0.9878825381,0.02411281436,0.9953417516
337,0.9569238865,0.04694672673,1.007312779
338,0.9881559443,0.03491738664,0.9646038393
339,0.9945745356,0.01208911991,0.9890806109
340,0.9932757034,0.0178164733,0.9659170445
341,1.025068535,0.01942377331,0.9254664242
342,0.9762090333,0.01348411811,1.011274934
343,1.018586015,0.03645287039,0.9463949145
344,1.006517548,0.008732538848,0.9561028226
345,1.054695462,0.0145941439,0.9817856473
346,1.00205842,0.008913261812,0.9615750939
347,1.009882593,0.047817155,0.9645899495
348,1.018753469,0.01278427151,0.9610978399
349,1.004793381,0.02434630751,0.9956802704
350,0.9712780209,0.03681769439,0.959633746
351,1.020392666,0.05432049436,0.9780176209
352,1.017639405,0.04120731421,0.9697191117
353,1.03143739,0.0348463842,0.9675179079
354,1.007042223,0.05219906291,0.9678294138
355,1.038519836,0.04716237853,0.9451969798
356,0.9956787846,0.04693422283,0.9277573484
357,0.9879426653,0.03798469097,0.9556310636
358,0.9931585529,0.03562102092,0.9513296995
359,1.008700106,0.04405234655,0.9708678681
360,1.050311019,0.03290116491,0.947712224
361,1.021349035,0.0270925524,0.9521163575
362,1.045475823,0.05333646613,0.9216410357
363,1.031062291,0.02519993203,0.9509590427
364,1.052516687,0.04173950634,0.9485107512
365,1.012950232,0.05001138537,0.9816341045
366,1.003890129,0.0232145452,0.9599819897
367,1.030444696,0.05179001916,0.9899074037
368,1.032234762,0.02270509363,0.9630278473
369,1.037289206,0.07172520384,0.9843232388
370,1.056367782,0.076365186,0.9521618554
371,1.034933388,0.06992431084,0.9944873249
